Level,Status,Mode,Gender,Licence,Work,Car_Avail,Family,Cars,Children,Adults,Income,Time.Auto,Time.Transit,Time.Active
UG,FT,Active,Male,1,Other,1,Roommates,0,0,4,Unknown,0.0,0.0,0.0
UG,FT,Transit,Female,0,Other,0,Family,2,1,3,Unknown,64.47426,118.377569,493.69169999999997
UG,FT,Transit,Female,1,Other,0,Family,0,0,4,Low,16.65383,60.603775,110.384355
UG,FT,Transit,Male,1,Other,0,Family,2,0,4,Unknown,76.84669,193.523299,527.65905
UG,FT,Auto,Male,1,Other,0,Family,2,1,9,Low,55.295559999999995,154.222898,429.00135
UG,FT,Active,Female,1,Other,1,Roommates,0,0,2,Low,0.0,0.0,0.0
UG,PT,Transit,Male,1,Other,1,Other,0,0,1,Low,20.14604,72.23938100000002,135.64248
UG,FT,Transit,Male,0,Other,0,Family,1,1,2,Unknown,74.73142,116.47851999999999,570.4245
Grad,FT,Transit,Male,1,Other,0,Family,1,2,2,Low,20.14604,72.23938100000002,135.64248
Grad,FT,Active,Male,0,Other,0,Other,0,0,1,Unknown,1.80267,17.925469,16.677585
UG,FT,Transit,Male,0,Other,0,Family,2,2,5,Low,36.40439,77.796198,214.52745000000002
UG,FT,Transit,Female,1,Other,1,Family,1,0,2,Unknown,79.29135,141.97805,506.10465
Other,Other,Transit,Female,1,Other,1,Other,1,0,2,High,11.97034,56.492251,83.396355
UG,FT,Transit,Female,0,Other,0,Family,2,1,3,Unknown,50.36019,126.47713200000001,362.33459999999997
UG,FT,Transit,Female,0,Other,0,Family,2,0,4,Unknown,93.56156999999999,189.14649,741.0785999999999
UG,FT,Transit,Female,1,Other,1,Family,1,2,3,Unknown,61.8036,125.17251000000002,453.58485
UG,FT,Transit,Male,0,Other,0,Family,1,2,3,Unknown,49.23251,131.429281,328.8027
Grad,FT,Transit,Female,1,Other,1,Roommates,0,0,5,High,5.748302,31.74921,40.12759499999999
UG,FT,Transit,Female,0,Other,0,Family,2,0,5,Unknown,31.299290000000003,61.530852,185.4867
UG,FT,Transit,Male,1,Other,0,Family,2,3,5,High,63.154019999999996,85.845389,391.3314
Grad,PT,Transit,Female,1,Other,0,Other,2,3,2,High,90.84170999999999,139.88868,762.1482
UG,FT,Transit,Female,1,Other,1,Family,2,0,4,Unknown,40.787079999999996,129.935346,300.11535
UG,FT,Transit,Female,1,Other,1,Family,1,0,4,Unknown,33.754290000000005,80.336201,226.64925
UG,FT,Active,Female,0,Other,0,Roommates,0,0,2,Low,0.0,0.0,0.0
UG,FT,Transit,Female,1,Other,1,Family,2,0,4,Unknown,52.90282,131.38898999999998,401.8935
UG,FT,Transit,Female,0,Other,0,Family,2,1,3,Unknown,33.47417,81.11152299999999,222.86325
UG,FT,Transit,Female,1,Other,1,Family,2,2,3,High,19.20767,50.397001,125.48783999999999
UG,FT,Transit,Female,1,Other,0,Family,2,0,2,Unknown,7.031232000000001,50.526021,62.99391000000001
UG,FT,Active,Female,1,Other,0,Other,0,0,1,Unknown,1.3160399999999999,18.911142,12.88956
UG,FT,Transit,Female,0,Other,0,Family,1,0,3,Unknown,36.76247,83.12649,249.14865
UG,FT,Transit,Female,0,Other,0,Family,2,0,3,Unknown,90.98464,122.292389,702.25815
UG,FT,Transit,Female,1,Other,1,Other,0,0,1,Unknown,31.15673,62.398617,200.27325
UG,FT,Transit,Female,1,Other,0,Family,2,0,2,Low,86.23008,109.27236,726.4626
UG,FT,Transit,Female,1,Other,0,Family,2,0,4,High,65.33819,121.83268,500.8248
UG,FT,Active,Female,0,Other,0,Roommates,0,0,6,Low,7.075347,35.062168,50.541555
UG,FT,Transit,Male,0,Other,0,Family,2,3,3,High,46.58968,113.960894,295.62075
UG,FT,Transit,Female,1,Other,1,Family,1,0,2,Low,68.81667,113.95266,511.23645
UG,PT,Active,Female,1,Other,0,Roommates,1,0,3,Unknown,1.3160399999999999,18.911142,12.88956
UG,FT,Transit,Female,1,Other,0,Family,2,0,5,Unknown,68.67126,69.150001,519.4006499999999
Grad,PT,Transit,Male,1,Other,0,Other,0,0,2,Low,10.34395,40.975651,72.4374
UG,FT,Active,Female,1,Other,0,Other,0,0,1,Low,1.21066,19.928102000000006,11.835765000000002
Grad,FT,Transit,Female,1,Other,1,Other,0,0,1,Low,12.70703,52.360713,71.135955
UG,FT,Transit,Male,1,Other,1,Family,1,2,3,Low,10.5257,44.08935099999999,71.00097
UG,FT,Transit,Female,1,Other,1,Family,2,1,4,Unknown,39.29732,94.797984,245.8866
UG,FT,Transit,Female,1,Other,0,Family,0,0,3,Unknown,48.3829,110.85873400000001,340.9992
UG,FT,Active,Female,0,Other,0,Other,0,0,1,Unknown,0.0,0.0,0.0
UG,FT,Active,Female,0,Other,0,Family,1,3,5,Low,4.249206,22.282265,28.91922
UG,FT,Transit,Male,0,Other,0,Family,1,0,3,Unknown,24.91453,73.414497,144.481785
Grad,FT,Transit,Female,1,Other,0,Family,2,0,4,Unknown,100.1983,155.41616000000002,790.3197000000001
UG,FT,Active,Female,1,Other,1,Roommates,0,0,2,Unknown,1.9025490000000003,19.662430999999998,17.454375
UG,FT,Active,Male,1,Other,0,Roommates,0,3,8,Unknown,4.76811,21.273948,34.710119999999996
UG,FT,Active,Male,1,Other,0,Roommates,1,0,3,Low,8.84384,45.218854,63.86808
Grad,PT,Active,Male,1,Other,1,Other,0,0,2,High,4.703774,34.885675,40.339695
UG,FT,Transit,Female,0,Other,0,Family,1,0,3,Low,64.88086,117.325933,521.3440499999999
UG,FT,Auto,Female,1,Other,1,Family,2,0,7,Unknown,55.71808000000001,156.192455,441.89310000000006
UG,FT,Transit,Male,0,Other,0,Family,2,0,4,Low,29.750190000000003,73.01309499999999,187.91535000000002
UG,FT,Auto,Male,1,Other,1,Family,2,1,4,Unknown,75.72646,196.49480800000003,492.34319999999997
UG,FT,Transit,Male,1,Other,0,Family,1,1,3,Unknown,41.54195,98.023494,285.93764999999996
UG,FT,Transit,Female,1,Other,1,Family,1,0,6,Low,50.53774,129.420413,356.4195
UG,FT,Transit,Female,1,Other,0,Family,2,0,4,High,67.2494,105.72371499999998,487.01189999999997
UG,FT,Transit,Female,0,Other,0,Family,1,3,3,Unknown,74.4134,334.4469200000001,496.39140000000003
UG,FT,Transit,Female,1,Other,0,Family,1,0,3,Unknown,46.60617,121.932553,321.83625
UG,FT,Transit,Female,0,Other,0,Family,2,0,6,Unknown,1.3160399999999999,18.911142,12.88956
UG,FT,Transit,Female,1,Other,0,Family,2,1,3,Low,54.09359,153.747826,405.61245
UG,FT,Auto,Female,1,Other,0,Family,2,0,4,High,34.29037,88.31715799999998,238.04745
UG,FT,Transit,Male,1,Other,1,Other,1,0,6,Unknown,18.66589,55.709598,104.836695
UG,FT,Transit,Female,1,Other,1,Family,2,2,3,Unknown,54.04813000000001,116.97214699999999,333.7857
UG,FT,Transit,Female,1,Other,0,Family,2,1,3,Unknown,22.966720000000002,53.83805200000001,128.17535999999998
UG,PT,Transit,Female,0,Other,0,Family,0,0,2,Low,34.64718,75.84568399999999,219.5556
UG,FT,Transit,Female,0,Other,0,Family,1,0,4,Low,43.459990000000005,94.448846,318.38294999999994
UG,FT,Transit,Female,0,Other,0,Family,2,0,5,Low,55.295559999999995,154.222898,429.00135
UG,FT,Auto,Male,1,Other,1,Family,2,0,3,Unknown,38.19147,90.732939,254.02169999999998
UG,FT,Transit,Female,0,Other,0,Family,2,1,3,Unknown,40.12743,101.780039,286.43805
UG,FT,Transit,Female,0,Other,0,Family,1,1,3,Unknown,39.528220000000005,88.971016,257.02605
Grad,FT,Transit,Male,0,Other,0,Other,1,0,2,Low,77.60388,128.146122,631.8511500000001
UG,FT,Transit,Female,0,Other,0,Family,1,1,4,Unknown,34.48887,67.022681,201.20505
UG,FT,Active,Female,1,Other,1,Other,0,0,1,Unknown,0.8042355,15.527982000000002,8.042354999999999
UG,FT,Auto,Male,1,Other,0,Family,2,0,3,High,80.04599,116.934025,656.8933499999999
UG,FT,Transit,Female,1,Other,1,Family,1,0,2,Low,69.55346999999999,149.245956,408.7812
Grad,FT,Active,Male,1,Other,0,Other,2,1,2,Low,17.77143,60.580144,101.06761499999999
UG,FT,Transit,Female,1,Other,0,Family,2,1,5,Unknown,41.68728,84.829825,296.15205000000003
UG,FT,Transit,Male,0,Other,0,Family,2,0,4,Low,49.8713,135.897633,377.4444
UG,FT,Transit,Female,0,Other,0,Family,2,0,5,Unknown,27.41095,73.822795,181.227
Grad,PT,Transit,Female,1,Other,1,Family,0,2,1,Unknown,9.152097999999999,34.85521,53.723910000000004
Grad,FT,Active,Female,0,Other,0,Roommates,0,0,2,Low,0.0,0.0,0.0
UG,FT,Transit,Female,1,Other,1,Family,1,2,3,Unknown,52.65778,144.868581,381.70695
UG,FT,Transit,Male,0,Other,0,Family,2,0,3,High,36.62513,107.92894299999999,261.7323
UG,FT,Transit,Female,0,Other,0,Family,1,1,2,Unknown,57.41534,132.35332,426.5943
UG,FT,Transit,Female,0,Other,0,Family,2,1,2,High,44.05928,147.28414899999999,336.51615000000004
Grad,FT,Active,Male,1,Other,0,Roommates,0,0,3,Unknown,13.930579999999999,51.91242800000001,85.67856000000002
UG,FT,Transit,Female,0,Other,0,Family,2,0,4,Low,80.16211,120.18564999999998,557.0108999999999
UG,FT,Transit,Female,1,Other,1,Family,2,0,5,Unknown,48.09714,102.83330600000001,349.55625
UG,FT,Transit,Female,1,Other,1,Family,2,0,4,Low,50.79473,138.846615,370.35165
UG,FT,Transit,Female,0,Other,0,Family,1,0,4,Unknown,74.4134,334.4469200000001,496.39140000000003
Grad,FT,Transit,Female,0,Other,0,Family,0,0,2,Low,36.48332,77.143514,239.74245000000002
UG,FT,Active,Female,0,Other,0,Other,0,0,1,Low,13.258770000000002,69.462287,88.98762
UG,FT,Transit,Female,0,Other,0,Other,0,0,1,Unknown,21.17325,51.002669,115.08270000000002
UG,FT,Transit,Male,1,Other,1,Family,1,0,4,Low,95.42299,144.74111000000002,858.60435
UG,FT,Transit,Female,0,Other,0,Family,1,0,4,Unknown,38.07648,84.54393,261.34725000000003
UG,FT,Transit,Female,0,Other,0,Family,2,1,4,Unknown,46.545429999999996,76.37408199999999,349.6902
UG,FT,Active,Female,1,Other,1,Roommates,0,0,2,Unknown,1.3160399999999999,18.911142,12.88956
UG,FT,Transit,Male,1,Other,1,Family,2,0,4,High,68.55105999999999,224.05425,507.4352999999999
UG,FT,Transit,Female,1,Other,0,Roommates,2,0,6,Unknown,8.044621000000001,33.439492,49.50084
UG,FT,Transit,Male,0,Other,0,Family,2,0,6,Unknown,45.61042,96.788444,294.8697
UG,FT,Transit,Male,0,Other,0,Family,0,0,4,Low,28.43119,84.29736899999997,170.37825
UG,FT,Transit,Female,0,Other,0,Family,0,0,4,Unknown,38.22948,116.007433,279.4365
UG,FT,Transit,Female,0,Other,0,Family,2,0,5,Low,72.13372,115.65848,542.5755
UG,FT,Transit,Male,0,Other,0,Family,0,0,3,Low,76.02592,104.683141,616.3384500000001
UG,FT,Transit,Female,0,Other,0,Family,1,0,4,Low,24.089170000000003,51.525071000000004,125.18466000000001
Other,Other,Transit,Female,1,Other,1,Family,1,2,2,Low,37.22122,83.097351,262.34610000000004
UG,FT,Transit,Female,1,Other,0,Family,2,0,4,High,59.945980000000006,92.58513,412.88745
UG,FT,Active,Female,1,Other,1,Roommates,0,0,3,Unknown,13.258770000000002,69.462287,88.98762
UG,FT,Active,Female,0,Other,0,Roommates,0,0,11,Unknown,3.4746120000000005,30.724875,28.74147
Other,Other,Transit,Female,1,Other,1,Roommates,0,0,3,Low,20.24051,55.64994400000001,130.394595
UG,FT,Transit,Female,1,Other,0,Family,2,0,2,Unknown,24.06234,55.120048,136.928835
UG,FT,Transit,Male,0,Other,0,Family,1,0,4,Unknown,66.87221,86.51074399999999,488.42745
UG,FT,Transit,Male,1,Other,0,Family,2,0,4,Unknown,43.97083,103.163403,299.78490000000005
UG,FT,Transit,Female,1,Other,0,Family,2,0,4,Low,87.19798,106.36501,664.32075
Other,Other,Transit,Female,1,Other,1,Family,1,0,2,Unknown,70.59515,144.58142,536.1522000000001
UG,FT,Transit,Female,1,Other,1,Family,2,0,4,Unknown,19.20767,50.397001,125.48783999999999
UG,FT,Transit,Female,1,Other,0,Family,2,0,5,Unknown,93.58221,165.32393000000005,820.2013499999999
UG,FT,Transit,Female,0,Other,0,Family,1,1,3,Unknown,62.3152,142.73171000000002,451.12965
UG,FT,Transit,Male,0,Other,0,Family,2,1,7,Unknown,11.28899,52.604075,73.90253999999999
UG,FT,Transit,Male,0,Other,0,Family,0,1,2,Unknown,20.14604,72.23938100000002,135.64248
UG,FT,Transit,Male,1,Other,0,Roommates,0,0,3,Low,5.681436,25.723522,43.276394999999994
UG,FT,Transit,Male,0,Other,0,Family,2,1,3,Unknown,83.29754,151.871406,591.4221
UG,FT,Transit,Male,1,Other,1,Family,2,1,4,Unknown,76.57369,146.972616,603.8967
UG,FT,Transit,Male,0,Other,0,Family,2,1,4,Unknown,46.47925,114.122413,336.46905
UG,FT,Active,Female,1,Other,1,Other,0,0,1,Unknown,0.0,0.0,0.0
UG,FT,Transit,Female,1,Other,1,Family,2,0,2,Low,51.58213,139.861206,375.9357
UG,FT,Transit,Female,0,Other,0,Family,2,1,6,Unknown,82.01254,85.220945,609.2364
UG,FT,Active,Male,1,Other,1,Roommates,0,1,3,High,0.0,0.0,0.0
UG,FT,Transit,Female,1,Other,0,Family,2,1,4,Unknown,66.77528000000001,187.397929,541.0119
UG,FT,Transit,Male,0,Other,0,Family,1,1,3,Unknown,95.5953,130.17562,788.2395
Grad,FT,Transit,Female,0,Other,0,Other,0,0,2,Low,69.55346999999999,149.245956,408.7812
UG,FT,Auto,Female,0,Other,0,Family,2,0,3,Unknown,55.295559999999995,154.222898,429.00135
UG,FT,Transit,Female,1,Other,0,Family,2,4,5,Unknown,79.62568,113.08622,621.0341999999999
UG,FT,Transit,Female,0,Other,0,Family,1,0,3,Unknown,47.55237,114.87319699999999,351.89504999999997
UG,FT,Transit,Male,1,Other,0,Family,1,0,2,Low,80.34515,184.52436,531.22185
UG,FT,Transit,Male,0,Other,0,Roommates,0,0,1,Unknown,26.469359999999998,70.85813399999999,161.49705
Other,Other,Transit,Male,1,Other,0,Family,2,2,3,High,46.75727,113.80004200000002,282.9378
UG,FT,Transit,Female,0,Other,0,Family,1,1,4,High,32.56539,82.018016,210.1284
UG,FT,Transit,Female,1,Other,0,Family,1,0,4,High,40.1268,118.40123200000001,279.4953
UG,FT,Transit,Female,1,Other,0,Other,0,0,1,Low,4.251239,22.583321,29.09775
UG,FT,Transit,Male,1,Other,0,Family,2,0,4,High,32.93085,64.800504,213.42615
UG,FT,Transit,Female,1,Other,1,Family,2,0,4,High,0.0,0.0,0.0
UG,FT,Active,Female,1,Other,0,Roommates,0,0,4,Unknown,24.40044,64.589759,138.45387
UG,FT,Transit,Female,0,Other,0,Family,1,2,3,Low,74.82394000000001,102.07632900000002,535.707
UG,FT,Active,Female,1,Other,1,Other,0,0,1,Low,0.0,0.0,0.0
UG,FT,Transit,Female,1,Other,0,Family,2,0,4,High,82.91162,127.67808000000001,600.8558999999999
UG,FT,Transit,Female,1,Other,1,Family,2,0,4,Low,70.5233,94.87689,547.31115
Other,Other,Transit,Female,1,Other,1,Other,2,0,1,Low,7.604680999999999,31.171448,53.400839999999995
UG,FT,Transit,Female,1,Other,1,Other,1,0,2,High,23.88523,64.83301,142.43319
UG,FT,Transit,Female,1,Other,1,Family,2,0,3,Unknown,78.33768,95.368103,598.71
UG,FT,Transit,Female,0,Other,0,Family,1,1,3,Unknown,41.5248,98.71355799999999,288.84
UG,FT,Transit,Female,0,Other,0,Other,1,0,2,Low,86.54607,114.542785,629.3229
UG,FT,Transit,Male,1,Other,1,Family,2,1,3,Low,42.726420000000005,111.027395,302.85689999999994
Other,Other,Active,Male,1,Other,0,Other,0,0,1,High,1.21066,19.928102000000006,11.835765000000002
UG,FT,Transit,Female,0,Other,0,Family,0,2,3,Unknown,74.73142,116.47851999999999,570.4245
UG,FT,Auto,Female,1,Other,0,Family,2,0,4,Unknown,39.660340000000005,95.792573,262.76189999999997
UG,FT,Transit,Female,1,Other,1,Family,1,0,4,Unknown,34.61444,54.266311,202.12485
UG,FT,Transit,Female,0,Other,0,Other,0,0,1,Low,13.390179999999999,41.75404400000001,77.06286
UG,FT,Active,Female,0,Other,0,Roommates,0,0,2,Unknown,6.187638,37.129546999999995,44.9364
UG,FT,Active,Male,1,Other,0,Other,0,0,2,Unknown,0.0,0.0,0.0
UG,FT,Transit,Male,0,Other,0,Family,2,1,4,Unknown,49.41043,147.745522,381.6045
UG,FT,Transit,Male,1,Other,0,Family,1,2,3,Unknown,61.39289,80.96050000000002,485.44575
UG,FT,Transit,Female,1,Other,1,Family,2,0,4,Unknown,52.938340000000004,110.73415700000001,327.54765
UG,FT,Active,Male,1,Other,1,Roommates,0,0,6,Unknown,0.0,0.0,0.0
UG,FT,Transit,Male,0,Other,0,Family,2,2,6,High,89.94696,157.72644,844.6473000000001
UG,FT,Active,Male,0,Other,0,Family,1,0,3,Low,15.248429999999999,50.512313,93.71869500000001
UG,FT,Transit,Male,1,Other,1,Family,2,0,3,Unknown,71.83033,138.50178,576.8295
UG,FT,Active,Female,1,Other,1,Other,0,0,1,Low,1.80267,17.925469,16.677585
Other,Other,Transit,Male,0,Other,0,Family,0,1,3,Unknown,31.01342,67.89648700000001,206.97885
UG,FT,Transit,Female,0,Other,0,Other,0,0,2,Unknown,21.17325,51.002669,115.08270000000002
UG,FT,Transit,Female,0,Other,0,Family,2,0,3,Unknown,13.390179999999999,41.75404400000001,77.06286
UG,FT,Transit,Female,1,Other,0,Family,1,0,2,Unknown,94.07891,282.723485,865.75665
UG,FT,Transit,Male,1,Other,1,Family,2,0,4,High,55.02235,145.17054599999997,400.7865
Grad,FT,Active,Female,1,Other,1,Other,0,0,2,Unknown,0.0,0.0,0.0
UG,FT,Active,Female,1,Other,0,Roommates,1,0,2,Unknown,0.621459,15.787367000000001,6.21459
UG,FT,Transit,Male,1,Other,0,Other,0,0,2,Unknown,4.249206,22.282265,28.91922
UG,FT,Active,Female,1,Other,1,Roommates,0,0,2,Low,2.2499919999999998,17.489981,20.610945
UG,FT,Transit,Female,1,Other,0,Family,2,0,4,Unknown,68.81675,96.309475,562.2105
Grad,FT,Active,Male,1,Other,0,Other,0,0,2,Unknown,10.34395,40.975651,72.4374
Grad,FT,Transit,Male,0,Other,0,Roommates,0,0,2,Low,37.41405,76.91115500000002,237.10785
UG,FT,Transit,Female,1,Other,1,Family,2,0,4,Unknown,18.80904,58.642771,113.24619
UG,FT,Transit,Male,1,Other,1,Family,1,0,3,Unknown,53.25065,148.163927,327.9663
UG,FT,Transit,Male,1,Other,1,Family,2,0,4,Low,49.8713,135.897633,377.4444
UG,FT,Transit,Female,0,Other,0,Family,1,0,5,Low,48.101490000000005,109.792241,311.57564999999994
UG,FT,Active,Female,1,Other,0,Roommates,1,0,2,Unknown,1.3160399999999999,18.911142,12.88956
UG,FT,Transit,Female,0,Other,0,Family,1,0,4,Unknown,24.91453,73.414497,144.481785
UG,FT,Transit,Male,1,Other,0,Roommates,2,0,4,Unknown,80.07574,129.288975,671.03445
UG,FT,Transit,Female,1,Other,1,Family,2,0,4,Unknown,80.94903000000001,101.58602,600.9408000000001
UG,FT,Transit,Male,1,Other,0,Family,2,0,4,Low,71.64560999999999,62.558871999999994,519.4418999999999
UG,FT,Transit,Male,1,Other,1,Family,2,0,3,Unknown,116.0633,191.46944,1099.6863
UG,FT,Transit,Male,1,Other,1,Family,1,0,3,Low,41.070240000000005,101.657658,285.86625
Grad,FT,Transit,Female,1,Other,0,Other,1,0,2,Low,7.031232000000001,50.526021,62.99391000000001
UG,FT,Active,Female,1,Other,1,Roommates,0,1,1,Unknown,2.551053,26.932397,23.320065000000003
Grad,FT,Transit,Female,0,Other,0,Family,2,0,4,Unknown,55.295559999999995,154.222898,429.00135
UG,FT,Transit,Female,0,Other,0,Family,2,0,4,Unknown,38.753209999999996,93.31349399999999,274.18575
UG,FT,Transit,Female,1,Other,1,Family,2,1,3,High,70.59515,144.58142,536.1522000000001
Other,Other,Active,Other,1,Other,1,Roommates,0,0,3,Unknown,2.682757,21.009613,24.20217
UG,FT,Active,Male,1,Other,1,Other,0,0,2,Low,2.682757,21.009613,24.20217
UG,FT,Transit,Female,0,Other,0,Family,1,1,5,Unknown,22.966720000000002,53.83805200000001,128.17535999999998
UG,FT,Transit,Female,1,Other,1,Family,2,0,4,Low,49.1605,140.58328799999998,350.64855
UG,FT,Transit,Male,0,Other,0,Family,1,1,3,Unknown,49.95474,110.602241,341.973
UG,FT,Transit,Male,0,Other,0,Family,1,0,4,Unknown,68.69091,225.45279,508.8339
UG,FT,Transit,Female,1,Other,0,Family,2,0,3,Low,66.77528000000001,187.397929,541.0119
UG,FT,Transit,Female,0,Other,0,Family,1,0,4,Low,68.16631,159.38967,519.381
UG,FT,Transit,Female,0,Other,0,Family,2,3,3,Unknown,97.28905,205.823591,845.1649500000001
Grad,FT,Transit,Male,1,Other,1,Family,1,1,3,Low,69.96185,90.117743,545.3596499999999
Grad,FT,Transit,Female,1,Other,0,Other,1,0,1,Unknown,19.562160000000002,50.57623,106.48356000000001
UG,FT,Transit,Female,0,Other,0,Family,2,1,4,High,66.47664,80.878068,488.5677
UG,FT,Active,Female,1,Other,1,Roommates,0,0,2,Unknown,3.141342,20.150164,24.263385
UG,FT,Transit,Female,1,Other,0,Family,1,2,2,Unknown,38.59285,91.866359,252.58169999999998
Grad,FT,Active,Male,1,Other,0,Roommates,2,0,4,Unknown,9.914093,41.05622200000001,65.07153
UG,FT,Transit,Female,0,Other,0,Family,2,1,4,Low,78.53506,196.285276,531.8454
Grad,PT,Auto,Male,1,Other,0,Other,1,1,2,Unknown,31.006259999999997,61.059167,198.6333
UG,FT,Transit,Female,1,Other,0,Family,2,1,3,Unknown,42.201859999999996,137.931906,323.26514999999995
UG,FT,Transit,Female,0,Other,0,Family,2,0,4,Unknown,89.94696,157.72644,844.6473000000001
UG,FT,Transit,Female,1,Other,0,Family,2,0,4,Unknown,58.03162,129.15167,431.8437
UG,FT,Transit,Male,1,Other,1,Family,2,0,3,Unknown,36.62513,107.92894299999999,261.7323
UG,FT,Transit,Female,0,Other,0,Family,1,0,2,Unknown,72.17936,95.574658,575.7100499999999
Other,Other,Transit,Female,1,Other,1,Family,1,0,3,Low,38.19147,90.732939,254.02169999999998
UG,FT,Active,Female,1,Other,1,Roommates,0,0,2,Low,0.0,0.0,0.0
UG,FT,Transit,Male,1,Other,0,Family,0,0,2,Low,39.43248,118.211146,260.60040000000004
UG,FT,Transit,Male,0,Other,0,Family,2,0,4,Unknown,67.81229,75.623118,500.7927
UG,FT,Transit,Female,1,Other,1,Family,2,0,5,Unknown,14.93806,60.550124,91.63495499999999
UG,PT,Transit,Female,0,Other,0,Other,0,0,1,Low,13.67019,52.977856,81.44665499999998
Grad,FT,Transit,Female,0,Other,0,Family,1,0,2,Unknown,24.89548,56.102924,158.8374
Grad,FT,Transit,Female,0,Other,0,Family,2,0,4,Unknown,68.99871999999999,101.186234,567.2745
UG,FT,Active,Female,1,Other,0,Other,0,0,1,Unknown,2.214657,28.156289,20.8431
UG,FT,Transit,Female,0,Other,0,Family,1,0,3,Unknown,40.48502,87.61500000000002,266.47515
UG,FT,Transit,Male,0,Other,0,Family,2,0,4,Low,64.18975999999999,106.500339,515.0568000000001
UG,FT,Transit,Female,1,Other,0,Family,2,0,3,Low,66.08421,219.81117,479.37735000000004
UG,FT,Transit,Male,0,Other,0,Family,1,0,4,Unknown,39.01044,95.32551700000002,250.90034999999997
UG,PT,Auto,Female,1,Other,0,Other,1,0,1,High,24.91453,73.414497,144.481785
UG,FT,Transit,Male,1,Other,1,Family,2,0,3,Low,71.9028,178.762505,425.505
Grad,FT,Active,Female,1,Other,0,Other,0,0,2,Unknown,12.98596,49.400237,83.26324500000001
UG,FT,Transit,Female,0,Other,0,Family,2,1,3,Unknown,40.48502,87.61500000000002,266.47515
UG,FT,Transit,Female,1,Other,1,Other,1,0,2,Unknown,5.051740000000001,28.547677,35.065515
UG,FT,Transit,Female,0,Other,0,Family,2,0,3,High,26.469359999999998,70.85813399999999,161.49705
UG,FT,Transit,Male,1,Other,0,Other,2,1,2,Low,47.55237,114.87319699999999,351.89504999999997
Grad,FT,Active,Male,1,Other,0,Family,1,2,2,Low,2.632994,22.768929999999997,20.532674999999998
UG,FT,Transit,Female,1,Other,1,Other,1,0,2,Low,35.36672,70.05395200000001,230.14515
Grad,PT,Active,Female,1,Other,0,Other,0,0,2,High,2.5647919999999997,22.41667,20.430345
UG,FT,Active,Female,1,Other,1,Roommates,2,1,3,Unknown,0.0,0.0,0.0
UG,FT,Active,Female,1,Other,0,Roommates,0,0,3,Unknown,2.214657,28.156289,20.8431
Grad,FT,Transit,Male,0,Other,0,Roommates,0,0,1,Low,39.73425,85.22864100000001,272.24415000000005
UG,FT,Active,Female,0,Other,0,Other,0,0,2,Unknown,9.083789,42.504307,62.467155
UG,FT,Transit,Female,0,Other,0,Family,2,1,3,Unknown,48.27309,102.439817,355.1988
UG,FT,Transit,Male,1,Other,0,Family,2,1,2,Unknown,51.65894,141.04015900000005,329.48085
UG,FT,Transit,Female,0,Other,0,Family,1,1,2,Unknown,34.29037,88.31715799999998,238.04745
UG,FT,Transit,Female,0,Other,0,Family,2,1,3,Low,30.826290000000004,62.75849,186.25665000000004
