Mode,Time.Auto,Time.Transit,Time.Active
Transit,116.0633,191.46944,1099.6863
Transit,41.07024,101.657658,285.86625
Transit,7.031232,50.526021,62.99391
Active,2.551053,26.932397,23.320065
Transit,55.29556,154.222898,429.00135
Transit,38.75321,93.313494,274.18575
Transit,70.59515,144.58142,536.1522
Active,2.682757,21.009613,24.20217
Active,2.682757,21.009613,24.20217
Transit,22.96672,53.838052,128.17536
Transit,49.1605,140.583288,350.64855
Transit,49.95474,110.602241,341.973
Transit,68.69091,225.45279,508.8339
Transit,66.77528,187.397929,541.0119
Transit,68.16631,159.38967,519.381
Transit,97.28905,205.823591,845.16495
Transit,69.96185,90.117743,545.35965
Transit,19.56216,50.57623,106.48356
Transit,66.47664,80.878068,488.5677
Active,3.141342,20.150164,24.263385
Transit,38.59285,91.866359,252.5817
Active,9.914093,41.056222,65.07153
Transit,78.53506,196.285276,531.8454
Auto,31.00626,61.059167,198.6333
Transit,42.20186,137.931906,323.26515
Transit,89.94696,157.72644,844.6473
Transit,58.03162,129.15167,431.8437
Transit,36.62513,107.928943,261.7323
Transit,72.17936,95.574658,575.71005
Transit,38.19147,90.732939,254.0217
Active,0,0,0
Transit,39.43248,118.211146,260.6004
Transit,67.81229,75.623118,500.7927
Transit,14.93806,60.550124,91.634955
Transit,13.67019,52.977856,81.446655
Transit,24.89548,56.102924,158.8374
Transit,68.99872,101.186234,567.2745
Active,2.214657,28.156289,20.8431
Transit,40.48502,87.615,266.47515
Transit,64.18976,106.500339,515.0568
Transit,66.08421,219.81117,479.37735
Transit,39.01044,95.325517,250.90035
Auto,24.91453,73.414497,144.481785
Transit,71.9028,178.762505,425.505
Active,12.98596,49.400237,83.263245
Transit,40.48502,87.615,266.47515
Transit,5.05174,28.547677,35.065515
Transit,26.46936,70.858134,161.49705
Transit,47.55237,114.873197,351.89505
Active,2.632994,22.76893,20.532675
Transit,35.36672,70.053952,230.14515
Active,2.564792,22.41667,20.430345
Active,0,0,0
Active,2.214657,28.156289,20.8431
Transit,39.73425,85.228641,272.24415
Active,9.083789,42.504307,62.467155
Transit,48.27309,102.439817,355.1988
Transit,51.65894,141.040159,329.48085
Transit,34.29037,88.317158,238.04745
Transit,30.82629,62.75849,186.25665
Transit,64.00653,209.70513,506.01225
Transit,84.70942,88.970578,715.96245
Transit,94.60323,378.42602,770.80815
Transit,37.22122,83.097351,262.3461
Transit,86.38412,145.268351,668.98515
Transit,56.73558,134.80424,369.84825
Auto,13.39018,41.754044,77.06286
Transit,29.27813,55.937486,183.09345
Transit,69.59804,107.99509,574.6317
Transit,7.075347,35.062168,50.541555
Active,16.65383,60.603775,110.384355
Active,12.42118,44.861038,72.252915
Transit,31.41579,90.898214,211.05075
Transit,70.80639,129.535079,548.7717
Transit,51.60734,145.951393,395.9163
Active,11.573,44.198042,70.26837
Active,0,0,0
Transit,46.14887,112.92792,313.89495
Transit,36.76223,97.988656,268.0194
Transit,55.02235,145.170546,400.7865
Active,2.682757,21.009613,24.20217
Active,2.494198,18.939634,20.3613
Transit,33.99254,75.361554,220.71
Transit,50.53774,129.420413,356.4195
Transit,124.0558,198.0634,1105.9131
Active,0,0,0
Transit,24.08917,51.525071,125.18466
Active,2.249992,17.489981,20.610945
Transit,84.47655,109.326334,726.9153
Transit,86.74471,128.51482,781.2633
Transit,11.33736,52.430236,78.450465
Transit,25.52355,60.323864,150.31815
Transit,83.29754,151.871406,591.4221
Transit,39.82581,110.294329,271.5609
Transit,16.76352,54.422743,109.91898
Active,12.42118,44.861038,72.252915
Transit,73.27904,97.28055,582.10845
Transit,94.87326,172.11095,840.2904
Active,0,0,0
Transit,58.8497,152.841844,441.8337
Transit,63.06309,143.18853,403.6161
Active,7.031232,50.526021,62.99391
Transit,56.5683,129.981171,395.0073
Active,2.551053,26.932397,23.320065
Transit,5.05174,28.547677,35.065515
Transit,4.251239,22.583321,29.09775
Transit,95.63034,106.512723,871.9947
Active,1.31604,18.911142,12.88956
Transit,54.54491,98.752255,410.27535
Transit,35.29031,83.741845,254.64585
Transit,14.19382,54.891289,85.59525
Transit,87.19798,106.36501,664.32075
Transit,36.48124,91.331249,231.1326
Transit,30.87914,71.635689,201.7845
Transit,75.84686,108.594539,511.4253
Active,8.307803,36.803835,60.328095
Transit,49.23251,131.429281,328.8027
Transit,37.92835,85.940708,259.0512
Transit,39.62737,90.258058,242.40945
Transit,13.25877,69.462287,88.98762
Transit,64.18976,106.500339,515.0568
Active,0.8042355,15.527982,8.042355
Transit,31.41579,90.898214,211.05075
Transit,12.98596,49.400237,83.263245
Transit,86.47366,99.05346,657.00915
Transit,19.58795,73.969508,123.787695
Active,2.682757,21.009613,24.20217
Transit,40.09047,94.175972,284.8233
Transit,36.76247,83.12649,249.14865
Transit,83.23781,124.39978,606.5301
Active,9.120213,33.492638,57.550995
Active,4.810185,24.913608,34.58448
Transit,79.29135,141.97805,506.10465
Transit,47.79225,127.587841,345.4446
Transit,79.62568,113.08622,621.0342
Active,2.564792,22.41667,20.430345
Active,0.621459,15.787367,6.21459
Transit,7.604681,31.171448,53.40084
Transit,41.78606,132.065684,298.27065
Transit,90.51324,130.27753,705.13665
Active,4.249206,22.282265,28.91922
Transit,36.68763,70.526331,234.33945
Transit,26.81616,69.756151,162.88485
Active,6.813536,36.073146,48.531435
Transit,0,0,0
Transit,6.187638,37.129547,44.9364
Transit,8.723502,41.235118,60.194205
Transit,17.13534,50.163973,101.03232
Transit,31.29929,61.530852,185.4867
Transit,75.80551,325.45733,631.32675
Transit,69.07887,100.72834,537.5421
Transit,74.17024,142.036365,569.3034
Transit,7.163255,29.815493,45.398355
Transit,89.92583,448.01071,752.5329
Transit,78.34707,114.9404,537.8253
Transit,42.29621,95.346587,274.62075
Transit,32.20992,70.069197,229.73085
Active,7.241154,36.467044,52.82142
Active,16.7253,51.163446,91.778535
Auto,19.58795,73.969508,123.787695
Transit,43.31906,132.812084,317.37105
Transit,56.95549,66.870482,433.94385
Transit,62.67052,148.666264,374.4615
Transit,23.19735,55.4311,128.707095
Transit,65.17219,235.567102,471.7803
Transit,61.48058,158.668599,374.04435
Transit,4.810185,24.913608,34.58448
Active,6.187638,37.129547,44.9364
Transit,79.02333,115.31227,593.65365
Transit,59.37647,129.744259,441.1356
Transit,55.3526,102.089414,387.369
Active,1.31604,18.911142,12.88956
Active,1.31604,18.911142,12.88956
Transit,49.75692,122.572107,339.0126
Transit,80.29752,90.746353,597.8631
Active,16.76352,54.422743,109.91898
Transit,13.25877,69.462287,88.98762
Transit,77.78685,200.050379,554.25915
Active,2.494198,18.939634,20.3613
Transit,39.57602,91.22754,252.6024
Transit,69.84521,95.585093,543.71355
Transit,13.21866,52.534082,91.71936
Transit,76.91963,88.057702,546.8436
Transit,27.96084,56.024586,175.29255
Transit,68.7937,141.813408,523.72215
Transit,42.13621,98.404374,295.22355
Active,3.75206,22.197995,33.63918
Transit,82.91976,169.37187,681.54105
Transit,40.86432,108.4349,264.63555
Transit,20.08729,64.543074,126.66036
Transit,16.79412,58.226036,97.26276
Active,21.17325,51.002669,115.0827
Transit,32.65868,94.849368,228.63255
Transit,68.81667,113.95266,511.23645
Transit,7.241154,36.467044,52.82142
Transit,53.31908,137.013484,385.8057
Transit,0,0,0
Transit,20.60994,52.273371,127.348785
Transit,71.03735,114.28543,533.26065
Auto,73.64004,203.547101,454.3968
Transit,28.47246,61.276736,180.40875
Transit,91.73225,189.718428,690.9777
Transit,67.52153,124.60632,517.35855
Transit,38.72265,112.24446,265.25535
Transit,40.09047,94.175972,284.8233
Transit,11.33736,52.430236,78.450465
Transit,31.15673,62.398617,200.27325
Active,13.25877,69.462287,88.98762
Auto,1.80267,17.925469,16.677585
Transit,48.27309,102.439817,355.1988
Active,1.21066,19.928102,11.835765
Active,0,0,0
Transit,15.67101,55.943404,103.33485
Transit,23.19735,55.4311,128.707095
Transit,51.71439,137.778136,390.38295
Transit,90.58607,217.30723,859.5786
Transit,70.81381,92.87914,555.18
Transit,22.20945,65.215066,127.888515
Transit,30.82629,62.75849,186.25665
Transit,74.06443,108.230881,581.1753
Transit,11.33736,52.430236,78.450465
Transit,38.93125,88.223541,257.1123
Active,16.27057,54.893084,96.727485
Transit,41.77064,127.226952,319.3719
Transit,72.36249,125.39519,519.12735
Active,6.813536,36.073146,48.531435
Transit,41.07024,101.657658,285.86625
Transit,25.52355,60.323864,150.31815
Transit,58.80247,158.023,443.3835
Transit,29.09908,79.982328,210.93975
Transit,46.58968,113.960894,295.62075
Transit,34.29037,88.317158,238.04745
Transit,20.14604,72.239381,135.64248
Transit,27.80105,64.820634,166.33995
Active,2.781927,19.241937,24.90108
Transit,66.77528,187.397929,541.0119
Transit,56.09933,162.798081,424.78245
Transit,36.48332,77.143514,239.74245
Transit,12.42118,44.861038,72.252915
Transit,12.70703,52.360713,71.135955
Transit,51.26053,111.417027,355.98075
Transit,49.70422,148.11971,358.43175
Transit,33.91288,64.483457,218.55945
Transit,81.31828,127.16079,586.3275
Transit,33.47417,81.111523,222.86325
Transit,25.8038,50.195107,140.813445
Transit,5.748302,31.74921,40.127595
Transit,49.43327,111.516498,308.26245
Transit,40.03372,96.467278,285.9432
Active,1.80267,17.925469,16.677585
Transit,27.91618,74.014777,163.4514
Transit,10.21797,42.690302,63.10413
Transit,24.06234,55.120048,136.928835
Transit,50.93802,116.076697,332.8977
Transit,35.04773,71.479164,228.8727
Transit,26.46936,70.858134,161.49705
Transit,31.69749,70.837347,203.1687
Transit,45.7671,108.380238,327.13575
Transit,38.4832,85.761623,240.5331
Transit,54.47383,136.138886,406.31535
Transit,56.5683,129.981171,395.0073
Transit,41.07024,101.657658,285.86625
Transit,83.60468,132.33451,608.03835
Transit,78.8534,104.691076,603.8673
Transit,7.057515,46.746213,53.61813
Active,3.696347,23.779005,33.706245
Transit,66.4193,176.261904,491.3373
Active,3.07264,15.230342,26.296185
Active,8.044621,33.439492,49.50084
Transit,30.87914,71.635689,201.7845
Transit,51.71439,137.778136,390.38295
Transit,46.34386,111.574484,310.8456
Transit,86.23008,109.27236,726.4626
Transit,78.8208,123.79769,560.46585
Transit,41.97025,96.131099,271.3464
Active,11.573,44.198042,70.26837
Transit,73.64004,203.547101,454.3968
Transit,26.69836,49.310818,150.1728
Transit,33.47417,81.111523,222.86325
Active,22.96672,53.838052,128.17536
Active,11.573,44.198042,70.26837
Transit,24.89705,75.379996,143.709525
Active,64.57381,147.74582,411.97815
Transit,31.29929,61.530852,185.4867
Transit,7.057515,46.746213,53.61813
Transit,0,0,0
Transit,50.53774,129.420413,356.4195
Transit,41.68728,84.829825,296.15205
Active,2.564792,22.41667,20.430345
Transit,14.19382,54.891289,85.59525
Transit,51.36584,132.401792,373.9476
Transit,32.36742,66.304965,186.81435
Active,0,0,0
Transit,65.09177,128.13599,488.64015
Transit,60.49542,127.634039,361.1247
Active,5.748302,31.74921,40.127595
Transit,39.69207,116.748141,286.6515
Transit,7.241154,36.467044,52.82142
Transit,37.07081,80.651749,237.12765
Transit,48.01151,108.935584,319.30965
Transit,32.18876,67.746567,206.7264
Transit,34.98377,76.404289,232.20345
Transit,76.57369,146.972616,603.8967
Transit,80.23362,337.34369,646.1091
Transit,41.6985,106.468279,260.96445
Active,2.596013,25.225413,22.94235
Transit,41.02733,122.145181,284.5977
Active,3.75206,22.197995,33.63918
Transit,30.80381,79.477046,178.8459
Transit,44.868,101.574088,311.53365
Transit,65.64793,152.00765,429.8928
Transit,8.044621,33.439492,49.50084
Transit,29.82107,70.18957,183.83355
Transit,55.3474,126.967254,388.5405
Transit,86.23008,109.27236,726.4626
Transit,93.58475,114.26087,804.384
Transit,48.09714,102.833306,349.55625
Transit,39.67022,118.049392,292.47015
Transit,12.98596,49.400237,83.263245
Auto,41.5248,98.713558,288.84
Active,2.494198,18.939634,20.3613
Transit,29.80957,71.613222,181.74135
Active,3.936451,24.16477,33.825975
Transit,70.59515,144.58142,536.1522
Transit,24.89548,56.102924,158.8374
Transit,13.36575,53.225811,90.472275
Transit,33.52187,73.575246,220.23495
Active,97.0305,173.00604,992.39925
Transit,49.8713,135.897633,377.4444
Transit,13.73287,43.503065,88.539765
Transit,56.16718,151.714665,447.4008
Transit,38.3,76.384548,250.43475
Transit,8.658781,43.668362,58.22031
Active,2.682757,21.009613,24.20217
Transit,46.28364,140.092702,344.1285
Transit,34.98377,76.404289,232.20345
Transit,57.28929,82.974204,426.5571
Transit,86.54186,98.21452,629.4114
Transit,24.91453,73.414497,144.481785
Active,0,0,0
Transit,23.32844,60.783997,129.925125
Transit,33.3424,84.321199,187.52505
Auto,72.17278,124.92124,597.79335
Transit,54.30285,119.286102,375.09
Active,3.936451,24.16477,33.825975
Transit,35.12716,86.527916,207.85875
Active,1.974818,15.242671,17.18505
Active,9.083789,42.504307,62.467155
Transit,50.71116,129.885059,370.5693
Transit,60.88308,160.10795,457.71105
Transit,79.52876,119.27742,589.75125
Active,3.187325,25.946049,24.311085
Transit,32.65868,94.849368,228.63255
Active,2.214657,28.156289,20.8431
Active,0,0,0
Transit,46.76034,117.522121,308.2215
Transit,27.9286,72.121095,185.93205
Transit,16.8578,60.537877,107.102445
Transit,73.99847,80.063136,637.41825
Transit,79.01836,111.25455,581.72835
Transit,90.98464,122.292389,702.25815
Transit,31.15673,62.398617,200.27325
Transit,6.608511,47.133278,56.227275
Transit,81.14357,117.94884,588.00195
Transit,66.17406,206.04047,522.9987
Active,1.360328,16.237124,11.563035
Transit,23.19735,55.4311,128.707095
Transit,25.27797,70.138775,147.203835
Transit,32.67299,79.605882,193.06545
Transit,23.32844,60.783997,129.925125
Active,3.75206,22.197995,33.63918
Auto,27.96084,56.024586,175.29255
Transit,51.29754,133.261851,386.11785
Transit,86.62356,133.090768,670.1193
Transit,32.93085,64.800504,213.42615
Transit,48.10149,109.792241,311.57565
Transit,59.85957,81.766073,457.4901
Transit,66.17406,206.04047,522.9987
Transit,51.82558,135.636423,375.72405
Transit,7.604681,31.171448,53.40084
Active,2.214657,28.156289,20.8431
Transit,38.19147,90.732939,254.0217
Transit,69.83139,100.41553,448.70265
Transit,20.27264,46.294093,116.61462
Transit,51.71439,137.778136,390.38295
Transit,87.16331,136.81828,673.33395
Transit,20.60994,52.273371,127.348785
Transit,10.71789,43.634091,71.787645
Transit,92.0519,151.90685,765.1986
Transit,70.80639,129.535079,548.7717
Transit,32.67299,79.605882,193.06545
Transit,89.0045,124.43027,682.38585
Transit,48.52076,134.684434,370.28595
Transit,93.58221,165.32393,820.20135
Transit,61.60727,93.153612,457.218
Transit,78.33768,95.368103,598.71
Transit,45.53631,103.307343,326.83245
Transit,37.32827,105.49545,265.44945
Transit,63.15402,85.845389,391.3314
Transit,50.93802,116.076697,332.8977
Transit,76.57369,146.972616,603.8967
Active,2.596013,25.225413,22.94235
Active,0,0,0
Transit,33.52151,76.404787,208.21515
Transit,67.10338,97.133818,494.2479
Active,1.21066,19.928102,11.835765
Transit,4.252633,34.289085,38.224695
Transit,34.62946,81.550567,248.9805
Transit,79.29135,141.97805,506.10465
Transit,38.07648,84.54393,261.34725
Transit,76.57369,146.972616,603.8967
Transit,82.09077,184.103807,563.07645
Active,1.360328,16.237124,11.563035
Active,9.75173,35.99451,52.929405
Transit,77.9269,120.47669,557.022
Transit,94.94518,177.50629,782.7561
Active,2.551053,26.932397,23.320065
Transit,50.79473,138.846615,370.35165
Transit,41.5248,98.713558,288.84
Active,1.360328,16.237124,11.563035
Transit,63.8849,143.95112,515.6451
Transit,43.87866,119.291862,314.0658
Transit,13.83755,47.490178,81.0396
Transit,41.82145,121.482054,301.58595
Transit,31.96789,74.311905,209.26785
Transit,66.82117,130.689,496.54155
Transit,4.76811,21.273948,34.71012
Transit,59.94598,92.58513,412.88745
Transit,46.28364,140.092702,344.1285
Transit,28.99195,66.989484,179.2062
Active,0.8042355,15.527982,8.042355
Active,3.23726,27.978108,28.713015
Transit,68.51611,84.445179,558.93315
Transit,13.21866,52.534082,91.71936
Active,1.80267,17.925469,16.677585
Transit,48.36949,109.601358,318.8448
Transit,2.214657,28.156289,20.8431
Transit,56.80992,121.511696,346.66125
Transit,48.10149,109.792241,311.57565
Transit,1.360328,16.237124,11.563035
Transit,76.71002,333.022129,655.4712
Transit,70.84606,187.65665,547.72095
Transit,67.10338,97.133818,494.2479
Transit,25.42326,66.243154,149.905905
Transit,16.31079,68.080222,114.275895
Transit,30.01631,101.395399,206.25405
Transit,24.88044,86.231675,169.05585
Transit,69.87671,156.92417,536.8935
Transit,67.94942,91.528284,547.78545
Auto,24.98263,112.979596,147.010065
Transit,30.32372,74.080418,191.80155
Transit,112.6803,125.25313,1012.1646
Transit,66.77528,187.397929,541.0119
Active,0,0,0
Transit,86.38412,145.268351,668.98515
Transit,32.20992,70.069197,229.73085
Transit,49.00979,130.079386,355.9617
Transit,58.14783,165.76782,464.0595
Transit,53.3695,145.84842,352.6467
Active,2.682757,21.009613,24.20217
Active,3.714261,22.32553,31.60407
Transit,2.564792,22.41667,20.430345
Transit,43.764,105.902729,302.71695
Transit,39.93678,89.61051,246.60345
Transit,43.20954,120.393223,303.477
Transit,86.08226,161.22676,618.49935
Transit,25.27797,70.138775,147.203835
Transit,36.9106,75.838924,222.9372
Active,2.214657,28.156289,20.8431
Active,2.564792,22.41667,20.430345
Transit,26.81616,69.756151,162.88485
Active,56.00656,128.19895,428.8854
Transit,66.73611,213.68808,507.1824
Transit,35.93655,78.393333,214.35285
Transit,25.52355,60.323864,150.31815
Active,1.31604,18.911142,12.88956
Transit,93.57738,125.15167,738.26625
Active,0,0,0
Active,0,0,0
Transit,7.7354,33.823765,62.7297
Transit,52.5036,116.332617,335.37645
Transit,119.056,185.68259,1036.10205
Transit,40.09047,94.175972,284.8233
Transit,47.55237,114.873197,351.89505
Transit,118.3495,214.29175,1291.32105
Transit,54.38981,117.585282,349.5744
Transit,78.8208,123.79769,560.46585
Active,0,0,0
Active,10.5257,44.089351,71.00097
Active,0,0,0
Transit,60.86307,156.600979,361.6671
Transit,48.10149,109.792241,311.57565
Transit,15.26152,57.291108,87.54951
Transit,90.23313,171.946704,685.14225
Transit,92.85576,159.05407,733.9131
Transit,43.99466,95.005413,320.8047
Transit,78.99926,124.3572,562.2504
Transit,90.98464,122.292389,702.25815
Transit,43.31906,132.812084,317.37105
Transit,11.97034,56.492251,83.396355
Transit,31.33219,96.061123,219.5784
Transit,42.60838,104.018778,299.7258
Transit,24.91453,73.414497,144.481785
Auto,81.27766,144.29041,673.6002
Active,0.621459,15.787367,6.21459
Transit,53.87759,127.397815,417.51435
Transit,45.53631,103.307343,326.83245
Transit,30.01631,101.395399,206.25405
Transit,69.59804,107.99509,574.6317
Transit,43.31906,132.812084,317.37105
Transit,70.80639,129.535079,548.7717
Transit,36.28391,57.326513,217.34205
Transit,76.57369,146.972616,603.8967
Transit,54.54491,98.752255,410.27535
Transit,63.15402,85.845389,391.3314
Transit,7.241154,36.467044,52.82142
