Origin,Sample_TopSchool,SC_Sample_Prob,SG_Sample_Prob,MI_Sample_Prob,OC_Sample_Prob,RY_Sample_Prob,YK_Sample_Prob,YG_Sample_Prob,SC_Family_Prob,SG_Family_Prob,MI_Family_Prob,OC_Family_Prob,RY_Family_Prob,YK_Family_Prob,YG_Family_Prob,SC_NonFam_Prob,SG_NonFam_Prob,MI_NonFam_Prob,OC_NonFam_Prob,RY_NonFam_Prob,YK_NonFam_Prob,YG_NonFam_Prob,Grav_Pred,SG_Norm_Grav,MI_Norm_Grav,OC_Norm_Grav,RY_Norm_Grav,SC_Norm_Grav,YG_Norm_Grav,YK_Norm_Grav,HZ_Pred,MI_Norm_HZ,OC_Norm_HZ,RY_Norm_HZ,SC_Norm_HZ,SG_Norm_HZ,YG_Norm_HZ,YK_Norm_HZ,Dist_Pred,MI_Norm_Dist,OC_Norm_Dist,RY_Norm_Dist,SC_Norm_Dist,SG_Norm_Dist,YG_Norm_Dist,YK_Norm_Dist,Zone,Resid_SG,Resid_MI,Resid_OC,Resid_RY,Resid_SC,Resid_YG,Resid_YK
4056,,,,,,,,,,,,,,,,,,,,,,,SG,1.022270282,3.486674765,1.204486289,0.970962708,0.171497592,0.388663443,0.557593635,MI,8.054756676,0,0.184886166,0,1.09781605,0,0.039815241,SG,7.412012082,0,0.08826392,0,1.220132945,0,0.087255331,,,,,,,,
4057,,,,,,,,,,,,,,,,,,,,,,,SG,1.012816225,3.600171024,1.193347084,0.96198315,0.169911555,0.38506906,0.552436952,RY,3.288390903,0,3.119661505,0,0.43712629,0,0.039815241,RY,1.145658781,0.064550218,4.067904275,0,0.302642202,0,0.059973948,,,,,,,,
4058,SG,0,2.469428667,0,0,0,0,0,,,,,,,,0,1.835897436,0,0,0,0,0,SG,1.020789629,3.50818809,1.202741723,0.969555473,0.168008014,0.388100503,0.556786018,RY,2.500437811,0,3.338092418,0,0.476599733,0,0,YK,6.303165309,1.217503697,0.275830099,0,0.167157155,0,2.088245772,4058,-0.560317235,0.30832586,0.008078976,0.064534549,0.001009502,0.002958547,0.175409801
4059,SG,0,1.646285778,0,10.75836972,0,0,0,0,2.245018848,0,12.03174603,0,0,0,,,,,,,,SG,1.026987046,3.430052613,1.210043805,0.97544184,0.172288873,0.390456736,0.560166376,RY,0.827350746,0,2.49541716,0,1.093545328,0,0.094695708,YK,6.460755927,1.217503697,0.275830099,0,0.139170297,0,2.094558819,4059,-0.424504993,0.321665179,-0.307281637,0.154341392,0.019609272,0.011566365,0.224604423
4060,YK,0,1.234714333,0,0,0,2.367392697,0,,,,,,,,0,0.917948718,0,0,0,2.966850829,0,SG,1.026509557,3.435784877,1.209481217,0.974988314,0.172208768,0.390275226,0.559905934,SG,1.273857498,0,1.929057007,0,1.0997189,0,0.469532885,SG,0.492032931,0.035861232,2.263152289,0,1.295901288,0,0.015782618,4060,-0.207823206,0.473551987,0.011573417,0.072555483,0.001978308,0.003578893,-0.355414882
4061,RY,0,0,0,0,5.148728666,0,0,0,0,0,0,4.342708333,0,0,,,,,,,,SG,1.02650935,3.435787367,1.209480959,0.974988118,0.172208741,0.390275135,0.559905821,YK,6.484103513,0,0.405033322,0,0.200846865,0,2.029081007,MI,7.664032,0.174183129,0.136277858,0,0.066811764,0,2.153162447,4061,0.24164834,0.320983313,0.025996472,-0.845985781,0.019567704,0.011541846,0.226248105
4062,RY,0,0,0,0,5.148728666,0,0,,,,,,,,0,0,0,0,6.776025237,0,0,SG,1.024712527,3.457355535,1.207363873,0.97328238,0.171907303,0.389591989,0.558925748,YK,0.529054219,0,0.042906072,0,1.041393346,0,2.539648699,YK,0.44638168,0,0.092370644,0,1.162757926,0,2.286300103,4062,0.129196304,0.6107409,0.013356352,-0.929073601,0.003685627,0.005522303,0.166572116
4063,,,,,,,,,,,,,,,,,,,,,,,SG,1.020789637,3.508188122,1.202741723,0.969555484,0.168008014,0.388100186,0.556786023,YK,0.529054219,0,0.042906072,0,1.041393346,0,2.539648699,SG,5.521800166,0,0.302630829,0,1.311815384,0.181374233,0.263306677,,,,,,,,
4064,,,,,,,,,,,,,,,,,,,,,,,SG,1.026986841,3.430055087,1.210043546,0.975441644,0.172288846,0.39045669,0.560166267,YK,0.923030765,0,0,0,1.012583345,0,2.515974772,SG,3.570678225,0,0.136768213,0,1.447143995,0,0.761511318,,,,,,,,
4065,,,,,,,,,,,,,,,,,,,,,,,SG,1.026509557,3.435784877,1.209481217,0.974988314,0.172208768,0.390275226,0.559905934,MI,12.17002646,0,0,0,0.562398125,0,0,YK,1.867771128,0,0.565704775,0,0.929141381,0,1.871893648,,,,,,,,
4066,OC,0,0,0,32.27510917,0,0,0,,,,,,,,0,0,0,28.3876652,0,0,0,SG,1.02650917,3.435786768,1.209480733,0.974988849,0.172208714,0.390275089,0.559905721,MI,12.17002646,0,0,0,0.562398125,0,0,MI,10.97280963,0,0.347968246,0,0.558414256,0,0.047347854,4066,0.129196302,0.610740889,-0.986643631,0.070926397,0.003685627,0.005522303,0.166572113
4067,RY,0,1.234714333,0,0,2.574364333,0,0,0,1.683764136,0,0,2.171354167,0,0,,,,,,,,SG,1.026987214,3.430053165,1.210042869,0.975441999,0.17228875,0.390456464,0.56016595,SG,6.871917424,0,0,0,1.392606324,0,0,SG,6.072264423,0,0.025743643,0,1.505563978,0,0,4067,-0.09323852,0.210780838,0.016483636,-0.384619139,0.013148115,0.009119319,0.22832575
4068,,,,,,,,,,,,,,,,,,,,,,,SG,1.020789452,3.508187476,1.202741497,0.969556204,0.168007987,0.388100458,0.556785924,SG,0,0,1.23667559,0,1.876295419,0,0,SG,0,0,1.348292672,0,1.822761734,0,0,,,,,,,,
4069,,,,,,,,,,,,,,,,,,,,,,,SG,1.020789239,3.508189997,1.202741271,0.969556004,0.168007946,0.388100367,0.556785805,SG,0.052530206,0,1.23667559,0,1.868063991,0,0,SG,2.14656562,4.002652709,1.100725207,0,0.957588533,0.050381731,0.649127174,,,,,,,,
4070,RY,0,0,0,0,5.148728666,0,0,0,0,0,0,4.342708333,0,0,,,,,,,,SG,1.026986866,3.430051999,1.210043579,0.975442571,0.172288846,0.39045669,0.560166281,SG,4.130750279,0,1.164409506,0,1.263671324,0,0,SG,4.041781416,0.024827007,1.370053844,0,1.16512608,0,0.022924074,4070,0.579874947,0.113350722,0.009841811,-0.911922524,0.004386792,0.005131967,0.199336285
4071,RY,0,0,0,0,5.148728666,0,0,,,,,,,,0,0,0,0,6.776025237,0,0,SG,1.026986661,3.430054489,1.210043353,0.975442375,0.172288818,0.3904566,0.560166167,SG,4.178373818,0.095761313,1.172047729,0,1.241690696,0,0.006763979,SG,2.647230738,2.233770597,0.351286852,0,1.335054413,0,0.728907869,4071,0.419815846,0.293432543,0.006766235,-0.942788399,0.000963887,0.002824866,0.218985021
4072,,,,,,,,,,,,,,,,,,,,,,,SG,1.024522038,3.459645405,1.207139432,0.973100553,0.171875182,0.389519212,0.558821848,SG,2.609208805,2.662234047,0.40627034,0,1.265020682,0,0.761192504,SG,5.816473106,0.0169869,0.084465901,0,1.484449855,0.291494303,0.030404436,,,,,,,,
4073,,,,,,,,,,,,,,,,,,,,,,,SG,1.02452163,3.459647233,1.207138948,0.973101063,0.171875278,0.389519394,0.558821626,SG,2.609208805,2.662234047,0.40627034,0,1.265020682,0,0.761192504,SG,2.551513934,2.292452614,0.3591109,0,1.346682066,0,0.71956771,,,,,,,,
4074,,,,,,,,,,,,,,,,,,,,,,,SG,1.021413494,3.500703245,1.203475659,0.970148025,0.168110695,0.388337333,0.557125787,SG,2.609208805,2.662234047,0.40627034,0,1.265020682,0,0.761192504,SG,4.041781416,0.024827007,1.371484047,0,1.152092984,0,0.046598001,,,,,,,,
4075,MI,0,0.823142889,5.253020611,0,0.858121444,0.789130899,0,0,1.347011309,4.977910448,0,0.868541667,0,0,0,0,0,0,0,5.933701657,0,SG,1.021413345,3.500702757,1.203476627,0.970147886,0.168110668,0.388337287,0.557126222,RY,0.164156894,0,2.491984674,0,1.050947683,0,0.378782832,RY,0.209370393,0,2.405845626,0,1.007918869,0,0.526913975,4075,-0.002181418,-0.039968945,0.017503932,-0.05430865,0.013010791,0.009170824,0.056773465
4076,RY,0,0,0,0,3.432485777,1.578261798,0,0,0,0,0,2.895138889,1.365094957,0,,,,,,,,SG,1.024413319,3.460950413,1.207011332,0.97299729,0.171857105,0.389477859,0.558762545,YK,2.865534114,0,1.148517542,0,0.501587999,0,1.855935098,YK,3.203734269,0,1.126713456,0,0.43544437,0,1.901195684,4076,0.229363319,0.303229447,0.023013356,-0.526325061,0.021559101,0.012894501,-0.063734663
4077,RY,0,0,7.879530917,0,2.574364333,0,0,0,0,6.22238806,0,2.171354167,0,0,,,,,,,,SG,1.020789452,3.508187476,1.202741497,0.969556204,0.168007987,0.388100458,0.556785924,MI,12.7841637,0,0.261604452,0,0.13764125,0,0.389323366,MI,13.21134684,0,0.051487287,0,0.374530014,0,0,4077,0.231996321,-0.193289597,0.023561869,-0.358047424,0.021806591,0.013042524,0.260929716
4078,YK,0,1.234714333,0,0,0,2.367392697,0,0,1.683764136,0,0,0,2.047642436,0,,,,,,,,SG,1.015367283,3.57326605,1.196351767,0.964405277,0.16711557,0.386038596,0.553827904,YK,3.78217484,0,0.271218384,0,0.025784684,0,3.299585171,YK,0.951126466,0,0.871258875,0,0.291394364,0,3.08910073,4078,-0.273192557,0.299850456,0.022756926,0.13877773,0.021318861,0.012750821,-0.222262237
4079,MI,0,0,7.879530917,0,1.287182166,1.183696348,0,0,0,6.22238806,0,1.085677083,1.023821218,0,,,,,,,,SG,0.946532897,4.261142102,1.036977827,0.835930482,0.153580235,0.432509168,0.62049721,RY,0,0,3.021364548,0,0.270057619,0,1.438532184,RY,0,0,2.879639033,0,0.321307702,0,1.470598474,4079,0.225951622,-0.201280778,0.022671056,-0.111745926,0.021238417,0.012702708,0.0304629
4080,RY,0,0,3.151812367,0,3.0892372,0.946957079,0,0,0,3.11119403,0,2.171354167,1.023821218,0,0,0,0,0,6.776025237,0,0,SG,0.946533011,4.261142622,1.036977956,0.835930585,0.153580249,0.432509259,0.620496713,SG,5.026936062,0,0.018388317,0,0.839244954,0,1.598405133,YK,4.808247811,0,0,0,0.857788831,0,1.645464322,4080,0.273773619,0.118850858,0.01790787,-0.486189016,0.014309434,0.009686916,0.051660318
4081,YK,0,0,0,0,0,4.734785394,0,0,0,0,0,0,4.095284872,0,,,,,,,,SG,1.004221526,3.707029834,1.183220413,0.953818935,0.165281125,0.381801013,0.547748501,SG,2.735027251,5.335767155,0.848970006,0,0.798952822,0,0.817693338,SG,2.402409852,5.566862526,0.84053367,0,0.850971176,0,0.791745963,4081,0.232062233,0.306797543,0.02328417,0.141993003,0.021812787,0.013046239,-0.738995973
4082,MI,0,0,15.75906183,0,0,0,0,0,0,12.44477612,0,0,0,0,,,,,,,,SG,0.982130985,3.871801415,1.157192313,0.932837135,0.161645327,0.392991169,0.56380236,SG,5.659208724,0.193650655,0.035573034,0,1.541329714,0,0.018078272,SG,4.690322046,0,0.077843874,0,1.660083221,0,0.071021781,4082,0.225951711,-0.701280864,0.022671065,0.138254129,0.021238426,0.012702713,0.28046282
4083,SG,0,0.987771467,3.151812367,0,1.029745733,0.946957079,0,0,0.841882068,3.11119403,0,1.085677083,1.023821218,0,0,1.835897436,0,0,0,0,0,SG,0.945622673,4.113289922,1.114176531,0.898161199,0.15563656,0.417502083,0.598966777,MI,7.288321639,0,2.036825544,0,0.350455758,0,0,RY,6.748583392,0,2.255554928,0,0.330125389,0,0,4083,-0.128165355,0.104922455,0.020508662,-0.075236638,0.01753704,0.010956963,0.049476873
4084,MI,0,0.352775524,6.753883643,4.610729881,0.735532667,0.676397913,0,0,0,6.22238806,0,1.085677083,1.023821218,0,0,0.611965812,8.014925373,9.462555066,0,0,0,SG,0.946533011,4.261142622,1.036977956,0.835930585,0.153580249,0.432509259,0.620496713,SG,0.105060412,0,0.017162429,0,1.546503756,8.140673621,0.872180948,SG,0,0,0,0,1.588062672,8.240880921,0.829381699,4084,0.090206869,-0.034135803,-0.124254562,-0.032632868,0.013694454,0.009477134,0.077644776
4085,YK,0,0.823142889,0,0,0,3.156523596,0,0,1.122509424,0,0,0,2.730189915,0,,,,,,,,SG,0.939564416,4.229771105,1.068598171,0.861419531,0.152449692,0.429325415,0.615929042,YK,0,0,0,0,1.200593101,1.05801636,2.32233708,SG,1.039842252,0.336455206,0.32360837,0,1.17239333,0,1.827516137,4085,0.006225759,0.236076022,0.018233548,0.120865268,0.015588178,0.010140483,-0.407129258
4086,,,,,,,,,,,,,,,,,,,,,,,SG,0.999283306,3.758346004,1.177401986,0.949128567,0.164468361,0.381475356,0.547281259,SG,4.24751563,0,1.231990213,0,0.911884572,0,0.577272706,SG,3.831969645,0,1.520388313,0,0.850346761,0,0.554901318,,,,,,,,
4087,MI,0,0,15.75906183,0,0,0,0,0,0,12.44477612,0,0,0,0,,,,,,,,SG,0.992120069,3.805729012,1.168961916,0.942324862,0.163289397,0.386284403,0.554180546,MI,4.486024166,7.724113222,0.987794452,0,0.233447216,0,0.897851561,MI,4.62028491,6.49346002,1.068000223,0,0.267804988,0,0.898417286,4087,0.231116764,-0.694452414,0.023189289,0.141414494,0.021723917,0.012993086,0.264014864
4088,RY,0,0,0,0,5.148728666,0,0,0,0,0,0,4.342708333,0,0,,,,,,,,SG,0.941101371,4.151189253,1.108849331,0.893866824,0.154892414,0.41897729,0.601083193,MI,4.486024166,7.724113222,0.987794452,0,0.233447216,0,0.897851561,MI,8.350737624,0.756780376,0.938326367,0,0.558751271,0,0.18058379,4088,0.208072334,0.273776023,0.020778012,-0.871567298,0.021770882,0.013682346,0.333487701
4089,MI,0,0.987771467,6.303624733,0,1.029745733,0,0,0,1.347011309,4.977910448,0,0.868541667,0,0,,,,,,,,SG,0.945086128,4.278715978,1.035393765,0.834652768,0.153345624,0.431848104,0.619548785,SG,1.796067374,0,1.802665846,0,0.998852742,0,0.622262218,SG,1.937441435,0,1.804747843,0,0.9603934,0,0.651612423,4089,-0.039482256,-0.177660794,0.017252668,-0.083232954,0.014378537,0.009576118,0.259168681
4090,YK,0,0,0,0,0,4.734785394,0,0,0,0,0,0,4.095284872,0,,,,,,,,SG,0.945086128,4.278715978,1.035393765,0.834652768,0.153345624,0.431848104,0.619548785,MI,7.885635389,0,1.300477548,0,0.610023883,0,0,MI,7.963848195,0,1.216167259,0,0.638204843,0,0,4090,0.208072287,0.27377596,0.020778007,0.128432673,0.021770877,0.013682343,-0.666512147
4091,SG,0,2.469428667,0,0,0,0,0,,,,,,,,0,1.835897436,0,0,0,0,0,SG,0.943879523,4.132775703,1.112122673,0.896506372,0.155349809,0.417118839,0.59841695,RY,0.216124277,0,2.840734888,0,0.557237447,0,0.989078222,RY,0,0,2.951088934,0,0.575212963,0,0.918064981,4091,-0.597652731,0.281222787,0.0064847,0.054831021,0.00092378,0.002806555,0.251383888
4092,,,,,,,,,,,,,,,,,,,,,,,SG,0.943649244,4.272210732,1.041925214,0.839918667,0.153112489,0.431191938,0.618606838,YK,3.248055209,0,1.183165589,0,0.36334899,0,1.974198832,YK,2.901617362,0,1.115897783,0,0.529883981,0,1.820837562,,,,,,,,
4093,,,,,,,,,,,,,,,,,,,,,,,SG,0.945086158,4.278716104,1.035392861,0.834652794,0.153345487,0.431848512,0.619548804,YK,3.248055209,0,1.183165589,0,0.36334899,0,1.974198832,SG,2.349578336,0.771936314,1.216484661,0,0.91511708,0,1.042322352,,,,,,,,
4094,,,,,,,,,,,,,,,,,,,,,,,SG,0.892631737,4.81696653,0.977927126,0.788327674,0.144834597,0.410711567,0.614591375,MI,8.010856432,0,0.060681445,0,1.181504025,0,0.006763979,RY,4.517620685,0.215167394,1.626605489,0,0.470476494,0.954014071,0.848385616,,,,,,,,
4095,MI,0,0,15.75906183,0,0,0,0,0,0,12.44477612,0,0,0,0,,,,,,,,SG,0.884820815,4.865034221,0.969369833,0.781429464,0.143567228,0.416066505,0.622604512,MI,8.010856432,0,0.060681445,0,1.181504025,0,0.006763979,SG,7.348975835,0,0,0,1.3072685,0,0.020291937,4095,0.22739029,-0.699378993,0.022815391,0.139134359,0.021373646,0.012783588,0.27588172
4096,,,,,,,,,,,,,,,,,,,,,,,SG,0.845197472,4.731919884,0.925960263,0.746436109,0.152714415,0.466786631,0.768655501,MI,8.010856432,0,0.060681445,0,1.181504025,0,0.006763979,SG,3.898715411,0.748218999,1.291332111,0,0.658536514,0.744390082,0.925764066,,,,,,,,
4097,,,,,,,,,,,,,,,,,,,,,,,SG,0.832602763,4.807073164,0.912162072,0.735313089,0.155139866,0.474200212,0.78086344,MI,8.010856432,0,0.060681445,0,1.181504025,0,0.006763979,MI,8.206412063,0,0.649236597,0,0.723822805,0,0.28431259,,,,,,,,
4098,,,,,,,,,,,,,,,,,,,,,,,SG,0.798399704,4.851094197,0.892440464,0.719415072,0.156560702,0.478543173,0.849784567,MI,7.808239923,0,0.051487287,0,1.221191272,0,0,MI,7.952198577,0.032275109,0.599968481,0,0.763475377,0,0.325234663,,,,,,,,
4099,,,,,,,,,,,,,,,,,,,,,,,SG,0.796953466,4.842306818,0.890823868,0.718111908,0.156276959,0.477675886,0.856822035,SG,3.336043304,0,0.051487287,0,1.92197985,0,0,MI,5.832278626,0.292834769,1.445877281,0,0.522398647,0.442099693,0.562103731,,,,,,,,
4100,RY,0,0,0,0,5.148728666,0,0,0,0,0,0,4.342708333,0,0,,,,,,,,SG,0.835009318,4.971587432,0.906963779,0.731122632,0.15930854,0.486942205,0.728663373,SG,1.385921938,0,1.287182166,0,1.634898968,0,0,RY,5.638629365,0.107583697,1.843052335,0,0.507982055,0,0.356024499,4100,0.224581089,0.296906904,0.022533527,-0.862584614,0.021109579,0.01262565,0.284827865
4101,,,,,,,,,,,,,,,,,,,,,,,SG,0.806519941,4.900432935,0.901517128,0.726731987,0.158152878,0.483409851,0.810271717,SG,0.094554371,0,1.287182166,0,1.837254928,0,0,SG,2.61375297,0.064550218,1.279561231,0,1.046263608,2.165154908,0.531179039,,,,,,,,
4102,,,,,,,,,,,,,,,,,,,,,,,SG,0.808953257,4.915217819,0.904237081,0.728925252,0.158630182,0.484868735,0.798430512,SG,0.094554371,0,1.287182166,0,1.837254928,0,0,SG,1.178427624,0.032275109,0.491049781,0,1.91044605,0.113358896,0.249572041,,,,,,,,
4103,YK,3.418593895,0.617357167,0,0,0,2.367392697,0,2.622012579,0.841882068,0,0,0,2.047642436,0,,,,,,,,SG,0.757687167,4.574308007,0.799780691,0.64596216,0.181898663,0.566582407,1.074179522,RY,0,0.080687773,3.346673633,0,0.858126462,0,0,RY,1.912099502,0,4.084412897,0,0.106185433,0,0.200664714,4103,0.058079461,0.249034485,0.01913579,0.123887194,-0.233183708,0.010665468,-0.227618691
4104,,,,,,,,,,,,,,,,,,,,,,,SG,0.782000641,4.751453131,0.874109783,0.704638349,0.156855699,0.488578382,0.926292302,RY,0,0.080687773,3.346673633,0,0.858126462,0,0,SG,1.884208464,0.032275109,1.080047995,0,1.404908925,0.113358896,0.465173876,,,,,,,,
4105,RY,0,0,3.939765458,0,3.861546499,0,0,0,0,3.11119403,0,3.25703125,0,0,,,,,,,,SG,0.75768692,4.57430651,0.799780433,0.645962552,0.181898609,0.566582225,1.074180166,SG,0,0.080687773,0.30892372,0,2.315089375,0,0,SG,0,0,0.051487287,0,2.37065152,0,0.142043562,4105,0.298976069,-0.048953733,0.018542638,-0.628289699,0.018254622,0.012157563,0.329312539
4106,,,,,,,,,,,,,,,,,,,,,,,SG,0.826688244,5.028657046,0.894831146,0.721342941,0.161137269,0.492531887,0.737027812,SG,0,0.080687773,0.102974573,0,2.413866522,0,0,RY,1.646161025,2.280390154,2.624062123,0.236045769,0.361792245,0.539192295,0.660848614,,,,,,,,
4107,,,,,,,,,,,,,,,,,,,,,,,SG,0.782000535,4.751452485,0.874109686,0.704638905,0.156855822,0.488578337,0.926292174,SG,0,0.484126638,0,0,2.432387237,0,0,SG,1.65981501,0.024827007,1.284758681,0,1.388284002,0,0.389145594,,,,,,,,
4108,RY,0,0.154339292,2.954824094,0,2.252568791,1.479620436,0,0,0,2.871871412,0,2.004326923,1.260087653,0,0,0.611965812,0,0,2.258675079,1.977900552,0,SG,0.751226275,4.545554496,0.836231263,0.674104298,0.180347757,0.561751595,1.065020847,SG,0,3.232890102,0,0,2.222074229,0,0,SG,0.472771855,0,0.486677448,0,1.992005791,0,0.325798328,4108,0.189570827,0.06079387,0.018176578,-0.321645429,0.017565552,0.011853626,0.023684977
4109,,,,,,,,,,,,,,,,,,,,,,,SG,0.792338181,4.814264245,0.88566495,0.713953208,0.155371934,0.474909612,0.879279936,SG,0,10.91129226,0,0,1.63458539,0,0,SG,0.045025891,9.161136047,0.123201722,0,1.602247633,0,0.191927908,,,,,,,,
4110,YK,0,0.705551048,0,0,1.471065333,2.02919374,0,0,0.673505654,0,0,1.737083333,1.638113949,0,0,0.917948718,0,0,0,2.966850829,0,SG,0.773803953,4.701649863,0.864947654,0.697252549,0.162757491,0.506961477,0.961144645,SG,0,1.721339156,0.102974573,0,1.193145618,0,2.099877322,YK,0.157590618,0.860669578,0.205949147,0,1.13517284,0,2.195249428,4110,-0.079569202,0.257675577,0.017773724,-0.219577072,0.016478564,0.011555228,-0.00433682
4111,,,,,,,,,,,,,,,,,,,,,,,SG,0.790450776,4.802796328,0.883555255,0.712252521,0.155001837,0.473778335,0.888464023,RY,0,0.080687773,3.55262278,0,0.343250585,0,0.797811339,RY,1.195023705,1.404735704,4.038756436,0.045581252,0.102122484,0.179934755,0.225237615,,,,,,,,
4112,YK,0,0,0,0,0,4.734785394,0,0,0,0,0,0,4.095284872,0,,,,,,,,SG,0.757686911,4.574306463,0.7997804,0.645962541,0.181898609,0.566582724,1.074180152,RY,0,0.080687773,4.633855799,0,0.127587148,0,0.217010997,RY,0.382720073,0.199798295,4.399527351,0,0.189616844,0,0.181105541,4112,0.218981616,0.235719295,0.021848055,0.13516646,0.022912319,0.014399714,-0.649027459
4113,MI,0,0,15.75906183,0,0,0,0,0,0,12.44477612,0,0,0,0,,,,,,,,SG,0.826688244,5.028657046,0.894831146,0.721342941,0.161137269,0.492531887,0.737027812,RY,0,0.322751092,4.633855799,0,0.109066433,0,0.217010997,YK,4.811504941,0.787945793,1.227138463,0,0.194744376,2.042637141,1.458416119,4113,0.215655469,-0.752672289,0.021516216,0.133113485,0.022564315,0.014181004,0.345641798
4114,,,,,,,,,,,,,,,,,,,,,,,SG,0.791284211,4.807860298,0.884486844,0.713004168,0.15516541,0.474278294,0.884407841,RY,0,8.068777293,3.745700104,0,0.039099287,0,0.031565236,YK,3.304072549,1.787471487,0.639242084,0.052963017,0.55322614,0.899937571,1.718965292,,,,,,,,
4115,,,,,,,,,,,,,,,,,,,,,,,SG,0.757687007,4.574307046,0.799780497,0.645962026,0.181898622,0.566582271,1.074180289,OC,0,20.33331878,1.096393165,0,0.371374633,0,0.031565236,RY,0.358080905,4.029009461,2.32943567,0.305394388,0.547523648,0.075572597,0.73055074,,,,,,,,
4116,,,,,,,,,,,,,,,,,,,,,,,SG,0.757686893,4.574306352,0.799781143,0.645962526,0.181898595,0.566582724,1.074180128,OC,0,20.33331878,1.147880452,0,0.363143205,0,0,OC,0.11665799,21.40636137,0.440762378,0.610315204,0.181342655,0.129553024,0.581527982,,,,,,,,
4117,,,,,,,,,,,,,,,,,,,,,,,SG,0.759287535,4.583969746,0.772106786,0.647326548,0.182282872,0.567779658,1.07075523,RY,0,3.550262009,2.613551879,0,0.944282084,0,0,RY,0.69790131,0.414965689,2.643953896,0,0.995473732,0,0.124156595,,,,,,,,
4118,RY,0,0,0,0,2.574364333,2.367392697,0,0,0,0,0,2.171354167,2.047642436,0,,,,,,,,SG,0.757686911,4.574306463,0.7997804,0.645962541,0.181898609,0.566582724,1.074180152,RY,0,3.550262009,2.613551879,0,0.944282084,0,0,RY,1.100347452,2.175635768,1.956010653,0.120790318,0.668551121,0.263817066,0.935041838,4118,0.208685734,0.271653319,0.020820823,-0.371188676,0.021835063,0.013722681,-0.165528944
4119,RY,0,0,3.939765458,0,3.861546499,0,0,0,0,3.11119403,0,3.25703125,0,0,,,,,,,,SG,0.755678737,4.562182717,0.768437784,0.644250481,0.181416505,0.565081081,1.088169245,RY,0,0,4.586373079,0,0.269716487,0,0,RY,0.558850764,0.092214598,3.716348505,0,0.387778695,0,0.392275423,4119,0.211388955,0.012218644,0.021090526,-0.619520112,0.022117904,0.013900439,0.338803643
4120,YK,0,0.274380963,3.502013741,0,1.144161926,2.104349064,0,0,0.374169808,2.765505804,0,0.965046296,1.82012661,0,,,,,,,,SG,0.75768692,4.57430651,0.799780433,0.645962552,0.181898609,0.566582225,1.074180166,RY,0,0,4.91961024,0,0.109889576,0,0,RY,0.716441383,0.092214598,4.423890067,0,0.154750863,0,0.141068753,4120,0.14381056,-0.003101138,0.020410084,-0.092839202,0.020874052,0.01342366,-0.102578016
4121,,,,,,,,,,,,,,,,,,,,,,,SG,0.724919792,4.376484851,0.737158814,0.618026513,0.174032178,0.542080153,1.236600757,RY,0,0,4.91961024,0,0.109889576,0,0,RY,0.057305679,0,4.201734073,0,0.063756158,0,0.731397946,,,,,,,,
4122,,,,,,,,,,,,,,,,,,,,,,,SG,0.743113861,4.486326079,0.755660036,0.633538355,0.178400033,0.555685307,1.148802623,RY,0.533932024,0,4.730455756,0,0.083784187,0,0.063581404,RY,1.385444391,0,3.398777578,0,0.30429027,0,0.609571166,,,,,,,,
4123,RY,0,0.823142889,0,0,1.716242889,1.578261798,0,0,1.683764136,0,0,0,2.047642436,0,0,0,0,0,6.776025237,0,0,SG,0.739081294,4.461980645,0.751559386,0.630099823,0.177431942,0.552669325,1.168262847,RY,1.843810235,0,3.657967403,0,0.280005773,0,0.280066314,SG,2.426895522,0,0.860246316,0,1.433111368,0,0.466752138,4123,0.052520859,0.179280209,0.012290672,-0.242647811,0.009451313,0.007836095,-0.018731336
4124,RY,0,0,0,0,5.148728666,0,0,,,,,,,,0,0,0,0,6.776025237,0,0,SG,0.756710496,4.568411644,0.798750502,0.645130105,0.181664367,0.565852602,1.078897333,SG,5.215930665,0,0.869543204,0,0.85094637,0,0.736461733,SG,1.402556503,0,0.309332349,0,1.804760383,0,0.568550024,4124,0.269977131,0.303907565,0.009658309,-0.934783025,0.002908764,0.005716402,0.342614855
4125,MI,0,0,15.75906183,0,0,0,0,0,0,12.44477612,0,0,0,0,,,,,,,,SG,0.757686999,4.574306999,0.799780497,0.645962021,0.181898622,0.566582815,1.074180279,SG,5.215930665,0,0.869543204,0,0.85094637,0,0.736461733,SG,5.271727172,0,0.896264414,0,0.842650594,0,0.711030853,4125,0.219036104,-0.764470891,0.021853491,0.135200092,0.022918036,0.014403297,0.351059871
