Origin,Sample_TopSchool,SC_Sample_Prob,SG_Sample_Prob,MI_Sample_Prob,OC_Sample_Prob,RY_Sample_Prob,YK_Sample_Prob,YG_Sample_Prob,SC_Family_Prob,SG_Family_Prob,MI_Family_Prob,OC_Family_Prob,RY_Family_Prob,YK_Family_Prob,YG_Family_Prob,SC_NonFam_Prob,SG_NonFam_Prob,MI_NonFam_Prob,OC_NonFam_Prob,RY_NonFam_Prob,YK_NonFam_Prob,YG_NonFam_Prob,Grav_Pred,SG_Norm_Grav,MI_Norm_Grav,OC_Norm_Grav,RY_Norm_Grav,SC_Norm_Grav,YG_Norm_Grav,YK_Norm_Grav,HZ_Pred,MI_Norm_HZ,OC_Norm_HZ,RY_Norm_HZ,SC_Norm_HZ,SG_Norm_HZ,YG_Norm_HZ,YK_Norm_HZ,Dist_Pred,MI_Norm_Dist,OC_Norm_Dist,RY_Norm_Dist,SC_Norm_Dist,SG_Norm_Dist,YG_Norm_Dist,YK_Norm_Dist
5003,,,,,,,,,,,,,,,,,,,,,,,SG,1.0126039602322452,3.733149770011173,1.1895215625,0.9580480785669346,0.16893905473586657,0.38932397075,0.5509082485226907,YK,0.0,0.6085369674185463,0.0,0.0,0.7551635251879277,1.6688839285714283,3.0129651171701384,YK,0.10919925512104281,1.7176817042606511,0.20069323080507978,0.3509885696632684,0.5971463432225801,2.1308266369047617,2.7666545588302913
5004,,,,,,,,,,,,,,,,,,,,,,,SG,1.01270468543588,3.73189348172067,1.1896398712719298,0.9581433762530583,0.16895602446709918,0.389362361625,0.550962538178307,YK,0.0,0.6085369674185463,0.0,0.0,0.7551635251879277,1.6688839285714283,3.0129651171701384,YK,0.054599627560521405,2.2802913533834586,0.029890481183735287,0.0,0.4618624881793848,2.2071808035714287,3.2298419850721105
5005,OC,0.0,0.0,8.189944134078212,16.07456140350877,0.0,0.0,0.0,0.0,0.0,6.346625766871165,18.06986899563319,0.0,0.0,0.0,,,,,,,,SG,1.0126039256916863,3.733149638972067,1.1895215303508773,0.9580480478224397,0.1689395302687674,0.38932397075,0.5509082296491792,YK,0.0,0.6085369674185463,0.0,0.0,0.7551635251879277,1.6688839285714283,3.0129651171701384,YK,0.054599627560521405,1.7712635756056805,0.08113130607013863,0.0,0.5009262153195172,2.1308266369047617,3.190522169601668
5006,,,,,,,,,,,,,,,,,,,,,,,SG,1.0127047076405251,3.73189358,1.1896388103508773,0.9581433967493883,0.16895618750695088,0.389362361625,0.5509625476150628,YK,0.0,0.6085369674185463,0.0,0.0,0.7551635251879277,1.6688839285714283,3.0129651171701384,YK,0.054599627560521405,1.7712635756056805,0.029890481183735287,0.0,0.46391847381833917,2.1308266369047617,3.3084816160129966
5007,,,,,,,,,,,,,,,,,,,,,,,SG,1.0126037258498823,3.7331489018770947,1.1895212731578948,0.9580487446976582,0.1689398020018536,0.389323879125,0.5509081211264886,YK,0.0,0.6085369674185463,0.0,0.0,0.7551635251879277,1.6688839285714283,3.0129651171701384,YK,0.0,2.360664160401003,0.0,0.0,0.19458435511532116,2.7034828869047622,3.721339678452648
5008,,,,,,,,,,,,,,,,,,,,,,,SG,0.9698995702053181,4.166128987977653,1.139356039122807,0.9176453184061517,0.16072171034291013,0.392200537625,0.5549786940135178,YK,0.0,0.6085369674185463,0.0,0.0,0.7551635251879277,1.6688839285714283,3.0129651171701384,YK,0.054599627560521405,2.3606641604010026,0.029890481183735287,0.0,0.46803044509624775,2.4362433035714286,3.1826582065075795
5009,MI,0.0,0.0,16.379888268156424,0.0,0.0,0.0,0.0,0.0,0.0,12.69325153374233,0.0,0.0,0.0,0.0,,,,,,,,SG,1.0126037233826994,3.7331488854972066,1.1895212731578948,0.9580487395735755,0.1689399650417053,0.38932351262500003,0.5509081164081108,YK,0.0,0.6085369674185463,0.0,0.0,0.7551635251879277,1.6688839285714283,3.0129651171701384,YK,0.0,2.360664160401003,0.0,0.0,0.2562639242839513,2.7034828869047622,3.6033802320413186
5010,,,,,,,,,,,,,,,,,,,,,,,SG,1.0127045867485696,3.7318931213631283,1.1896397748245615,0.9581432840195736,0.16895584784059314,0.3893623158125,0.5509629958609591,SG,0.0,0.6085369674185463,0.0,0.0,1.6680211488836534,1.6688839285714283,1.2671653102824652,YK,0.0,2.1999185463659146,0.0,0.0,0.32411145036944444,2.588951636904762,3.5090126749122557
5011,,,,,,,,,,,,,,,,,,,,,,,SG,1.0126044191282397,3.73314800098324,1.1895221090350876,0.9580476276476755,0.16893976124189067,0.3893237875,0.5509079890119086,SG,0.0,2.033814745196324,0.0,0.0,1.7512885672613043,3.88824503968254,0.670159445389571,SG,0.16379888268156423,0.8129135338345865,0.0,0.0,2.209597137407639,1.2031235119047619,0.20221619384799305
5012,,,,,,,,,,,,,,,,,,,,,,,SG,1.0126035136721643,3.7331515717988824,1.189521048114035,0.9580485448584409,0.16893976124189067,0.3893237875,0.5509080031670421,SG,0.054599627560521405,2.033814745196324,0.0,0.0,1.7677364523729386,3.88824503968254,0.6229756668250394,SG,0.0,0.8772117794486214,0.0,0.0,2.184925309740187,1.592529761904762,0.24704078348429814
5013,,,,,,,,,,,,,,,,,,,,,,,SG,1.01270468543588,3.73189348172067,1.1896387782017543,0.9581433762530583,0.16895648641334568,0.389362361625,0.550962538178307,YK,0.054599627560521405,6.217440154874365,0.0,0.0,0.5742254923355562,9.148655563186809,1.749714504999346,YK,0.0,6.626291423001948,0.0,0.0,0.5392556618743087,9.235763640873017,1.7633439340761514
5014,,,,,,,,,,,,,,,,,,,,,,,SG,1.0126042784988218,3.7331474932067037,1.1895208230701755,0.9580483808878014,0.16893973406858204,0.3893237416875,0.550907908799485,YK,0.16379888268156423,6.217440154874365,0.0,0.0,0.5577776072239214,9.148655563186809,1.749714504999346,SG,5.549857142857143,0.7501461988304092,0.0,0.0,1.5736807792790628,0.0,0.0
5015,,,,,,,,,,,,,,,,,,,,,,,SG,1.0127041327869406,3.73189490677095,1.1896392282894737,0.958143740062915,0.16895655434661724,0.38936249906250003,0.5509627457869327,SG,5.982169193934558,0.10716374269005846,0.0,0.0,1.5044528056931288,0.6108333333333332,0.03931981547044309,SG,5.549857142857143,0.7501461988304092,0.0,0.0,1.5736807792790628,0.0,0.0
5016,,,,,,,,,,,,,,,,,,,,,,,SG,0.9698997009660048,4.166129544893855,1.139356199868421,0.9176445907864381,0.16072217228915664,0.3922005834375,0.5549787647891857,SG,2.158635275339186,0.10716374269005846,0.0,0.0,2.080363754387652,0.6108333333333332,0.03931981547044309,SG,0.16379888268156423,1.3380158730158727,0.0,0.0,2.0101665304290686,2.806561011904762,0.34140834061336145
5017,,,,,,,,,,,,,,,,,,,,,,,SG,1.0126044536687984,3.7331481320223467,1.189521048114035,0.9580476583921705,0.16893977482854494,0.3893237875,0.55090800788542,SG,2.158635275339186,0.10716374269005846,0.0,0.0,2.080363754387652,0.6108333333333332,0.03931981547044309,SG,5.369873370577281,3.9704166666666665,0.0,0.0,1.3388578480870639,0.0,0.028310267138719022
5018,,,,,,,,,,,,,,,,,,,,,,,SG,0.969946661322787,4.166331246837989,1.1394113677631579,0.9176890217056972,0.1600721188137164,0.39221959562500003,0.5550056359510782,SG,2.158635275339186,0.10716374269005846,0.0,0.0,2.080363754387652,0.6108333333333332,0.03931981547044309,YK,0.054599627560521405,2.146336675020885,0.017080274962134448,0.0,0.45569453126252163,2.5125974702380947,3.241637929713243
5020,YK,0.0,0.0,0.0,0.0,0.0,4.71837785645317,0.0,0.0,0.0,0.0,0.0,0.0,4.082881105081401,0.0,,,,,,,,SG,0.9699467526085495,4.1663316563351955,1.1394114642105264,0.9176891088150995,0.16007095036144578,0.39221927493750003,0.5550056925716125,SG,2.158635275339186,0.10716374269005846,0.0,0.0,2.080363754387652,0.6108333333333332,0.03931981547044309,YK,0.0,2.839073725981621,0.0,0.0,0.4846251863249508,3.6824523809523813,2.9956082271981854
5021,,,,,,,,,,,,,,,,,,,,,,,SG,1.0126037332514306,3.7331489346368714,1.1895213053070175,0.9580487549458232,0.1689398020018536,0.38932351262500003,0.5509081258448665,SG,2.158635275339186,0.10716374269005846,0.0,0.0,2.080363754387652,0.6108333333333332,0.03931981547044309,MI,7.006300082849185,0.20933676562485423,1.9585283693435982,0.0,0.18287939168568143,0.2254992185719982,0.49299166420780616
5023,,,,,,,,,,,,,,,,,,,,,,,SG,1.012704307956917,3.731895545586592,1.1896394533333334,0.9581430226913665,0.1689565815199259,0.389362544875,0.5509628401544898,SG,2.158635275339186,0.10716374269005846,0.0,0.0,2.080363754387652,0.6108333333333332,0.03931981547044309,SG,5.369873370577281,4.163311403508772,0.0,0.0,1.3388578480870639,0.0,0.0
5025,,,,,,,,,,,,,,,,,,,,,,,SG,1.0105851978020868,3.758364953631285,1.1871500824561403,0.956137195477106,0.16860288014828545,0.38854744887500003,0.5498099375539106,SG,2.158635275339186,0.0,0.15372247465921005,0.0,2.0680278405539263,0.0,0.0,SG,4.714677839851023,3.9275511695906435,0.0,0.0,1.3717536183103332,0.18325,0.1415513356935951
5026,,,,,,,,,,,,,,,,,,,,,,,SG,1.0126039010198586,3.733149557072626,1.1895214982017543,0.9580480222020272,0.1689398291751622,0.38932397075,0.5509082154940457,RY,1.0701527001862197,0.0,3.1769311429570077,0.0,0.7763401772691574,0.0,0.0,RY,5.64681953168854,0.7827567922997287,2.3117518801770722,0.0,0.14407983379473135,0.14575791218102072,0.5576029573084187
5027,,,,,,,,,,,,,,,,,,,,,,,SG,0.9699467353382699,4.166331574435754,1.1394104032894736,0.9176890883187697,0.1600715345875811,0.39221959562500003,0.555005678416479,RY,0.32213780260707625,0.0,3.1769311429570077,0.0,0.889008190283855,0.0,0.0,SG,1.1220223463687151,2.003961988304093,0.0,0.0,1.9363272747671942,2.0157499999999997,0.19030790687694452
5028,,,,,,,,,,,,,,,,,,,,,,,SG,1.0126040317805454,3.733150032089385,1.1895216589473685,0.958048145180007,0.1689396933086191,0.38932365006249997,0.5509077766849051,RY,0.32213780260707625,0.0,3.1769311429570077,0.0,0.889008190283855,0.0,0.0,SG,2.29318138542595,3.2006579315439505,0.25487067405418495,0.0,1.2544460991457553,0.28836173366107576,0.9245970933038585
5030,,,,,,,,,,,,,,,,,,,,,,,SG,1.0126037332514306,3.7331489346368714,1.1895213053070175,0.9580487549458232,0.1689398020018536,0.38932351262500003,0.5509081258448665,RY,0.4040372439478585,0.0,3.1769311429570077,0.0,0.8561124200605857,0.0,0.03931981547044309,SG,3.939558127161478,5.090660505430241,1.1272981475008739,0.0,0.8827814909201648,0.0,0.11009548331724063
5031,,,,,,,,,,,,,,,,,,,,,,,SG,1.0127041327869406,3.73189490677095,1.1896392282894737,0.958143740062915,0.16895655434661724,0.38936249906250003,0.5509627457869327,RY,0.8954338919925512,0.0,3.1769311429570077,0.0,0.7327532817233254,0.0,0.13368737259950644,SG,2.520344572723804,6.456743650226622,0.4149115662181846,0.0,1.1360491517115354,0.01762019230769231,0.48822400738661936
5032,RY,0.0,1.233591383372602,0.0,0.0,2.5620412443201674,0.0,0.0,0.0,1.6876019575856445,0.0,0.0,2.1630946157867226,0.0,0.0,,,,,,,,SG,1.012603908421407,3.7331495734525135,1.1895214982017543,0.9580480324501921,0.1689398291751622,0.38932360424999995,0.5509082202124236,RY,0.8539586134098128,0.11819530443756454,3.197801960223573,0.0,0.7062145751174005,0.10779411764705882,0.1487214196911465,RY,5.64681953168854,0.7827567922997287,2.3117518801770722,0.0,0.14407983379473135,0.14575791218102072,0.5576029573084187
5033,RY,0.0,0.0,0.0,0.0,2.5620412443201674,0.0,22.90625,0.0,0.0,0.0,0.0,2.1630946157867226,0.0,19.704761904761906,,,,,,,,SG,0.9699002437462134,4.166128021564245,1.1393557819298246,0.9176442525969941,0.1607221179425394,0.392200446,0.5549785666173158,RY,0.8539586134098128,0.11819530443756454,3.197801960223573,0.0,0.7062145751174005,0.10779411764705882,0.1487214196911465,RY,2.0726408619313643,2.8612719298245617,3.2281719678434113,0.0,0.3810916237918931,0.0,0.0
5034,,,,,,,,,,,,,,,,,,,,,,,SG,1.0127045275361832,3.7318929084245807,1.189639710526316,0.9581432276546661,0.16895662227988878,0.38936226999999995,0.550962962832314,RY,0.8539586134098128,0.11819530443756454,3.197801960223573,0.0,0.7062145751174005,0.10779411764705882,0.1487214196911465,SG,3.939558127161478,5.090660505430241,1.1272981475008739,0.0,0.8827814909201648,0.0,0.11009548331724063
5035,,,,,,,,,,,,,,,,,,,,,,,SG,1.0126037258498823,3.7331489018770947,1.1895212731578948,0.9580487446976582,0.1689398020018536,0.389323879125,0.5509081211264886,SG,0.8539586134098128,0.11819530443756454,1.0969281398810358,0.0,1.717759509482934,0.10779411764705882,0.1487214196911465,SG,2.2931843575418998,0.0,0.5209483863451008,0.0,1.5296533153820264,2.0615625,0.4403819332689626
5036,,,,,,,,,,,,,,,,,,,,,,,SG,0.9699467427398184,4.16633160719553,1.1394114642105264,0.9176890985669347,0.16007109981464318,0.39221927493750003,0.5550056831348568,SG,0.8539586134098128,0.11819530443756454,1.0969281398810358,0.0,1.717759509482934,0.10779411764705882,0.1487214196911465,YK,0.0,2.9416447368421053,0.0,0.0,0.3177378948886859,3.9387842261904757,3.27331846674943
5037,,,,,,,,,,,,,,,,,,,,,,,SG,1.0127041327869406,3.73189490677095,1.1896392282894737,0.958143740062915,0.16895655434661724,0.38936249906250003,0.5509627457869327,SG,2.3445284458120472,0.11819530443756454,0.22583411681217874,0.0,1.717759509482934,0.10779411764705882,0.5214732703509468,RY,4.057609969424436,0.24404320501879362,3.063156333712912,0.0,0.22268140457798374,0.389313612511392,0.22713609369742385
5038,,,,,,,,,,,,,,,,,,,,,,,SG,0.969899434510266,4.166128398301676,1.139355878377193,0.9176451851800069,0.1607221315291937,0.39220049181250005,0.5549791281042806,MI,6.655169041715215,0.11819530443756454,0.22583411681217874,0.0,0.36080898777307197,0.10779411764705882,1.8748613188435976,RY,2.6213671189146055,2.947002923976608,3.2281719678434113,0.0,0.2918618470612749,0.0,0.0
5039,,,,,,,,,,,,,,,,,,,,,,,SG,1.0127044288488727,3.7318960042234637,1.1896395819298244,0.9581431354211812,0.1689564456533828,0.38936259068749995,0.5509623966269713,MI,6.918807243364589,0.2041176624158435,0.04066563592803903,0.0,0.38483464852542415,0.27359173669467785,1.8937910014343682,MI,8.572141527001861,1.9289473684210525,1.1717068624024236,0.0,0.1727027936721643,0.0,0.5567685870614741
5040,,,,,,,,,,,,,,,,,,,,,,,SG,0.969899434510266,4.166128398301676,1.139355878377193,0.9176451851800069,0.1607221315291937,0.39220049181250005,0.5549791281042806,MI,7.4994440482272084,0.4064305468677515,0.12349168937629855,0.0,0.1917926069443251,0.41823408475232193,1.9748596545141424,YK,6.64443890100479,0.04813772398911718,0.06727070860755092,0.0,0.28609644867708106,0.08942012032085563,2.1790200668148
5041,,,,,,,,,,,,,,,,,,,,,,,SG,1.012603908421407,3.7331495734525135,1.1895214982017543,0.9580480324501921,0.1689398291751622,0.38932360424999995,0.5509082202124236,MI,7.4994440482272084,0.4064305468677515,0.12349168937629855,0.0,0.1917926069443251,0.41823408475232193,1.9748596545141424,MI,7.862346368715083,1.9289473684210525,1.5346627053477806,0.0,0.09868731066980815,0.0,0.568564531702607
5042,,,,,,,,,,,,,,,,,,,,,,,SG,0.9699466909289802,4.166331394256983,1.1394113999122808,0.9176890473261097,0.1600716840407785,0.39221959562500003,0.5550056548245896,SG,4.637049578534632,1.732257732691348,0.6013365281182124,0.0,0.9065212539252773,2.834027735775569,0.5491049655248983,SG,3.66090502793296,6.081542397660818,0.0,0.0,1.3997150230001123,0.0,0.0943675571290634
5043,,,,,,,,,,,,,,,,,,,,,,,SG,1.0127041327869406,3.73189490677095,1.1896392282894737,0.958143740062915,0.16895655434661724,0.38936249906250003,0.5509627457869327,SG,4.637049578534632,1.732257732691348,0.6013365281182124,0.0,0.9065212539252773,2.834027735775569,0.5491049655248983,SG,4.394565973631422,1.4580737607400376,0.5696852511392458,0.0,0.9819808664736099,2.7139735618285137,0.5563921682721987
5044,,,,,,,,,,,,,,,,,,,,,,,SG,1.01270468543588,3.73189348172067,1.1896387782017543,0.9581433762530583,0.16895648641334568,0.389362361625,0.550962538178307,SG,4.637049578534632,1.732257732691348,0.6013365281182124,0.0,0.9065212539252773,2.834027735775569,0.5491049655248983,SG,3.7673743016759778,0.0,0.8283933356635209,0.0,0.8141703130259172,9.620625000000002,0.3224224868576333
5045,,,,,,,,,,,,,,,,,,,,,,,SG,1.0126392828879167,3.7327097570726258,1.1895630670175439,0.9580814978329255,0.16894557632993515,0.38933721056250004,0.5509269521725136,OC,4.5737396835829305,12.394567484888693,0.023144490232304037,0.0,0.7986951337249811,0.06381026785714286,0.026423576833372556,SG,1.74625111619177,1.1050768313575876,0.3383533333615559,0.0,1.4424869222386651,0.5888055904986824,0.9222678623302761
5046,,,,,,,,,,,,,,,,,,,,,,,SG,0.9793639102793672,4.099060257832402,1.1504728842982455,0.9265988993149248,0.16339401503243745,0.385886658875,0.5460443275828774,OC,4.3686010828912565,12.259081895916264,0.0030141661697884324,0.0,0.8284775542664055,0.0,0.07355118423294649,OC,4.310835594573023,11.44547044695071,0.1024816497728067,0.0,0.8531752977192225,0.0,0.07077566784679755
5047,,,,,,,,,,,,,,,,,,,,,,,SG,0.9699469376472569,4.16632859329609,1.1394116892543857,0.9176892830339043,0.16007157534754404,0.39221932075,0.5550057963759254,YK,0.703211085551539,1.3291455968352253,0.0030141661697884324,0.0,1.075548285621889,0.0,2.2610248611836115,SG,0.41222718808193665,1.4038450292397657,0.0,0.0,1.2928037697744867,0.0,1.9211661838858491
5048,,,,,,,,,,,,,,,,,,,,,,,SG,0.9699461974924268,4.166333114145251,1.13941082122807,0.9176894316322964,0.16007160252085265,0.392219412375,0.5550058860251047,YK,0.703211085551539,1.3291455968352253,0.0030141661697884324,0.0,1.075548285621889,0.0,2.2610248611836115,YK,4.281036252388207,1.6902644869750134,0.017568282818195436,0.0,0.6811507122967911,0.16599594155844152,1.9011692491608811
5049,,,,,,,,,,,,,,,,,,,,,,,SG,1.0126037332514306,3.7331489346368714,1.1895213053070175,0.9580487549458232,0.1689398020018536,0.38932351262500003,0.5509081258448665,YK,0.8381042830540036,1.2913230994152052,0.0,0.0,1.0610354458175058,0.0,2.2582493447974623,SG,3.7673743016759778,0.0,0.8283933356635209,0.0,0.8141703130259172,9.620625000000002,0.3224224868576333
5050,,,,,,,,,,,,,,,,,,,,,,,SG,0.9733134430730395,4.141373309363129,1.143366385,0.9208744127088432,0.16238458096385544,0.38987005575000006,0.5516814491020277,YK,1.5151396648044693,0.32149122807017544,0.0,0.0,1.0334852382555175,0.0,2.2582493447974623,YK,4.597962272364507,0.8207768474215842,0.078591447001094,0.0,0.6827955008079547,0.2270792748917749,1.8718581139920054
5051,RY,0.0,0.0,0.0,0.0,3.41605499242689,1.5727926188177233,0.0,0.0,0.0,0.0,0.0,2.8841261543822965,1.360960368360467,0.0,,,,,,,,SG,0.9733130359878829,4.141375405988827,1.143365902763158,0.9208748790003495,0.16238466248378128,0.389870239,0.5516812179015127,MI,11.998268156424581,0.32149122807017544,0.0,0.0,0.31415460563222264,0.0,0.6141755176483209,MI,11.32942271880819,0.0,1.3150591701203376,0.0,0.0,0.0,0.24389519824666275
5052,,,,,,,,,,,,,,,,,,,,,,,SG,1.0127048606058568,3.731894136916201,1.1896390032456141,0.9581426537574275,0.16895651358665434,0.38936240743750006,0.5509626325458642,MI,11.998268156424581,0.32149122807017544,0.0,0.0,0.31415460563222264,0.0,0.6141755176483209,SG,1.680069843890582,0.6079861318396843,0.2321185664748401,0.0,1.9092092312893958,1.0986428893180786,0.16701564789544168
5053,,,,,,,,,,,,,,,,,,,,,,,SG,1.0127045275361832,3.7318929084245807,1.189639710526316,0.9581432276546661,0.16895662227988878,0.38936226999999995,0.550962962832314,MI,11.998268156424581,0.32149122807017544,0.0,0.0,0.31415460563222264,0.0,0.6141755176483209,MI,10.81072625698324,0.0,0.5636490737504369,0.0,0.29606193200942443,3.7413541666666674,0.13368737259950647
5054,,,,,,,,,,,,,,,,,,,,,,,SG,1.0127043523662067,3.7318922696089385,1.1896394854824561,0.9581439501502971,0.16895659510658018,0.3893622241875,0.550962868464757,MI,11.998268156424581,0.32149122807017544,0.0,0.0,0.31415460563222264,0.0,0.6141755176483209,RY,0.0,0.6429824561403509,3.0445590120004664,0.0,0.6147397060473465,0.7635416666666667,0.5662053427743804
5055,,,,,,,,,,,,,,,,,,,,,,,SG,1.0126042784988218,3.7331474932067037,1.1895208230701755,0.9580483808878014,0.16893973406858204,0.3893237416875,0.550907908799485,MI,8.255463687150838,14.338508771929828,0.034160549924268896,0.0,0.03289577022326938,0.0,0.1415513356935951,RY,0.0,0.6429824561403509,2.4296691133636252,0.0,0.8121143273869629,0.7635416666666667,0.7549404570325072
5056,,,,,,,,,,,,,,,,,,,,,,,SG,0.969899434510266,4.166128398301676,1.139355878377193,0.9176451851800069,0.1607221315291937,0.39220049181250005,0.5549791281042806,MI,8.255463687150838,14.338508771929828,0.034160549924268896,0.0,0.03289577022326938,0.0,0.1415513356935951,RY,1.8017877094972066,4.179385964912281,2.4535814983106143,0.0,0.04934365533490408,1.1453125,1.114323570432357
5057,,,,,,,,,,,,,,,,,,,,,,,SG,0.9964670429485022,3.934688160960894,1.1705652823245614,0.9427805673470814,0.16624760645041706,0.38311935481250003,0.5421289421435468,MI,8.255463687150838,14.338508771929828,0.034160549924268896,0.0,0.03289577022326938,0.0,0.1415513356935951,SG,2.524554276628546,0.9769481496745426,0.13431356060583807,0.0,1.007126162073001,0.3809955284197012,1.7587712407919152
5058,,,,,,,,,,,,,,,,,,,,,,,SG,0.9698997182362842,4.166129610413408,1.1393562320175439,0.9176446061586857,0.16072203642261354,0.39220021693749996,0.5549787789443194,MI,8.255463687150838,14.338508771929828,0.034160549924268896,0.0,0.03289577022326938,0.0,0.1415513356935951,RY,1.8017877094972066,4.179385964912281,2.410026797157171,0.0,0.07401548300235611,1.4201875,1.0789357365089582
5059,MI,0.0,0.0,16.379888268156424,0.0,0.0,0.0,0.0,0.0,0.0,12.69325153374233,0.0,0.0,0.0,0.0,,,,,,,,SG,0.969946587307304,4.1663309356201115,1.1394112713157896,0.9176889499685426,0.1600716704541242,0.3922195498125,0.5550061077888638,MI,8.255463687150838,14.338508771929828,0.034160549924268896,0.0,0.03289577022326938,0.0,0.1415513356935951,MI,7.638487895716948,13.566929824561399,0.15372247465921005,0.0,0.201486592617525,0.0,0.0
5060,YK,0.0,0.0,0.0,0.0,0.0,4.71837785645317,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.911111111111111,0.0,SG,0.9698340739044093,4.165851496290503,1.1392791062719299,0.917583347752534,0.16162368756255796,0.392174058,0.5549417302413904,MI,8.255463687150838,14.338508771929828,0.034160549924268896,0.0,0.03289577022326938,0.0,0.1415513356935951,YK,6.396258775729692,0.04813772398911718,0.4963294338738959,0.0,0.274881981555512,0.047772393048128345,1.8811596984523395
5061,,,,,,,,,,,,,,,,,,,,,,,SG,1.012604066321104,3.7331501467486032,1.1895205980263157,0.9580481810485845,0.1689397068952734,0.38932365006249997,0.5509077955584164,MI,8.255463687150838,14.338508771929828,0.034160549924268896,0.0,0.03289577022326938,0.0,0.1415513356935951,SG,2.2112819440851683,3.2006579315439505,0.25487067405418495,0.0,1.2667820129794813,0.28836173366107576,0.9245970933038585
5062,,,,,,,,,,,,,,,,,,,,,,,SG,1.0114704007741502,3.747308856648045,1.1881888527631579,0.9569755927298147,0.16875056708063021,0.3888877899375,0.5502910233601546,MI,12.751743016759779,5.513574561403509,0.034160549924268896,0.0,0.03289577022326938,0.0,0.1415513356935951,SG,3.0273633111428717,1.0681860921154458,0.2947100207414661,0.0,1.5648080236414919,1.2922469429308832,0.29245037366125715
5063,,,,,,,,,,,,,,,,,,,,,,,SG,0.9733132062234938,4.14137612670391,1.1433660956578948,0.9208741872492134,0.1623846896570899,0.389869964125,0.5516813122690698,MI,12.751743016759779,5.513574561403509,0.034160549924268896,0.0,0.03289577022326938,0.0,0.1415513356935951,MI,11.32942271880819,0.0,1.0938696093606963,0.0,0.0,0.0,0.4475718423835579
5065,,,,,,,,,,,,,,,,,,,,,,,SG,0.9699466909289802,4.166331394256983,1.1394113999122808,0.9176890473261097,0.1600716840407785,0.39221959562500003,0.5550056548245896,MI,12.751743016759779,5.513574561403509,0.034160549924268896,0.0,0.03289577022326938,0.0,0.1415513356935951,MI,6.292607076350094,8.6106067251462,0.05124082488640335,0.0,0.7845641198249748,0.0,0.0943675571290634
5066,,,,,,,,,,,,,,,,,,,,,,,SG,0.9699461974924268,4.166333114145251,1.13941082122807,0.9176894316322964,0.16007160252085265,0.392219412375,0.5550058860251047,MI,12.751743016759779,5.513574561403509,0.034160549924268896,0.0,0.03289577022326938,0.0,0.1415513356935951,YG,3.1121787709497206,1.2859649122807018,1.7022934039047284,0.0,0.07401548300235611,16.84918303571428,0.1887351142581268
5067,,,,,,,,,,,,,,,,,,,,,,,SG,0.9699466909289802,4.166331394256983,1.1394113999122808,0.9176890473261097,0.1600716840407785,0.39221959562500003,0.5550056548245896,MI,12.751743016759779,5.513574561403509,0.034160549924268896,0.0,0.03289577022326938,0.0,0.1415513356935951,RY,2.195490023942538,5.0688450292397675,2.0496329954561343,0.0,0.7441786876312287,0.0,0.03145585237635446
5068,,,,,,,,,,,,,,,,,,,,,,,SG,0.994599851891619,3.9580082734078212,1.168371844122807,0.9410139784201328,0.16593594218721036,0.382401427125,0.5411130942645639,MI,10.990905027932959,2.2182894736842105,0.034160549924268896,0.0,0.03289577022326938,0.0,1.1324106855487608,MI,6.9027281830467535,0.4119866483036494,0.6148524432456729,0.0,0.4619289239077707,0.9584584617053323,1.1212137595156555
5069,RY,0.0,0.0,0.0,0.0,5.124082488640335,0.0,0.0,0.0,0.0,0.0,0.0,4.326189231573445,0.0,0.0,,,,,,,,SG,0.9733137440693369,4.141374586994414,1.1433656777192982,0.9208738439356867,0.16238463531047267,0.389870147375,0.5516811093788221,MI,10.990905027932959,2.2182894736842105,0.034160549924268896,0.0,0.03289577022326938,0.0,1.1324106855487608,YG,3.275977653631285,0.9644736842105263,1.4717096919159134,0.0,0.14803096600471222,15.245745535714283,0.4246540070807853
5071,,,,,,,,,,,,,,,,,,,,,,,SG,1.0126037332514306,3.7331489346368714,1.1895213053070175,0.9580487549458232,0.1689398020018536,0.38932351262500003,0.5509081258448665,YK,3.6199553072625696,2.2182894736842105,0.034160549924268896,0.0,0.03289577022326938,0.0,3.2556807209526872,YK,0.32759776536312846,0.0,0.6228200262978312,0.0,0.9436974082800405,2.1051934523809526,2.0289024782748633
5072,,,,,,,,,,,,,,,,,,,,,,,SG,0.9333682194917537,4.396132954815642,1.08012578122807,0.8699400438238378,0.15174230409638553,0.43129715418750003,0.610301320502092,YK,3.6199553072625696,2.2182894736842105,0.034160549924268896,0.0,0.03289577022326938,0.0,3.2556807209526872,YK,0.10919925512104281,1.7712635756056805,0.20069323080507978,0.2830552981155391,0.5025710038306807,2.1308266369047617,2.9632536361825066
5073,MI,0.0,0.0,16.379888268156424,0.0,0.0,0.0,0.0,0.0,0.0,12.69325153374233,0.0,0.0,0.0,0.0,,,,,,,,SG,0.9699466909289802,4.166331394256983,1.1394113999122808,0.9176890473261097,0.1600716840407785,0.39221959562500003,0.5550056548245896,YK,3.6199553072625696,2.2182894736842105,0.034160549924268896,0.0,0.03289577022326938,0.0,3.2556807209526872,SG,1.962856610800745,4.814331140350875,0.0,0.0,1.107970660832492,0.0,1.3274369702821585
