,SG,MI,OC,RY,SC,YG,YK,SGNorm,MINorm,OCNorm,RYNorm,SCNorm,YGNorm,YKNorm,Origin
1674,0.316405869,0.133932551,0.024429701,0.130922468,0.015865586,0.015939519,0.362504307,0.780631107,2.193800223,0.785393452,0.670857526,0.215560231,0.730229203,1.710432293,3627
1675,0.298463183,0.126337529,0.023044367,0.123498141,0.015111791,0.015035637,0.398509352,0.736363221,2.069394603,0.740856191,0.63281466,0.205318684,0.688820137,1.880317701,3628
1676,0.289479011,0.100469812,0.022350678,0.119780669,0.015762625,0.014753014,0.437404192,0.714197627,1.645684296,0.718554686,0.613766027,0.214161336,0.675872445,2.063838254,3629
1677,0.296876489,0.108665653,0.022921837,0.122841598,0.016121834,0.015130019,0.417442568,0.732448558,1.779931258,0.73691696,0.629450483,0.219041792,0.693143998,1.969651771,3630
1678,0.36255974,0.307930548,0.030390798,0.153571316,0.010623513,0.009022359,0.125901727,0.894501141,5.043867974,0.977037496,0.786912089,0.144338001,0.413336806,0.59405192,3631
1679,0.393815869,0.244905647,0.035502432,0.179401515,0.011154825,0.009174196,0.126045517,0.971615724,4.011527142,1.141372045,0.919268159,0.151556751,0.420292849,0.594730374,3632
1680,0.382294516,0.260807701,0.034463784,0.174153162,0.010969398,0.009316112,0.127995327,0.943190441,4.272000998,1.107980425,0.892375166,0.149037419,0.426794401,0.603930318,3633
1681,0.380010329,0.276655931,0.031853556,0.160962952,0.01113484,0.009456619,0.129925772,0.937554934,4.531593237,1.024063897,0.824787446,0.151285224,0.433231378,0.613038885,3634
1682,0.353611371,0.315026986,0.029386889,0.148498343,0.010361323,0.009335256,0.133779833,0.87242388,5.160106829,0.944762689,0.760917759,0.140775713,0.427671423,0.631223801,3635
1683,0.334769032,0.319096219,0.027725116,0.140101176,0.011783885,0.010862224,0.155662348,0.825936386,5.226760414,0.891338168,0.717889981,0.160103573,0.49762565,0.734473776,3636
1684,0.322778653,0.307319608,0.027605299,0.13949571,0.011906493,0.011184324,0.179709914,0.79635393,5.033860846,0.887486134,0.714787526,0.1617694,0.512381821,0.847939277,3637
1685,0.307470139,0.292744546,0.026296054,0.132879808,0.013029627,0.012239324,0.215340501,0.758585029,4.795122957,0.845395081,0.680887098,0.177029035,0.560714048,1.016057851,3638
1686,0.421206939,0.207635605,0.037971732,0.191879604,0.012760767,0.008721363,0.11982399,1.039194501,3.401048013,1.220757881,0.983206917,0.17337613,0.39954746,0.565374859,3639
1687,0.423956889,0.202705549,0.03821964,0.193132336,0.012600995,0.008778303,0.120606289,1.045979131,3.320294239,1.228727891,0.989626019,0.171205359,0.402156001,0.569066044,3640
1688,0.423957053,0.202705439,0.038219654,0.193132231,0.012600988,0.008778298,0.120606336,1.045979535,3.320292448,1.228728366,0.989625485,0.171205267,0.402155784,0.569066264,3641
1689,0.423957013,0.202705514,0.038219651,0.193132213,0.012600987,0.008778297,0.120606324,1.045979437,3.320293673,1.22872825,0.989625392,0.171205251,0.402155746,0.569066211,3642
1690,0.434168991,0.183500654,0.039140259,0.197784429,0.01290451,0.008989751,0.123511405,1.071174254,3.005720212,1.258324992,1.01346373,0.175329122,0.411842972,0.582773477,3643
1691,0.409222206,0.226027384,0.036891311,0.18641982,0.012369627,0.008756928,0.120312724,1.009625974,3.7023033,1.186023274,0.955230538,0.168061849,0.40117675,0.567680893,3644
1692,0.405490392,0.22866868,0.036554888,0.184719805,0.012052116,0.008990631,0.123523488,1.000418907,3.745567433,1.17520759,0.946519518,0.163747932,0.411883264,0.582830492,3645
1693,0.411111095,0.223062531,0.037061559,0.187280298,0.012219176,0.008770212,0.120495128,1.01428621,3.653739334,1.191496622,0.959639695,0.166017723,0.40178534,0.568541545,3646
1694,0.404708733,0.230555709,0.036484422,0.184363723,0.011619801,0.008973906,0.123293706,0.998490412,3.776476754,1.172942157,0.944694925,0.157874221,0.411117065,0.581746291,3647
1695,0.409208588,0.22503978,0.036890083,0.186413617,0.012162629,0.008839405,0.121445897,1.009592377,3.686126451,1.185983807,0.955198751,0.16524944,0.404955259,0.573027632,3648
1696,0.419279226,0.203015943,0.037797949,0.191001263,0.011876063,0.00929698,0.127732577,1.03443848,3.325378462,1.215170909,0.978706225,0.161355962,0.425917879,0.602690564,3649
1697,0.383300345,0.270393122,0.032129365,0.162356672,0.011231253,0.009538492,0.131050752,0.945672005,4.429009132,1.032930893,0.83192898,0.152595147,0.436982166,0.618346965,3650
1698,0.391425212,0.249967132,0.035286915,0.178312459,0.011331874,0.00906948,0.124606928,0.965717537,4.0944337,1.134443353,0.913687748,0.153962258,0.415495558,0.58794257,3651
1699,0.393815934,0.244905575,0.035502405,0.179401544,0.011154816,0.009174189,0.126045537,0.971615884,4.011525947,1.141371177,0.919268311,0.151556635,0.420292529,0.594730473,3652
1700,0.394026612,0.244501584,0.03552143,0.179497518,0.011160784,0.009179105,0.126112967,0.972135666,4.004908619,1.141982828,0.919760088,0.151637713,0.42051776,0.595048633,3653
1701,0.407865379,0.217967409,0.036768993,0.185801722,0.011552777,0.009501488,0.130542232,1.006278434,3.570281805,1.182090867,0.952063352,0.156963587,0.435286934,0.615947575,3654
1702,0.382181566,0.259008087,0.03445357,0.174101547,0.011115458,0.009440159,0.129699614,0.942911774,4.24252353,1.107652044,0.892110687,0.151021885,0.432477263,0.611971784,3655
1703,0.386538004,0.254414612,0.034846334,0.176086107,0.010957126,0.009305682,0.127852135,0.953659901,4.167282926,1.120279062,0.902279739,0.148870686,0.426316538,0.603254682,3656
1704,0.381622817,0.25963827,0.034292953,0.173289912,0.011182099,0.009496746,0.130477203,0.941533237,4.252845853,1.102488342,0.887951805,0.151927309,0.435069697,0.615640747,3657
1705,0.360478496,0.315533142,0.028046536,0.147398612,0.01056253,0.008970567,0.129010118,0.889366334,5.168397605,0.901671528,0.755282645,0.143509441,0.410964081,0.608718484,3658
1706,0.381768468,0.258992266,0.034416329,0.173913361,0.011163865,0.009481269,0.130264441,0.941892586,4.24226438,1.10645479,0.891146409,0.151679569,0.434360655,0.614636855,3659
1707,0.397382201,0.247729526,0.032625618,0.164864501,0.011643871,0.00988893,0.135865352,0.980414518,4.057781951,1.048885007,0.844779304,0.158201255,0.453036628,0.641064068,3660
1708,0.41721526,0.202244451,0.035565635,0.179720893,0.012224997,0.01038247,0.142646294,1.0293463,3.312741509,1.143403963,0.920904679,0.166096811,0.475646919,0.673059114,3661
1709,0.379724681,0.277199378,0.031829613,0.160842108,0.011126481,0.009449511,0.129828229,0.936850189,4.54049484,1.023294124,0.824168229,0.151171645,0.432905725,0.612578641,3662
1710,0.374749392,0.286669899,0.03141257,0.158734697,0.010980687,0.0093257,0.128127055,0.924575243,4.695620913,1.009886559,0.813369683,0.149190802,0.427233639,0.604551857,3663
1711,0.375037774,0.286311712,0.03140521,0.158697509,0.010989147,0.009332877,0.128225771,0.925286733,4.689753846,1.009649963,0.813179126,0.149305747,0.427562409,0.605017639,3664
1712,0.382630754,0.273674774,0.031741663,0.160397529,0.011211633,0.009521829,0.130821818,0.944020003,4.482762214,1.020466613,0.821890171,0.152328577,0.436218798,0.61726677,3665
1713,0.387423617,0.266102937,0.03188711,0.161132655,0.01135207,0.009641109,0.132460502,0.95584487,4.358736373,1.025142612,0.825657014,0.154236657,0.441683317,0.624998702,3666
1714,0.388676624,0.264210043,0.031910879,0.161252614,0.011388775,0.009672282,0.132888784,0.958936269,4.327730988,1.025906753,0.826271694,0.154735347,0.443111402,0.627019495,3667
1715,0.375039694,0.286239155,0.031416799,0.158755924,0.010989194,0.009332924,0.128226309,0.925291471,4.688565379,1.010022543,0.813478452,0.149306373,0.427564598,0.605020177,3668
1716,0.386112649,0.269063693,0.031700373,0.160188882,0.011313647,0.009608477,0.132012281,0.952610472,4.407233222,1.019139174,0.820821043,0.153714607,0.440188337,0.622883824,3669
1717,0.408118668,0.231599246,0.031753114,0.166878385,0.011958454,0.0101561,0.139536031,1.006903346,3.793569779,1.020834771,0.855098612,0.162475384,0.465276335,0.658383719,3670
1718,0.367128623,0.308102094,0.028786215,0.150117829,0.010757388,0.009136056,0.125971796,0.905773411,5.046677872,0.925451559,0.769216139,0.146156911,0.418545568,0.594382531,3671
1719,0.371285954,0.300947156,0.028887395,0.15181775,0.010879214,0.009239512,0.12694302,0.916030306,4.929480783,0.928704421,0.777926673,0.147812115,0.42328514,0.598965135,3672
1720,0.364945329,0.310647745,0.028394072,0.149225086,0.010693424,0.009081724,0.12701262,0.900386825,5.088375347,0.912844498,0.764641652,0.145287858,0.416056501,0.599293534,3673
1721,0.379690365,0.285123582,0.029541289,0.155254145,0.011125465,0.009448657,0.129816496,0.936765525,4.670292423,0.94972653,0.795535047,0.151157843,0.432866603,0.612523282,3674
1722,0.397830675,0.250969066,0.030952671,0.162671809,0.011657012,0.009900082,0.136018685,0.981520985,4.110845255,0.995101222,0.833543769,0.158379796,0.453547492,0.641787554,3675
1723,0.356886436,0.314610574,0.029659063,0.1498737,0.010457287,0.009035055,0.129477886,0.880504065,5.153286044,0.953512859,0.7679652,0.142079544,0.413918445,0.610925588,3676
1724,0.356844519,0.314573331,0.029655579,0.149856097,0.010456049,0.009041674,0.129572751,0.880400648,5.152676007,0.953400867,0.767875001,0.142062725,0.414221712,0.611373198,3677
1725,0.35359513,0.322256895,0.027725041,0.144583889,0.010360837,0.009228476,0.132249732,0.872383811,5.278531931,0.891335737,0.740859775,0.140769117,0.422779559,0.624004206,3678
1726,0.355640053,0.32062955,0.027746555,0.145420186,0.010420766,0.009049009,0.13109388,0.87742901,5.251876207,0.892027415,0.74514503,0.141583348,0.414557738,0.61855046,3679
1727,0.351175943,0.329233008,0.027322763,0.143594692,0.010289952,0.008935415,0.129448227,0.866415235,5.392799889,0.878402879,0.735791045,0.139806018,0.409353695,0.610785648,3680
1728,0.341167566,0.341196234,0.026544075,0.139502299,0.010093444,0.009229662,0.13226672,0.841722739,5.588756192,0.853368741,0.714821288,0.137136129,0.422833868,0.624084364,3681
1729,0.386175111,0.256748876,0.030045826,0.157905737,0.011535674,0.010175488,0.147413288,0.952764579,4.205517909,0.965946946,0.809122021,0.156731211,0.466164547,0.695551594,3682
1730,0.339346177,0.315361091,0.028201379,0.142507705,0.011537714,0.010635307,0.152410626,0.83722904,5.165579439,0.906649597,0.730221237,0.15675893,0.487230006,0.719130924,3683
1731,0.334839891,0.318655653,0.027826884,0.1406153,0.011767615,0.010847227,0.15544743,0.826111208,5.219543993,0.894609907,0.720524396,0.159882523,0.496938594,0.733459711,3684
1732,0.329885018,0.323800159,0.027320629,0.138057211,0.011957597,0.011022349,0.157957036,0.813886632,5.303810433,0.878334254,0.707416538,0.162463731,0.504961373,0.745300983,3685
1733,0.337152894,0.319962169,0.026231719,0.137860841,0.011815866,0.010891704,0.156084807,0.83181781,5.240944583,0.843326768,0.706410319,0.160538085,0.498976179,0.736467097,3686
1734,0.336115661,0.324285178,0.026151043,0.137436719,0.011632069,0.010722292,0.153657037,0.829258767,5.311754984,0.840733096,0.704237086,0.158040902,0.491215017,0.725011961,3687
1735,0.330512236,0.326192042,0.02587668,0.135145495,0.012045926,0.01110377,0.159123851,0.815434093,5.342989202,0.831912561,0.692496663,0.163663836,0.508691477,0.750806454,3688
1736,0.328650739,0.327643234,0.025570221,0.13438421,0.01209952,0.011153172,0.160498905,0.810841439,5.366759568,0.82206017,0.688595775,0.164391989,0.510954684,0.75729448,3689
1737,0.322992348,0.325574259,0.025129977,0.132070512,0.012023107,0.011082746,0.171127051,0.796881155,5.332869982,0.807906732,0.676740199,0.163353794,0.507728289,0.807442088,3690
1738,0.327646302,0.323422429,0.025652298,0.133973499,0.011943652,0.011009495,0.166352325,0.80836331,5.297623256,0.82469889,0.686491258,0.162274269,0.504372496,0.784913125,3691
1739,0.318915954,0.321465457,0.024812842,0.130403809,0.012578973,0.011595125,0.18022784,0.786823945,5.265568272,0.79771111,0.668199872,0.170906155,0.531201678,0.850383051,3692
1740,0.319051522,0.318540043,0.024823367,0.130459121,0.012746609,0.01174965,0.182629687,0.787158417,5.217650316,0.798049471,0.668483299,0.173183774,0.538280856,0.861715871,3693
1741,0.319051439,0.318540078,0.02482336,0.130459208,0.012746618,0.011749658,0.182629639,0.787158211,5.217650885,0.798049262,0.668483743,0.173183889,0.538281214,0.861715646,3694
1742,0.31769546,0.317186214,0.02471786,0.129904632,0.012692432,0.011699711,0.18610369,0.783812764,5.195474744,0.794657528,0.66564205,0.172447693,0.535993006,0.878107531,3695
1743,0.308272539,0.307778397,0.023984723,0.12605163,0.012315972,0.011352695,0.210244044,0.760564696,5.041375757,0.771087801,0.645898952,0.167332854,0.520095329,0.992010841,3696
1744,0.307941114,0.307447646,0.023958959,0.125916229,0.012786053,0.012010524,0.209939475,0.75974701,5.035958091,0.770259516,0.645205142,0.173719681,0.550232147,0.990573769,3697
1745,0.330613189,0.327748771,0.02572293,0.135186774,0.011943808,0.011009639,0.157774889,0.815683162,5.368488244,0.826969648,0.692708182,0.162276387,0.50437908,0.744441543,3698
1746,0.347869158,0.293501558,0.027065484,0.142242558,0.012511688,0.011533103,0.165276452,0.858256791,4.807522727,0.870131556,0.728862601,0.169991978,0.52836028,0.77983675,3699
1747,0.331281981,0.312867829,0.025774941,0.135460116,0.012551557,0.011569854,0.170493721,0.817333195,5.12474008,0.828641745,0.694108808,0.170533671,0.530043944,0.804453799,3700
1748,0.348581972,0.281662199,0.027120968,0.142534157,0.01322406,0.012189769,0.174686875,0.860015434,4.613595349,0.871915339,0.73035678,0.179670725,0.558443779,0.824238683,3701
1749,0.36719822,0.204294805,0.028357889,0.151939335,0.016403457,0.015120483,0.21668581,0.905945121,3.346326087,0.911681254,0.778549685,0.222868104,0.692707123,1.022405528,3702
1750,0.323649155,0.287053885,0.025181103,0.132339201,0.013607689,0.012782337,0.20538663,0.798501618,4.701910562,0.809550365,0.678116982,0.184882971,0.585590805,0.969091728,3703
1751,0.3234959,0.280023833,0.025169179,0.132276535,0.013601246,0.012776272,0.212657035,0.798123509,4.586759104,0.809167024,0.677795878,0.184795424,0.585312972,1.003396244,3704
1752,0.299989668,0.271704892,0.023340285,0.122664905,0.012612936,0.012003789,0.257683523,0.740129339,4.450495779,0.750369703,0.628545093,0.171367606,0.549923603,1.215848229,3705
1753,0.290147654,0.224452303,0.022402304,0.12005734,0.014548916,0.014616714,0.313774769,0.715847291,3.67650365,0.720214414,0.615183713,0.197671098,0.669628192,1.480507923,3706
1754,0.310735258,0.169422855,0.023991873,0.128576082,0.015581229,0.015653851,0.33603885,0.766640675,2.77512744,0.77131767,0.65883445,0.211696776,0.717142071,1.585558271,3707
1755,0.320760899,0.142624905,0.024765953,0.132724493,0.016083946,0.016158911,0.346880893,0.791375763,2.336180009,0.796203657,0.680091251,0.218527014,0.740280124,1.636715122,3708
1756,0.359745046,0.144581189,0.027775919,0.148855359,0.017058358,0.018122808,0.28386132,0.887556778,2.368223724,0.892971438,0.76274714,0.231766014,0.830251156,1.339364965,3709
1757,0.351093865,0.141104157,0.027107961,0.145275672,0.016967283,0.017686989,0.300764072,0.866212732,2.311270325,0.87149718,0.744404528,0.230528611,0.8102852,1.419118539,3710
1758,0.311399054,0.118478928,0.024043125,0.128850747,0.016910496,0.015870147,0.384447502,0.76827838,1.940671608,0.772965366,0.660241859,0.229757062,0.727051124,1.813968582,3711
1759,0.310007026,0.124684528,0.023935646,0.128274754,0.015924022,0.015617165,0.381556858,0.764843991,2.042318645,0.769510025,0.657290419,0.216354187,0.715461391,1.800329432,3712
1760,0.324283815,0.280705919,0.025230482,0.132598712,0.014259205,0.013201464,0.209720402,0.800067441,4.597931596,0.811137854,0.679446736,0.193734891,0.604792082,0.989540103,3713
1761,0.330350442,0.314528757,0.028252868,0.142768021,0.011615214,0.010706745,0.161777954,0.815034917,5.151945891,0.908304914,0.731555117,0.157811891,0.490502763,0.763329516,3714
1762,0.325813579,0.31887227,0.027864857,0.140807188,0.011775615,0.010854601,0.16401189,0.803841647,5.223092155,0.895830722,0.721507647,0.159991208,0.497276405,0.773870068,3715
1763,0.322863379,0.307400277,0.027612545,0.139532197,0.011894225,0.01117279,0.179524588,0.796562965,5.035182183,0.88771909,0.714974489,0.161602725,0.511853427,0.847064839,3716
1764,0.311886303,0.309321586,0.026278412,0.132790533,0.012900025,0.012117594,0.194705548,0.769480512,5.066653019,0.844827882,0.680429643,0.175268176,0.555137295,0.918694345,3717
1765,0.315562075,0.315056423,0.024774997,0.129032417,0.0126072,0.011621145,0.191345743,0.778549313,5.160589011,0.79649441,0.661172749,0.171289674,0.532393711,0.902841515,3718
1766,0.305463458,0.288975393,0.02544374,0.128572754,0.013243044,0.012439809,0.225861802,0.75363418,4.733384648,0.817993913,0.658817396,0.179928665,0.569898737,1.065701326,3719
1767,0.306826806,0.290265151,0.024780099,0.125460591,0.013302151,0.01249533,0.226869871,0.756997809,4.754510743,0.796658455,0.642870418,0.180731724,0.572442316,1.070457777,3720
1768,0.306251266,0.289720676,0.02382746,0.125225138,0.013277199,0.01247188,0.22922638,0.755577845,4.74559231,0.766031953,0.641663939,0.180392711,0.571368009,1.081576676,3721
1769,0.296164694,0.291153494,0.023042689,0.121100772,0.012839906,0.012061111,0.243637334,0.730692428,4.769061696,0.740802224,0.620530346,0.174451367,0.552549656,1.149573004,3722
1770,0.372331725,0.298978153,0.028968787,0.152245363,0.010909856,0.009265545,0.12730057,0.918610416,4.897228748,0.931321091,0.780117797,0.148228446,0.424477767,0.600652193,3723
1771,0.372331725,0.298978153,0.028968787,0.152245363,0.010909856,0.009265545,0.12730057,0.918610416,4.897228748,0.931321091,0.780117797,0.148228446,0.424477767,0.600652193,3724
1772,0.330350535,0.314528845,0.028252876,0.142767929,0.011615217,0.010706748,0.16177785,0.815035147,5.151947343,0.90830517,0.731554646,0.157811935,0.490502901,0.763329025,3809
1773,0.333485788,0.317873052,0.027682631,0.139886489,0.011738715,0.010820587,0.158512738,0.822770389,5.206725082,0.889972307,0.716789907,0.15948986,0.495718141,0.747922994,3810
1774,0.334769229,0.319096112,0.027725133,0.140101129,0.011783881,0.010862221,0.155662296,0.825936873,5.22675866,0.891338694,0.71788974,0.160103519,0.497625483,0.734473529,3811
1775,0.365424581,0.304419391,0.030630966,0.154784935,0.010707467,0.009093651,0.124939011,0.901569228,4.986355605,0.984758672,0.793130773,0.145478652,0.416602873,0.589509463,3812
1776,0.357243406,0.314924966,0.029688729,0.150023608,0.010467737,0.008890061,0.128761493,0.881384775,5.158435756,0.954466594,0.768733345,0.142221525,0.407275912,0.607545376,3813
1777,0.357243405,0.314924995,0.029688701,0.150023608,0.010467737,0.008890061,0.128761493,0.881384773,5.158436225,0.954465709,0.768733343,0.142221525,0.407275911,0.607545375,3814
1778,0.344711205,0.332309588,0.026819783,0.140951281,0.010257253,0.009454995,0.135495894,0.850465544,5.443193922,0.86223251,0.722245993,0.139361747,0.43315698,0.639320828,3815
1779,0.336244797,0.248808796,0.025967426,0.139131423,0.015020708,0.013906479,0.220920371,0.829577369,4.075460273,0.834829968,0.712920888,0.204081165,0.637090573,1.042385788,3816
1780,0.306783113,0.290223548,0.02386884,0.125442609,0.013300244,0.012493539,0.227888106,0.75689001,4.753829285,0.767362273,0.642778277,0.18070582,0.572360268,1.075262195,3817
1781,0.307105719,0.290529009,0.02389394,0.125574522,0.013314243,0.012506677,0.227075891,0.757685937,4.758832702,0.768169213,0.643454207,0.180896014,0.572962148,1.071429855,3818
1782,0.311218249,0.294419556,0.02421391,0.127256122,0.013492537,0.012674169,0.216725458,0.7678323,4.822559429,0.77845596,0.652070864,0.183318438,0.580635366,1.022592602,3819
1783,0.313162078,0.298163606,0.026782851,0.135339701,0.013154617,0.012356734,0.201040413,0.772628081,4.883886549,0.861045175,0.693491793,0.178727238,0.566092864,0.948584633,3820
1784,0.315341889,0.298320614,0.024534767,0.128942384,0.013671313,0.012842102,0.206346932,0.778006074,4.886458317,0.788771228,0.660711411,0.185747406,0.588328782,0.973622795,3821
1785,0.310445364,0.293688389,0.024153777,0.126940209,0.01345903,0.012642694,0.218670539,0.765925451,4.810582997,0.776522728,0.650452102,0.182863181,0.579193406,1.031770227,3822
1786,0.315341889,0.298320614,0.024534767,0.128942384,0.013671313,0.012842102,0.206346932,0.778006074,4.886458317,0.788771228,0.660711411,0.185747406,0.588328782,0.973622795,3823
1787,0.310818975,0.301196243,0.024182845,0.12709286,0.013455319,0.012639197,0.210614562,0.766847219,4.933560809,0.777457249,0.651234297,0.182812768,0.579033195,0.993759084,3824
1788,0.312949544,0.312447906,0.024348611,0.127964043,0.013050719,0.012259137,0.19698004,0.772103723,5.117861782,0.782786481,0.65569831,0.177315607,0.561621726,0.929426261,3825
1789,0.306447898,0.296960492,0.023842759,0.125305541,0.013266096,0.01246145,0.221715764,0.756062973,4.864179675,0.766523794,0.642075927,0.180241855,0.570890196,1.046138752,3826
1790,0.305799804,0.296332489,0.023792335,0.125040537,0.01323804,0.012435096,0.223361698,0.754464006,4.853893068,0.764902704,0.640718027,0.179860669,0.569682843,1.053904891,3827
1791,0.307723835,0.298197037,0.023942032,0.125827384,0.013321331,0.012513335,0.218475046,0.759210943,4.884434147,0.769715318,0.644749893,0.180992316,0.573267174,1.030847821,3828
1792,0.300780299,0.112977775,0.02322325,0.124456802,0.01633383,0.015328973,0.40689907,0.742079971,1.850563326,0.74660713,0.637726921,0.221922106,0.70225857,1.919903564,3829
1793,0.303041746,0.112166034,0.023397857,0.125392659,0.016456653,0.015444225,0.404100826,0.747659372,1.837267112,0.752220569,0.642522329,0.223590856,0.707538571,1.906700388,3830
1794,0.319051426,0.318540094,0.024823382,0.130459203,0.012746605,0.011749658,0.182629632,0.787158179,5.217651156,0.798049969,0.668483716,0.173183722,0.538281192,0.861715611,3831
1795,0.328870211,0.327861942,0.025587297,0.134473951,0.012107588,0.01116062,0.159938392,0.811382916,5.370341978,0.822609138,0.689055617,0.164501617,0.511295897,0.754649766,3832
1796,0.328044674,0.32864915,0.025523067,0.134136516,0.012136667,0.011187414,0.160322513,0.809346166,5.383236355,0.820544208,0.687326571,0.164896698,0.512523394,0.756462197,3833
1797,0.319051412,0.318540111,0.024823381,0.130459197,0.012746617,0.011749657,0.182629624,0.787158147,5.217651423,0.798049936,0.668483688,0.173183875,0.53828117,0.861715575,3834
1798,0.318614757,0.318104096,0.024789385,0.13028065,0.012729172,0.011733577,0.183748364,0.786080837,5.210509548,0.796956982,0.667568797,0.172946854,0.537544475,0.866994213,3835
1799,0.326763987,0.317215854,0.02794614,0.141217927,0.011714445,0.010798216,0.164343431,0.806186478,5.195960241,0.898443888,0.723612308,0.159160117,0.49469325,0.775434406,3836
1800,0.334769238,0.31909612,0.027725108,0.140101132,0.011783881,0.010862221,0.1556623,0.825936894,5.226758794,0.891337892,0.717889759,0.160103523,0.497625496,0.734473548,3837
1801,0.334769075,0.31909626,0.02772512,0.140101064,0.011783887,0.010862226,0.155662368,0.825936493,5.226761092,0.891338284,0.71788941,0.160103593,0.497625715,0.734473871,3838
1802,0.334769075,0.31909626,0.02772512,0.140101064,0.011783887,0.010862226,0.155662368,0.825936493,5.226761092,0.891338284,0.71788941,0.160103593,0.497625715,0.734473871,3839
1803,0.357166526,0.314857193,0.029717892,0.150170975,0.010465484,0.008888148,0.128733783,0.881195097,5.157325641,0.955404155,0.769488461,0.142190919,0.407188264,0.60741463,3840
1804,0.339306421,0.318644142,0.026399272,0.138741283,0.011691391,0.010776965,0.154440527,0.837130954,5.219355446,0.848713424,0.710921778,0.158846891,0.493719698,0.728708761,3841
1805,0.351766059,0.32433244,0.027368677,0.143836121,0.010307243,0.009287916,0.133101544,0.867871159,5.312529131,0.879878947,0.737028151,0.140040949,0.425502654,0.628023376,3842
1806,0.345314753,0.33101398,0.026866742,0.141198201,0.010283567,0.009479252,0.135843505,0.851954607,5.421972012,0.863742176,0.723511229,0.139719275,0.434268231,0.640960985,3843
1807,0.348064837,0.328231692,0.027080708,0.142322703,0.010198792,0.009399576,0.134701693,0.858739568,5.376398437,0.870621013,0.729273268,0.138567462,0.430618054,0.635573484,3844
1808,0.347784117,0.325685426,0.027058867,0.142207785,0.010393105,0.009580223,0.137290476,0.85804698,5.334690896,0.869918842,0.728684421,0.141207531,0.438893949,0.647788344,3845
1809,0.351096624,0.325037797,0.027316592,0.143562258,0.010287628,0.009308114,0.133390987,0.866219541,5.32408279,0.878204477,0.735624855,0.139774441,0.426427956,0.629389081,3846
1810,0.355667421,0.320654017,0.027672217,0.145431242,0.010421559,0.009049697,0.131103847,0.877496533,5.252276965,0.889637497,0.745201683,0.141594113,0.414589256,0.618597488,3847
1811,0.355667251,0.320654042,0.027672229,0.145431308,0.010421563,0.009049701,0.131103906,0.877496113,5.252277373,0.889637896,0.745202017,0.141594176,0.414589442,0.618597765,3848
1812,0.355667261,0.32065405,0.027672204,0.145431311,0.010421563,0.009049702,0.131103909,0.877496136,5.252277507,0.889637095,0.745202036,0.14159418,0.414589453,0.618597781,3849
1813,0.354631167,0.319719953,0.027591618,0.145007656,0.010391204,0.009305459,0.133352943,0.874939904,5.236977109,0.887046316,0.743031189,0.141181702,0.426306334,0.629209573,3850
1814,0.355641157,0.320630545,0.027670199,0.145420638,0.010420799,0.009122376,0.131094287,0.877431733,5.251892511,0.889572625,0.745147343,0.141583788,0.417918831,0.61855238,3851
1815,0.355667432,0.320653996,0.027672218,0.145431247,0.010421559,0.009049698,0.131103851,0.877496559,5.252276634,0.889637523,0.745201705,0.141594117,0.414589269,0.618597507,3852
1816,0.355667288,0.320654015,0.027672206,0.145431323,0.010421555,0.009049694,0.131103919,0.877496204,5.252276941,0.889637164,0.745202093,0.14159406,0.414589101,0.618597829,3853
1817,0.353996009,0.322617825,0.0275422,0.144747942,0.010372593,0.009179243,0.131544188,0.873372854,5.284443926,0.885457583,0.741700393,0.14092884,0.420524056,0.620675182,3854
1818,0.329270623,0.327479888,0.02561845,0.134637803,0.012093488,0.011147612,0.159752135,0.812370807,5.364083969,0.823610698,0.689895208,0.164310046,0.510699994,0.753770938,3855
1819,0.360173594,0.310326783,0.028022813,0.147273802,0.010553596,0.009307631,0.13434178,0.888614085,5.083118035,0.900908871,0.754643109,0.143388057,0.426405852,0.633875282,3856
1820,0.366666473,0.297928764,0.028527983,0.149928857,0.010743846,0.009440379,0.136763697,0.904633203,4.880039862,0.917149628,0.768247833,0.145972925,0.432487382,0.645302801,3857
1821,0.372501785,0.286755933,0.028981991,0.152314759,0.010914829,0.009590609,0.138940094,0.919029984,4.697030136,0.931745602,0.780473387,0.148296011,0.439369794,0.655571862,3858
1822,0.370691075,0.291050963,0.028841112,0.151574506,0.010861783,0.009490517,0.137490045,0.914562633,4.767382249,0.92721644,0.77668027,0.147575289,0.434784309,0.648729984,3859
1823,0.405578014,0.236382437,0.031555471,0.165839674,0.01188402,0.010092875,0.138667508,1.000635087,3.871917905,1.014480724,0.849776168,0.161464078,0.462379858,0.6542857,3860
1824,0.399197208,0.244293609,0.032774633,0.165617505,0.011697054,0.009934088,0.136485904,0.984892471,4.001502015,1.053675692,0.848637756,0.158923824,0.45510541,0.643992069,3861
1825,0.388676624,0.264210043,0.031910879,0.161252614,0.011388775,0.009672282,0.132888784,0.958936269,4.327730988,1.025906753,0.826271694,0.154735347,0.443111402,0.627019495,3862
1826,0.364390028,0.311254999,0.028350894,0.148998026,0.010677153,0.009067914,0.127260987,0.899016797,5.098322106,0.911456358,0.763478174,0.145066788,0.415423814,0.600465423,3863
1827,0.360683281,0.315309246,0.028062469,0.147482211,0.01056853,0.008975663,0.128918599,0.889871576,5.164730227,0.90218376,0.755711015,0.143590968,0.411197547,0.608286664,3864
