Level,Status,Mode,Gender,Licence,Work,Car_Avail,Family,Cars,Children,Adults,Income,Time.Auto,Time.Transit,Time.Walk,Time.Bike
UG,FT,Transit,Female,0,PT,0,Family,2,0,5,Low,85.48216,145.22983,644.99325,171.99820000000003
UG,FT,Transit,Male,1,Other,0,Other,0,0,1,Unknown,10.5257,44.08935099999999,71.00097,18.933592
UG,FT,Transit,Female,0,Other,0,Family,2,1,3,Unknown,66.77528000000001,187.397929,541.0119,144.26984
UG,FT,Transit,Female,1,Other,1,Other,0,0,2,Low,19.747320000000002,58.502916000000006,115.530225,30.80806
UG,FT,Walk,Female,0,Other,0,Other,1,0,2,Low,1.80267,17.925469,16.677585,4.447356
UG,FT,Transit,Male,1,PT,1,Family,2,1,3,Low,66.17406,206.04047,522.9987,139.46632
UG,FT,Transit,Male,1,Other,0,Family,1,0,5,Low,50.44737,126.325236,345.9171,92.24455999999999
Grad,FT,Transit,Female,1,Other,0,Other,0,0,1,Low,20.24051,55.64994400000001,130.394595,34.771892
Other,Other,Transit,Female,1,Other,0,Other,0,0,1,Unknown,10.30215,59.701618999999994,77.34339,20.624903999999997
UG,FT,Transit,Female,0,Other,0,Family,2,0,4,Unknown,16.79412,58.22603599999999,97.26276000000001,25.936736
UG,FT,Transit,Female,1,Other,0,Family,2,0,4,Unknown,58.48013,87.093002,437.5536,116.68096000000001
UG,FT,Transit,Male,1,PT,0,Family,1,1,3,Low,65.09177,128.13599,488.64014999999995,130.30404
UG,FT,Transit,Female,1,Other,1,Family,2,0,4,Unknown,16.79412,58.22603599999999,97.26276000000001,25.936736
UG,FT,Transit,Male,1,Other,0,Family,2,0,6,Unknown,72.32052,115.75961000000001,545.00325,145.3342
UG,FT,Transit,Female,0,Other,0,Family,1,0,5,Unknown,79.82567,122.49948,653.2030500000001,174.18748000000002
UG,FT,Transit,Male,1,Other,0,Other,0,0,2,Low,50.52599,59.94328,378.55275,100.94739999999999
UG,FT,Transit,Female,0,Other,0,Family,2,0,4,Unknown,44.4795,103.764397,292.4907,77.99752000000001
Other,Other,Bike,Male,1,FT,0,Other,1,0,1,Low,7.7354,33.823765,62.729699999999994,16.727919999999997
UG,FT,Walk,Female,0,Other,0,Other,0,0,2,Unknown,1.9025490000000003,19.662430999999998,17.454375,4.6545
UG,FT,Transit,Female,1,Other,1,Other,1,0,4,Low,6.813536,36.073146,48.531434999999995,12.941716
Other,Other,Transit,Male,1,FT,0,Other,0,0,2,Unknown,56.35746999999999,154.24443200000002,413.97735000000006,110.39396
UG,FT,Auto,Female,1,Other,0,Family,2,0,4,Unknown,79.02333,115.31227,593.65365,158.30764000000002
Other,Other,Transit,Female,1,Other,0,Other,2,1,5,High,25.114,57.81519399999999,140.567025,37.48454
UG,FT,Transit,Female,1,Other,1,Family,2,0,3,Unknown,69.33157,117.698378,525.83325,140.22220000000002
UG,FT,Transit,Male,0,Other,0,Family,2,1,4,Unknown,72.32052,115.75961000000001,545.00325,145.3342
UG,FT,Transit,Male,0,Other,0,Family,1,1,3,Unknown,76.91963,88.057702,546.8435999999999,145.82496
UG,FT,Transit,Female,1,Other,0,Family,2,0,5,Unknown,55.3526,102.089414,387.369,103.2984
UG,FT,Transit,Female,1,Other,1,Family,2,0,5,Unknown,43.01746,87.437184,304.54740000000004,81.21264
UG,FT,Transit,Female,0,Other,0,Family,1,1,3,Unknown,51.37231,147.452825,374.46,99.856
UG,FT,Transit,Female,1,Other,0,Family,2,0,4,Unknown,45.53631,103.307343,326.83245,87.15532
UG,FT,Transit,Female,1,Other,0,Family,2,2,3,Low,43.209540000000004,120.39322299999999,303.477,80.9272
Grad,FT,Walk,Male,1,Other,0,Other,0,0,2,Low,1.3160399999999999,18.911142,12.88956,3.437216
Grad,FT,Transit,Male,1,Other,0,Family,0,0,2,Unknown,25.52355,60.323864,150.31815,40.08484
UG,FT,Transit,Female,0,Other,0,Family,0,0,3,Low,43.994659999999996,95.005413,320.8047,85.54792
UG,PT,Auto,Female,1,FT,0,Other,2,0,2,High,97.259,197.4375,846.1425,225.638
Grad,FT,Transit,Male,1,Other,0,Other,0,0,1,Low,14.93806,60.550124,91.63495499999999,24.435988
UG,FT,Transit,Female,0,Other,0,Family,1,0,5,Unknown,22.313129999999997,74.366985,151.5375,40.41
UG,FT,Transit,Female,1,Other,1,Family,2,0,4,Unknown,94.21783,132.34993,717.1971,191.25256
UG,FT,Transit,Female,1,Other,1,Family,2,0,5,Unknown,50.695890000000006,131.576371,365.7579,97.53544000000001
UG,FT,Transit,Female,0,Other,0,Family,1,0,9,Low,42.036970000000004,101.75595600000001,276.55995,73.74932000000001
UG,FT,Transit,Female,0,Other,0,Family,0,0,2,Low,20.24051,55.64994400000001,130.394595,34.771892
UG,FT,Walk,Female,0,Other,0,Other,0,0,2,Low,1.908621,19.686801000000003,17.448165,4.652844
UG,FT,Transit,Female,1,Other,0,Family,2,1,6,Low,40.09047,94.175972,284.8233000000001,75.95288000000001
UG,FT,Transit,Female,0,PT,0,Family,1,0,3,Low,17.16423,50.874861,113.190135,30.184036
UG,FT,Transit,Male,0,Other,0,Family,2,0,4,Unknown,48.45467,134.92654299999998,369.62505,98.56667999999999
UG,FT,Transit,Female,0,Other,0,Family,2,0,4,Unknown,15.67101,55.943404,103.33484999999999,27.55596
Grad,FT,Transit,Female,1,Other,0,Other,0,0,1,Unknown,24.40044,64.589759,138.45387,36.921032
UG,FT,Transit,Female,1,Other,1,Family,2,2,3,High,20.14604,72.23938100000002,135.64248,36.171328
UG,PT,Transit,Male,1,Other,0,Other,1,0,2,Unknown,50.53774,129.420413,356.4195,95.0452
Grad,FT,Transit,Female,1,Other,1,Other,0,0,2,Low,2.551053,26.932397,23.320065000000003,6.2186840000000005
UG,FT,Transit,Male,0,Other,0,Family,2,0,5,Unknown,40.12743,101.780039,286.43805,76.38347999999999
UG,FT,Walk,Female,1,Other,1,Other,0,0,4,Low,1.21066,19.928102000000006,11.835765000000002,3.1562040000000002
UG,FT,Transit,Female,1,Other,0,Family,2,0,3,Low,41.82145,121.482054,301.58595,80.42292
UG,FT,Transit,Female,0,Other,0,Family,2,0,5,Unknown,43.459990000000005,94.448846,318.38294999999994,84.90212
UG,FT,Transit,Male,0,Other,0,Family,1,0,3,High,12.95165,44.117861,79.92323999999999,21.312863999999998
UG,PT,Transit,Male,0,Other,0,Family,1,1,3,Unknown,89.76719,112.00653999999999,777.9639,207.45704
Grad,FT,Transit,Female,1,Other,1,Family,1,0,3,Unknown,77.00522,131.45665,533.69445,142.31851999999998
Grad,FT,Transit,Female,1,Other,0,Family,2,0,4,Unknown,33.67013,78.889864,227.09595,60.55892
UG,FT,Transit,Female,0,Other,0,Family,2,0,3,Unknown,31.697490000000002,70.837347,203.1687,54.17832
UG,FT,Walk,Female,1,Other,1,Other,0,0,3,Unknown,0.8042355,15.527982000000002,8.042354999999999,2.1446279999999995
UG,FT,Transit,Male,1,PT,1,Family,1,1,2,Unknown,86.23008,109.27236,726.4626,193.72335999999999
UG,FT,Transit,Female,1,Other,1,Family,1,1,3,Unknown,66.87221,86.51074399999999,488.42745,130.24732
UG,FT,Transit,Female,1,Other,1,Family,2,0,4,Low,46.14887,112.92792,313.89495,83.70532
UG,FT,Transit,Male,1,Other,1,Family,2,1,3,High,66.4193,176.26190400000004,491.33729999999997,131.02328
Grad,FT,Transit,Male,1,Other,0,Family,1,1,3,Low,33.52187,73.57524599999999,220.23495,58.72932
Grad,PT,Transit,Male,1,Other,0,Family,0,0,3,Unknown,9.084063,33.748057,58.315785000000005,15.550876
UG,FT,Transit,Female,1,Other,0,Other,2,0,3,Low,9.083789,42.504307,62.467155,16.657908
Grad,FT,Transit,Female,1,PT,1,Family,1,0,3,High,30.834090000000003,61.26228499999999,175.51935,46.80516
UG,FT,Transit,Female,1,Other,1,Family,2,0,4,Unknown,54.30285,119.286102,375.09,100.024
UG,FT,Transit,Male,1,Other,1,Family,2,1,3,Unknown,87.19798,106.36501,664.32075,177.15220000000002
UG,FT,Transit,Female,0,Other,0,Family,1,0,2,Unknown,48.101490000000005,109.792241,311.57564999999994,83.08684
Grad,FT,Transit,Male,1,Other,1,Family,1,0,2,Unknown,31.006259999999997,61.059167,198.6333,52.96888
UG,FT,Transit,Male,1,Other,0,Other,0,0,2,Low,27.96084,56.024586000000006,175.29254999999998,46.74468
UG,FT,Transit,Female,1,PT,0,Family,2,1,2,Low,97.28905,205.823591,845.1649500000001,225.37732
UG,FT,Transit,Male,1,Other,1,Family,2,0,3,High,49.783770000000004,133.247325,358.64565,95.63884
UG,FT,Transit,Female,0,Other,0,Family,1,2,5,Unknown,66.73611,213.68807999999999,507.18240000000003,135.24864000000002
UG,PT,Auto,Male,1,Other,0,Other,2,0,3,Unknown,70.4369,142.99892,534.5697000000001,142.55192000000002
UG,FT,Bike,Female,1,Other,0,Other,1,0,2,Low,12.98596,49.400237,83.26324500000001,22.203532000000003
UG,FT,Transit,Male,1,Other,1,Family,2,0,4,High,73.99847,80.063136,637.41825,169.97820000000002
UG,FT,Transit,Female,1,Other,1,Other,1,0,2,Unknown,36.63867,87.33896899999999,241.90365,64.50764
UG,FT,Bike,Male,0,FT,0,Family,1,0,4,Low,37.58085,91.015166,251.53590000000003,67.07624
UG,FT,Transit,Female,1,Other,1,Family,1,0,3,Unknown,51.41198,117.552595,385.8855,102.9028
UG,FT,Transit,Male,1,PT,0,Family,2,0,4,Unknown,29.278129999999997,55.93748600000001,183.09345,48.82492
UG,FT,Transit,Female,1,Other,0,Other,0,0,1,Unknown,20.24051,55.64994400000001,130.394595,34.771892
Grad,FT,Transit,Male,0,Other,0,Other,1,0,3,Low,25.27797,70.138775,147.203835,39.254356
UG,FT,Transit,Female,1,Other,1,Family,2,1,3,Unknown,49.834790000000005,131.395274,367.9443,98.11847999999999
UG,FT,Transit,Female,0,Other,0,Family,1,0,4,Unknown,55.02235,145.17054599999997,400.7865,106.87639999999999
Other,Other,Transit,Female,1,PT,0,Family,2,0,3,Unknown,46.39549,150.29049700000004,356.84909999999996,95.15975999999999
UG,FT,Transit,Female,1,Other,1,Family,0,1,2,Unknown,41.54195,98.023494,285.93764999999996,76.25004
UG,FT,Transit,Female,0,Other,0,Family,1,1,2,Unknown,38.4832,85.761623,240.53310000000002,64.14216
Other,Other,Transit,Female,1,Other,1,Other,1,0,2,Low,30.58055,62.69161700000001,202.65030000000002,54.04008
UG,FT,Bike,Female,0,PT,0,Family,1,0,5,Low,6.9289380000000005,44.73430800000001,55.75764,14.868704
UG,FT,Transit,Female,1,Other,1,Family,2,0,4,Unknown,39.62737,90.25805799999999,242.40945,64.64251999999999
UG,FT,Transit,Female,0,Other,0,Family,2,0,4,Unknown,52.045559999999995,127.09108,395.2749,105.40664
Grad,PT,Transit,Female,0,PT,0,Other,0,0,2,Low,30.58055,62.69161700000001,202.65030000000002,54.04008
UG,FT,Transit,Male,1,Other,1,Other,0,0,1,Unknown,8.044621000000001,33.439492,49.50084,13.200223999999999
UG,FT,Transit,Male,1,Other,1,Family,2,0,3,Unknown,18.38959,58.48876800000001,104.559795,27.882612
UG,FT,Transit,Female,0,Other,0,Other,0,0,2,Low,13.21866,52.53408200000001,91.71936,24.458496
UG,FT,Transit,Male,0,PT,0,Other,0,0,3,Unknown,16.79412,58.22603599999999,97.26276000000001,25.936736
UG,FT,Transit,Male,1,Other,0,Other,0,0,2,Low,10.34395,40.975651,72.4374,19.31664
UG,FT,Transit,Female,0,Other,0,Family,2,0,4,Unknown,78.8534,104.691076,603.8673,161.03128
UG,FT,Transit,Female,1,Other,0,Family,1,2,3,Low,54.6229,134.08536099999998,404.3763,107.83367999999999
UG,FT,Transit,Male,1,Other,1,Family,1,2,5,Low,50.53774,129.420413,356.4195,95.0452
UG,FT,Transit,Female,0,Other,0,Family,0,0,2,Low,45.13857,112.77160500000001,301.95764999999994,80.52203999999999
UG,FT,Transit,Male,1,Other,1,Family,2,0,4,Unknown,108.5059,153.16903,953.2815,254.20839999999998
UG,FT,Transit,Female,0,PT,0,Family,0,0,3,Low,61.61611,82.97963,481.1796,128.31456
Grad,FT,Transit,Female,1,Other,0,Other,0,0,6,Unknown,15.539710000000001,48.583045,95.05464,25.347904
UG,FT,Walk,Female,1,Other,1,Other,0,0,3,Low,4.52948,19.105128,30.12846,8.034256
UG,FT,Transit,Male,1,Other,0,Family,1,0,5,Low,43.52153,97.637897,287.7504,76.73344
UG,FT,Walk,Female,1,Other,0,Other,0,0,6,Unknown,89.2553,155.5712,851.02365,226.93964000000003
UG,FT,Transit,Female,1,Other,1,Family,2,1,4,Unknown,24.89705,75.37999599999999,143.70952499999999,38.322540000000004
UG,FT,Transit,Male,1,Other,1,Family,2,0,6,Low,88.18805,120.110146,724.54905,193.21308
Grad,FT,Transit,Male,1,Other,1,Family,2,0,3,Unknown,50.450520000000004,145.63696299999998,364.65645,97.24172
Other,Other,Walk,Male,1,FT,0,Other,0,0,2,Low,1.3160399999999999,18.911142,12.88956,3.437216
UG,FT,Transit,Male,1,Other,1,Other,0,0,1,Low,19.562160000000002,50.57623,106.48356000000001,28.395616
UG,FT,Transit,Female,1,Other,0,Family,2,0,4,Unknown,60.88308000000001,160.10795000000005,457.71105,122.05628
UG,FT,Transit,Male,1,Other,1,Family,1,0,3,Low,52.09319,129.259348,383.56064999999995,102.28284
UG,FT,Transit,Female,1,Other,1,Other,0,0,1,Unknown,9.914093,41.05622200000001,65.07153,17.352408
Grad,FT,Bike,Male,1,PT,0,Other,1,0,1,Low,9.083789,42.504307,62.467155,16.657908
UG,FT,Transit,Female,0,Other,0,Family,2,4,5,Low,67.10338,97.133818,494.2479,131.79944
UG,FT,Walk,Female,1,Other,0,Other,1,0,2,Unknown,0.621459,15.787367000000001,6.21459,1.657224
UG,FT,Transit,Female,1,Other,1,Family,1,0,4,Low,57.974680000000006,136.734364,356.90729999999996,95.17528
Grad,FT,Transit,Female,1,Other,0,Other,1,0,3,Unknown,92.58383,116.52861,731.0523000000001,194.94728
UG,FT,Transit,Female,0,PT,0,Family,2,0,4,Unknown,95.63034,106.512723,871.9947000000001,232.53192
UG,FT,Transit,Female,1,Other,0,Other,2,0,2,Low,65.09177,128.13599,488.64014999999995,130.30404
UG,FT,Transit,Male,1,Other,1,Family,1,0,4,Unknown,16.76352,54.422743000000004,109.91897999999999,29.311728
UG,FT,Transit,Female,1,Other,1,Family,2,0,4,Unknown,20.27264,46.294093,116.61462000000002,31.097232000000005
UG,FT,Transit,Female,0,Other,0,Family,1,0,4,Unknown,66.08421,219.81117,479.37735000000004,127.83396
UG,FT,Transit,Male,1,PT,1,Family,2,0,5,Unknown,74.4134,334.4469200000001,496.39140000000003,132.37104000000002
UG,FT,Transit,Male,0,Other,0,Family,1,3,3,Unknown,51.82558,135.636423,375.72405,100.19308
UG,FT,Transit,Female,1,Other,0,Family,1,0,3,Unknown,15.67101,55.943404,103.33484999999999,27.55596
Grad,FT,Transit,Female,1,Other,1,Family,2,0,3,Unknown,51.96804,128.523753,380.1477,101.37272
UG,FT,Transit,Male,1,Other,1,Family,1,0,4,Unknown,53.40413,126.72975300000002,362.56275,96.68339999999999
UG,FT,Transit,Female,1,Other,1,Family,1,0,3,Unknown,45.38609,102.626632,293.30955000000006,78.21588
UG,FT,Transit,Female,1,Other,1,Other,0,0,1,Low,27.96084,56.024586000000006,175.29254999999998,46.74468
UG,FT,Transit,Female,1,Other,0,Family,2,0,5,Low,93.58475,114.26087,804.384,214.5024
UG,FT,Transit,Female,0,Other,0,Family,1,0,2,Low,38.07648,84.54393,261.34725000000003,69.6926
UG,FT,Transit,Female,0,Other,0,Family,2,0,5,Unknown,42.80853,107.031053,285.56745,76.15132000000001
Grad,FT,Transit,Male,0,PT,0,Other,0,0,2,Low,29.821070000000002,70.18956999999999,183.83355,49.02228
Other,Other,Transit,Male,1,Other,1,Other,1,0,9,Low,86.23008,109.27236,726.4626,193.72335999999999
UG,FT,Transit,Female,1,Other,1,Family,2,0,4,High,84.6361,104.963784,719.74335,191.93156
UG,FT,Transit,Female,0,Other,0,Family,1,0,3,Unknown,47.79225,127.587841,345.4446,92.11856
UG,FT,Transit,Female,0,Other,0,Family,2,1,3,Unknown,86.08225999999999,161.22675999999996,618.4993499999999,164.93316000000002
UG,FT,Bike,Female,1,Other,1,Family,1,0,4,Unknown,24.73316,68.653346,148.66206,39.643216
UG,FT,Transit,Male,1,Other,1,Family,1,0,4,Low,27.023190000000003,67.70116,157.047,41.8792
Grad,FT,Transit,Male,1,Other,0,Family,2,0,6,High,72.13372,115.65848,542.5755,144.68679999999998
UG,FT,Transit,Female,1,Other,0,Family,2,0,2,Unknown,74.4134,334.4469200000001,496.39140000000003,132.37104000000002
UG,FT,Transit,Female,1,PT,1,Family,1,0,3,Unknown,25.8038,50.195107,140.813445,37.550252
UG,FT,Transit,Female,0,Other,0,Other,1,0,3,Low,34.48887,67.022681,201.20505,53.65468
UG,FT,Walk,Female,0,Other,0,Other,0,2,1,Low,4.249206,22.282265,28.91922,7.711791999999999
UG,FT,Walk,Female,1,Other,1,Other,0,0,1,Unknown,0.0,0.0,0.0,0.0
UG,FT,Transit,Female,0,Other,0,Family,0,0,2,Unknown,14.19382,54.891289,85.59525,22.825400000000002
UG,FT,Transit,Female,1,Other,0,Family,1,0,3,Low,48.101490000000005,109.792241,311.57564999999994,83.08684
UG,FT,Transit,Male,1,Other,1,Family,1,0,3,Unknown,70.80639000000001,129.535079,548.7717,146.33912
UG,FT,Transit,Male,0,Other,0,Other,0,0,3,Unknown,7.163255,29.815493,45.398355,12.106228000000002
UG,FT,Transit,Female,0,Other,0,Family,2,2,5,Unknown,89.76719,112.00653999999999,777.9639,207.45704
UG,FT,Transit,Male,0,Other,0,Family,2,0,5,Unknown,78.30674,137.715619,583.9506,155.72016
UG,FT,Transit,Female,1,Other,0,Family,0,1,4,Low,42.60838,104.018778,299.72580000000005,79.92688000000001
UG,FT,Transit,Female,0,Other,0,Other,0,0,1,Low,27.71745,63.837300000000006,173.328,46.220800000000004
UG,FT,Transit,Female,0,Other,0,Other,1,0,4,Unknown,25.27797,70.138775,147.203835,39.254356
UG,PT,Transit,Male,1,Other,1,Family,1,1,4,Unknown,24.40044,64.589759,138.45387,36.921032
Other,Other,Walk,Male,1,Other,0,Other,1,0,3,Low,2.632994,22.768929999999997,20.532674999999998,5.47538
UG,FT,Transit,Female,1,Other,0,Other,2,3,3,Unknown,3.6963470000000003,23.779004999999998,33.706245,8.988332
UG,FT,Transit,Male,1,PT,0,Family,2,1,4,Low,47.812129999999996,127.27416,342.552,91.3472
Grad,FT,Transit,Male,1,Other,1,Family,0,1,4,Low,33.52187,73.57524599999999,220.23495,58.72932
UG,FT,Transit,Female,1,Other,1,Family,2,0,5,Unknown,69.33157,117.698378,525.83325,140.22220000000002
UG,FT,Transit,Female,0,Other,0,Family,2,2,4,Unknown,60.86306999999999,156.600979,361.6671,96.44456
Other,Other,Transit,Male,1,Other,1,Family,2,0,3,Unknown,33.3424,84.32119900000002,187.52505,50.00668
UG,FT,Transit,Female,0,Other,0,Family,2,0,4,Unknown,45.792120000000004,122.589717,337.3587,89.96232
UG,FT,Transit,Female,1,Other,0,Family,2,0,4,Unknown,44.17775,107.573907,306.5772,81.75392
UG,FT,Transit,Female,1,Other,1,Family,2,0,6,Unknown,52.045559999999995,127.09108,395.2749,105.40664
UG,FT,Transit,Male,1,PT,0,Other,0,0,2,Unknown,27.96084,56.024586000000006,175.29254999999998,46.74468
UG,FT,Transit,Female,1,Other,1,Family,2,0,5,High,67.16626,115.281025,542.06085,144.54955999999999
UG,FT,Transit,Female,0,Other,0,Family,1,0,4,Unknown,38.753209999999996,93.31349399999999,274.18575,73.11619999999999
Grad,FT,Walk,Female,1,Other,0,Other,0,0,2,Unknown,0.0,0.0,0.0,0.0
UG,FT,Transit,Male,0,Other,0,Family,1,0,4,Unknown,29.5208,77.862149,191.61270000000002,51.09672
UG,FT,Walk,Male,0,PT,0,Other,0,0,1,Unknown,4.251239,22.583321,29.09775,7.759399999999999
UG,FT,Transit,Female,0,Other,0,Other,0,0,2,Unknown,11.573,44.198042,70.26836999999999,18.738232
UG,FT,Transit,Other,1,Other,0,Family,2,0,2,Unknown,85.49566999999999,232.171569,765.7998,204.21328
UG,FT,Transit,Female,1,Other,0,Family,2,0,4,Unknown,43.78629,103.503632,304.16445,81.11052000000001
UG,FT,Transit,Male,0,Other,0,Family,1,0,4,High,49.1605,140.58328799999998,350.64855,93.50628
UG,FT,Transit,Female,0,Other,0,Family,2,0,4,Unknown,45.38609,102.626632,293.30955000000006,78.21588
UG,FT,Transit,Male,1,PT,0,Family,2,1,4,Unknown,13.930579999999999,51.91242800000001,85.67856000000002,22.847616000000002
UG,FT,Transit,Female,1,Other,0,Other,1,0,1,Low,10.34395,40.975651,72.4374,19.31664
UG,FT,Transit,Female,1,Other,1,Other,0,0,1,Unknown,3.2446490000000003,24.079081,26.607675,7.0953800000000005
UG,FT,Transit,Female,0,Other,0,Family,1,0,6,Low,46.08505,68.067791,335.3403,89.42408
UG,FT,Transit,Male,1,Other,1,Family,2,0,5,Unknown,58.03162,129.15167,431.8437,115.15832
UG,FT,Transit,Male,1,PT,0,Family,2,0,3,Unknown,79.02333,115.31227,593.65365,158.30764000000002
UG,FT,Transit,Female,0,Other,0,Family,2,0,5,Low,54.536069999999995,120.34003100000001,366.61245,97.76332000000001
Grad,FT,Transit,Male,0,Other,0,Family,0,1,2,Unknown,27.71745,63.837300000000006,173.328,46.220800000000004
UG,FT,Transit,Female,1,Other,1,Family,2,0,5,Unknown,52.6354,145.299141,324.8868,86.63647999999999
UG,FT,Transit,Female,0,PT,0,Family,0,0,2,Low,40.03372,96.46727800000001,285.9432,76.25152
UG,FT,Transit,Male,1,Other,0,Family,1,0,2,Low,97.259,197.4375,846.1425,225.638
UG,FT,Walk,Male,0,Other,0,Other,0,0,2,Low,1.3160399999999999,18.911142,12.88956,3.437216
UG,FT,Auto,Female,1,Other,0,Family,2,0,5,Unknown,70.28139,108.284884,566.78805,151.14348
UG,FT,Transit,Female,0,Other,0,Family,2,0,5,Unknown,46.12806,108.641208,332.91990000000004,88.77864
UG,PT,Transit,Male,0,FT,0,Family,0,0,2,Low,33.91288,64.483457,218.55944999999997,58.28252
Other,Other,Transit,Female,1,Other,0,Other,1,0,1,Low,13.6853,45.053975,83.29971,22.213256
UG,FT,Transit,Female,0,Other,0,Family,1,0,4,Unknown,13.83755,47.490178,81.03960000000001,21.61056
UG,FT,Transit,Male,0,Other,0,Family,1,1,5,Unknown,13.67019,52.977856,81.44665499999998,21.719107999999995
UG,FT,Transit,Female,1,Other,1,Family,2,1,4,Unknown,16.38645,60.031108999999994,100.94917499999998,26.91978
UG,FT,Bike,Male,1,PT,1,Other,1,0,1,Unknown,2.214657,28.156289,20.8431,5.55816
UG,FT,Transit,Male,0,Other,0,Family,0,0,3,Unknown,40.31985,90.766757,260.50815,69.46884
UG,FT,Transit,Female,0,Other,0,Other,0,0,1,Unknown,13.00682,42.921609,79.98583500000001,21.329556
UG,FT,Transit,Female,0,PT,0,Family,2,0,5,Unknown,47.812129999999996,127.27416,342.552,91.3472
Grad,FT,Walk,Female,1,Other,1,Other,0,0,2,Low,3.7520599999999997,22.197995000000002,33.63918,8.970448000000001
UG,FT,Transit,Male,0,Other,0,Family,1,2,3,Unknown,20.14604,72.23938100000002,135.64248,36.171328
UG,FT,Transit,Female,1,Other,1,Family,1,0,4,Unknown,75.34215999999999,210.45692999999997,514.51695,137.20452
UG,FT,Transit,Male,1,Other,0,Family,2,0,4,High,46.47925,114.122413,336.46905,89.72508
UG,FT,Transit,Male,1,Other,0,Family,0,1,1,Low,44.78164,112.25995799999998,292.70565,78.05484
UG,FT,Transit,Female,0,Other,0,Family,2,0,4,High,29.80957,71.61322200000002,181.74135,48.46436
UG,FT,Transit,Female,0,Other,0,Family,0,0,4,Unknown,28.71333,71.093376,175.08704999999998,46.689879999999995
UG,PT,Transit,Male,0,Other,0,Family,0,0,2,Low,16.8578,60.537877,107.102445,28.560652
Grad,FT,Transit,Male,1,Other,1,Family,1,0,4,Low,91.15756999999999,121.328224,716.9596499999999,191.18923999999998
Other,Other,Walk,Male,0,Other,0,Other,0,0,1,Unknown,6.813536,36.073146,48.531434999999995,12.941716
UG,FT,Transit,Female,1,PT,1,Family,2,1,4,Unknown,49.00979,130.079386,355.96169999999995,94.92312
UG,FT,Transit,Male,1,Other,0,Family,1,0,2,Unknown,46.60617,121.932553,321.83625,85.823
UG,FT,Transit,Male,1,Other,0,Family,2,1,4,Low,64.00653,209.70513,506.01225,134.9366
UG,FT,Walk,Female,0,Other,0,Family,2,0,6,Unknown,4.251239,22.583321,29.09775,7.759399999999999
UG,FT,Transit,Male,0,Other,0,Family,1,0,4,Unknown,31.02105,73.731088,203.10465,54.16124
UG,FT,Transit,Female,0,Other,0,Other,0,0,3,Low,4.157106,29.545142,33.551445,8.947052
Grad,FT,Transit,Male,1,Other,1,Family,1,0,4,High,18.29127,50.249944,119.92112999999999,31.978968
UG,FT,Transit,Female,0,Other,0,Family,2,1,4,Unknown,9.914093,41.05622200000001,65.07153,17.352408
UG,FT,Transit,Female,1,Other,1,Family,2,0,4,Unknown,70.93290999999999,183.489453,423.59175,112.9578
UG,FT,Transit,Female,1,Other,1,Family,2,1,5,High,25.52355,60.323864,150.31815,40.08484
UG,PT,Walk,Female,0,Other,0,Other,0,0,3,Unknown,0.8042355,15.527982000000002,8.042354999999999,2.1446279999999995
UG,FT,Transit,Male,1,Other,0,Other,1,0,2,Unknown,13.83755,47.490178,81.03960000000001,21.61056
Other,Other,Bike,Female,0,Other,0,Other,0,0,1,Low,8.576733,42.606738,56.43881999999999,15.050351999999998
UG,FT,Transit,Female,0,Other,0,Family,2,1,3,Unknown,33.3424,84.32119900000002,187.52505,50.00668
UG,FT,Transit,Male,1,Other,0,Family,1,0,3,Unknown,46.12806,108.641208,332.91990000000004,88.77864
UG,FT,Transit,Female,0,Other,0,Family,1,0,3,Unknown,50.44737,126.325236,345.9171,92.24455999999999
UG,FT,Transit,Female,1,Other,1,Family,2,1,3,Unknown,49.43327,111.516498,308.26245,82.20332
UG,FT,Transit,Male,1,Other,1,Family,2,0,4,Unknown,65.02212,160.94667700000005,392.0355,104.5428
UG,FT,Walk,Male,1,Other,1,Other,0,0,2,Unknown,0.0,0.0,0.0,0.0
UG,FT,Transit,Female,1,Other,0,Family,2,0,3,Unknown,94.60998000000001,114.47935,728.40525,194.2414
UG,FT,Transit,Female,1,Other,1,Family,2,3,4,Unknown,68.81675,96.309475,562.2105,149.9228
UG,FT,Transit,Male,0,Other,0,Family,1,0,5,Unknown,70.4369,142.99892,534.5697000000001,142.55192000000002
UG,FT,Transit,Male,0,Other,0,Family,2,0,5,Unknown,72.09035,101.133529,522.9604499999999,139.45612
UG,FT,Transit,Female,1,Other,1,Family,2,1,4,Unknown,41.070240000000005,101.657658,285.86625,76.231
UG,FT,Transit,Male,0,Other,0,Family,2,0,4,Unknown,80.8548,80.51478800000002,591.64575,157.7722
UG,FT,Transit,Female,1,Other,1,Other,1,0,2,Unknown,10.30215,59.701618999999994,77.34339,20.624903999999997
UG,FT,Transit,Female,1,Other,0,Family,2,0,4,Unknown,29.278129999999997,55.93748600000001,183.09345,48.82492
UG,FT,Transit,Female,1,Other,0,Other,1,1,2,Unknown,24.40044,64.589759,138.45387,36.921032
UG,FT,Transit,Female,0,Other,0,Family,2,0,4,Unknown,8.723502,41.235118,60.194205000000004,16.051788000000002
UG,FT,Transit,Male,1,Other,0,Family,1,3,3,Unknown,16.76352,54.422743000000004,109.91897999999999,29.311728
UG,FT,Transit,Female,0,Other,0,Family,0,0,4,Unknown,45.792120000000004,122.589717,337.3587,89.96232
