Mode,Time.1,Time.2,Time.3
2,34.75459,163.980898,345.93105
1,22.82751,73.614769,194.1525
1,52.37116,160.755502,495.03075
2,36.52907,105.946701,476.31585
2,45.56469,156.51276,421.86765
2,33.90919,97.989961,391.96695
2,8.710899,41.594113,87.913605
2,19.16392,149.893905,176.6967
2,55.43491,129.572101,537.73575
2,21.53195,145.118339,203.0499
2,13.10963,58.247507,134.49567
2,15.2203,74.34242,156.80325
2,35.98014,109.191086,357.4086
2,12.13721,61.584141,123.31431
2,27.23006,153.431832,260.96535
2,12.8326,143.849908,114.465285
2,21.53195,145.118339,203.0499
2,72.28078,145.99805,670.1529
2,15.69143,65.465105,118.65768
2,46.76821,159.474286,442.2735
3,2.528039,22.375469,26.59551
2,14.51316,51.245674,89.903685
1,62.00818,90.4685,542.0946
2,19.0522,77.054871,150.95445
2,33.90675,106.796404,470.6688
2,49.12418,129.094669,377.3922
2,26.1962,155.342713,249.5442
2,22.29642,82.525082,180.66885
2,29.54245,113.43764,394.6785
2,15.16682,141.756061,149.506125
2,30.85902,106.390457,250.6308
2,33.56421,96.44064,340.57605
2,24.70797,144.351952,236.1102
2,19.16392,149.893905,176.6967
1,34.307,132.291913,343.69845
1,34.04012,121.639058,340.80885
1,34.79811,113.247573,312.35235
2,4.613157,28.897975,48.291915
2,19.78925,73.647332,195.19965
2,29.00742,153.867933,270.65265
2,20.76123,146.358976,196.7751
1,20.37751,58.527638,155.35335
2,26.76085,56.021663,172.2873
2,11.30403,45.396239,92.669595
2,39.46297,207.55412,343.71225
2,48.76747,218.543848,435.39315
2,6.088859,41.540579,52.28691
2,23.20461,86.132227,212.9295
2,56.71143,175.69023,652.7352
2,13.84658,55.47682,122.03598
1,43.08828,106.816959,305.8866
2,27.65727,112.122179,225.06795
2,31.56632,159.078575,296.1984
2,42.69446,110.051328,401.63385
2,37.47961,159.40717,329.2965
2,46.13241,122.017418,329.25945
2,38.49236,90.195654,396.5535
1,17.62288,63.277291,133.33296
2,44.54049,109.261064,375.08055
1,24.66,167.424352,233.2785
3,2.844491,38.838779,28.97367
2,45.72828,91.64603,446.07945
1,57.74332,126.4926,528.1476
2,34.51685,118.36972,293.32485
2,13.10383,51.766832,112.71996
2,35.72496,147.635268,326.17065
2,43.78152,91.649407,425.9721
1,44.758,116.13956,312.90405
2,38.8418,100.756442,397.39845
1,26.58277,72.204411,199.8924
2,39.09521,108.61339,526.07625
2,41.30328,82.670541,402.8931
1,38.47706,126.00136,307.0308
2,11.10159,43.555664,93.420795
2,36.84493,103.554614,386.17845
2,17.62288,63.277291,133.33296
2,62.36069,167.933856,618.7797
2,37.47961,159.40717,329.2965
2,30.95961,119.097438,245.3406
2,49.05235,148.301358,455.1891
2,19.64561,73.388725,177.96375
1,24.62778,66.855781,220.3323
3,2.528039,22.375469,26.59551
2,30.41124,96.706452,255.6663
2,67.11832,157.08526,662.0853
1,32.37961,159.049969,268.27905
2,25.48178,68.828393,160.4478
1,27.68184,158.053321,264.53265
2,25.34775,133.144018,229.0425
2,27.53319,106.971533,201.97845
1,29.52575,84.506603,202.2429
2,33.61649,93.224157,282.19515
2,24.69421,154.561606,234.84285
3,2.528039,22.375469,26.59551
1,57.54344,122.222954,515.4543
2,51.71827,136.38444,560.751
2,44.758,116.13956,312.90405
2,33.08162,127.99078,355.9932
2,86.48888,238.924637,984.4956
2,25.97268,75.975189,223.52145
2,41.32366,81.34159,418.6983
3,2.528039,22.375469,26.59551
2,40.258,92.39753,404.8953
2,20.09891,87.948701,190.65375
2,29.58239,168.331593,277.5504
2,69.31843,188.85093,626.0814
3,2.528039,22.375469,26.59551
2,58.27107,251.82382,556.82055
2,17.04042,140.204515,175.3653
2,37.50957,165.55157,330.0378
1,15.1195,67.059214,138.22065
2,56.80202,169.54381,536.1228
1,32.9662,91.142413,241.7688
2,3.528347,49.776334,31.4367
1,28.22969,173.559993,278.6958
2,15.1978,106.947948,137.30175
2,57.3699,149.47729,565.047
2,26.10828,156.92458,248.9994
2,29.9297,130.990144,248.10735
2,15.92975,72.81277,169.18095
3,2.528039,22.375469,26.59551
2,15.13284,62.337638,141.86682
2,4.613157,28.897975,48.291915
2,32.81059,122.855006,481.56795
2,21.67633,152.011928,207.60495
2,17.05451,75.770438,132.878295
2,66.55331,147.99596,654.2586
3,2.528039,22.375469,26.59551
2,43.90787,134.483817,366.07695
2,40.49353,185.476416,370.82475
2,36.34922,97.036963,362.39745
1,43.09583,132.71684,323.5794
2,14.84524,138.334665,149.024805
1,59.69384,100.189433,570.17925
2,20.76123,146.358976,196.7751
2,53.55476,129.35437,492.61365
2,17.45311,70.30349,167.8551
1,41.53389,132.182082,549.67875
2,82.64341,238.81417,840.64665
2,18.23135,71.285639,152.6361
2,31.49296,89.06892,204.63135
2,35.18145,157.833193,289.4781
2,20.46856,89.104517,197.6976
2,36.34922,97.036963,362.39745
2,56.78222,142.957769,576.26415
2,14.694,59.912536,124.44828
2,37.32136,157.82467,327.714
2,24.82991,87.456559,203.25645
2,16.64452,64.583529,134.70039
2,26.84808,179.016085,262.4883
2,24.50719,156.081511,233.04
1,68.07172,172.05259,589.2972
2,17.40409,73.431544,203.39565
2,50.9517,108.108363,472.02525
2,7.508195,48.138369,83.428515
2,33.04816,117.06557,309.16035
2,11.61214,55.190023,105.163845
2,42.9229,172.728626,357.201
1,26.1962,155.342713,249.5442
2,35.72848,122.554625,286.61505
3,2.528039,22.375469,26.59551
2,25.7038,144.674281,238.1859
2,22.41828,78.490486,178.3593
2,9.982904,40.958895,104.228445
2,50.79008,89.95801,483.2229
2,49.12418,129.094669,377.3922
2,55.43491,129.572101,537.73575
2,70.21025,151.206856,629.96385
2,56.27329,173.865282,532.3281
1,16.39878,65.009911,168.43185
2,16.64452,64.583529,134.70039
2,35.69675,190.101468,352.302
1,11.12784,47.384842,82.08153
2,26.10828,156.92458,248.9994
2,7.011572,38.558867,52.354545
2,54.61983,83.49083,439.94205
1,20.37751,58.527638,155.35335
2,39.526,103.837317,522.09765
1,45.0688,169.263463,356.9361
2,15.69143,65.465105,118.65768
2,16.64452,64.583529,134.70039
2,20.76123,146.358976,196.7751
1,57.00053,132.011714,491.59155
2,20.6748,55.871168,157.88295
3,2.528039,22.375469,26.59551
1,23.07248,75.743916,138.659025
2,33.14694,191.62623,297.37215
2,35.98014,109.191086,357.4086
2,42.37313,188.2405,388.4175
3,5.79051,40.20625,59.575875
1,46.60403,114.623021,459.94275
3,2.528039,22.375469,26.59551
2,46.24267,111.776937,447.73845
2,22.99339,97.92022,171.1698
1,60.01165,127.37724,626.217
1,22.5536,86.34764,184.1739
1,35.3335,126.136359,282.1758
2,52.19739,136.343711,483.69675
2,33.82233,96.382959,397.49445
2,41.28798,160.894721,377.9526
2,27.33236,109.858141,218.72265
2,18.58006,77.704508,189.9378
1,51.86289,218.81045,457.35615
2,35.15153,169.72957,384.07785
2,29.83817,85.137116,224.1948
2,26.1962,155.342713,249.5442
2,25.70479,158.259797,245.07405
2,12.30278,58.57249,99.40572
2,56.91968,370.93481,587.44425
2,32.01194,86.540719,349.8318
2,2.844491,38.838779,28.97367
2,24.1516,136.473682,212.60655
3,2.528039,22.375469,26.59551
2,47.81513,218.917606,438.22905
2,29.52575,84.506603,202.2429
1,19.36615,128.050298,180.63225
2,28.79736,185.323438,274.2216
1,44.31079,130.2442,321.25335
2,24.96606,74.707702,170.49435
2,9.932718,42.088746,74.57778
2,38.89465,185.198186,353.3061
2,62.54878,137.009743,609.24915
3,2.528039,22.375469,26.59551
2,22.7587,81.629973,225.7965
2,29.52575,84.506603,202.2429
2,24.67123,80.932842,276.98295
2,35.53727,152.810304,407.31975
1,13.39293,70.561041,147.65958
1,17.94341,61.747731,130.3368
2,41.32273,77.903721,408.04665
1,35.58491,141.453909,323.4903
1,27.24978,94.11146,193.18635
3,2.528039,22.375469,26.59551
2,23.18255,119.34034,229.3059
2,13.64005,134.375905,135.614445
1,46.73647,165.282927,384.80145
2,17.66368,66.79271,135.135735
3,2.528039,22.375469,26.59551
3,2.528039,22.375469,26.59551
1,13.71235,63.68679,125.85567
2,26.74016,143.944408,246.94335
2,46.6857,127.456725,342.0765
3,2.528039,22.375469,26.59551
2,29.9297,130.990144,248.10735
2,20.05546,70.064907,149.4717
2,39.88817,192.632451,364.02255
2,42.14489,242.40519,414.6432
2,26.76085,56.021663,172.2873
1,37.91904,121.660529,302.00565
2,40.38135,130.06629,364.3692
2,72.23055,136.77525,816.82965
2,26.34759,152.561525,252.1779
1,35.75807,118.689087,390.50385
1,6.088859,41.540579,52.28691
2,30.14288,154.212395,266.94
2,23.20461,86.132227,212.9295
2,22.32097,144.727539,211.26015
2,34.73802,154.12399,297.4959
3,2.528039,22.375469,26.59551
2,24.82991,87.456559,203.25645
2,35.72496,147.635268,326.17065
2,22.95999,53.206948,173.44905
2,30.51473,164.770378,295.0476
2,65.32504,136.841135,611.385
2,46.76821,159.474286,442.2735
2,22.34398,84.045239,208.8462
2,11.42405,47.588492,94.216605
2,112.5486,223.74594,1221.9147
2,25.11979,92.323276,215.95575
2,29.52575,84.506603,202.2429
1,110.6386,270.94871,1132.9779
1,43.40871,194.481276,404.75055
1,38.8418,100.756442,397.39845
2,17.15073,63.999716,156.47205
2,29.08554,126.037411,236.86905
2,37.19521,180.775159,345.35835
2,41.40998,144.015931,329.9472
2,48.09386,161.262702,386.3622
2,35.69675,190.101468,352.302
1,27.33236,109.858141,218.72265
1,27.33236,109.858141,218.72265
2,42.3874,88.430659,414.2325
1,30.30965,169.944758,288.1809
1,5.79051,40.20625,59.575875
2,14.694,59.912536,124.44828
2,6.088859,41.540579,52.28691
2,72.77768,125.12379,733.94685
2,35.98014,109.191086,357.4086
2,25.48178,68.828393,160.4478
2,36.2168,132.330953,368.8521
2,22.90523,78.43991,198.84135
3,2.528039,22.375469,26.59551
3,2.528039,22.375469,26.59551
2,41.5647,124.395501,378.2169
2,24.4226,171.950201,231.5922
2,21.29803,104.548083,188.6319
2,37.9094,110.801745,477.3237
2,30.34715,108.974238,265.3158
2,40.28557,178.422076,331.4856
2,38.80453,128.213754,340.6104
2,19.12276,81.844399,148.27227
2,47.25805,137.99103,423.66195
1,46.76821,159.474286,442.2735
2,57.78504,179.7833,709.1205
2,46.13241,122.017418,329.25945
2,13.10383,51.766832,112.71996
3,24.06503,125.426191,211.74075
2,43.56975,137.710956,392.47965
2,39.88817,192.632451,364.02255
2,17.12266,68.152821,150.3108
1,27.14874,86.73223,243.40095
2,43.83275,147.772669,354.36255
1,73.01101,223.66796,656.96565
2,15.64823,39.686869,158.78655
2,28.56362,113.500506,262.51065
2,37.70481,136.064925,422.24865
3,2.528039,22.375469,26.59551
2,42.29547,197.322867,392.84805
2,7.806826,41.39293,77.926095
2,43.57417,86.647402,422.88375
2,32.94616,120.409062,262.6005
1,41.73643,192.938644,392.5794
2,14.87632,139.733192,138.854925
2,27.23006,153.431832,260.96535
2,51.48994,152.34414,527.10945
2,25.4282,87.491063,191.0535
2,47.76908,133.298289,363.7872
2,61.69917,230.55235,763.2135
2,31.36073,162.269479,291.3459
2,13.83281,59.200948,121.49904
2,33.6344,112.991162,461.3244
2,45.0688,169.263463,356.9361
3,2.528039,22.375469,26.59551
2,16.26762,58.420594,125.3619
2,24.82991,87.456559,203.25645
3,2.528039,22.375469,26.59551
3,2.528039,22.375469,26.59551
2,64.81932,141.126862,627.3303
3,2.528039,22.375469,26.59551
2,27.52529,105.806146,243.3834
2,48.09386,161.262702,386.3622
2,34.43121,188.43778,308.7147
2,40.46216,191.802102,351.1686
2,35.53727,152.810304,407.31975
1,21.59011,80.27832,186.28035
2,36.45798,163.072303,309.7248
2,37.70481,136.064925,422.24865
1,16.64452,64.583529,134.70039
2,7.806826,41.39293,77.926095
3,2.528039,22.375469,26.59551
2,26.84808,179.016085,262.4883
2,19.68442,73.802479,169.1661
2,52.92928,112.64538,430.76835
2,45.78517,156.893745,373.2837
2,23.5912,137.652486,215.2239
2,15.1195,67.059214,138.22065
2,14.694,59.912536,124.44828
2,41.28798,160.894721,377.9526
2,43.31576,143.50128,368.9538
2,11.82638,63.95996,98.24532
1,7.011572,38.558867,52.354545
1,22.15637,126.309394,203.86695
2,44.48279,142.79167,363.92325
2,11.4027,45.672362,87.44334
2,27.23006,153.431832,260.96535
2,11.29812,51.744767,102.02358
2,32.68334,121.362462,297.897
2,76.23579,183.72316,659.7537
2,13.64005,134.375905,135.614445
2,24.43898,95.5423,215.92065
1,25.48178,68.828393,160.4478
2,46.6725,159.962215,437.92365
2,15.9922,53.717543,105.89271
2,46.24267,111.776937,447.73845
2,28.48376,149.315962,267.40485
2,53.91111,169.65436,522.10725
1,40.258,92.39753,404.8953
2,22.86195,75.64397,199.0806
3,27.11269,86.109371,248.8764
2,17.05451,75.770438,132.878295
1,17.29011,135.936822,155.9637
2,15.24076,68.816851,104.5296
1,51.48994,152.34414,527.10945
2,27.66187,151.595446,254.54685
2,12.64685,60.63319,86.88546
2,28.08083,149.876789,265.5024
1,38.8418,100.756442,397.39845
2,32.61207,122.741113,270.2067
2,37.47961,159.40717,329.2965
2,42.29547,197.322867,392.84805
2,12.13721,61.584141,123.31431
3,2.528039,22.375469,26.59551
2,10.38668,47.805898,73.668105
2,24.96606,74.707702,170.49435
2,55.98176,141.08533,687.1095
2,24.13668,143.080264,222.56865
2,19.38892,79.575397,152.0199
2,17.34044,61.379161,158.91795
2,45.9863,135.627618,420.036
2,13.61163,52.173498,104.340945
2,86.92988,212.71078,900.13095
2,26.12393,120.351847,241.5357
2,41.05914,193.957826,378.21795
2,22.39161,69.73219,160.86135
1,20.86573,78.879473,199.5687
2,19.38892,79.575397,152.0199
2,66.37337,152.740786,600.5214
2,30.18921,173.384782,307.9503
2,66.68298,218.453893,672.6645
2,20.09891,87.948701,190.65375
2,6.791789,36.030163,50.119815
2,9.416311,133.356218,85.852305
2,35.53727,152.810304,407.31975
2,13.81405,58.836568,125.63187
2,45.90418,215.328407,417.0159
1,34.60349,202.78624,373.9854
2,38.27158,174.217971,333.90015
3,13.03312,53.4698,119.13852
2,17.04712,71.271692,130.578135
2,42.40564,101.110478,425.4636
2,39.57722,193.336746,365.01195
2,64.53452,222.85871,629.0421
2,6.828636,44.867934,61.217055
2,22.32097,144.727539,211.26015
2,42.99998,190.324996,386.0979
2,27.63017,92.340164,238.7664
2,14.51316,51.245674,89.903685
3,30.00912,81.847771,195.50805
2,20.27815,55.104548,121.26783
2,24.70797,144.351952,236.1102
2,41.53389,132.182082,549.67875
1,46.11103,132.538448,421.0488
1,40.28557,178.422076,331.4856
2,41.53389,132.182082,549.67875
2,42.25405,98.694209,400.57125
2,34.27335,120.617767,272.4597
2,12.84952,58.313857,99.094395
2,26.10828,156.92458,248.9994
2,42.13778,73.161535,429.4965
2,63.86068,211.11992,624.58605
2,28.77096,188.398211,282.3273
2,33.86333,135.904683,289.7988
2,66.07608,172.07599,801.8328
2,37.9005,89.93593,282.1557
1,17.93024,69.098189,137.197875
1,24.82991,87.456559,203.25645
2,47.81152,156.086062,430.0869
1,54.4375,97.21708,445.9071
2,33.61649,93.224157,282.19515
2,65.75677,166.26052,708.0231
2,35.69675,190.101468,352.302
2,47.28394,167.50441,447.4308
2,42.57311,213.64237,481.2207
1,27.00684,86.237095,245.02305
2,36.45798,163.072303,309.7248
3,13.55946,57.062193,122.65734
2,52.92928,112.64538,430.76835
2,34.307,132.291913,343.69845
2,39.93858,108.828257,384.36675
2,45.78517,156.893745,373.2837
2,8.132978,36.726383,65.273565
2,43.3826,82.251299,437.8074
2,22.42076,144.622247,212.25795
2,40.46216,191.802102,351.1686
2,58.23467,188.22935,557.15655
2,30.42204,109.036206,292.1937
2,18.98296,78.468012,195.2592
2,27.66187,151.595446,254.54685
2,49.14833,203.364213,501.87195
2,43.31576,143.50128,368.9538
3,2.844491,38.838779,28.97367
3,2.528039,22.375469,26.59551
2,61.16022,109.05006,554.6001
1,41.40998,144.015931,329.9472
2,27.58793,94.844261,212.09565
2,19.78925,73.647332,195.19965
2,13.42306,59.793148,116.812875
2,31.21383,73.729016,332.1897
3,17.29011,135.936822,155.9637
2,17.66368,66.79271,135.135735
1,16.34245,143.327797,163.61235
1,37.50957,165.55157,330.0378
2,45.23472,132.699546,404.64
2,3.391024,25.45797,38.85552
1,28.61078,128.013521,237.74385
1,34.04012,121.639058,340.80885
3,2.528039,22.375469,26.59551
2,44.98193,201.440072,415.4499
2,34.20056,130.666358,304.815
2,55.10552,129.70513,456.15
2,16.64929,66.365011,169.3011
2,24.70797,144.351952,236.1102
2,38.30619,105.425785,506.3463
2,39.30869,182.963916,321.3492
2,26.23344,78.808089,217.48605
2,26.83011,167.053157,256.10445
1,64.04306,126.51253,601.4772
2,47.74306,176.34604,462.50295
2,44.31079,130.2442,321.25335
2,35.69675,190.101468,352.302
2,21.12767,90.871549,177.81495
2,18.37231,67.985721,128.149935
2,43.30195,118.755421,432.54135
2,25.7038,144.674281,238.1859
2,15.04002,63.056533,148.619385
2,34.18598,124.004282,308.48205
2,33.95341,126.456312,349.0431
2,39.01577,184.286255,329.5815
3,2.528039,22.375469,26.59551
2,21.15074,90.052941,164.56185
2,40.76665,124.637746,368.4597
1,27.00684,86.237095,245.02305
2,15.04002,63.056533,148.619385
1,19.61884,59.327888,178.40055
3,2.528039,22.375469,26.59551
2,123.0946,197.52016,1241.98815
2,17.0579,75.922599,173.32095
1,27.33236,109.858141,218.72265
2,38.06189,164.380735,316.7814
1,19.58538,68.597609,171.14085
2,19.19172,78.403216,167.95605
2,7.978713,122.215348,71.714445
2,24.19073,161.392921,227.6664
2,35.67756,138.71256,277.67355
3,0.9763364,16.830314,9.763365
2,20.25273,71.512365,181.3344
1,18.91528,88.694507,146.19393
2,29.54245,113.43764,394.6785
2,48.98594,99.56036,488.7621
2,34.24345,104.196955,211.57035
2,29.16936,113.889971,236.5701
2,41.52213,147.29072,378.6816
2,23.74004,122.123463,239.3733
1,23.49058,58.665202,143.0994
3,18.98296,78.468012,195.2592
1,48.34917,146.30747,431.9079
2,79.85893,146.65029,651.67185
1,13.08347,71.631041,113.388045
2,40.49353,185.476416,370.82475
1,20.87818,71.355489,152.22915
2,18.57158,72.509378,159.1377
1,17.94341,61.747731,130.3368
2,32.8906,206.30138,352.49025
2,52.20918,118.92711,528.4251
2,24.43161,90.695404,188.97285
2,32.67057,157.473119,269.25135
1,20.87818,71.355489,152.22915
2,20.55832,71.526217,144.381675
2,18.95711,71.15973,173.55705
2,22.94345,88.144576,174.9297
2,20.55832,71.526217,144.381675
2,36.50511,172.400019,298.4724
2,35.72848,122.554625,286.61505
2,37.60596,124.081595,513.38565
2,37.49771,182.997457,308.5755
2,30.9444,119.219911,217.1373
2,14.00896,48.576713,91.230555
2,13.42306,59.793148,116.812875
2,52.92928,112.64538,430.76835
2,38.18885,152.310112,343.9614
2,17.89977,79.580272,137.022585
2,78.98852,194.08901,688.61355
1,56.29864,168.80316,636.4743
1,48.7314,140.985696,460.65195
1,9.424928,39.706241,69.033465
1,28.56362,113.500506,262.51065
2,13.83281,59.200948,121.49904
2,22.26353,152.12783,211.0866
2,32.0708,111.118479,289.1151
1,64.81932,141.126862,627.3303
2,61.91355,109.409139,585.9786
3,2.528039,22.375469,26.59551
2,38.30619,105.425785,506.3463
3,2.528039,22.375469,26.59551
2,20.11114,79.485217,195.43155
2,48.92834,145.443432,364.25025
2,29.00742,153.867933,270.65265
3,7.473257,30.331209,60.787875
2,19.89428,75.786,175.1976
3,2.844491,38.838779,28.97367
2,30.41124,96.706452,255.6663
2,27.74569,148.43822,255.18225
2,41.05914,193.957826,378.21795
2,33.94968,113.487208,215.7183
2,24.69421,154.561606,234.84285
3,2.528039,22.375469,26.59551
2,36.58317,102.331772,476.8569
2,14.3491,145.287018,130.195905
1,5.79051,40.20625,59.575875
2,38.49326,125.33949,379.23255
2,8.753856,60.189491,64.205055
2,20.43262,115.527203,188.7264
2,38.8418,100.756442,397.39845
1,37.79124,140.04163,343.992
2,3.391024,25.45797,38.85552
2,24.96606,74.707702,170.49435
1,17.15073,63.999716,156.47205
2,25.48178,68.828393,160.4478
2,28.51375,171.216606,268.5711
2,57.00053,132.011714,491.59155
3,2.267301,33.937502,19.073775
2,29.22891,119.53514,239.7642
2,30.14288,154.212395,266.94
3,2.528039,22.375469,26.59551
2,11.30403,45.396239,92.669595
2,26.76085,56.021663,172.2873
2,35.72496,147.635268,326.17065
1,20.11114,79.485217,195.43155
2,28.37346,141.278297,293.88375
3,2.528039,22.375469,26.59551
2,26.0596,109.498114,220.64985
2,72.77768,125.12379,733.94685
2,32.67057,157.473119,269.25135
2,32.82957,128.786531,266.6034
1,3.528347,49.776334,31.4367
2,5.79051,40.20625,59.575875
2,33.86333,135.904683,289.7988
2,24.83413,83.140757,163.91385
1,19.99327,68.193005,220.8342
2,35.56601,177.197001,295.57785
3,2.528039,22.375469,26.59551
2,31.68909,110.001346,253.3494
2,35.3335,126.136359,282.1758
2,22.5536,86.34764,184.1739
2,27.11269,86.109371,248.8764
1,28.56362,113.500506,262.51065
2,11.12784,47.384842,82.08153
2,37.55553,165.343213,311.7957
2,19.5176,74.927594,174.2862
2,20.81096,76.291414,175.4244
3,20.27603,54.612536,121.55376
2,24.1201,157.693957,229.23195
2,11.13523,68.215702,87.822945
3,6.647332,38.19553,51.41061
2,10.38668,47.805898,73.668105
2,68.11139,144.73495,630.8166
2,73.93887,127.87676,737.7285
3,9.273175,38.65169,70.30971
1,15.17233,50.606065,100.03797
1,60.25456,124.84097,555.3651
2,35.3335,126.136359,282.1758
3,2.528039,22.375469,26.59551
2,15.17233,50.606065,100.03797
1,56.70444,204.361217,557.39475
2,2.528039,22.375469,26.59551
2,36.50511,172.400019,298.4724
1,97.3415,387.26729,1264.27455
2,69.44624,179.49367,616.87425
3,2.844491,38.838779,28.97367
1,13.55946,57.062193,122.65734
2,28.56362,113.500506,262.51065
2,32.37961,159.049969,268.27905
2,44.758,116.13956,312.90405
2,46.73647,165.282927,384.80145
2,55.36118,422.0798,506.0784
2,6.088859,41.540579,52.28691
2,15.57133,109.896956,141.458385
2,40.85071,122.51029,332.72385
2,43.53014,139.415013,396.67245
2,12.13721,61.584141,123.31431
2,24.83413,83.140757,163.91385
2,31.68909,110.001346,253.3494
3,2.528039,22.375469,26.59551
2,13.42306,59.793148,116.812875
3,2.267301,33.937502,19.073775
2,20.25273,71.512365,181.3344
2,42.21703,86.748466,416.58135
2,25.63282,99.768525,329.4105
2,44.76627,110.997103,452.3223
1,46.88754,214.473402,584.38155
1,29.64478,98.943068,321.48465
2,14.00896,48.576713,91.230555
2,30.51473,164.770378,295.0476
2,8.066237,45.277113,77.83593
2,33.20474,197.72064,325.92975
2,22.34398,84.045239,208.8462
3,2.528039,22.375469,26.59551
2,21.53195,145.118339,203.0499
2,31.49296,89.06892,204.63135
2,12.89021,49.937643,112.44057
1,15.1978,106.947948,137.30175
2,34.93388,96.002121,352.7955
2,50.9517,108.108363,472.02525
2,44.87668,139.311656,411.91455
2,16.34245,143.327797,163.61235
1,35.52954,95.62803,254.7999
2,17.3297,142.143725,176.44845
2,45.45261,162.397099,426.30375
2,36.00426,164.91252,361.4958
2,17.66368,66.79271,135.135735
2,20.10898,76.472555,162.42615
2,30.51473,164.770378,295.0476
2,44.758,116.13956,312.90405
1,29.45958,100.57337,257.1669
2,21.77242,91.262669,255.73965
1,73.93887,127.87676,737.7285
2,21.67682,74.991003,172.7508
2,52.9211,107.967828,421.32765
1,34.75459,163.980898,345.93105
1,13.39293,70.561041,147.65958
2,18.76287,79.071662,178.88295
1,58.27107,251.82382,556.82055
2,56.168,158.96177,671.2449
2,46.04136,135.366188,441.57555
2,47.95781,209.22523,462.615
2,32.68334,121.362462,297.897
1,56.78222,142.957769,576.26415
2,39.1306,139.580336,379.92405
2,25.11979,92.323276,215.95575
2,16.76077,76.411224,129.065745
2,33.88327,101.319579,288.24765
2,29.22891,119.53514,239.7642
2,52.92928,112.64538,430.76835
2,50.9517,108.108363,472.02525
2,27.74569,148.43822,255.18225
2,24.4788,94.04208,172.96455
3,2.528039,22.375469,26.59551
3,2.528039,22.375469,26.59551
1,11.81183,52.790368,92.36925
2,37.70481,136.064925,422.24865
2,16.98428,69.716045,126.423765
2,44.758,116.13956,312.90405
2,11.88197,48.360076,90.825915
2,22.86195,75.64397,199.0806
2,33.56446,108.56313,289.4898
1,20.82787,78.442265,149.450385
1,32.69547,146.169009,273.03855
2,43.21856,118.02519,309.3264
1,46.13241,122.017418,329.25945
1,22.82751,73.614769,194.1525
2,59.22306,126.340764,505.91415
2,25.7038,144.674281,238.1859
2,28.04064,162.257786,269.3556
2,34.99569,127.029509,420.0891
2,19.27839,83.685209,184.66185
2,20.82787,78.442265,149.450385
2,35.79324,158.396592,290.27265
2,56.29864,168.80316,636.4743
2,37.70502,146.57309,353.26035
3,5.535048,45.361178,44.35692
3,2.528039,22.375469,26.59551
2,44.30233,107.501665,442.21065
2,15.57133,109.896956,141.458385
2,45.27988,204.463098,430.4925
2,19.0522,77.054871,150.95445
2,13.10383,51.766832,112.71996
2,56.29864,168.80316,636.4743
2,46.39713,209.518718,421.15905
2,27.14874,86.73223,243.40095
2,24.62778,66.855781,220.3323
3,2.528039,22.375469,26.59551
3,2.528039,22.375469,26.59551
3,2.528039,22.375469,26.59551
2,29.00796,162.983752,293.16015
3,5.535048,45.361178,44.35692
2,29.68967,153.907322,282.6918
2,96.84414,187.50619,1070.10945
1,29.08299,110.450665,253.7262
2,20.27815,55.104548,121.26783
2,19.85195,79.758115,184.98015
2,27.71707,149.029094,255.0693
2,62.00818,90.4685,542.0946
2,13.40715,55.973769,107.281575
2,31.49296,89.06892,204.63135
2,38.49236,90.195654,396.5535
2,53.91111,169.65436,522.10725
2,9.424928,39.706241,69.033465
1,13.42306,59.793148,116.812875
2,25.16137,159.974277,229.68555
2,90.1314,263.57743,1007.61885
2,22.26353,152.12783,211.0866
3,2.528039,22.375469,26.59551
2,34.40039,139.06849,289.68585
2,12.34451,57.698059,84.5772
2,38.30618,117.191525,243.2799
2,31.01781,167.832498,287.91675
2,39.37381,147.320065,310.4028
2,44.30233,107.501665,442.21065
2,24.50719,156.081511,233.04
2,23.28773,94.394615,233.226
2,18.13886,65.9456,139.86651
2,21.67633,152.011928,207.60495
2,33.82233,96.382959,397.49445
3,7.473257,30.331209,60.787875
1,27.14282,84.349395,208.1577
2,16.64452,64.583529,134.70039
2,19.27839,83.685209,184.66185
3,2.528039,22.375469,26.59551
2,30.22636,162.474282,272.70195
2,13.64005,134.375905,135.614445
2,34.77583,123.953976,310.94865
2,15.1978,106.947948,137.30175
2,27.14874,86.73223,243.40095
2,59.70531,160.21218,732.90465
2,31.49296,89.06892,204.63135
1,18.93994,69.013981,151.42305
3,2.528039,22.375469,26.59551
2,34.28383,122.744287,299.8023
2,29.54245,113.43764,394.6785
3,2.528039,22.375469,26.59551
2,56.78222,142.957769,576.26415
3,6.647332,38.19553,51.41061
1,26.58277,72.204411,199.8924
2,17.66368,66.79271,135.135735
2,43.61752,121.699225,529.8699
3,2.528039,22.375469,26.59551
1,40.58133,184.02771,338.50815
2,106.4842,251.07606,1205.2434
3,2.528039,22.375469,26.59551
2,45.30077,199.711784,414.08775
2,35.43711,95.733156,258.45465
2,33.34226,96.655821,261.71145
2,29.00742,153.867933,270.65265
2,13.98965,62.674411,143.0535
2,20.82787,78.442265,149.450385
3,8.920694,42.118848,74.75982
2,10.38668,47.805898,73.668105
2,28.22969,173.559993,278.6958
1,26.72453,150.860863,250.3902
2,13.69638,54.737547,105.715305
2,16.12133,61.782979,124.001235
2,22.86195,75.64397,199.0806
2,11.72689,59.691745,113.736195
2,33.30214,195.41114,339.9363
