,Campus,Mode,HomeZone,Income,Time.Auto,Time.Transit,Time.Active
390,566,Active,562,Unknown,1.9089990000000001,17.573247000000002,19.08999
391,566,Transit,8415,Unknown,0.0,0.0,0.0
392,566,Transit,542,"Less than $ 30,000",13.848170000000001,63.557005,185.25540000000004
393,69,Active,47,Unknown,1.710853,20.776487,15.946485
394,3631,Transit,3689,Unknown,22.52986,92.27564,200.5575
395,3631,Transit,4031,Unknown,48.86846,133.25235,509.6244
396,69,Active,70,Unknown,1.117177,20.195869,11.101709999999999
397,69,Transit,263,Unknown,17.36541,58.415310999999996,101.76636
398,3631,Auto,3677,"Less than $ 30,000",23.70735,98.21541,211.76265
399,69,Active,257,"$ 150,000 - 179,999",16.95755,62.36549,116.842875
400,3631,Transit,3809,I donâ€™t know,1.885362,20.435959,19.86384
401,69,Active,287,Unknown,28.61972,65.781362,174.55365
402,566,Transit,561,"$ 150,000 - 179,999",2.1605119999999998,11.333393,22.923180000000006
403,69,Active,90,Unknown,5.499556,35.577191,46.45101000000001
404,69,Active,35,Unknown,4.788604,29.702709,45.37711499999999
405,69,Active,41,Unknown,3.4422599999999997,30.10613,27.606600000000004
406,69,Transit,270,Unknown,12.01931,52.160221,82.95414
407,69,Active,47,"$ 30,000 - 59,999",1.710853,20.776487,15.946485
408,69,Transit,532,"Less than $ 30,000",36.98357,73.25803,230.84145
409,69,Active,100,Unknown,9.349833,37.81105,52.358880000000006
410,69,Transit,2410,Unknown,74.98688,150.689,563.4369
411,69,Active,44,Unknown,3.6553769999999997,29.778864,31.674599999999998
412,69,Active,95,Unknown,6.632627,33.425859,41.7591
413,69,Active,70,Unknown,1.117177,20.195869,11.101709999999999
414,566,Active,567,Unknown,1.15247,17.169234,11.262285
415,69,Transit,2711,"$ 60,000 - 89,999",91.7504,161.44892000000004,875.48655
416,69,Active,252,Unknown,23.67318,62.43955,149.462775
417,69,Transit,177,"$ 180,000 - 209,999",19.9148,40.306127000000004,101.20375499999999
418,69,Active,71,Unknown,2.924953,24.128386,16.985265000000002
419,69,Transit,3376,I donâ€™t know,85.28256,107.98156000000002,606.6633
420,69,Transit,559,"$ 60,000 - 89,999",51.19962,107.688717,321.70695
421,69,Transit,2097,"$ 180,000 - 209,999",43.84943,113.44396899999998,274.94445
422,69,Active,64,Unknown,4.108721,21.501513000000006,41.46901499999999
423,566,Active,566,"Less than $ 30,000",0.0,0.0,0.0
424,69,Active,68,"Less than $ 30,000",1.464106,25.325449,14.598600000000001
425,69,Transit,377,"$ 180,000 - 209,999",45.45675,98.57709400000002,319.4535
426,3631,Transit,390,Unknown,29.66096,118.94033,328.34415
427,69,Active,106,Unknown,14.064329999999998,46.565209,78.51631499999999
428,566,Transit,620,I donâ€™t know,4.9385129999999995,35.602738,52.556760000000004
429,69,Active,47,"Less than $ 30,000",1.710853,20.776487,15.946485
430,69,Active,167,"$ 30,000 - 59,999",8.047787,42.190183000000005,54.68511000000001
431,69,Active,93,Unknown,3.792585,18.826039,22.924049999999998
432,3631,Transit,3479,"$ 60,000 - 89,999",4.5091220000000005,33.099175,54.88461
433,3631,Transit,3633,Unknown,20.734,86.52893300000002,187.7664
434,69,Active,46,"Less than $ 30,000",2.168042,23.855995999999998,19.46616
435,69,Transit,538,Unknown,28.746740000000003,58.22035,160.44959999999998
436,69,Active,70,Unknown,1.117177,20.195869,11.101709999999999
437,566,Transit,498,Unknown,6.967558,34.540282,93.842415
438,69,Active,125,"$ 30,000 - 59,999",19.43146,50.120877,105.2535
439,69,Active,62,"Less than $ 30,000",5.769032,30.167623,51.040994999999995
440,566,Active,224,"$ 30,000 - 59,999",16.866,68.524054,232.04760000000002
441,69,Active,65,"Less than $ 30,000",3.892384,28.438384000000003,39.42108
442,69,Transit,480,"$ 120,000 - 149,999",40.6925,116.478907,289.56794999999994
443,3631,Transit,5009,"$ 30,000 - 59,999",75.19145999999999,174.49441000000004,868.8661500000001
444,69,Transit,435,"Less than $ 30,000",33.99152,70.74282,219.79785
445,69,Transit,2762,"$ 30,000 - 59,999",106.7438,204.63217,1053.156
446,69,Transit,35,"Less than $ 30,000",4.788604,29.702709,45.37711499999999
447,566,Auto,223,Unknown,17.88877,71.55026699999998,225.87225
448,69,Auto,2364,Unknown,53.766040000000004,138.580759,396.2493
449,566,Transit,613,I donâ€™t know,6.699872999999999,40.744312,74.513145
450,69,Auto,168,Unknown,6.081243,33.845601,42.576225
451,69,Transit,3371,"$ 90,000 - 119,999",85.12505999999999,155.035394,646.2370500000001
452,69,Transit,65,Unknown,3.892384,28.438384000000003,39.42108
453,69,Active,38,Unknown,3.320328,31.447038,28.74147
454,69,Active,69,Unknown,0.0,0.0,0.0
455,69,Transit,3434,Unknown,67.82096,112.18227,512.8704
457,69,Active,95,"$ 60,000 - 89,999",6.632627,33.425859,41.7591
458,566,Transit,498,Unknown,6.967558,34.540282,93.842415
459,3631,Transit,3690,"$ 30,000 - 59,999",12.406260000000001,54.70485,123.498555
460,69,Transit,173,"$ 30,000 - 59,999",9.51093,33.826613,60.55161000000001
461,566,Transit,119,Unknown,40.81221,96.886543,425.11334999999997
462,566,Transit,71,"$ 60,000 - 89,999",30.58207,78.020223,345.588
463,566,Transit,520,Unknown,8.411788,40.810186,104.002785
464,3631,Auto,3484,Unknown,26.7832,100.209411,242.9046
465,3631,Transit,578,"Less than $ 30,000",56.067919999999994,160.04254000000003,625.6179000000001
466,566,Auto,532,"$ 60,000 - 89,999",9.82244,47.373209,121.260675
467,69,Transit,3325,Unknown,84.08524,98.111997,585.4197
468,69,Auto,3675,"$ 150,000 - 179,999",71.01646,131.89885,526.87335
470,69,Transit,351,"$ 30,000 - 59,999",36.42569,92.51832399999999,237.76004999999998
471,69,Transit,195,I donâ€™t know,23.8248,61.71417099999999,151.02944999999997
472,566,Transit,3007,"$ 60,000 - 89,999",72.2401,309.44386000000003,807.4122000000001
473,69,Transit,290,"$ 30,000 - 59,999",31.24758,70.436807,211.1628
474,69,Transit,223,"$ 30,000 - 59,999",22.60608,67.353645,145.773885
475,69,Transit,407,"$ 30,000 - 59,999",35.36173,84.665019,217.99814999999998
476,69,Active,90,Unknown,5.499556,35.577191,46.45101000000001
477,69,Transit,79,Unknown,5.704483,36.318000000000005,56.28550500000001
478,69,Transit,3386,Unknown,77.23428,105.135135,575.9619
479,69,Transit,133,"Less than $ 30,000",32.3888,80.910474,194.59395
481,69,Active,41,"$ 90,000 - 119,999",3.4422599999999997,30.10613,27.606600000000004
482,69,Transit,102,"$ 60,000 - 89,999",6.703013,35.563364,40.687425
483,69,Active,2423,"$ 210,000 - 239,999",58.51306999999999,156.08578899999998,431.42310000000003
484,69,Active,47,Unknown,1.710853,20.776487,15.946485
485,69,Transit,2616,Unknown,78.21358000000001,188.32218999999998,539.0955
486,69,Transit,3515,Unknown,54.603280000000005,83.37464800000002,412.29705000000007
487,69,Transit,93,"Less than $ 30,000",3.792585,18.826039,22.924049999999998
488,69,Active,40,Unknown,2.510406,26.944984,21.925545
489,566,Auto,549,Unknown,7.685006,40.442318,99.89307000000001
490,566,Transit,562,I donâ€™t know,1.9089990000000001,17.573247000000002,19.08999
491,69,Transit,3604,Unknown,39.94034,119.516938,277.43055
492,69,Active,68,Unknown,1.464106,25.325449,14.598600000000001
493,69,Active,70,"Less than $ 30,000",1.117177,20.195869,11.101709999999999
494,69,Active,95,"$ 120,000 - 149,999",6.632627,33.425859,41.7591
495,69,Active,93,Unknown,3.792585,18.826039,22.924049999999998
496,69,Active,47,"$ 150,000 - 179,999",1.710853,20.776487,15.946485
497,69,Active,51,Unknown,2.0714900000000003,24.722109,19.031309999999998
498,69,Transit,307,"$ 60,000 - 89,999",30.7205,65.741723,183.54344999999998
499,69,Transit,2028,Unknown,54.851530000000004,148.51899699999998,422.94945
500,69,Transit,254,Unknown,19.45782,61.83610900000001,141.66516000000001
501,69,Transit,236,Unknown,29.58898,83.82668199999999,203.3343
502,69,Transit,587,"$ 30,000 - 59,999",42.15467,121.08644699999999,296.78294999999997
503,69,Active,68,Unknown,1.464106,25.325449,14.598600000000001
504,69,Active,107,Unknown,11.057360000000001,37.31815,63.98426999999999
505,69,Active,105,"Less than $ 30,000",11.34923,39.849031,65.27565
506,69,Transit,531,"$ 30,000 - 59,999",35.76266,60.89423000000001,221.07704999999999
507,566,Transit,233,Unknown,11.058580000000001,49.500135,180.5466
508,69,Transit,113,"$ 90,000 - 119,999",15.759179999999999,42.637287,93.900495
509,69,Transit,280,Unknown,13.00131,35.417331,71.57238000000001
510,69,Active,75,I donâ€™t know,2.141326,19.940688,19.27866
511,69,Active,71,Unknown,2.924953,24.128386,16.985265000000002
512,69,Active,79,Unknown,5.704483,36.318000000000005,56.28550500000001
513,69,Active,69,Unknown,0.0,0.0,0.0
514,566,Transit,595,Unknown,9.779487,42.05254,150.3852
515,69,Transit,269,Unknown,13.53559,50.490272999999995,88.17565499999999
516,69,Transit,3650,Unknown,46.3576,104.210142,327.22335
517,69,Active,93,"$ 30,000 - 59,999",3.792585,18.826039,22.924049999999998
518,566,Auto,234,"$ 30,000 - 59,999",11.61484,48.886841,174.44834999999998
519,69,Transit,3366,"$ 60,000 - 89,999",65.48768000000001,162.39424,496.6329
520,69,Active,97,"Less than $ 30,000",6.421951,29.986675,40.614885
521,69,Transit,210,Unknown,13.0839,43.443395,85.07454
522,69,Transit,2244,"Less than $ 30,000",53.38454,156.34232500000005,398.7672
523,69,Active,53,"Less than $ 30,000",2.845125,24.990155,27.043575
524,69,Transit,396,"Less than $ 30,000",34.01865,66.904765,230.0409
525,3631,Transit,3602,Unknown,12.86316,69.282847,126.17731500000001
526,69,Transit,3649,Unknown,44.447070000000004,97.71719399999999,302.46405
527,69,Transit,535,Unknown,33.04224,68.08604700000001,193.965
528,69,Active,46,I donâ€™t know,2.168042,23.855995999999998,19.46616
529,69,Active,48,"Less than $ 30,000",1.9141869999999999,23.859148,17.990325000000002
530,3631,Auto,8376,Unknown,0.0,0.0,0.0
531,3631,Transit,4075,I donâ€™t know,47.76812,101.56075,451.92
532,69,Transit,520,"Less than $ 30,000",39.45798,75.03998899999998,249.87389999999996
533,69,Active,72,Unknown,3.068723,25.742024,23.927640000000004
534,69,Transit,17,I donâ€™t know,7.6280600000000005,40.215032,56.57064
535,3631,Transit,294,Unknown,12.7142,74.45100000000001,145.13832
536,69,Auto,480,"$ 30,000 - 59,999",40.6925,116.478907,289.56794999999994
537,69,Transit,1052,Unknown,81.44932,126.33692,547.95675
538,69,Transit,3427,"$ 60,000 - 89,999",74.78468000000001,119.79861399999999,582.7098000000001
539,69,Active,92,"Less than $ 30,000",3.5209309999999996,24.122092,29.256284999999995
540,69,Transit,546,Unknown,35.7557,79.91449200000002,222.8856
541,69,Active,53,"Less than $ 30,000",2.845125,24.990155,27.043575
542,69,Active,42,I donâ€™t know,2.776623,26.813798,23.593725
543,69,Active,46,"$ 60,000 - 89,999",2.168042,23.855995999999998,19.46616
544,69,Active,109,"$ 150,000 - 179,999",12.56505,41.092905,74.442345
546,69,Transit,490,Unknown,44.36845,89.370525,308.32169999999996
547,69,Transit,3690,Unknown,54.61469,155.730367,417.22139999999996
548,69,Active,47,Unknown,1.710853,20.776487,15.946485
549,566,Auto,2030,"Less than $ 30,000",49.29926,141.43729000000005,592.32
550,566,Transit,608,Unknown,13.25632,61.139554000000004,150.2139
551,3631,Transit,249,"$ 30,000 - 59,999",47.43105,124.12816399999998,441.5928
552,3631,Transit,3666,"Less than $ 30,000",26.06481,99.519214,226.69215
553,69,Transit,23,Unknown,5.409577,28.036396999999997,39.210119999999996
554,566,Transit,571,"$ 210,000 - 239,999",7.467739999999999,29.520690999999996,68.54239499999998
555,69,Active,70,I donâ€™t know,1.117177,20.195869,11.101709999999999
556,69,Active,89,"$ 60,000 - 89,999",8.975986,48.053511,70.44898500000001
557,69,Transit,2073,"$ 120,000 - 149,999",56.01065,109.557953,371.3742
558,69,Transit,347,"$ 30,000 - 59,999",37.417120000000004,88.860394,236.16075
559,69,Active,71,Unknown,2.924953,24.128386,16.985265000000002
560,69,Transit,438,Unknown,32.70525,77.23247599999998,213.8331
562,69,Transit,4042,"$ 30,000 - 59,999",99.4985,139.33580999999998,916.5115499999999
563,3631,Transit,3619,Unknown,3.9527059999999996,25.654187,40.859745
564,69,Active,74,"Less than $ 30,000",1.049121,16.675728,10.491209999999999
565,69,Transit,120,Unknown,19.30037,44.767979,104.03547
566,69,Transit,223,"Less than $ 30,000",22.60608,67.353645,145.773885
567,69,Transit,405,I donâ€™t know,37.237159999999996,93.37435,237.11775
568,3631,Transit,4077,"$ 90,000 - 119,999",49.41411,116.65255,473.74005
569,69,Transit,120,"$ 30,000 - 59,999",19.30037,44.767979,104.03547
570,69,Auto,1089,"Less than $ 30,000",95.13707,162.50771,775.3300499999999
571,69,Transit,281,Unknown,16.0968,53.408636,91.57806000000001
572,566,Auto,2441,"$ 120,000 - 149,999",58.34547,144.90148200000002,659.5541999999999
573,69,Transit,622,I donâ€™t know,57.8518,137.826053,410.91794999999996
574,69,Transit,2040,"Less than $ 30,000",41.267509999999994,121.844611,316.86764999999997
575,69,Auto,8049,"$ 90,000 - 119,999",0.0,0.0,0.0
576,3631,Transit,3619,"$ 60,000 - 89,999",3.9527059999999996,25.654187,40.859745
577,69,Transit,466,"$ 60,000 - 89,999",35.551,76.002066,243.31305
578,69,Active,50,I donâ€™t know,2.595157,27.40234,23.805030000000002
579,69,Transit,177,Unknown,19.9148,40.306127000000004,101.20375499999999
580,566,Transit,103,"Less than $ 30,000",34.76632,91.626523,384.76784999999995
581,69,Transit,264,"$ 60,000 - 89,999",16.56267,51.0237,101.611635
582,566,Transit,84,Unknown,29.064659999999996,107.183925,388.7298
583,69,Auto,524,Unknown,35.388490000000004,62.69698,223.5576
584,69,Active,91,"Less than $ 30,000",3.6181620000000003,29.895442,34.55601
585,69,Active,203,"Less than $ 30,000",5.848496,35.80122,44.581845
586,69,Transit,3664,"$ 120,000 - 149,999",67.71508,124.64318,495.53444999999994
587,69,Auto,573,"$ 210,000 - 239,999",57.48794,115.481768,359.70585
588,566,Auto,591,Unknown,16.23431,64.393991,209.04584999999997
589,69,Active,46,"Less than $ 30,000",2.168042,23.855995999999998,19.46616
590,69,Active,47,"$ 120,000 - 149,999",1.710853,20.776487,15.946485
591,69,Transit,235,Unknown,30.354,93.036443,212.2911
592,69,Active,537,"Less than $ 30,000",29.707390000000004,68.75461,171.6285
593,69,Active,68,Unknown,1.464106,25.325449,14.598600000000001
594,69,Transit,252,Unknown,23.67318,62.43955,149.462775
595,69,Active,185,"$ 90,000 - 119,999",11.07215,46.064018,65.243415
596,69,Transit,238,"Less than $ 30,000",27.957140000000003,83.97255600000001,187.2723
597,69,Transit,3372,"$ 120,000 - 149,999",85.93890999999999,116.13206000000001,641.5726500000001
598,69,Active,4023,Unknown,84.95065,106.249153,728.7026999999999
599,566,Transit,575,"$ 120,000 - 149,999",5.036556,31.668753999999996,51.918330000000005
600,69,Active,50,Unknown,2.595157,27.40234,23.805030000000002
601,69,Transit,2238,"$ 150,000 - 179,999",76.39232,235.41768599999997,536.6613
602,566,Transit,460,Unknown,22.28621,86.91421899999999,299.4351
603,69,Active,68,Unknown,1.464106,25.325449,14.598600000000001
604,69,Active,93,Unknown,3.792585,18.826039,22.924049999999998
605,3631,Transit,4084,Unknown,56.137,282.6829400000001,638.0179499999999
606,69,Transit,478,"Less than $ 30,000",39.1112,111.93630900000001,267.12075
607,3631,Transit,3337,Unknown,32.99067,146.37672,353.37975
608,69,Active,68,"$ 30,000 - 59,999",1.464106,25.325449,14.598600000000001
609,69,Transit,276,Unknown,14.42905,42.452635,84.98461499999999
610,69,Transit,600,Unknown,52.30806,115.741767,387.57585
611,69,Transit,2434,"$ 90,000 - 119,999",78.52783000000001,170.45036000000002,645.25155
612,69,Active,46,"$ 30,000 - 59,999",2.168042,23.855995999999998,19.46616
613,69,Transit,77,"$ 60,000 - 89,999",3.145816,20.714456,33.342495
614,69,Active,46,"$ 30,000 - 59,999",2.168042,23.855995999999998,19.46616
615,3631,Transit,3653,Unknown,7.158202,41.998915000000004,86.334555
616,69,Transit,132,Unknown,30.71933,83.66450999999998,179.37675
617,69,Transit,369,I donâ€™t know,43.19952,89.58986499999997,307.44465
618,69,Active,200,Unknown,13.505370000000001,50.292203,88.41763499999999
619,69,Transit,427,"$ 60,000 - 89,999",28.59184,50.628108000000005,188.0475
620,69,Transit,483,Unknown,34.672940000000004,71.795076,239.86229999999998
621,3631,Transit,3604,Unknown,7.745217,50.79562,80.136195
623,69,Transit,287,Unknown,28.61972,65.781362,174.55365
624,69,Transit,249,"Less than $ 30,000",28.05695,68.035251,157.33530000000002
625,69,Transit,462,Unknown,35.04476,93.38803399999999,228.08745000000002
626,69,Active,165,"$ 30,000 - 59,999",12.90346,47.048412,74.51466
627,3631,Transit,3674,"$ 120,000 - 149,999",7.464469,48.093509000000005,68.508945
628,566,Transit,496,Unknown,4.614781,24.989461,59.37669
630,69,Transit,107,Unknown,11.057360000000001,37.31815,63.98426999999999
631,69,Transit,216,"$ 90,000 - 119,999",14.00681,58.21812900000001,93.22105499999999
632,69,Auto,2060,Unknown,42.27133,96.601526,303.94860000000006
633,69,Transit,469,Unknown,40.009679999999996,96.542967,277.20570000000004
634,566,Transit,587,"$ 120,000 - 149,999",13.45041,64.176452,197.5872
635,69,Active,70,Unknown,1.117177,20.195869,11.101709999999999
636,69,Transit,196,Unknown,20.58353,53.999261,126.996135
637,69,Transit,209,"Less than $ 30,000",10.911489999999999,42.701539000000004,73.300215
638,69,Transit,562,"$ 30,000 - 59,999",53.31296999999999,115.571646,357.56955000000005
639,566,Active,566,I donâ€™t know,0.0,0.0,0.0
640,69,Active,107,"Less than $ 30,000",11.057360000000001,37.31815,63.98426999999999
641,566,Active,566,I donâ€™t know,0.0,0.0,0.0
642,69,Active,72,Unknown,3.068723,25.742024,23.927640000000004
643,69,Transit,320,Unknown,32.04898,67.73028000000001,189.6813
644,69,Active,67,Unknown,2.523888,24.493026999999998,28.469009999999997
645,3631,Transit,3648,Unknown,1.8307959999999999,27.798863,18.307965
646,69,Transit,441,Unknown,29.582459999999998,62.974813,181.27155000000002
647,69,Transit,165,"$ 30,000 - 59,999",12.90346,47.048412,74.51466
648,69,Active,48,Unknown,1.9141869999999999,23.859148,17.990325000000002
649,69,Active,101,I donâ€™t know,9.638221000000001,34.536596,55.197585000000004
650,566,Transit,443,I donâ€™t know,22.30367,84.90200600000001,316.1115
651,69,Transit,457,Unknown,35.03658,86.366139,222.1536
652,566,Auto,34,"$ 60,000 - 89,999",26.29099,94.54513,347.80035
654,69,Transit,179,Unknown,22.530179999999998,38.097564,126.191955
655,566,Transit,1121,"$ 150,000 - 179,999",32.43227,105.53583,276.34290000000004
656,69,Active,40,Unknown,2.510406,26.944984,21.925545
657,69,Active,125,"$ 150,000 - 179,999",19.43146,50.120877,105.2535
658,69,Transit,2417,Unknown,71.41673,117.60752,510.20580000000007
659,69,Transit,84,Unknown,6.41246,36.009248,56.021294999999995
660,69,Transit,269,"$ 60,000 - 89,999",13.53559,50.490272999999995,88.17565499999999
661,3631,Auto,3865,"Less than $ 30,000",32.82756,93.06974,310.6338
662,3631,Active,3631,Unknown,0.0,0.0,0.0
663,69,Active,38,Unknown,3.320328,31.447038,28.74147
664,566,Auto,532,"Less than $ 30,000",9.82244,47.373209,121.260675
665,69,Active,105,"$ 90,000 - 119,999",11.34923,39.849031,65.27565
666,3631,Transit,3692,Unknown,12.591660000000001,51.015018,129.00625499999998
667,566,Transit,15,"$ 30,000 - 59,999",25.226679999999998,85.08857900000001,329.92965000000004
668,69,Transit,267,"$ 30,000 - 59,999",12.07348,54.730107999999994,91.7007
