Home Zone,Age,Gender,License,Employment,Status,Cars,Income,Adults,Children,Mode,Distance,Family
420,26,1,1,2,2,1,2,2,0,1,12.00574,0
3867,48,2,1,3,1,1,2,1,0,0,0,0
110,26,2,1,1,2,1,2,3,0,3,20.19427,0
49,18,1,1,1,1,0,0,3,0,10,0.881096,0
3013,19,2,1,2,2,3,1,4,0,3,19.34966,1
370,18,2,1,2,2,2,2,4,1,3,2.023298,1
1181,32,1,1,2,2,2,0,3,0,3,66.90791,1
211,31,1,1,3,2,1,1,1,0,0,5.960172,0
3720,23,1,1,2,2,3,2,3,1,3,22.65047,1
114,47,2,1,3,1,1,0,2,2,0,4.981547,0
127,21,1,1,2,2,2,2,3,1,1,8.649006,1
2022,19,2,1,1,2,3,2,4,0,0,29.59379,1
46,19,1,0,1,2,0,1,2,0,10,1.297744,0
4166,27,1,1,3,1,3,2,2,1,0,31.17796,0
3637,38,1,1,2,1,1,2,2,1,0,12.28172,0
3429,46,2,1,3,1,2,2,2,2,0,17.45358,1
42,29,2,1,3,1,1,2,2,0,10,1.572915,0
4103,24,2,1,3,1,2,1,4,0,3,27.72479,1
191,33,2,1,2,1,1,2,3,1,0,17.99573,1
202,50,1,1,3,1,0,2,1,0,0,3.692771,0
407,18,2,1,1,2,2,0,3,1,1,10.42934,1
47,21,2,1,1,2,0,0,1,0,10,1.063099,0
3358,37,1,1,1,2,1,2,2,2,0,10.71141,1
2027,30,1,1,1,2,2,2,2,0,0,25.79338,0
118,27,1,0,2,2,1,1,2,0,1,15.84822,0
2131,25,2,1,2,2,3,2,4,0,0,21.49136,1
452,23,1,1,1,1,1,2,3,0,1,12.26375,1
318,22,1,1,2,2,1,2,2,0,1,11.61308,1
280,25,1,1,2,2,0,2,3,0,1,4.771492,0
21,24,1,1,2,2,0,1,2,0,2,2.04452,0
570,64,1,1,1,1,2,1,1,0,0,25.68143,0
3336,26,1,1,1,2,3,1,4,0,0,0,0
126,20,1,0,1,2,3,2,4,0,0,7.585483,1
2352,28,1,0,3,1,1,2,4,0,0,17.69989,1
1181,46,1,0,1,2,1,1,2,1,0,5.211246,1
595,20,2,1,1,2,1,2,3,1,1,20.21778,1
46,26,1,1,3,1,0,0,2,0,0,1.297744,0
49,20,2,1,1,2,1,1,2,0,0,0.881096,0
3622,48,1,1,1,1,2,2,3,2,0,33.06114,1
211,23,2,0,1,2,0,2,2,0,1,5.960172,0
2248,20,1,1,1,2,3,2,4,0,3,23.42554,1
72,24,1,1,1,2,0,1,1,0,2,1.595176,0
47,25,2,1,1,2,0,2,1,0,10,1.063099,0
3653,47,2,1,1,1,1,0,2,1,0,5.68742,1
2120,19,1,1,2,2,2,0,3,0,1,15.78316,1
119,35,2,1,1,2,0,2,1,0,1,6.027405,0
101,26,1,9,1,2,1,1,5,0,1,19.02152,0
42,27,1,1,1,2,0,2,2,0,0,1.572915,0
68,20,1,1,1,2,0,2,2,0,10,0.97324,0
390,21,2,1,1,2,0,0,2,1,1,9.406616,1
90,21,1,0,3,1,0,2,3,0,0,3.096734,1
188,36,2,1,3,1,0,2,2,1,0,3.070265,0
590,20,2,1,1,2,0,0,2,1,1,22.04901,1
618,18,1,1,1,2,2,2,4,1,1,27.93701,1
348,25,2,0,2,2,2,2,4,0,1,14.64408,1
461,20,2,1,1,2,3,0,3,1,1,16.25293,1
46,20,2,1,2,2,0,1,2,0,10,1.297744,0
3337,23,2,1,2,2,2,2,4,0,1,29.70872,1
3636,22,1,1,1,2,3,1,4,1,1,33.09657,1
265,34,1,1,3,1,1,2,2,1,3,6.776886,0
3193,24,2,1,3,1,5,2,4,1,3,22.22068,1
68,19,2,1,1,2,0,0,2,0,10,0.97324,0
301,34,1,1,3,1,1,2,1,0,0,16.44697,0
291,25,1,1,1,2,2,2,5,0,0,0,0
5206,42,2,1,3,1,2,2,2,1,0,66.99984,0
2128,18,1,1,1,2,1,2,2,0,1,20.7597,1
3468,17,2,1,1,2,6,2,2,2,8,12.87834,1
3637,18,2,1,1,2,2,2,4,0,1,25.21846,1
1096,21,1,1,2,2,3,2,3,0,5,37.95246,1
304,53,2,1,3,1,1,2,1,0,0,10.4138,0
50,28,2,1,3,1,1,2,2,0,0,1.587002,0
405,22,2,1,1,2,1,2,3,1,1,15.80785,1
2366,24,1,1,2,2,2,2,3,0,8,20.6494,1
450,34,1,0,1,1,2,2,3,0,1,7.662369,1
46,33,1,1,2,2,0,2,2,1,1,1.297744,0
3833,21,1,1,1,2,1,2,3,0,1,17.5551,1
2377,23,2,1,1,2,2,2,2,0,0,17.10057,1
3506,42,1,1,1,2,1,0,2,2,3,9.196673,1
3630,20,1,0,2,1,3,2,3,0,8,3.161919,1
65,26,2,1,1,2,1,2,3,0,1,2.628072,0
153,29,1,0,2,2,2,2,4,1,1,10.4864,1
460,20,1,1,2,2,4,2,4,1,0,17.73259,1
77,26,1,1,1,2,1,2,2,0,10,2.222833,0
385,21,1,1,1,2,2,2,4,0,1,20.40364,1
411,29,1,0,1,2,2,0,7,1,1,11.24213,1
3648,19,2,1,3,2,3,2,3,1,0,20.91687,1
385,25,2,1,1,2,1,1,3,0,1,5.017493,1
1179,37,1,1,3,1,1,2,2,2,0,5.772612,0
450,27,1,1,2,2,1,1,2,0,1,13.40907,0
2224,19,1,1,2,2,5,0,5,0,8,33.29822,1
48,21,2,0,2,2,0,1,2,0,10,1.199355,0
2433,24,1,1,1,2,2,1,3,0,4,32.70241,1
1046,22,2,1,1,2,3,2,4,0,0,28.73041,1
202,33,1,1,3,1,0,2,2,0,2,3.692771,0
450,25,2,1,2,2,0,2,2,0,1,13.40907,0
267,23,2,1,1,2,3,2,4,0,3,27.4434,1
124,22,2,1,1,2,1,2,3,0,2,7.72636,1
3629,22,2,1,1,1,0,1,3,0,1,3.256571,0
46,21,1,1,1,2,0,1,2,0,10,1.297744,0
248,37,1,1,3,1,2,2,2,2,3,10.66915,0
382,20,2,1,1,2,0,0,4,0,10,3.758079,0
3655,26,1,1,2,2,1,2,3,0,0,23.50017,1
426,27,1,1,3,1,0,1,1,0,0,13.26682,0
48,24,2,1,2,2,1,2,2,0,10,1.199355,0
222,41,1,1,1,2,2,2,2,2,3,24.72453,1
40,26,1,1,2,2,0,2,1,0,10,1.461703,0
3380,19,1,1,1,2,2,2,5,0,0,16.68237,1
532,20,2,0,2,2,2,1,3,0,10,15.38943,1
66,26,2,1,3,1,0,2,2,0,0,2.298354,0
441,19,2,1,1,2,4,2,5,0,0,12.08477,1
540,18,2,1,1,2,2,2,3,1,1,11.05121,1
119,25,2,1,2,2,2,1,3,0,3,16.69224,1
3449,46,1,1,2,1,3,0,2,1,3,9.918931,1
3378,19,1,1,1,2,2,0,3,0,1,18.7802,1
72,74,2,1,1,1,0,2,1,0,0,1.595176,0
67,25,1,1,3,2,0,2,2,0,10,1.897934,0
301,21,2,0,1,2,2,2,3,0,0,16.44697,1
571,52,1,1,3,1,2,2,3,1,0,26.50003,1
3856,35,2,1,3,1,1,1,1,0,0,14.93533,0
41,22,2,1,1,2,0,1,2,0,10,1.84044,0
2442,42,2,1,1,1,1,2,2,1,0,35.3818,1
59,19,1,1,1,2,1,2,3,0,1,3.157046,1
3810,22,1,1,1,2,2,2,4,0,0,27.74876,1
203,24,2,1,2,2,0,2,2,0,0,2.972123,0
522,18,1,1,1,2,1,1,4,2,1,17.08575,1
480,20,1,1,2,2,3,2,5,0,0,19.30453,1
454,26,2,1,1,2,1,2,2,0,1,11.74369,1
99,25,1,1,1,2,2,2,3,0,1,4.045104,0
50,20,1,1,1,2,0,0,3,0,1,1.587002,0
68,20,1,1,2,2,0,0,2,0,1,22.56759,0
454,41,1,1,3,2,0,2,2,0,0,11.74369,0
506,18,2,0,2,2,0,1,3,1,1,9.688394,1
443,21,2,0,1,2,0,2,2,0,1,13.29974,1
3362,22,1,1,2,2,2,1,4,0,0,14.12602,1
21,31,1,0,2,2,0,2,2,1,1,2.030561,0
46,33,2,0,2,2,0,2,2,0,0,1.297744,0
2255,21,1,1,2,2,2,2,4,0,8,25.09527,1
46,22,2,1,1,2,1,2,3,0,10,1.297744,0
3337,52,1,1,2,1,2,2,2,0,3,9.106768,0
93,20,1,1,1,2,0,1,2,0,10,1.52827,0
457,23,1,1,1,2,2,2,4,0,1,14.81024,1
154,56,2,1,3,1,1,2,5,1,0,4.516793,1
2418,21,1,1,2,2,3,2,4,0,1,32.54529,1
279,18,2,0,1,2,1,2,4,0,1,4.204054,1
50,18,1,1,1,2,0,2,1,0,10,1.587002,0
385,21,2,1,1,2,1,1,5,1,1,20.40364,1
3512,19,1,1,1,2,3,2,5,1,5,32.39799,1
3715,24,2,1,1,2,3,0,3,0,0,31.51502,1
1033,26,2,1,1,2,4,2,4,0,3,48.55403,1
3604,22,1,1,2,2,5,0,5,0,0,30.0376,1
241,20,2,1,3,1,1,2,3,0,1,11.74916,1
3653,56,2,1,1,2,1,1,2,0,3,4.931834,0
66,21,1,1,1,2,0,1,1,0,10,2.298354,0
48,27,1,1,3,1,0,2,3,0,0,1.199355,0
46,22,2,1,1,2,0,1,2,0,10,1.297744,0
46,22,2,1,1,2,0,1,2,0,10,1.297744,0
4174,23,1,1,2,2,3,2,3,0,4,52.26331,1
3379,31,1,1,2,1,2,2,5,2,0,17.49025,1
3380,19,2,0,1,2,2,0,4,0,0,23.24453,1
2222,34,2,1,2,2,2,0,5,0,0,32.69621,1
46,28,2,0,2,2,0,2,2,0,0,1.297744,0
46,22,2,0,1,2,0,2,2,0,7,1.297744,0
458,18,2,1,1,2,2,2,4,0,1,15.63962,1
5186,37,1,1,3,1,1,2,2,0,0,66.10141,0
532,24,1,1,1,1,0,1,2,0,0,32.33139,0
317,27,1,1,3,1,3,2,3,0,0,14.81421,1
1061,19,1,1,2,2,3,2,3,1,5,37.80949,1
1125,36,1,1,2,1,1,1,1,0,0,6.531729,0
2023,19,2,1,2,2,2,2,4,1,3,8.583172,1
291,28,1,0,3,1,1,1,2,0,1,13.75924,0
42,26,2,1,1,2,0,2,1,0,10,1.572915,0
287,45,2,1,3,1,1,0,2,2,0,11.63691,1
3680,19,2,0,2,2,3,2,5,0,1,17.92,1
97,55,2,1,2,2,2,2,2,0,2,2.707659,0
94,30,1,1,2,2,0,1,2,0,2,2.215019,0
3683,25,1,9,1,2,3,2,4,0,1,8.571286,1
1121,20,1,1,2,2,2,2,5,1,5,43.52472,1
38,25,1,1,1,2,0,2,2,0,10,1.916098,0
2443,19,1,1,1,2,2,0,2,0,0,34.01372,1
70,23,1,0,2,2,0,2,2,0,2,0.740114,0
70,23,2,0,2,1,0,2,2,0,0,0.740114,0
542,19,2,0,1,2,1,2,3,0,1,11.8249,1
619,23,2,1,1,2,2,0,3,1,1,33.40837,1
3680,21,1,1,2,2,3,2,5,0,1,17.92,1
424,23,1,1,2,1,2,2,5,0,0,10.36103,1
171,22,2,1,2,2,1,2,4,1,1,5.465497,1
123,73,1,1,2,1,1,2,1,0,0,8.452846,0
266,29,1,1,2,2,0,1,3,0,1,6.896745,0
3482,25,1,1,3,1,4,2,4,0,0,18.17526,1
325,20,2,1,2,2,1,2,2,0,1,12.65221,1
3685,21,1,1,2,2,1,2,4,0,0,21.14893,1
531,23,1,0,1,1,0,2,3,0,1,10.97726,1
74,22,1,1,3,1,0,2,5,0,0,0.699414,0
74,21,1,1,2,2,0,2,5,0,10,0.699414,0
235,26,2,1,3,1,3,2,1,0,3,14.15274,0
202,41,1,1,2,2,0,2,1,0,1,3.692771,0
99,31,2,1,2,2,1,2,2,0,3,19.8178,0
4120,20,2,1,1,2,4,1,4,0,3,32.66191,1
76,33,2,1,1,2,1,1,4,0,10,1.788301,0
3482,18,2,0,2,2,1,2,4,0,1,20.60357,1
3518,33,2,1,3,1,3,2,4,0,3,8.120502,1
597,21,1,1,2,2,3,0,4,1,1,21.90096,1
3484,23,2,1,2,2,2,0,4,0,3,18.21588,1
3366,22,1,1,1,2,1,1,4,0,10,34.94674,1
17,38,2,1,3,2,1,2,2,1,0,3.771376,0
374,22,1,0,1,2,0,2,4,0,1,3.57044,1
4038,27,2,1,2,2,3,2,4,0,8,36.38254,1
400,21,1,0,1,2,1,1,3,0,1,9.433747,1
3494,18,2,1,1,2,1,2,3,0,1,16.27386,1
306,23,2,0,2,2,1,2,4,0,1,11.34862,1
226,25,1,1,2,2,7,2,8,0,1,10.50586,1
588,25,1,1,2,2,2,2,4,0,1,20.68312,1
3682,22,1,1,2,2,3,2,3,0,3,13.77478,1
3417,24,1,0,1,2,2,0,6,0,1,16.94216,1
519,19,2,1,2,1,2,2,4,1,0,16.59586,1
46,31,2,1,1,2,0,2,2,0,0,1.297744,0
137,32,1,1,1,2,2,2,2,3,0,11.13926,0
50,25,1,1,1,2,0,2,2,0,0,1.587002,0
61,22,1,1,2,2,2,2,3,0,1,3.434776,1
4120,17,2,1,1,2,3,0,4,1,0,37.91629,1
5179,24,1,1,2,2,0,2,2,0,1,4.076137,0
4076,19,2,1,1,2,2,1,2,0,1,22.07584,1
2224,21,1,1,2,2,5,0,5,0,3,5.279172,1
5208,19,1,0,2,2,2,0,3,2,1,6.018245,1
41,29,2,1,3,1,0,2,1,0,0,13.0246,0
3842,20,1,1,2,2,1,2,2,0,1,25.78664,1
538,47,2,1,1,1,2,1,3,1,0,10.02121,1
381,18,2,1,1,2,3,2,6,0,1,22.7982,1
5203,24,1,1,2,2,0,0,1,0,1,1.911466,0
3354,22,1,1,1,2,3,2,5,0,0,56.2695,1
621,24,2,1,2,1,1,2,3,0,1,25.46113,1
545,20,2,0,1,2,1,2,3,1,1,14.68233,1
4195,37,2,1,3,1,3,2,2,1,0,52.51675,0
487,18,1,9,2,2,1,2,5,1,1,18.66001,1
555,26,2,1,1,2,3,2,3,0,4,19.29472,1
5076,19,2,1,1,2,2,2,3,1,1,17.70354,1
3358,28,1,1,2,2,1,2,3,0,3,31.88279,1
5129,21,1,1,1,2,3,2,4,0,3,6.428893,1
3607,35,2,1,2,1,1,0,3,0,4,29.65731,1
3863,20,2,1,2,2,1,2,3,0,0,23.80348,1
5204,26,1,1,2,1,2,2,3,0,0,3.842938,0
441,19,1,1,1,2,4,2,5,0,1,12.02725,1
2613,28,2,1,3,1,3,2,3,0,1,47.10393,1
3678,21,1,1,1,2,2,2,4,0,1,45.94393,1
288,29,1,1,3,1,1,2,2,0,0,12.45658,0
1100,19,1,0,1,2,4,2,6,0,0,56.43647,1
618,20,1,1,1,2,3,2,6,0,1,27.26159,1
21,38,1,1,1,2,1,2,2,2,0,1.38954,0
3669,21,2,1,1,2,1,0,3,0,1,50.55047,1
4039,21,2,1,2,2,2,2,4,1,3,41.08923,1
3348,49,1,1,3,1,2,2,3,0,0,35.21762,1
2353,22,1,1,1,2,2,1,2,0,0,21.8365,1
2027,17,2,1,1,1,4,2,2,3,3,72.93786,1
5166,19,2,1,1,2,2,2,7,0,1,2.120519,0
2125,27,1,1,1,1,1,2,1,0,0,14.9897,0
401,20,1,0,2,1,1,0,3,2,0,20.41893,1
4080,22,2,1,2,2,1,0,2,0,5,49.80251,0
1106,18,2,1,1,2,2,2,3,3,4,51.01324,1
42,33,1,9,2,2,1,1,1,0,10,2.702876,0
64,48,1,1,3,1,2,2,2,1,0,2.698477,0
270,23,1,0,1,1,1,2,4,0,0,2.833916,1
3419,40,2,1,3,1,3,2,4,2,0,36.78675,1
389,20,2,0,1,2,1,2,4,0,0,20.19046,1
389,18,2,0,1,2,2,2,4,0,8,9.007778,1
3656,18,1,1,2,2,1,2,3,0,0,46.02923,1
143,18,2,1,1,2,4,2,8,1,0,62.8858,1
3638,18,2,1,1,2,1,2,3,1,0,45.15129,1
89,28,2,1,3,1,1,2,2,0,0,63.16364,0
128,47,1,1,3,1,1,2,2,0,0,11.2912,0
365,38,1,1,3,1,1,2,2,0,0,17.89224,0
502,35,2,1,3,1,1,2,2,0,0,7.322855,0
408,20,1,0,2,2,1,2,3,2,0,16.59641,1
5148,19,1,1,2,2,1,2,3,0,8,11.92186,1
79,23,1,0,1,2,0,0,2,0,1,3.686243,0
1076,23,1,1,1,2,2,2,4,0,1,34.92218,1
3674,18,1,0,2,2,1,2,3,0,1,21.35188,1
591,19,1,1,2,2,1,0,3,0,0,22.9419,1
222,35,1,0,2,2,0,2,1,0,0,7.814153,0
3324,20,2,1,1,2,2,2,4,0,1,54.8509,1
256,23,1,0,2,2,0,0,2,0,0,5.003333,0
343,18,2,1,1,2,3,2,4,0,1,9.426452,1
250,28,2,1,3,2,1,2,2,0,0,9.3684,0
51,31,1,1,3,2,1,2,2,2,10,1.268754,0
3690,28,2,1,3,1,2,2,3,0,3,3.978049,0
25,26,2,1,3,2,0,2,2,0,0,3.41576,0
1254,21,2,1,2,2,3,2,5,0,3,13.32024,1
1254,23,2,0,1,2,3,2,5,0,8,13.32024,1
210,19,1,0,2,2,1,1,2,0,1,5.671636,1
67,40,1,1,3,1,0,2,1,0,0,1.897934,0
2053,22,1,1,2,2,4,2,4,0,0,16.76316,1
257,23,2,0,1,2,0,2,3,0,1,7.789525,1
46,27,2,0,1,2,0,0,2,0,10,1.297744,0
48,19,2,1,1,2,1,2,3,0,10,1.199355,0
50,23,1,1,1,2,0,2,4,0,10,1.587002,0
478,19,1,1,2,2,1,2,3,1,1,17.80805,1
26,38,2,1,1,2,1,2,2,0,1,3.800471,0
3629,20,1,0,2,2,0,1,3,0,1,3.256571,0
209,32,2,1,3,2,0,2,2,0,2,4.886681,0
307,41,1,1,2,2,1,2,2,0,0,12.23623,0
131,33,1,0,1,2,0,2,2,1,1,11.19139,0
232,47,1,1,1,2,1,1,2,2,0,15.28609,1
166,29,1,0,2,2,2,2,3,0,0,4.771916,1
42,28,2,1,1,2,0,2,2,0,10,1.572915,0
202,26,2,1,3,1,1,0,2,0,0,3.692771,0
99,27,1,1,3,1,2,2,2,0,0,19.8178,0
115,19,1,1,2,2,0,2,3,1,2,5.801591,1
211,35,2,1,1,2,0,1,2,0,0,5.960172,0
46,22,2,1,1,2,0,1,2,0,10,1.297744,0
3193,53,1,1,1,1,1,2,2,0,0,44.09617,0
2230,24,2,1,1,1,2,1,3,0,3,34.7342,1
621,20,1,0,2,2,1,2,2,1,0,26.3958,1
66,22,1,1,2,2,0,2,3,0,10,2.298354,0
2252,20,1,1,1,2,2,2,3,0,0,23.86901,1
348,23,2,0,2,2,2,2,4,0,1,14.64408,1
595,21,2,0,1,2,1,2,3,1,1,20.21778,1
42,27,2,1,1,2,0,1,2,0,10,1.572915,0
4123,24,1,1,3,1,1,2,1,2,0,0,0
46,20,1,1,2,2,0,0,2,0,0,1.297744,0
50,25,1,1,3,2,0,1,2,0,0,1.587002,0
524,19,2,1,2,2,1,2,3,0,0,14.90384,1
71,21,1,1,1,2,0,0,1,0,10,1.132351,0
3810,37,1,1,3,1,2,2,2,2,0,34.86841,0
3668,25,2,0,2,1,0,0,2,0,0,18.63411,0
50,20,1,1,2,2,0,0,3,0,10,1.587002,0
412,19,1,0,1,2,2,2,4,1,1,15.09692,1
37,23,1,0,1,2,0,1,2,0,10,2.422427,0
494,33,2,1,3,1,2,2,2,0,0,33.4103,0
490,38,2,1,3,1,2,2,2,0,0,20.55478,0
21,22,2,1,3,2,0,2,1,0,0,2.04452,0
49,19,1,9,1,1,0,0,3,0,10,0.881096,0
448,25,2,1,2,2,2,1,2,0,3,17.5678,0
59,23,2,1,1,2,1,0,2,0,1,23.77493,0
298,30,2,1,3,1,1,1,3,0,0,15.60168,0
3360,24,2,1,1,2,2,2,3,0,3,16.58835,1
384,21,1,1,2,2,4,0,4,0,3,5.303446,1
407,17,1,0,1,2,2,1,3,2,0,10.42934,1
150,21,1,1,1,2,1,1,3,0,1,8.115579,1
2760,33,1,1,1,2,4,2,3,0,3,50.32771,1
1188,21,1,1,2,2,3,2,4,0,3,67.35396,1
123,20,1,1,1,2,1,2,3,1,1,8.452846,1
93,27,2,1,1,2,0,2,2,0,10,1.52827,0
34,44,1,1,3,1,1,2,2,0,0,3.300822,0
2451,20,1,1,1,2,2,2,3,1,8,32.63392,1
3718,41,2,1,2,1,2,2,2,2,3,9.236451,0
71,22,2,1,1,2,0,0,1,0,10,1.132351,0
230,65,2,1,1,1,2,2,2,0,3,13.03885,0
3602,21,2,1,2,2,4,2,4,0,0,9.092576,1
3648,19,1,1,1,2,3,0,4,0,8,20.91687,1
38,21,1,1,1,2,1,0,1,0,10,1.916098,0
230,35,1,0,3,1,5,0,5,1,0,7.598624,1
3867,35,2,1,3,1,2,0,2,2,0,22.09142,0
3682,36,1,1,1,1,2,2,2,2,3,17.69596,0
4075,21,2,1,2,2,3,2,4,0,5,47.50508,1
4066,45,1,1,1,1,2,2,2,3,0,50.64625,1
1049,21,2,1,2,1,3,2,4,0,3,30.71746,1
562,27,1,1,1,2,0,2,3,0,1,23.83797,1
1135,24,1,0,1,2,2,1,4,0,5,44.65457,1
2108,35,1,1,1,1,2,2,3,2,3,14.74762,1
105,20,2,0,1,2,1,2,3,0,1,7.938824,1
278,39,2,1,1,2,1,2,2,0,2,4.257021,0
456,22,1,0,2,2,2,2,3,0,8,13.58079,1
3809,36,1,0,1,1,1,2,2,2,8,12.00874,1
1060,18,2,0,1,2,1,0,1,0,10,37.81023,0
192,19,1,0,1,2,2,0,3,1,1,7.534937,1
324,22,1,1,3,2,1,1,2,0,0,12.99586,1
22,22,1,1,2,2,0,1,2,0,10,2.09696,0
2110,18,2,1,2,2,2,0,3,0,0,22.16323,1
116,23,1,1,2,2,2,2,2,0,1,5.454129,0
72,27,2,0,1,2,0,1,3,0,10,1.595176,0
24,34,1,1,3,2,2,2,2,0,0,3.231132,0
280,32,2,1,3,1,0,1,1,0,0,4.771492,0
251,20,1,1,2,2,0,0,1,1,5,8.815197,0
201,27,1,1,1,2,0,0,2,0,1,13.69076,0
223,18,2,0,1,2,1,2,4,0,1,9.718259,1
2129,36,2,1,3,1,2,2,2,2,0,22.40387,1
186,31,2,1,2,2,0,0,2,0,1,2.957752,0
337,29,1,1,3,1,2,2,2,0,0,16.12024,0
64,29,2,1,1,2,2,2,2,0,1,2.764601,0
97,21,2,1,1,2,0,1,3,1,0,20.34489,1
4039,21,2,1,3,1,2,0,4,0,0,40.61142,1
73,20,1,0,1,2,0,1,1,0,10,1.013806,0
245,25,1,1,2,2,0,2,2,0,1,12.75723,0
209,30,2,1,2,2,0,2,1,0,1,4.886681,0
2425,21,1,1,2,2,2,1,4,0,0,29.85522,1
448,30,2,1,1,1,1,1,2,0,0,14.62815,0
452,29,2,1,1,2,1,1,3,0,1,12.26375,1
119,24,1,1,2,2,0,1,1,0,0,6.027405,0
403,18,1,1,1,2,1,2,4,2,1,19.2065,1
50,25,1,1,3,2,0,1,2,0,0,1.587002,0
3669,19,2,1,2,2,2,0,4,0,3,17.06118,1
172,25,2,0,1,2,1,2,3,0,1,4.945424,1
46,19,2,0,1,2,0,0,1,0,10,1.297744,0
452,19,1,1,1,2,0,1,1,0,1,12.26375,0
119,38,1,9,1,2,0,1,1,0,2,6.027405,0
49,21,1,1,1,2,0,0,1,0,0,0.881096,0
84,37,2,1,2,1,0,0,2,0,0,3.734753,0
41,19,1,0,1,2,0,1,1,0,0,1.84044,0
591,21,1,1,2,2,2,0,5,0,0,23.61733,1
50,20,2,1,1,2,0,0,1,1,10,1.587002,0
110,36,1,1,3,1,0,2,2,0,0,5.461931,0
413,34,1,1,1,2,0,2,1,1,1,12.10829,0
595,25,1,1,2,2,1,2,3,0,0,20.21778,1
3654,26,2,1,2,2,3,0,3,0,0,17.50955,1
1028,21,2,1,1,1,3,2,5,0,0,48.8207,1
3379,19,1,0,1,2,2,2,4,2,1,17.49025,1
4103,18,2,1,2,2,2,2,4,0,1,36.79875,1
264,21,1,0,1,2,0,0,3,0,1,6.774109,1
435,19,1,1,1,2,2,2,3,0,1,14.65319,1
3686,59,2,1,3,1,2,2,3,1,0,25.31365,1
3380,18,2,1,1,1,3,2,7,0,0,12.16056,1
3364,20,1,0,2,2,2,2,5,0,1,11.63563,1
188,27,1,1,3,1,1,2,2,0,0,3.070265,0
287,24,2,1,1,1,1,0,2,0,0,18.62722,1
2364,55,1,1,1,1,1,2,2,0,0,18.48751,0
431,19,2,0,1,2,1,2,4,0,0,15.12878,1
562,26,2,1,1,2,1,1,3,2,3,13.63783,1
2605,22,1,1,3,2,2,2,3,0,0,44.66408,1
560,21,2,0,2,2,0,2,2,0,1,17.94153,1
177,22,1,9,2,2,0,2,5,0,1,6.746917,0
3375,20,2,1,2,2,2,2,3,1,8,21.70505,1
4189,18,1,1,1,2,2,0,3,0,5,47.03946,1
3675,22,2,1,1,2,3,1,4,0,8,14.93358,1
46,25,2,1,2,1,1,2,2,0,0,1.297744,0
3366,19,1,0,2,2,2,2,4,0,0,17.37058,1
462,19,2,1,2,2,3,0,3,0,0,15.20583,1
449,19,1,1,1,2,1,2,4,0,0,14.92,1
3373,40,1,9,3,2,2,0,2,2,0,14.43493,1
133,45,1,1,1,2,1,2,2,1,3,9.268492,0
239,17,2,1,2,2,4,2,3,2,8,14.4257,1
140,19,2,0,2,2,1,1,3,1,8,11.6617,1
5232,20,2,1,1,2,2,1,2,1,0,0,0
588,22,2,1,2,2,2,1,5,0,0,20.68312,1
3337,33,1,1,3,1,1,0,2,0,0,9.106768,0
93,21,2,1,1,2,0,1,3,0,0,1.52827,0
590,18,1,1,1,2,2,2,5,1,1,22.04901,1
3862,18,1,0,2,2,0,2,2,1,0,2.87475,1
46,31,2,1,2,2,1,2,2,0,0,1.297744,0
520,25,1,1,1,2,1,1,6,0,1,16.65826,1
2763,24,1,1,2,2,4,2,4,0,5,50.53421,1
2237,27,1,1,1,2,2,1,5,0,1,27.06196,1
59,25,1,1,1,2,1,2,2,0,1,3.157046,0
522,19,2,1,1,2,1,1,4,2,1,17.08575,1
3367,18,1,0,2,1,1,2,4,0,1,1.0775,1
224,38,2,1,2,1,1,2,2,0,10,10.77793,0
317,30,2,1,3,2,1,2,2,0,2,9.52438,0
3864,31,1,1,1,1,1,1,2,2,0,0,0
77,27,1,1,3,2,1,0,2,0,0,2.222833,0
3367,19,1,1,2,2,2,2,3,1,1,32.92614,1
343,21,1,0,2,2,2,2,4,0,1,13.65655,1
400,24,2,1,2,2,5,2,6,1,0,9.433747,1
253,37,2,1,3,2,0,1,1,0,0,10.07846,0
450,37,2,1,3,1,2,2,2,0,0,13.40907,0
414,21,1,1,1,2,2,1,4,0,1,11.91928,1
454,26,1,0,1,2,0,1,1,0,0,11.74369,0
3674,21,2,1,2,2,2,2,3,1,0,18.81433,1
244,22,2,1,1,2,2,2,4,0,1,13.39855,1
3864,21,2,1,1,2,2,1,3,2,3,0.906279,1
462,17,2,9,1,2,1,0,4,1,1,15.20583,1
37,22,2,9,1,2,0,1,2,0,10,2.422427,0
1038,18,1,0,2,2,1,2,2,1,5,31.20207,1
597,21,1,1,1,2,1,2,3,0,0,21.90096,1
411,23,1,0,2,2,1,2,3,1,1,11.24213,1
320,24,2,1,2,2,2,2,3,1,3,11.47414,1
3841,29,1,0,1,2,1,2,2,1,9,1.885715,1
3344,32,1,1,3,1,2,2,3,0,0,16.40228,1
452,31,1,1,3,1,1,2,5,0,0,12.26375,1
1133,19,1,1,2,2,2,1,2,1,0,6.694525,1
42,22,2,1,2,2,0,1,2,0,10,1.572915,0
1030,22,1,1,2,2,2,2,3,0,0,32.72008,1
454,39,2,1,2,2,1,1,2,1,1,13.05988,1
38,72,2,1,1,1,0,2,2,0,0,0,0
3619,23,2,1,1,2,2,2,4,1,1,32.43673,1
143,21,2,1,1,2,1,2,4,0,0,11.24198,1
189,45,1,1,1,1,1,2,3,1,0,4.926836,1
3431,32,1,1,1,1,1,2,2,2,0,41.40897,0
