Code,Name
1626,MOTHER TERESA CATHOLIC SECONDARY SCHOOL  --
1627,MONSIGNOR FRASER COLLEGE (SCARBOROUGH CAMPUS)  --
1628,NAIL ACADEMY SCARBOROUGH INC  --
1629,NHI NURSING & HOME HEALTH CARE INC  --
163,FIRST UNITED CHURCH  --
1630,NORMAN COOK JUNIOR PUBLIC SCHOOL  --
1631,NORTH AMERICAN SCHOOL OF INFORMATION TECHNOLOGY  --
1632,NORTH BENDALE JUNIOR PUBLIC SCHOOL  --
1633,OAKRIDGE JUNIOR PUBLIC SCHOOL  --
1634,CANADIAN INSTITUTE OF INFORMATION TECHNOLOGY  --
1636,OUR LADY OF FATIMA CATHOLIC SCHOOL  --
1637,OUR LADY OF GRACE SEPARATE SCHOOL  --
1638,OUR LADY OF WISDOM SEPARATE SCHOOL  --
1639,PEONY SCHOOL OF AESTHETICS & COSMETOLOGY INC  --
164,COUNTRYSIDE CHRISTIAN SCHOOL  --
1641,POPE JOHN PAUL II CATHOLIC SECONDARY SCHOOL  --
1642,PRECIOUS BLOOD SEPARATE SCHOOL  --
1644,PRINCE OF PEACE CATHOLIC SCHOOL  --
1646,R H KING ACADEMY  --
1647,REGENT HEIGHTS JUNIOR PUBLIC SCHOOL  --
1648,ROBERT SERVICE SENIOR PUBLIC SCHOOL  --
1650,ROSALIE HALL  --
1651,ROUGE VALLEY PUBLIC SCHOOL  --
1652,SACRED HEART SEPARATE SCHOOL  --
1653,SAMUEL HEARNE MIDDLE SCHOOL  --
1654,SCARBOROUGH CENTRE FOR ALTERNATIVE STUDIES  --
1655,SCARBOROUGH VILLAGE PUBLIC SCHOOL  --
1656,SIR ERNEST MACMILLAN SENIOR PUBLIC SCHOOL  --
1657,SIR ROBERT L BORDEN BUSINESS & TECHNICAL INSTITUTE  --
1658,SIR WILFRID LAURIER COLLEGIATE INSTITUTE  --
1659,ST AGATHA SEPARATE SCHOOL  --
1660,ST AIDAN CATHOLIC SCHOOL  --
1661,ST ALBERT SEPARATE SCHOOL  --
1662,ST ANDREWS PUBLIC SCHOOL  --
1663,ST BARBARA SEPARATE SCHOOL  --
1664,ST BARNABAS SCHOOL  --
1665,ST BEDE CATHOLIC SCHOOL  --
1666,ST BONIFACE SEPARATE SCHOOL  --
1667,ST COLUMBA CATHOLIC SCHOOL  --
1668,ST DOMINIC SAVIO CATHOLIC SCHOOL  --
1669,ST DUNSTAN SEPARATE SCHOOL  --
167,VIOLA INSTITUTE
1670,ST ELIZABETH SETON SEPARATE SCHOOL  --
1671,ST FLORENCE SEPARATE SCHOOL  --
1672,ST GABRIEL LALEMANT CATHOLIC SCHOOL  --
1673,ST HENRY CATHOLIC SCHOOL  --
1674,ST IGNATIUS OF LOYOLA SEPARATE SCHOOL  --
1675,ST JOHN DE BREBEUF SEPARATE SCHOOL  --
1676,ST JOACHIM SEPARATE SCHOOL  --
1677,ST JOHN FISHER SCHOOL  --
1678,ST KEVIN SEPARATE SCHOOL  --
1679,ST LAWRENCE CATHOLIC SCHOOL  --
1680,ST MARIA GORETTI SEPARATE SCHOOL  --
1681,ST MAXIMILIAN KOLBE SEPARATE SCHOOL  --
1682,ST NICHOLAS CATHOLIC SCHOOL  --
1683,ST RENE GOUPIL SEPARATE SCHOOL  --
1684,ST RICHARD SEPARATE SCHOOL  --
1685,ST ROSE OF LIMA CATHOLIC SCHOOL  --
1686,ST SYLVESTER SEPARATE SCHOOL  --
1687,ST THERESA SHRINE CATHOLIC SCHOOL  --
1688,ST THOMAS MORE SEPARATE SCHOOL  --
1689,ST URSULA SEPARATE SCHOOL  --
169,JUNG INSTITUTE OF ONTARIO
1690,ST VICTOR SEPARATE SCHOOL  --
1691,TECUMSEH SENIOR PUBLIC SCHOOL  --
1692,TERRAVIEW-WILLOWFIELD PUBLIC SCHOOL  --
1694,TOM LONGBOAT JUNIOR PUBLIC SCHOOL  --
1695,TORONTO INSTITUTE OF PHARMACEUTICAL TECHNOLOGY  --
1697,TOWNSHEND COLLEGE OF BUSINESS & COMPUTING  --
1698,W A PORTER COLLEGIATE INSTITUTE  --
1699,WALTER PERRY JUNIOR PUBLIC SCHOOL  --
17,W C LITTLE ELEMENTARY SCHOOL  --
1700,WARDEN AVENUE JUNIOR PUBLIC SCHOOL  --
1701,WEST HILL PUBLIC SCHOOL  --
1702,WEXFORD COLLEGIATE INSTITUTE  --
1703,WEXFORD PUBLIC SCHOOL  --
1704,WILLIAM TREDWAY JUNIOR PUBLIC SCHOOL  --
1705,WILLOW PARK JUNIOR PUBLIC SCHOOL  --
1706,WINSTON CHURCHILL COLLEGIATE INSTITUTE  --
1707,WOBURN COLLEGIATE INSTITUTE  --
1708,WOBURN JUNIOR PUBLIC SCHOOL  --
171,JOHN DOLSON CENTRE  --
1712,JOHN MARTIN COLLEGE  --
1713,ISLAMIC FOUNDATION SCHOOL  --
1714,MADINATUL-ULOOM ISLAMIC SCHOOL  --
1715,WHITEFIELD CHRISTIAN SCHOOL  --
1716,ALTERNATIVE SCARBOROUGH EDUCATION (ASE 2)  --
172,TORONTO FILM SCHOOL  --
173,ST LOUIS LEARNING CTR - ST FRANCIS CAMPUS  --
174,ST JOHN NURSERY SCHOOL  --
175,W R BEST MEMORIAL PUBLIC SCHOOL  --
177,ELIZABETH B PHIN PUBLIC SCHOOL  --
178,SUBWAY ACADEMY II  --
179,SIR WILLIAM MULOCK SECONDARY SCHOOL  --
18,ROCKWAY MENNONITE COLLEGIATE  --
180,SHMUEL ZAHAVY CHEDER CHABAD
181,CALEDON CENTRAL PUBLIC SCHOOL  --
182,SEED ALTERNATIVE  --
183,RECORDING ARTS CANADA  --
184,ACCESS INTERNATIONAL ENGLISH LANGUAGE CENTRE  --
185,PICKERING CHRISTIAN SCHOOL  --
186,EDEN HIGH SCHOOL  --
187,TIMOTHY CHRISTIAN ELEMENTARY SCHOOL  --
188,LARKSPUR PUBLIC SCHOOL  --
189,ELEMENTARY ALTER-ED PROGRAM  --
19,WILFRID LAURIER UNIVERSITY - BRANTFORD  --
190,BAIS CHOMESH HIGH SCHOOL FOR GIRLS  --
191,ST FRANCIS OF ASSISI SEPARATE SCHOOL  --
192,TORONTO CHEDER  --
193,HEYDON PARK SECONDARY SCHOOL  --
194,BISHOP SCALABRINI CATHOLIC ELEMENTARY SCHOOL - VAUGHAN
195,CANADA CHRISTIAN ACADEMY  --
196,TRINITY CHRISTIAN SCHOOL  --
197,ADMIRAL COLLINGWOOD PUBLIC SCHOOL  --
198,RHEMA ELEMENTARY CHRISTIAN SCHOOL  --
199,BRAMPTON FLYING CLUB  --
2,EASTWOOD COLLEGIATE & INSTITUTE  --
20,ST JOAN OF ARC - BARRIE  --
200,DIAMOND INSTITUTE OF BUSINESS & COMPUTER TECHNOL  --
2002,XINCON TECHNOLOGY CANADA  --
201,INNISFIL CENTRAL PUBLIC SCHOOL  --
2010,ADAM BECK JUNIOR PUBLIC SCHOOL  --
2012,AESTHETICS ACADEMY OF CANADA
2013,ALEXANDER MUIR & GLADSTONE AVE PUBLIC SCHOOL  --
2014,ALLENBY JUNIOR PUBLIC SCHOOL - TORONTO  --
2015,ALPHA ALTERNATIVE ELEMENTARY SCHOOL  --
2017,ANNETTE STREET JUNIOR AND SENIOR PUBLIC SCHOOL  --
2018,ARCHBISHOP ROMERO CATHOLIC SECONDARY SCHOOL  --
2019,ARLINGTON SENIOR PUBLIC SCHOOL  --
2021,BALA AVENUE COMMUNITY SCHOOL  --
2022,BALMY BEACH COMMUNITY SCHOOL  --
2024,BEACHES ALTERNATIVE JUNIOR SCHOOL  --
2026,BEAUTY EXCHANGE INC  --
2027,BEDFORD PARK PUBLIC SCHOOL  --
2028,BENNINGTON HEIGHTS PUBLIC SCHOOL  --
2030,BESSBOROUGH DRIVE PUBLIC SCHOOL  --
2032,BISHOP ALLEN ACADEMY  --
2033,BISHOP MARROCCO & THOMAS MERTON CATHOLIC SCHOOL  --
2034,BLAKE STREET PUBLIC SCHOOL  --
2035,BLESSED SACRAMENT CATHOLIC SCHOOL - TORONTO  --
2036,BLOOR COLLEGIATE INSTITUTE  --
2037,BLOORVIEW MACMILLAN CENTRE SCHOOL  --
2038,BLYTHWOOD PUBLIC SCHOOL  --
2039,BOND INTERNATIONAL COLLEGE  --
204,URSULA FRANKLIN ACADEMY  --
2040,BOWMORE PUBLIC SCHOOL  --
2041,THE BOYS HOME  --
2042,BRIAR HILL JUNIOR PUBLIC SCHOOL  --
2043,BROCK JUNIOR PUBLIC SCHOOL  --
2044,ST JOSAPHAT CATHOLIC SCHOOL  --
2045,BROWN JUNIOR PUBLIC SCHOOL  --
2046,BRUCE JUNIOR PUBLIC SCHOOL  --
2047,BUSINESS & INFO TECHNOLOGY ACADEMY - YONGE  --
2048,CANADIAN AESTHETIC ACADEMY - TORONTO  --
2049,CANADIAN BUSINESS COLLEGE - TORONTO (BLOOR)  --
205,ST JOSAPHAT SEPARATE SCHOOL  --
2050,CANADIAN BUSINESS COLLEGE - TORONTO (ST CLAIR)  --
2051,CANADIAN COLLEGE OF BUSINESS & COMPUTERS INC  --
2052,CANADIAN INFORMATION TECHNOLOGY COLLEGE  --
2054,CANADIAN INSTITUTE OF HEALTH CARE & BUSINESS  --
2055,CANADIAN MARTYRS SEPARATE SCHOOL - TORONTO  --
2056,CANADIAN SCHOOL OF PRIVATE INVESTIGATION AND SECUR  --
2057,CANADIAN SCHOOL OF TRAVEL & BUSINESS  --
206,ARROWSMITH SCHOOL  --
2060,CAREER CANADA COLLEGE - TORONTO (EGLINTON)  --
2065,CARSON DUNLOP WELDON & ASSOCIATES LTD  --
2066,CATHOLIC CHILDRENS AID SOCIETY - TORONTO  --
2069,CEDARVALE COMMUNITY SCHOOL  --
207,CARDINAL NEWMAN HIGH SCHOOL - TORONTO  --
2070,CENTRAL TORONTO ACADEMY
2071,CENTRAL TECHNICAL SCHOOL  --
2073,CENTRE FOR ADDICTION & MENTAL HEALTH (CAMH)  --
2075,CHAMINADE COLLEGE SCHOOL  --
2076,CHARLES E WEBSTER JUNIOR PUBLIC SCHOOL  --
2077,CHARLES G FRASER JUNIOR PUBLIC SCHOOL  --
2078,CHESTER PUBLIC SCHOOL  --
2079,CHRIST THE KING SEPARATE SCHOOL - TORONTO
208,TOSORONTIO CENTRAL PUBLIC SCHOOL  --
2080,CHURCH STREET JUNIOR PUBLIC SCHOOL  --
2083,CLINTON STREET PUBLIC SCHOOL  --
2084,ECOLE SECONDAIRE COLLEGE FRANCAIS  --
2085,COMMERCIAL BUSINESS COLLEGE - TORONTO  --
2086,COMPU-SKILLS COMPUTER COLLEGE  --
2087,COMPUTEK INSTITUTE OF TECHNOLOGY - TORONTO  --
2088,CONTACT ALTERNATIVE SCHOOL  --
2089,CORDELLA JUNIOR PUBLIC SCHOOL  --
209,DELISLE HOUSE ASSOCIATION  --
2091,COSBURN MIDDLE SCHOOL  --
2092,COTTINGHAM JUNIOR PUBLIC SCHOOL  --
2093,COVENANT HOUSE  --
2095,D A MORRISON ELEMENTARY SCHOOL  --
2096,D A MORRISON SECONDARY SCHOOL  --
2097,D B HOOD COMMUNITY SCHOOL  --
2099,DANFORTH COLLEGIATE INSTITUTE & TECHNICAL SCHOOL  --
2100,DANTE ALIGHIERI ACADEMY CATHOLIC SECONDARY SCHOOL  --
2101,DARCY MCGEE CATHOLIC SCHOOL  --
2102,DAVISVILLE JUNIOR PUBLIC SCHOOL  --
2103,DEER PARK JUNIOR & SENIOR PUBLIC SCHOOL  --
2105,DELTA ALTERNATIVE SENIOR PUBLIC SCHOOL  --
2106,DENNIS AVENUE COMMUNITY SCHOOL  --
2107,DEWSON STREET JUNIOR PUBLIC SCHOOL  --
2108,DIEFENBAKER PUBLIC SCHOOL  --
211,CITY VIEW ALTERNATIVE SENIOR SCHOOL  --
2110,DOVERCOURT PUBLIC SCHOOL  --
2111,DOWNTOWN ALTERNATIVE SCHOOL  --
2112,DUKE OF CONNAUGHT PUBLIC SCHOOL  --
2113,DUNDAS JUNIOR PUBLIC SCHOOL  --
2114,EARL BEATTY JUNIOR SENIOR PUBLIC SCHOOL  --
2115,EARL GREY SENIOR PUBLIC SCHOOL  --
2116,EARL HAIG JUNIOR PUBLIC SCHOOL  --
2117,EARLSCOURT CHILD & FAMILY CENTRE
2119,EAST ALTERNATIVE SCHOOL OF TORONTO  --
212,AUTOMOTIVE TRAINING CENTRE (THE)  --
2120,EAST YORK COLLEGIATE INSTITUTE  --
2121,EASTDALE COLLEGIATE INSTITUTE  --
2122,EASTERN COMMERCE COLLEGIATE INSTITUTE  --
2123,BAIS YAAKOV ELEMENTARY SCHOOL  --
2124,ECOLE ELEMENTAIRE COLLEGE FRANCAIS  --
2125,ECOLE GABRIELLE ROY  --
2126,ECOLE SEPAREE GEORGES ETIENNE CARTIER  --
2128,EDITH SEREI SCHOOL OF ADVANCED ESTHETICS  --
2129,EGLINTON PUBLIC SCHOOL  --
213,ECOLE ELEMENTAIRE PAVILLON DE LA JEUNESSE  --
2130,ESSEX PUBLIC SCHOOL  --
2131,ETIENNE BRULE JUNIOR SCHOOL  --
2132,ETOBICOKE COLLEGIATE INSTITUTE  --
2133,ETOBICOKE SCHOOL OF THE ARTS  --
2134,F H MILLER JUNIOR PUBLIC SCHOOL  --
2135,FAIRBANK MEMORIAL COMMUNITY SCHOOL  --
2136,FAIRBANK MIDDLE SCHOOL  --
2137,FERN AVENUE PUBLIC SCHOOL  --
2138,FIRST INTERACTIVE COMPUTER COLLEGE  --
2139,BETH JACOB PRIVATE SCHOOL  --
214,ST FRANCIS OF ASSISI SEPARATE SCHOOL  --
2140,FIRST NATIONS JUNIOR AND SENIOR SCHOOL OF TORONTO  --
2141,FOREST HILL COLLEGIATE INSTITUTE  --
2142,FOREST HILL JUNIOR SENIOR PUBLIC SCHOOL  --
2143,FRANK OKE SECONDARY SCHOOL  --
2144,FRANKLAND COMMUNITY SCHOOL  --
2145,GARDEN AVENUE JUNIOR PUBLIC SCHOOL  --
2146,GENERAL MERCER JUNIOR PUBLIC SCHOOL  --
2147,GENERAL WELDING SCHOOL LTD  --
2148,GEORGE HARVEY COLLEGIATE INSTITUTE  --
2149,GEORGE R GAULD ELEMENTARY SCHOOL  --
215,CENTRE FOR SKILLS DEVELOPMENT AND TRAINING  --
2150,GEORGE SYME COMMUNITY SCHOOL  --
2151,GEORGE WEBSTER ELEMENTARY SCHOOL  --
2152,GIVINS & SHAW JUNIOR PUBLIC SCHOOL  --
2153,GLEDHILL JUNIOR PUBLIC SCHOOL  --
2154,GLEN AMES SENIOR PUBLIC SCHOOL  --
2155,GLENVIEW SENIOR PUBLIC SCHOOL  --
2156,GORDON A BROWN MIDDLE SCHOOL  --
2157,GRACE STREET JUNIOR PUBLIC SCHOOL  --
2159,GREENWOOD SECONDARY SCHOOL  --
216,OXFORD ACADEMY  --
2160,HARBORD COLLEGIATE INSTITUTE  --
2161,HARRIS INSTITUTE FOR THE ARTS  --
2162,HARWOOD JUNIOR PUBLIC SCHOOL  --
2163,HAWTHORNE II BILINGUAL ALTERNATIVE SCHOOL  --
2164,HERZING INSTITUTES OF CANADA  --
2166,HIGH PARK ALTERNATIVE JUNIOR SCHOOL  --
2167,HILLCREST COMMUNITY SCHOOL  --
2168,HINCKS-DELLCREST CENTRE - SHEPPARD  --
2169,HODGSON SENIOR PUBLIC SCHOOL  --
217,THE WATERFRONT SCHOOL  --
2170,HOLY ANGELS SEPARATE SCHOOL  --
2171,HOLY CROSS SEPARATE SCHOOL  --
2172,HOLY FAMILY SEPARATE SCHOOL  --
2173,HOLY NAME SEPARATE SCHOOL  --
2174,HOLY ROSARY CATHOLIC SCHOOL  --
2176,HOSPITAL FOR SICK CHILDREN  --
2177,DE LA SALLE COLLEGE  --
2178,HOWARD JUNIOR PUBLIC SCHOOL  --
2180,HUMBERCREST PUBLIC SCHOOL  --
2181,HUMBERSIDE COLLEGIATE INSTITUTE  --
2182,HUMEWOOD COMMUNITY SCHOOL  --
2183,HURON STREET PUBLIC SCHOOL  --
2184,IMMACULATE CONCEPTION SEPARATE SCHOOL  --
2185,INDIAN ROAD CRESCENT PUBLIC SCHOOL  --
2186,INFOSYSTEMS TRAINING CENTRE  --
2187,INGLENOOK COMMUNITY SECONDARY SCHOOL  --
2188,INSTITUTE FOR COMPUTER STUDIES - TORONTO  --
2189,INSTITUTE OF TECHNICAL TRADES - TORONTO
219,BEAVERCREST COMMUNITY SCHOOL  --
2191,INTERNATIONAL ACADEMY OF DESIGN  --
2192,BIALIK NURSERY HEBREW DAY SCHOOL  --
2193,INTERNATIONAL INSTITUTE OF TRAVEL - TORONTO  --
2194,INTERNATIONAL SCHOOL OF ESTHETICS & ELECTROLYSIS  --
2195,ISLAND PUBLIC & NATURAL SCIENCE SCHOOL  --
2197,JR WILCOX COMMUNITY SCHOOL  --
2198,JACKMAN AVENUE JUNIOR PUBLIC SCHOOL  --
2199,JAMES CULNAN SEPARATE SCHOOL  --
22,DURHAM CONTINUING EDUCATION - E A LOVELL SITE  --
2200,JAMES S BELL JUNIOR MIDDLE SCHOOL  --
2201,JARVIS COLLEGIATE INSTITUTE  --
2202,JEROME D DIAMOND ADOLESCENT CENTRE  --
2203,JESSE KETCHUM JUNIOR SENIOR SCHOOL  --
2204,JESSIES CENTRE FOR TEENAGERS  --
2205,JOHN FISHER JUNIOR PUBLIC SCHOOL  --
2206,JOHN ROSS ROBERTSON PUBLIC SCHOOL  --
2207,JOHN WANLESS JUNIOR PUBLIC SCHOOL  --
2208,JOSYF CARDINAL SLIPYJ SEPARATE SCHOOL  --
2209,KANE MIDDLE SCHOOL  --
221,LINC - AFGHAN WOMEN ORG - DON MILLS  --
2211,KEELESDALE JUNIOR PUBLIC SCHOOL  --
2212,KENSINGTON COMMUNITY SCHOOL  --
2213,BISHOP STRACHAN SCHOOL  --
2214,KEW BEACH JUNIOR PUBLIC SCHOOL  --
2215,KIKKAWA COLLEGE  --
2216,KIMBERLEY JUNIOR PUBLIC SCHOOL  --
2217,KING EDWARD JUNIOR AND SENIOR PUBLIC SCHOOL  --
2218,KING GEORGE JUNIOR PUBLIC SCHOOL  --
2219,KNOX TRAVEL ACADEMY  --
222,CANADIAN COLLEGE OF BUSINESS & ENGLISH  --
2220,LAMBTON PARK COMMUNITY SCHOOL  --
2221,LANOR JUNIOR & MIDDLE SCHOOL  --
2222,LAWRENCE PARK COLLEGIATE INSTITUTE  --
2223,LEASIDE HIGH SCHOOL  --
2224,LESLIEVILLE JUNIOR PUBLIC SCHOOL  --
2225,LIAISON COLLEGE - TORONTO  --
2226,SCHOOL OF MAKE-UP  --
2227,LORD DUFFERIN JUNIOR & SENIOR PUBLIC SCHOOL  --
2228,LORD LANSDOWNE JUNIOR AND SENIOR PUBLIC SCHOOL  --
2229,LORETTO ABBEY CATHOLIC SECONDARY SCHOOL  --
223,SILVERCREST CHRISTIAN SCHOOL  --
2230,LORETTO COLLEGE SCHOOL  --
2231,LUCY MCCORMICK SENIOR SCHOOL  --
2232,MALVERN COLLEGIATE INSTITUTE  --
2233,MARCA COLLEGE OF HAIR & ESTHETICS - TORONTO  --
2235,MARKET LANE JUNIOR AND SENIOR PUBLIC SCHOOL  --
2236,MARSHALL MCLUHAN CATHOLIC SECONDARY SCHOOL  --
2237,MARVEL BEAUTY SCHOOL - TORONTO  --
2238,MAURICE CODY PUBLIC SCHOOL  --
2239,MCMURRICH JUNIOR PUBLIC SCHOOL  --
224,EAST YORK LEARNING EXPERIENCE  --
2240,METRO TORONTO SCHOOL FOR THE DEAF  --
2241,MONARCH PARK COLLEGIATE INSTITUTE  --
2242,MONTROSE PUBLIC SCHOOL  --
2243,MORSE STREET JUNIOR PUBLIC SCHOOL  --
2244,MOUNTAINS SYSTEMS CORPORATION  --
2245,MOUNTVIEW ALTERNATIVE JUNIOR SCHOOL  --
2246,MONSIGNOR FRASER COLLEGE (ALTERNATE STUDY)  --
2247,MONSIGNOR FRASER COLLEGE (TORONTO-ISABELLA CAMPUS)  --
2249,NATIONAL INSTITUTE OF BROADCASTING  --
2250,NATIVE CANADIAN CENTRE  --
2251,NEIL MCNEIL HIGH SCHOOL  --
2252,NIAGARA STREET PUBLIC SCHOOL  --
2253,NORSEMAN JUNIOR & MIDDLE SCHOOL  --
2254,NORTH PREPARATORY SCHOOL  --
2255,NORTH TORONTO COLLEGIATE INSTITUTE  --
2256,NORTHERN SECONDARY SCHOOL  --
2257,NORTHLEA ELEMENTARY AND MIDDLE SCHOOL  --
2258,NORWAY JUNIOR PUBLIC SCHOOL
2259,NOTRE DAME CATHOLIC SECONDARY SCHOOL  --
226,NIAGARA WEST EMPLOYMENT AND LEARNING CENTRE  --
2260,OAKWOOD COLLEGIATE INSTITUTE  --
2261,OASIS ALTERNATIVE SECONDARY SCHOOL  --
2262,OGDEN JUNIOR PUBLIC SCHOOL  --
2263,OPERATION SPRINGBOARD - COLLEGE ST  --
2264,ORDE STREET JUNIOR PUBLIC SCHOOL  --
2265,ORIOLE PARK JUNIOR PUBLIC SCHOOL  --
2267,OSSINGTON & OLD ORCHARD PUBLIC SCHOOL  --
2268,OUR LADY OF LOURDES CATHOLIC SCHOOL  --
2269,OUR LADY OF PERPETUAL HELP SEPARATE SCHOOL  --
227,MARCA COLLEGE - DUFFERIN MALL  --
2270,OUR LADY OF SORROWS SEPARATE SCHOOL  --
2271,OUR LADY OF THE ASSUMPTION SEPARATE SCHOOL  --
2272,OUR LADY OF VICTORY SEPARATE SCHOOL  --
2273,PALMERSTON AVENUE JUNIOR PUBLIC SCHOOL  --
2274,PAPE AVENUE JUNIOR PUBLIC SCHOOL  --
2275,PARK JUNIOR SENIOR SCHOOL  --
2276,PARK LAWN JUNIOR & MIDDLE SCHOOL  --
2277,PARKDALE COLLEGIATE INSTITUTE  --
2278,PARKDALE JUNIOR SENIOR SCHOOL  --
2279,PARKSIDE ELEMENTARY SCHOOL  --
228,ESL - WESTMINISTER UNITED CHURCH  --
2280,PARMED ACADEMY  --
2281,HINCKS-DELLCREST CENTRE - JARVIS  --
2282,BNOS BAIS YAAKOV HIGH SCHOOL  --
2284,PERTH AVENUE JUNIOR PUBLIC SCHOOL  --
2285,POPE PAUL SEPARATE SCHOOL  --
2286,PORTAGE TRAIL COMMUNITY JUNIOR SCHOOL  --
2287,PORTAGE TRAIL COMMUNITY MIDDLE SCHOOL  --
2288,PRESTEIGN HEIGHTS ELEMENTARY SCHOOL  --
2289,PRIMETECH INSTITUTE - TORONTO  --
229,SUDDABY PUBLIC SCHOOL  --
2291,QUEEN ALEXANDRA MIDDLE SCHOOL  --
2292,QUEEN VICTORIA PUBLIC SCHOOL  --
2293,QUEST PUBLIC SCHOOL  --
2294,R H MCGREGOR PUBLIC SCHOOL  --
2295,RAWLINSON COMMUNITY SCHOOL  --
2296,REGAL ROAD JUNIOR PUBLIC SCHOOL  --
2298,REGINA MUNDI SEPARATE SCHOOL  --
23,ABBEY PARK HIGH SCHOOL  --
230,COLLINGWOOD ALTERNATIVE EDUCATION  --
2300,RICHARD W SCOTT SEPARATE SCHOOL  --
2301,RICHMOND SCHOOL OF COMMERCE  --
2302,RIVERDALE COLLEGIATE INSTITUTE  --
2303,ROBETECH INSTITUTE INC  --
2304,ROCKCLIFFE MIDDLE SCHOOL  --
2305,RODEN JUNIOR PUBLIC SCHOOL  --
2306,ROLPH ROAD ELEMENTARY SCHOOL  --
2307,ROSE AVENUE PUBLIC SCHOOL  --
2308,ROSEDALE HEIGHTS SCHOOL OF THE ARTS  --
2309,ROSEDALE JUNIOR PUBLIC SCHOOL  --
2310,ROSELAND JUNIOR PUBLIC SCHOOL  --
2312,RUNNYMEDE COLLEGIATE INSTITUTE  --
2313,RUNNYMEDE JUNIOR SENIOR SCHOOL  --
2314,RYERSON COMMUNITY JUNIOR SENIOR PUBLIC SCHOOL  --
2315,SALVATION ARMY BETHANY HOME  --
2316,SANTA MARIA SEPARATE SCHOOL  --
2317,SCARLETT HEIGHTS ENTREPRENEURIAL ACADEMY  --
2318,SCHOOL OF LIFE EXPERIENCE  --
2320,SECOND STREET JUNIOR & MIDDLE SCHOOL  --
2321,SECORD ELEMENTARY SCHOOL  --
2323,SELWYN ELEMENTARY SCHOOL  --
2324,SENHOR SANTO CRISTO CATHOLIC SCHOOL  --
2325,SEVENTH STREET JUNIOR SCHOOL  --
2328,SHIRLEY STREET JUNIOR PUBLIC SCHOOL  --
2329,SILVERTHORN COMMUNITY SCHOOL  --
2330,SIMPSON HOUSE  --
2331,SIR ADAM BECK JUNIOR SCHOOL  --
2332,SMITHFIELD MIDDLE SCHOOL  --
2333,SOFTFLEX IT ACADEMY
2334,SOFTTRAIN INSTITUTE - TORONTO  --
2335,ALTERNATIVE SPECTRUM SENIOR SCHOOL  --
2336,SPRUCECOURT JUNIOR PUBLIC SCHOOL  --
2338,ST ALPHONSUS CATHOLIC SCHOOL  --
2339,ST AMBROSE SEPARATE SCHOOL  --
2341,ST ANSELM CATHOLIC SCHOOL  --
2342,ST ANTHONY CATHOLIC SCHOOL  --
2343,ST BERNADETTE CATHOLIC SCHOOL  --
2344,ST BERNARD SEPARATE SCHOOL  --
2345,ST BRIGID CATHOLIC SCHOOL  --
2346,ST BRUNO CATHOLIC SCHOOL  --
2347,ST CECILIA SEPARATE SCHOOL  --
2348,ST CHARLES SEPARATE SCHOOL  --
2349,ST CLARE SEPARATE SCHOOL  --
2351,ST DENIS SEPARATE SCHOOL  --
2352,ST FIDELIS SCHOOL  --
2354,ST FRANCIS XAVIER SEPARATE SCHOOL  --
2355,ST HELEN SEPARATE SCHOOL  --
2356,ST JAMES SEPARATE SCHOOL  --
2357,ST JOHN BOSCO CATHOLIC SCHOOL  --
2358,ST JOHN SEPARATE SCHOOL  --
2360,ST JOSEPH CATHOLIC ELEMENTARY SCHOOL  --
2361,ST JOSEPHS COLLEGE SCHOOL  --
2362,ST LEO CATHOLIC SCHOOL  --
2364,ST LUIGI SEPARATE SCHOOL  --
2365,ST LUKE SEPARATE SCHOOL  --
2366,ST MARGARET CATHOLIC SCHOOL  --
2367,ST MARK SEPARATE SCHOOL  --
2369,ST MARY OF THE ANGELS SEPARATE SCHOOL  --
2370,ST MARY ELEMENTARY SCHOOL  --
2371,ST MARYS CATHOLIC SECONDARY SCHOOL  --
2372,ST MATTHEW SEPARATE SCHOOL  --
2373,ST MICHAEL CATHOLIC SCHOOL  --
2374,ST MICHAELS CHOIR SCHOOL  --
2375,ST MICHAELS SENIOR CHOIR SCHOOL  --
2376,ST MONICA SEPARATE SCHOOL  --
2377,ST NICHOLAS OF BARI SEPARATE SCHOOL  --
2378,ST PATRICK CATHOLIC SECONDARY SCHOOL  --
2379,ST PAUL SEPARATE SCHOOL  --
2381,ST PIUS X SEPARATE SCHOOL  --
2382,ST RAYMOND SEPARATE SCHOOL  --
2383,ST RITA CATHOLIC SCHOOL  --
2384,ST SEBASTIAN SEPARATE SCHOOL  --
2385,ST TERESA SEPARATE SCHOOL  --
2386,ST THOMAS AQUINAS CATHOLIC SCHOOL  --
2387,ST VERONICA SEPARATE SCHOOL  --
2388,ST VINCENT DE PAUL ELEMENTARY SCHOOL  --
2390,STELLA MARIS SEPARATE SCHOOL  --
2393,SUBWAY ACADEMY I  --
2395,SUCCESS BUSINESS COLLEGE  --
2396,SUNNY VIEW PUBLIC SCHOOL  --
2397,SUNNYLEA JUNIOR SCHOOL  --
2398,SUTHERLAND-CHAN SCHOOL & TEACHING CLINIC  --
2399,SWANSEA JUNIOR AND SENIOR PUBLIC SCHOOL  --
24,ACCESS ELEMENTARY  --
2402,THORNCLIFFE PARK PUBLIC SCHOOL  --
2403,TORONTO IMAGE WORKS LTD  --
2404,TORONTO REHABILITATION INSTITUTE LYNDHURST  --
