,HomeZone,SchoolZone,SchoolCode,Age,Sex,License,Occupation,EmploymentStatus,StudentStatus,Vehicles,IncomeClass,Adults,Children,ExpansionFactor,ModeTakenToSchool,TripToSchoolTime,Dist,PD
16314,119,71,S455,30,F,Y,O,O,S,1,5,2,0,26.14,B,1130,5.748174,2
16315,2101,476,9291,18,M,Y,O,O,S,3,6,5,2,26.7,D,800,20.20463,33
16316,366,402,S586,49,M,Y,O,O,P,1,1,1,1,39.04,9,-1,5.92157,9
16318,510,476,9291,24,M,Y,P,P,S,3,6,3,0,23.63,9,-1,11.297270000000001,13
16321,398,476,9291,29,F,Y,S,F,P,1,2,2,3,21.66,B,910,12.83435,10
16323,2386,476,9291,30,F,Y,O,O,P,3,7,6,3,28.68,D,1200,9.32493,31
16324,482,476,9291,21,F,Y,O,O,S,1,7,4,0,25.14,B,1000,3.511265,12
16326,592,476,9291,45,F,Y,O,O,S,2,2,2,2,27.76,9,-1,3.8841129999999997,16
16327,491,476,9291,31,F,Y,G,F,P,1,7,2,0,25.61,9,-1,10.85933,13
16329,3361,3499,E0083,22,M,Y,S,P,S,1,2,6,1,30.66,P,745,2.1801999999999997,35
16330,2423,476,9291,24,F,Y,G,P,S,3,1,4,1,61.5,9,-1,10.99846,31
16331,535,71,S537,25,F,9,O,O,S,2,5,4,2,30.72,B,800,12.68508,13
16332,2256,476,9291,19,M,Y,O,O,S,3,3,5,0,21.88,B,800,9.915066,29
16333,571,476,9291,25,M,Y,O,O,S,2,4,3,0,20.66,9,-1,20.155369999999998,15
16334,263,476,9291,22,F,Y,O,O,S,2,7,7,1,25.85,B,900,12.701600000000001,6
16335,2244,476,9291,19,F,N,O,O,S,1,5,2,0,16.13,B,1100,11.98933,29
16336,3357,3360,E0492,23,M,Y,O,O,S,1,1,4,0,8.47,D,815,5.115392,35
16337,2107,476,9291,18,M,N,O,O,S,1,5,2,2,8.8,B,830,17.3278,33
16338,545,476,9291,64,M,Y,G,F,P,2,5,4,2,11.56,D,1810,15.858450000000001,14
16340,21,96,E0062,33,F,Y,G,P,P,1,3,2,2,28.8,B,830,4.222218,1
16343,562,170,9117,40,F,N,O,O,S,0,1,2,2,27.79,B,800,25.632189999999998,15
16344,3489,67,9021,22,M,N,O,O,S,1,5,4,0,4.11,J,1000,35.180690000000006,35
16346,66,67,9021,21,F,Y,P,F,S,0,3,2,0,17.29,9,-1,0.6182719999999999,1
16347,3655,4069,E0328,29,M,Y,P,F,P,2,4,2,0,18.98,9,-1,26.57336,36
16350,4060,4069,E0328,41,M,Y,O,O,S,2,6,2,0,22.5,D,1110,6.296456,40
16356,131,70,2450,20,F,N,S,P,S,2,6,4,1,31.18,B,1100,10.57419,3
16357,17,70,2450,19,M,N,O,O,S,0,7,2,0,24.89,B,945,4.138214,1
16358,444,70,2450,41,F,Y,P,F,P,1,7,2,1,18.36,9,-1,13.78059,11
16359,65,70,2450,32,M,Y,P,F,S,2,6,2,0,18.29,9,-1,2.99491,1
16360,452,443,E0264,34,F,Y,O,O,S,0,7,1,0,48.34,9,-1,1.188566,11
16361,577,623,E0506,31,F,Y,O,O,S,1,2,3,2,45.63,W,900,1.0183010000000001,16
16363,2363,70,2450,62,F,Y,O,O,P,2,4,2,0,10.61,9,-1,19.40532,31
16364,3865,70,2450,21,F,Y,O,O,S,2,1,2,0,35.07,9,-1,22.86019,36
16366,4040,327,E0519,25,F,Y,G,P,S,2,7,2,0,16.55,D,600,27.88523,39
16367,3604,70,2450,20,F,Y,O,O,S,3,7,3,3,28.24,D,900,29.53194,36
16369,467,443,S045,68,F,N,O,O,P,1,2,2,0,10.48,B,815,6.708786999999999,12
16370,383,350,1175,49,M,Y,O,O,S,1,1,1,1,21.84,D,810,7.254605,9
16372,3380,327,9261,23,F,Y,O,O,S,2,4,5,1,33.01,9,-1,23.75452,35
16374,1153,70,2450,21,F,Y,O,O,S,2,4,4,0,48.96,9,-1,42.25861,22
16376,189,70,2450,17,M,Y,O,O,S,2,6,2,1,23.87,B,800,3.454704,4
16377,250,476,9291,24,M,N,S,P,S,1,2,3,0,16.93,B,1405,14.447239999999999,6
16378,2420,476,9291,18,F,N,O,O,S,1,1,4,0,55.28,9,-1,11.69014,31
16379,4005,4012,844,50,M,Y,O,O,P,1,3,2,0,16.25,D,730,6.360303000000001,39
16380,3606,3672,996,45,F,Y,O,O,S,2,2,5,3,46.75,B,930,4.247255999999999,36
16381,537,476,9291,23,M,Y,M,F,P,2,4,3,1,18.01,9,-1,12.47172,13
16382,2356,476,9291,23,M,N,O,O,S,1,4,3,0,90.97,P,715,8.473467,31
16383,2418,476,9291,38,F,Y,O,O,P,1,6,3,2,26.49,9,-1,14.36055,31
16384,3865,476,9291,29,F,Y,G,F,P,1,4,2,0,22.9,9,-1,38.25807,36
16385,3378,3499,E0083,50,F,Y,O,O,S,2,7,3,0,19.66,P,1230,4.683208,35
16387,2709,476,9291,22,M,N,O,O,S,1,1,2,0,36.26,P,830,24.72041,30
16388,401,476,9291,29,F,N,O,O,S,0,7,2,1,35.91,9,-1,14.67984,10
16389,481,476,9291,45,F,Y,P,H,P,2,7,3,0,4.05,W,1840,2.1646959999999997,12
16391,46,71,9028,27,F,N,P,P,S,0,2,2,0,17.3,W,810,1.399681,1
16392,472,476,9291,24,M,Y,O,O,S,2,2,4,0,20.89,B,800,2.061842,12
16394,2405,476,9291,35,F,N,G,P,P,1,7,3,0,13.16,9,-1,8.168463000000001,31
16395,448,476,9291,20,F,Y,S,P,P,0,7,2,0,15.67,9,-1,5.463972,11
16396,443,476,9291,25,M,Y,O,O,P,1,1,1,0,23.76,B,1500,6.061081,11
16399,2427,476,9291,19,M,N,O,O,S,2,3,4,0,42.16,B,830,10.33156,31
16400,4033,476,9291,23,F,Y,O,O,S,4,6,5,0,77.49,9,-1,48.76197,39
16401,445,476,9291,23,M,Y,G,F,P,1,7,3,0,24.98,9,-1,6.521045,11
16402,185,71,9028,37,M,Y,P,P,S,0,3,2,0,17.85,C,900,3.424288,4
16403,467,476,9291,35,M,Y,P,F,P,1,7,2,2,11.89,9,-1,2.890688,12
16404,319,476,9291,40,F,Y,O,O,P,0,5,2,0,20.13,9,-1,25.3804,8
16405,463,476,9291,30,F,Y,O,O,S,2,4,2,0,20.79,B,800,4.9109490000000005,11
16406,2420,476,9291,35,M,Y,G,F,P,2,2,2,2,18.0,D,845,11.69014,31
16407,2121,476,9291,36,F,Y,G,F,P,1,4,2,0,24.04,9,-1,10.263290000000001,33
16408,587,476,9291,24,M,N,O,O,P,2,2,6,0,31.01,9,-1,2.92466,16
16409,2428,476,9291,20,F,N,S,P,S,6,7,5,0,11.34,B,1000,11.113520000000001,31
16410,100,71,9037,27,F,N,O,O,S,1,4,2,0,10.19,B,730,4.156726,2
16412,209,476,9291,25,M,Y,S,J,S,0,2,2,0,20.62,B,700,14.09418,4
16415,245,476,9291,26,F,Y,S,F,P,0,7,1,0,30.95,9,-1,9.354184000000002,5
16416,4001,3853,C349,42,M,Y,P,F,P,2,3,2,2,13.76,9,-1,28.88385,39
16418,545,476,9291,34,M,N,O,O,S,1,5,5,0,5.89,9,-1,15.858450000000001,14
16419,2409,4069,E0328,18,M,Y,O,O,S,2,7,3,3,14.55,9,-1,76.58160000000001,31
16421,2367,67,9021,19,F,N,S,P,S,1,1,3,1,14.96,B,710,23.25431,31
16422,3870,3325,9302,34,F,Y,O,O,S,2,3,3,0,53.42,U,805,19.38923,36
16424,3855,3660,874,49,F,Y,M,P,P,1,7,2,0,26.74,9,-1,6.932199000000001,36
16425,3437,3850,770,54,M,Y,P,P,S,1,2,3,3,26.82,D,830,21.9362,35
16426,3715,3612,E0349,56,F,Y,O,O,P,2,6,4,0,43.34,B,830,4.119997000000001,36
16433,3323,3325,9302,25,M,Y,G,F,P,3,6,4,0,8.42,9,-1,4.771581,35
16434,3367,3325,C450,51,M,Y,S,P,P,1,1,3,0,26.18,9,-1,1.5229070000000002,35
16435,3687,3325,9302,19,F,N,O,O,S,0,2,3,1,49.05,B,730,10.62867,36
16443,439,70,A225,33,M,N,O,O,S,2,5,3,0,18.41,B,800,11.87515,11
16444,4190,443,E0264,23,F,Y,O,O,P,1,4,2,1,29.9,9,-1,60.184779999999996,40
16445,312,70,2450,22,M,Y,O,O,S,1,3,3,0,11.44,B,1700,12.00023,8
16446,213,70,2450,49,F,Y,P,H,P,2,6,2,2,14.84,9,-1,7.192495,4
16447,301,70,2450,19,F,Y,O,O,S,1,2,2,0,12.81,B,800,11.41675,8
16448,178,70,2450,46,F,Y,9,F,P,1,5,2,2,10.16,B,1635,7.287353,3
16451,104,70,2450,22,F,N,S,P,P,2,7,5,0,20.91,9,-1,3.126191,2
16452,457,70,2450,19,M,Y,O,O,S,2,4,3,2,31.92,9,-1,14.356950000000001,11
16454,249,70,2450,21,F,N,O,O,S,1,2,2,0,73.16,9,-1,10.141399999999999,6
16457,621,70,2450,26,M,Y,S,P,S,1,7,3,1,53.27,B,1220,26.048189999999998,16
16458,2427,70,2450,23,F,Y,O,O,S,3,6,4,0,5.38,J,645,28.168680000000002,31
16461,383,70,2450,18,F,N,O,O,S,2,2,3,0,27.2,B,1155,20.57864,9
16468,328,476,9291,36,F,Y,O,O,P,2,3,4,0,43.1,9,-1,29.22325,8
16469,3380,71,9028,35,M,Y,P,P,P,2,7,2,2,31.4,9,-1,35.06042,35
16470,2427,476,9291,20,M,N,O,O,S,2,5,4,1,29.15,B,705,10.33156,31
16471,173,71,9028,30,F,Y,O,O,S,1,6,2,2,18.16,B,1145,3.140968,3
16472,2411,476,9291,19,M,Y,S,P,S,2,6,2,1,3.46,D,1000,11.34363,31
16473,2108,476,9291,23,F,Y,O,O,S,2,3,4,1,11.86,B,800,15.99397,33
16474,4186,4012,844,44,M,Y,O,O,S,2,5,2,2,23.72,D,830,7.7880080000000005,39
16475,2022,476,9291,52,M,Y,O,O,S,2,2,4,1,36.74,9,-1,26.56548,33
16476,506,476,9291,23,F,Y,O,O,P,1,7,3,0,38.82,9,-1,8.327941,13
16477,2434,23,9511,26,M,Y,P,F,P,1,3,3,0,21.73,D,1730,32.28302,31
16479,2080,476,9291,21,M,Y,O,O,S,2,2,6,0,15.82,P,710,19.95889,33
16481,575,476,9291,22,F,Y,O,O,S,4,6,4,0,11.6,D,1330,15.82577,15
16484,223,476,9291,24,F,Y,P,F,P,2,2,4,1,58.84,9,-1,9.461292,5
16486,222,476,9291,43,M,Y,G,F,P,1,3,2,2,81.8,9,-1,10.91714,4
16488,3690,327,9261,21,M,Y,S,P,S,3,2,3,0,18.28,D,800,10.45122,36
16489,334,327,9261,28,M,Y,P,F,S,2,4,3,0,11.59,D,945,1.7857720000000001,8
16491,365,70,2450,21,M,Y,O,O,S,1,1,4,3,68.21,B,1100,15.870040000000001,9
16493,42,70,2450,18,F,Y,O,O,S,1,6,4,0,76.33,W,810,1.550749,1
16494,563,70,2450,22,F,Y,O,O,S,1,3,3,1,20.58,9,-1,23.85964,15
16495,264,70,2450,19,F,N,S,P,S,1,7,4,2,42.1,9,-1,6.426495,6
16496,441,70,2450,20,M,Y,O,O,S,1,4,2,0,23.01,9,-1,11.63148,11
16497,459,70,2450,18,F,Y,O,O,S,2,5,4,1,15.57,B,630,16.45366,11
16507,427,71,9028,23,M,Y,O,O,S,2,6,3,1,41.47,B,1205,11.61122,11
16508,481,476,9291,44,F,Y,S,P,P,0,1,1,1,5.13,9,-1,2.1646959999999997,12
16511,2563,476,9291,27,F,Y,O,O,S,2,4,2,0,30.25,D,830,26.15361,28
16513,477,476,9291,49,F,Y,O,O,S,2,2,6,0,28.3,9,-1,1.600759,12
16514,165,476,9291,29,F,Y,G,F,P,3,6,3,0,10.84,D,1730,18.935830000000003,3
16515,536,476,9291,46,F,N,O,O,S,1,2,3,1,42.42,B,845,13.68357,13
16516,508,476,9291,19,M,Y,O,O,S,0,2,2,0,21.1,B,820,9.556037,13
16517,1076,476,9291,25,M,Y,P,F,P,3,6,3,0,7.82,D,1730,27.97046,21
16518,2408,476,9291,44,F,Y,S,P,P,1,3,2,1,14.33,D,835,9.283597,31
16519,2426,476,9291,24,M,Y,O,O,S,3,4,4,0,29.2,D,1915,9.140555,31
16520,2247,476,9291,40,F,Y,S,P,P,3,4,5,0,21.1,P,1820,10.100959999999999,29
16521,2386,476,9291,22,F,Y,O,O,S,3,6,5,2,39.74,9,-1,9.32493,31
16522,4189,476,9291,26,M,Y,S,P,S,3,5,3,0,35.36,B,620,62.18204,40
16526,181,476,9291,80,M,Y,G,H,P,1,5,1,0,17.94,9,-1,11.633700000000001,4
16527,2449,476,9291,27,F,9,S,P,S,2,4,6,0,72.75,B,800,11.63452,31
16528,173,71,9028,26,F,Y,P,P,S,0,2,1,0,30.18,9,-1,3.140968,3
16529,3842,3672,996,24,F,N,O,O,S,1,3,2,0,40.67,W,830,1.546325,36
16530,381,376,E0613,38,F,N,O,O,P,0,2,2,0,18.02,W,900,1.0462060000000002,9
16531,230,476,9291,49,F,Y,S,P,P,0,2,2,2,22.31,B,1700,5.968531,5
16533,389,476,9291,21,F,Y,S,P,S,1,4,3,2,34.78,9,-1,14.875200000000001,10
16534,4042,4012,844,48,F,Y,S,F,P,2,4,2,1,10.58,D,1745,6.683757,39
16535,398,476,9291,23,M,N,O,O,S,0,4,5,0,37.07,9,-1,12.83435,10
16537,454,476,9291,26,F,Y,G,F,P,0,3,1,0,24.26,9,-1,7.328841,11
16538,537,476,9291,42,M,Y,G,F,P,1,3,2,2,24.97,D,1915,12.47172,13
16539,608,476,9291,39,M,N,O,O,P,1,4,3,0,8.81,9,-1,8.519878,16
16540,3603,3672,996,40,F,N,O,O,S,2,2,3,0,13.97,P,1200,7.971066999999999,36
16541,588,476,9291,37,M,Y,G,F,P,2,4,2,0,12.74,9,-1,2.944585,16
16543,590,476,9291,45,M,Y,M,P,P,3,7,3,1,10.23,D,1710,3.6989159999999996,16
16544,515,476,9291,29,F,Y,G,F,P,1,4,2,2,66.53,D,1600,15.24972,13
16546,2377,476,9291,28,M,Y,P,F,P,2,4,3,0,11.57,9,-1,12.04959,31
16548,427,476,9291,32,F,Y,P,P,P,1,3,1,0,50.95,9,-1,10.62556,11
16549,538,476,9291,33,F,Y,G,F,P,1,3,1,0,35.41,9,-1,13.742280000000001,13
16550,594,476,9291,19,F,N,S,P,S,1,3,3,0,16.27,B,705,5.1124719999999995,16
16552,2272,476,9291,20,M,Y,9,J,S,3,3,3,0,22.1,9,-1,6.782571999999999,29
16553,491,476,9291,28,M,Y,P,F,P,2,7,2,0,15.41,9,-1,10.85933,13
16554,579,476,9291,20,F,Y,G,P,P,0,3,3,0,13.96,9,-1,9.860681000000001,16
16555,2607,71,S455,25,F,Y,S,P,S,2,7,3,0,13.77,J,720,45.11728,27
16556,216,71,9028,65,M,Y,O,O,P,2,7,2,0,11.28,C,920,5.254631,4
16557,3617,476,9291,23,F,Y,S,P,S,2,7,4,0,28.33,J,850,46.0556,36
16558,3604,3672,996,22,M,Y,S,P,P,5,4,5,0,56.42,D,800,7.325773,36
16560,397,476,9291,21,M,Y,S,P,S,0,2,2,0,11.14,B,900,12.248280000000001,10
16561,171,476,9291,24,F,Y,S,P,S,2,4,5,0,45.04,P,710,18.01993,3
16562,507,476,9291,18,F,Y,S,P,S,2,5,3,0,15.87,P,910,9.010552,13
16563,2209,476,9291,31,M,Y,O,O,S,2,3,3,0,20.48,9,-1,12.756530000000001,29
16564,2120,476,9291,19,M,Y,P,P,S,2,7,4,0,16.22,P,1150,12.60242,33
16566,597,476,9291,26,F,N,O,O,S,1,4,4,0,20.28,B,915,6.646292,16
16567,476,476,9291,18,F,N,O,O,S,0,1,2,0,3.28,W,1100,0.0,12
16569,2131,476,9291,40,F,Y,O,O,S,2,2,2,2,18.75,D,900,13.288680000000001,33
16571,442,476,9291,33,M,Y,O,O,S,1,4,2,0,24.7,B,700,7.041489,11
16573,2101,476,9291,35,F,Y,O,O,S,2,4,2,2,19.39,D,700,20.20463,33
16574,480,476,9291,32,F,Y,O,O,S,1,2,2,2,43.55,D,900,1.7348329999999998,12
16575,617,476,9291,22,M,Y,S,P,S,2,3,4,0,35.12,B,730,11.747309999999999,16
16576,562,476,9291,26,F,Y,O,O,S,4,7,4,0,26.38,D,930,14.61429,15
16577,591,476,9291,50,F,Y,G,F,P,1,2,3,0,3.21,9,-1,5.267234,16
16578,106,67,9021,31,F,Y,S,P,S,0,3,2,0,6.15,C,1400,5.992331999999999,2
16579,458,67,9021,20,M,Y,O,O,S,1,2,6,0,28.95,9,-1,16.77866,11
16582,38,67,9021,18,F,Y,O,O,S,0,1,1,0,25.23,B,835,1.6134779999999997,1
16587,390,67,9021,22,F,N,P,P,S,0,2,3,0,80.48,B,900,19.39507,10
16591,5192,67,9021,18,M,N,S,P,S,2,5,3,1,23.33,J,700,63.47739,46
16592,3369,67,9021,19,M,Y,O,O,S,3,5,4,1,102.68,9,-1,37.38911,35
16598,143,157,9524,59,F,Y,O,O,S,1,1,1,0,182.6,D,730,6.7057780000000005,3
16599,2237,67,9021,23,F,Y,S,F,P,3,5,5,0,43.6,9,-1,28.201,29
16600,467,597,759,83,F,Y,O,O,P,1,2,1,0,21.7,9,-1,7.2810109999999995,12
16601,3719,4069,E0328,20,F,Y,O,O,S,2,3,3,0,14.66,B,830,31.25161,36
16604,3467,3340,A024,44,F,Y,G,F,P,3,7,4,0,22.03,9,-1,6.570206,35
16605,3682,4069,E0328,23,F,Y,O,O,S,2,3,4,0,19.85,P,700,36.90681,36
16606,113,67,9021,18,F,N,O,O,S,2,6,3,2,20.62,B,730,5.036035,2
16607,3436,391,9092,20,M,Y,S,P,S,2,3,3,0,25.82,9,-1,32.24645,35
16608,2121,391,9092,28,F,Y,S,J,P,2,3,4,0,33.54,B,800,4.144365,33
16609,431,391,9092,24,F,9,O,O,S,3,2,6,1,31.63,9,-1,4.911207,11
16610,2133,391,9092,19,F,Y,G,P,S,3,3,5,1,26.12,D,730,10.92759,33
16611,239,391,E0471,19,M,Y,O,O,S,2,6,4,0,22.8,9,-1,18.74167,5
16612,134,391,9092,19,M,Y,S,P,S,1,3,2,0,4.18,B,900,9.5369,3
16613,2072,391,9092,21,M,Y,O,O,S,3,7,4,0,19.83,D,1040,11.262120000000001,33
16614,114,391,9092,21,M,Y,O,O,S,3,6,3,0,15.01,D,1030,15.00056,2
16615,1062,391,9092,22,M,Y,O,O,S,3,7,4,0,76.81,9,-1,40.39005,21
16616,621,391,9092,21,F,Y,S,P,S,2,2,4,0,24.36,9,-1,24.88558,16
16617,383,391,9092,44,F,Y,O,O,S,1,2,2,3,39.49,B,630,8.888864,9
16618,3690,391,9092,22,M,Y,O,O,S,4,4,4,0,19.82,9,-1,26.16151,36
16619,3664,391,9092,24,M,Y,S,P,S,3,7,5,0,69.89,9,-1,31.84,36
16620,583,476,9291,49,F,Y,O,O,P,2,7,3,0,25.06,9,-1,6.5443500000000006,16
16621,538,71,9028,36,M,Y,P,P,S,1,1,2,3,116.1,9,-1,10.450719999999999,13
16622,1037,476,9291,39,F,Y,P,F,P,2,4,3,2,21.7,D,1530,22.39652,20
16624,2602,476,9291,23,M,Y,S,F,P,2,2,3,1,35.85,9,-1,31.419900000000002,27
16625,470,476,9291,39,F,Y,O,O,S,2,3,2,2,16.64,D,855,1.7534839999999998,12
16626,2434,476,9291,35,F,Y,G,F,P,2,1,2,1,13.51,9,-1,15.45579,31
16627,222,476,9291,27,M,Y,G,P,P,1,2,4,0,34.93,9,-1,10.91714,4
16629,228,476,9291,24,F,Y,O,O,S,2,4,2,2,55.05,D,1300,9.019583,5
16630,477,476,9291,36,F,9,O,O,P,1,7,4,1,14.53,9,-1,1.600759,12
16632,505,476,9291,21,M,N,S,P,P,1,3,3,0,19.46,9,-1,7.784019,13
16634,2023,476,9291,17,M,N,S,P,S,2,6,3,1,92.06,P,715,26.03118,33
16636,2107,408,9278,20,M,Y,O,O,S,4,5,5,0,25.79,D,900,15.497530000000001,33
16637,2610,71,9028,45,F,Y,P,P,P,2,3,2,1,17.72,9,-1,46.19715,27
16639,338,67,9021,20,F,Y,S,P,P,2,6,4,0,51.81,B,715,14.934959999999998,8
16640,138,157,9524,31,F,N,O,O,S,0,1,1,6,46.82,B,725,4.3445290000000005,3
16642,137,157,9524,19,M,Y,M,J,P,1,2,3,4,33.03,B,900,4.14438,3
16645,271,436,9263,18,F,N,S,P,P,0,7,5,1,44.78,P,1000,16.993959999999998,6
16646,400,170,9117,49,F,N,P,P,P,0,1,3,0,11.73,9,-1,13.126149999999999,10
16648,150,157,9524,47,F,N,O,O,S,2,4,2,0,11.16,B,750,4.595899,3
16651,120,67,9021,28,F,Y,P,P,P,1,4,4,0,10.28,9,-1,7.302626,2
16652,588,67,9021,18,M,N,O,O,S,1,2,5,0,23.81,B,1420,21.668779999999998,16
16655,67,67,9021,20,F,Y,S,P,S,0,7,2,0,43.15,W,915,0.0,1
16656,2417,67,9021,21,F,N,G,P,S,2,3,4,0,35.35,J,730,34.12926,31
16658,3720,67,9021,20,F,Y,S,P,S,2,7,2,0,19.39,B,1000,36.10486,36
16659,375,391,9092,20,F,Y,S,P,S,3,5,4,1,31.45,P,845,8.858553,9
16660,2125,391,9092,40,M,Y,O,O,S,1,7,1,0,9.71,D,800,6.669198000000001,33
16661,463,391,9092,22,M,9,O,O,S,0,7,4,0,51.89,B,930,11.27774,11
16662,428,391,9092,20,M,Y,O,O,S,2,4,3,0,25.5,D,830,4.493837,11
16664,5164,391,9092,31,M,Y,P,P,S,1,5,3,0,83.96,B,900,74.83222,46
16665,3364,391,9092,56,F,Y,O,O,S,2,7,2,0,9.09,9,-1,21.23738,35
16666,545,391,9092,19,F,N,O,O,S,2,4,3,1,4.57,B,700,28.00159,14
16667,577,391,9092,30,F,Y,G,P,S,1,7,2,0,15.88,9,-1,26.16531,16
16668,3386,391,9092,21,F,9,S,P,S,2,2,3,1,36.44,B,700,23.14761,35
16669,72,391,9092,21,F,Y,O,O,S,2,7,4,0,8.6,D,1130,15.740680000000001,1
16670,5071,391,9092,18,F,Y,O,O,S,3,6,4,0,17.5,B,900,79.29522,45
16672,3833,391,9092,18,M,Y,O,O,S,1,7,4,1,35.53,B,1130,26.85687,36
16673,469,391,9092,20,M,Y,S,P,S,2,1,3,0,98.37,9,-1,12.27826,12
16674,5077,391,S118,18,M,Y,S,P,S,2,4,4,0,18.56,9,-1,79.40117,45
16676,243,391,9092,19,F,Y,S,P,S,2,4,4,0,38.26,9,-1,19.27434,5
16677,93,391,9092,30,M,Y,S,F,P,1,4,2,0,55.21,9,-1,16.63628,2
16679,40,391,E0471,34,M,Y,P,P,S,0,4,2,0,18.58,C,1105,17.72337,1
16680,2133,391,9092,20,M,N,O,O,S,2,3,4,0,22.6,P,1100,10.92759,33
16681,2057,391,C405,30,M,Y,O,O,S,5,2,4,0,24.86,D,1100,9.520301,33
16682,398,391,9092,26,M,Y,O,O,S,0,2,1,0,32.52,W,910,1.7730339999999998,10
16683,2073,391,9092,19,F,Y,O,O,S,2,5,4,0,49.51,P,730,12.7214,33
16684,217,391,9092,22,F,N,O,O,P,2,6,4,0,61.51,9,-1,16.586759999999998,4
16685,3346,391,9092,24,F,Y,O,O,S,1,3,3,0,30.71,9,-1,28.24128,35
16690,385,70,2450,19,M,N,O,O,S,2,4,3,1,16.31,B,1115,19.89798,10
16693,134,141,S167,18,F,N,O,O,S,1,7,3,0,14.8,P,830,3.2906009999999997,3
16695,600,70,2450,24,F,9,O,O,S,1,7,3,0,10.45,B,1205,25.490779999999997,16
16697,2426,70,2450,23,M,Y,O,O,S,3,7,5,0,69.89,B,1530,26.97768,31
16698,3366,3466,E0631,63,M,Y,M,P,P,4,6,5,1,48.48,D,1800,10.69774,35
16699,94,70,2450,25,F,Y,S,F,P,0,4,2,0,5.6,9,-1,1.7093570000000002,2
16701,262,70,2450,21,M,Y,P,P,S,4,6,6,0,30.89,D,1100,7.057758000000001,6
16703,2447,70,2450,50,F,Y,P,H,P,3,7,3,1,14.75,9,-1,32.55362,31
16708,163,476,9291,22,F,Y,S,F,P,0,7,4,0,16.19,9,-1,17.389590000000002,3
16709,3650,476,9291,26,F,Y,G,F,P,1,4,2,0,25.54,9,-1,44.59871,36
16710,363,376,C268,40,F,Y,O,O,S,1,7,6,0,51.7,9,-1,3.7910809999999997,9
16712,2451,408,9278,23,F,Y,S,P,S,1,7,2,0,22.7,9,-1,32.274770000000004,31
16713,2618,476,9291,19,M,Y,O,O,S,4,4,7,0,26.21,B,755,29.642970000000002,27
16714,597,476,9291,22,M,Y,O,O,S,2,4,3,2,40.14,B,830,6.646292,16
16715,476,476,9291,19,F,Y,O,O,S,1,1,2,0,29.0,9,-1,0.0,12
16716,1173,476,9291,28,F,Y,S,P,P,1,3,2,0,32.62,P,905,45.52621,23
16718,450,476,9291,26,M,Y,O,O,P,2,2,3,0,3.77,B,700,5.736675999999999,11
16723,2378,476,9291,19,M,Y,O,O,S,1,7,2,1,25.5,P,700,13.004760000000001,31
16724,2434,476,9291,25,F,N,P,F,P,4,6,4,3,52.43,9,-1,15.45579,31
16725,381,476,9291,19,M,Y,S,P,S,1,2,4,0,24.49,B,1000,20.96914,9
16727,582,476,9291,24,F,N,O,O,S,1,2,2,0,44.77,9,-1,7.17629,16
16729,427,71,9037,20,F,9,O,O,S,2,5,4,4,33.47,B,1100,11.61122,11
16730,2669,476,9291,20,F,Y,S,P,S,3,5,3,2,36.23,D,805,27.643,32
16732,313,476,9291,29,F,N,S,F,P,1,5,2,0,21.67,9,-1,26.567970000000003,8
16733,60,71,9028,32,F,Y,P,P,S,1,6,2,0,21.51,B,830,4.135478,1
16734,2855,2864,C266,25,M,N,S,P,P,3,3,4,0,14.95,9,-1,6.410713,25
16736,601,476,9291,23,F,Y,S,P,S,3,7,3,0,14.35,D,900,6.568893,16
16737,595,476,9291,20,M,N,S,P,S,2,4,4,0,21.92,9,-1,5.96633,16
16738,2358,476,9291,18,M,Y,G,P,S,1,4,2,1,70.93,9,-1,7.940683000000001,31
16741,2108,476,9291,20,F,Y,S,P,S,4,3,6,0,23.95,D,1000,15.99397,33
16743,2237,476,9291,17,M,Y,O,O,S,2,4,3,1,23.89,P,730,15.64983,29
16745,560,476,9291,24,F,N,O,O,S,1,2,5,0,64.5,B,805,17.09064,15
16748,3628,3499,E0083,49,F,Y,O,O,S,1,7,2,1,38.83,D,730,9.933768,36
16749,2039,476,9291,24,F,Y,S,F,P,1,7,2,0,37.54,9,-1,19.234479999999998,33
16750,282,476,9291,25,F,N,O,O,S,0,7,2,0,28.25,9,-1,13.11903,6
16752,559,71,A122,54,M,Y,O,O,S,2,1,3,0,26.12,B,1100,21.201220000000003,15
16753,304,476,9291,56,F,Y,G,F,P,1,3,1,0,24.94,9,-1,28.0472,8
16754,588,71,S537,45,M,Y,O,O,S,0,2,3,3,43.42,B,730,20.30383,16
16755,452,476,9291,58,F,Y,P,P,P,1,1,3,0,21.49,9,-1,7.15161,11
16756,503,476,9291,22,M,N,G,P,P,3,6,5,0,42.04,B,1230,7.983944,13
16757,467,71,A122,38,F,Y,O,O,S,1,1,2,0,21.01,B,1200,15.9525,12
16759,467,476,9291,21,M,Y,P,P,S,1,4,3,0,56.63,B,1500,2.890688,12
16761,3681,3859,A309,33,F,Y,O,O,P,1,2,2,2,21.92,9,-1,1.324256,36
16762,2611,71,9028,62,F,Y,P,F,P,1,4,1,0,4.6,9,-1,44.76601,27
16763,275,71,9028,29,M,Y,P,F,P,1,7,2,0,5.71,9,-1,5.761901999999999,6
16764,2428,476,9291,22,F,Y,O,O,S,3,2,4,0,7.66,B,900,11.113520000000001,31
16765,452,476,9291,23,M,Y,O,O,S,1,7,1,0,33.56,9,-1,7.15161,11
