HomeZone,SchoolZone,SchoolCode,Age,Sex,License,Occupation,EmploymentStatus,StudentStatus,Vehicles,IncomeClass,Adults,Children,ExpansionFactor,ModeTakenToSchool,TripToSchoolTime
2206,476,9291,28,F,Y,O,O,S,2,4,2,0,11.73,D,830
223,476,9291,19,M,N,S,P,S,1,7,3,1,48.92,B,830
531,293,C236,18,M,N,S,P,S,4,7,5,0,50.66,B,1030
523,3666,C030,37,F,N,O,O,P,1,7,2,2,23.82,P,815
223,273,808,23,M,N,O,O,S,0,2,4,0,21.69,W,900
2257,2373,C185,61,F,Y,O,O,S,3,6,3,0,19.18,D,935
252,273,808,71,M,N,O,O,P,0,1,1,0,33.4,B,1710
3833,3325,9302,54,M,Y,O,O,S,1,7,2,0,4.18,P,825
3434,3325,9302,20,M,N,S,P,S,2,4,3,1,29.18,B,1000
3376,3325,E0270,38,F,Y,O,O,P,1,3,2,3,24.7,B,930
3429,3325,9302,19,M,Y,O,O,S,3,4,6,0,36.12,B,715
3644,3850,770,39,F,Y,S,P,S,1,3,2,1,5.18,B,820
3370,3325,9302,22,M,N,O,O,S,1,2,2,0,45.44,B,900
2133,3325,9302,18,F,N,O,O,S,2,7,3,0,21.08,P,900
3464,70,2450,28,F,Y,O,O,S,4,5,5,0,13.92,J,715
3466,3466,E0631,38,F,Y,O,O,P,1,2,2,2,8.61,W,905
3716,70,2450,30,M,Y,O,O,S,3,7,4,0,10.97,D,1300
46,70,2450,24,F,Y,O,O,S,0,4,2,0,20.39,W,900
3481,70,2450,22,F,Y,O,O,S,3,4,4,0,11.77,J,800
163,70,2450,22,F,Y,P,P,S,1,3,4,0,26.41,B,1045
307,70,2450,47,F,Y,P,F,P,3,6,2,1,23.56,D,1730
3864,3666,C030,29,F,Y,O,O,P,0,7,1,1,30.23,B,820
3653,3666,C030,39,F,Y,O,O,P,1,2,2,2,39.12,B,915
2434,2373,C134,58,F,Y,O,O,P,2,4,4,0,13.72,D,1300
4140,3325,9302,18,M,Y,S,P,S,4,6,4,2,7.73,P,1520
3378,3325,9302,20,F,Y,S,P,S,3,4,4,5,35.72,D,820
105,3325,9302,26,F,Y,O,O,S,0,4,2,0,74.12,B,1315
3628,3335,A032,18,F,Y,O,O,S,1,7,2,1,13.3,P,1045
3459,3325,9302,22,F,Y,S,P,S,4,5,5,0,55.57,P,1000
4041,3325,9302,31,F,Y,S,P,P,2,4,2,0,22.17,D,630
456,2396,C346,22,M,N,O,O,S,2,2,3,0,13.61,B,1000
3644,3325,9302,22,F,Y,O,O,S,1,7,4,0,58.85,P,715
2433,3325,9302,20,F,Y,O,O,S,3,7,4,1,41.0,D,700
3346,3325,9302,18,M,Y,M,P,S,3,6,3,1,5.49,B,1100
3460,3325,E0270,20,M,N,O,O,P,1,4,4,0,45.71,P,715
3375,3325,9302,20,F,N,S,P,S,1,2,2,0,31.83,B,1350
3361,3325,9302,34,F,Y,G,P,S,1,2,5,1,62.99,D,800
4075,70,2450,25,M,Y,P,P,S,2,4,3,1,12.32,G,630
552,70,2450,17,M,N,O,O,S,1,5,1,1,28.11,B,900
514,70,2450,21,F,Y,S,P,S,2,4,4,1,16.21,D,1040
450,70,2450,23,F,N,O,O,P,1,1,4,0,34.74,B,1200
433,70,2450,28,M,Y,O,O,S,2,4,3,0,9.58,B,950
431,70,2450,23,F,Y,O,O,S,2,3,2,0,21.76,D,1115
346,331,447,58,F,N,O,O,P,2,6,5,2,16.58,B,820
53,3666,A210,26,F,Y,P,J,P,0,2,2,0,17.42,B,1200
313,331,9112,24,M,N,O,O,P,0,7,3,0,33.9,B,810
3852,3666,E0150,35,F,Y,O,O,P,1,4,2,1,36.73,D,850
3442,293,C236,23,F,Y,S,P,S,5,6,3,0,21.0,D,900
3431,3325,9302,19,M,N,G,P,S,3,6,4,2,34.32,B,1000
3375,3325,9302,20,M,Y,S,P,S,3,3,4,0,27.27,D,900
3429,3325,9302,40,F,Y,O,O,S,2,2,4,2,27.49,D,1100
2060,2109,C472,30,F,N,O,O,S,1,7,3,0,7.11,B,835
3366,3325,C450,17,M,N,O,O,S,2,4,4,2,43.15,B,1100
3346,3325,9302,18,F,N,S,P,S,1,4,2,0,24.57,P,740
3365,3325,9302,24,F,Y,S,P,S,2,7,5,0,73.17,B,700
3355,3325,9302,23,M,N,O,O,S,2,6,3,1,7.57,B,800
4032,3325,9302,19,F,Y,P,P,S,3,3,2,1,30.49,D,1500
3418,3325,9302,19,M,Y,O,O,S,2,4,7,2,23.23,B,900
3345,3325,9302,28,F,N,O,O,S,1,7,3,0,7.65,B,1200
3447,3325,9302,30,M,Y,O,O,S,5,7,5,0,48.11,D,830
2625,70,2450,22,M,Y,O,O,S,2,6,3,0,23.74,B,715
69,70,2450,20,M,N,S,P,S,0,7,2,0,44.58,W,1000
460,70,2450,30,M,Y,P,F,S,1,2,2,1,41.88,B,1600
4105,218,9091,18,F,N,O,O,S,2,7,5,3,40.38,B,915
2425,218,9091,19,F,Y,O,O,S,3,7,3,1,35.41,P,1400
2418,218,9091,22,F,Y,S,P,S,3,4,4,0,59.54,B,1330
3663,526,9203,28,M,Y,P,P,S,3,6,3,0,10.4,D,1240
501,218,9091,24,M,Y,O,O,S,0,2,2,0,31.37,B,900
1061,526,9203,21,M,Y,M,F,P,2,6,2,0,47.24,D,615
4039,3842,9309,55,F,Y,P,F,P,1,7,1,1,15.99,D,805
259,218,9091,29,M,Y,O,O,S,2,2,2,1,9.29,D,945
110,218,9091,23,F,N,G,F,P,0,2,3,0,95.9,B,820
204,415,A197,41,F,Y,O,O,S,0,4,2,2,17.16,B,745
119,331,447,46,F,N,O,O,S,0,7,1,0,25.34,B,740
2141,2373,C185,41,F,Y,O,O,S,1,3,2,1,28.92,D,845
383,293,C236,22,M,Y,O,O,S,2,7,4,0,45.53,D,1600
3366,293,C236,23,F,Y,O,O,S,3,4,3,0,20.74,D,1100
4032,3325,9302,56,F,Y,O,O,S,2,1,3,0,54.36,D,600
2425,2396,9429,32,F,Y,O,O,P,2,3,4,1,48.41,D,845
3334,3325,9302,18,M,Y,O,O,S,2,3,3,2,40.97,B,1400
4127,3325,9302,19,M,N,S,P,P,2,2,3,1,28.22,P,900
370,3325,9302,20,F,Y,O,O,S,2,3,5,3,15.56,B,1315
3496,3325,9302,25,F,Y,S,P,S,2,4,3,0,11.31,D,730
3662,3325,9302,24,F,Y,O,O,S,3,3,4,0,85.86,D,800
3518,3325,9302,27,M,Y,O,O,S,4,3,4,0,19.23,D,1330
306,3325,9302,22,M,Y,S,P,S,3,7,4,0,37.61,B,800
3386,3325,S963,24,F,N,M,P,S,1,3,5,3,31.71,B,900
3857,3325,9302,20,M,Y,O,O,S,2,5,5,1,30.73,B,645
3516,3325,9302,31,M,Y,P,F,P,4,3,5,0,24.52,D,1005
336,218,9091,23,F,Y,S,P,S,1,5,4,0,12.1,B,800
152,218,9091,58,M,Y,O,O,S,1,1,3,0,31.11,B,1030
334,526,553,47,M,Y,M,F,P,2,6,2,0,13.63,D,1730
3448,526,9203,18,M,Y,O,O,S,3,7,6,0,38.01,B,630
3622,3842,9309,20,F,Y,S,P,S,3,5,5,1,9.24,B,1000
516,526,9203,20,F,Y,S,P,S,5,6,3,0,13.13,D,800
527,526,9203,19,M,Y,S,P,S,1,1,2,1,29.07,D,730
5167,5239,E0331,39,F,N,O,O,P,0,7,2,0,26.06,B,730
521,526,9203,60,F,Y,P,P,P,3,2,3,0,16.48,B,1200
407,218,9091,19,F,N,O,O,S,2,4,4,0,27.54,B,930
2272,2373,C185,46,F,N,S,P,P,1,1,3,2,10.84,P,835
347,331,447,49,F,Y,O,O,P,0,1,1,1,41.34,P,905
3377,3325,9302,19,F,Y,O,O,S,2,4,5,0,44.24,P,1330
3694,3325,9302,20,M,Y,O,O,S,2,4,4,0,46.41,B,700
3812,3325,E0270,35,M,N,O,O,P,0,1,2,0,17.51,B,1015
3515,3325,9302,26,F,N,O,O,S,2,4,4,0,18.03,B,800
3477,3325,9302,23,F,Y,S,P,S,2,7,3,0,14.58,D,800
3436,3325,9302,33,M,Y,O,O,S,1,2,3,0,54.72,D,1415
3690,3325,9302,22,F,N,O,O,S,2,6,3,0,24.97,B,830
3652,3325,9302,24,M,Y,O,O,S,2,2,5,0,34.16,D,1030
3655,3325,9302,22,F,Y,O,O,S,3,7,4,0,20.97,P,730
3365,3325,9302,21,M,Y,O,O,S,2,4,4,0,16.5,B,1030
3685,3325,9302,65,M,Y,G,F,P,3,6,3,0,10.3,D,1800
3367,3325,9302,44,F,N,O,O,S,1,3,2,3,112.23,W,1000
3378,3325,9302,28,M,Y,O,O,S,4,6,4,0,28.42,D,1200
155,419,E0233,37,M,Y,O,O,S,2,7,3,3,15.91,D,800
3602,3325,9302,23,M,Y,S,P,S,3,7,3,1,27.75,D,950
3386,3325,9302,24,F,N,S,P,S,2,4,3,0,93.73,B,1200
3370,3325,9302,19,F,N,O,O,S,2,4,5,0,42.01,B,910
3618,70,2450,22,M,Y,S,P,S,2,4,3,1,27.42,D,800
365,350,1175,18,F,N,O,O,S,1,7,5,0,61.82,P,1220
3429,70,2450,28,F,Y,O,O,S,3,6,5,0,9.96,G,700
400,70,2450,17,F,N,S,P,S,2,4,2,1,9.51,B,900
2621,2620,A094,36,M,N,O,O,S,1,1,2,0,14.49,P,815
2128,476,9291,20,M,Y,G,P,S,2,5,3,0,15.66,D,855
407,476,9291,46,M,Y,O,O,S,1,2,2,1,118.75,D,750
71,71,9028,25,M,Y,9,P,S,0,3,2,0,29.28,C,1255
188,476,9291,36,F,9,O,O,S,1,6,3,0,26.14,B,815
2378,476,9291,49,F,Y,O,O,S,2,7,3,1,14.13,D,710
140,71,S537,44,F,9,O,O,S,1,7,4,3,22.22,B,855
3378,3499,E0083,20,M,Y,G,P,S,3,4,5,0,27.51,B,1230
472,476,9291,22,F,Y,S,P,S,1,3,2,0,61.27,B,1000
2249,476,9291,42,F,Y,O,O,S,2,2,2,2,19.56,D,930
439,476,9291,39,F,9,O,O,S,0,7,2,0,22.41,B,800
3689,3325,9302,27,M,Y,O,O,S,3,4,3,0,16.82,D,1700
2022,2109,C472,22,M,N,O,O,S,2,7,4,0,29.01,T,730
2423,2396,9429,62,M,Y,O,O,P,1,5,3,0,25.43,P,820
3646,70,2450,19,M,Y,O,O,S,3,3,2,1,42.54,D,1000
494,70,2450,19,M,Y,O,O,S,2,5,5,0,29.26,B,900
2422,70,2450,21,M,Y,O,O,S,2,6,4,0,24.88,B,820
515,141,S167,29,M,Y,O,O,P,0,2,2,0,12.98,B,650
3670,70,2450,18,M,Y,O,O,S,1,4,3,1,33.46,B,930
450,476,9291,35,F,Y,O,O,P,1,7,2,0,9.72,P,1740
21,476,9291,34,M,Y,O,O,S,1,2,2,0,30.36,D,900
2238,476,9291,44,F,Y,O,O,S,3,4,3,1,19.9,D,900
2608,476,9291,21,F,Y,S,P,S,2,5,3,0,23.33,D,835
2441,476,9291,26,M,Y,O,O,S,2,3,4,0,23.84,P,745
3863,3672,996,60,M,Y,O,O,P,0,1,2,0,23.98,W,845
480,476,9291,21,M,Y,O,O,S,3,3,5,0,25.1,B,900
241,476,9291,18,F,Y,S,P,S,1,4,3,0,27.58,B,900
5216,5073,9481,20,F,Y,O,O,S,3,3,3,5,51.66,D,800
38,71,S455,42,M,Y,P,P,S,1,5,3,0,18.48,C,830
591,476,9291,49,F,Y,P,F,P,1,6,3,0,9.69,B,1720
507,476,9291,29,M,Y,P,P,P,4,5,3,0,20.65,D,725
3484,3325,9302,22,F,Y,O,O,S,2,4,3,0,25.99,P,900
3354,3325,9302,21,F,Y,S,P,S,3,2,3,1,18.64,D,800
3675,3325,9302,23,M,Y,M,P,S,3,4,4,1,18.76,D,1000
3606,3325,9302,20,M,Y,S,P,S,2,7,5,0,110.3,D,900
2104,70,2450,21,F,Y,S,P,S,4,7,4,0,74.24,B,715
2368,70,2450,17,F,Y,S,P,S,2,6,2,1,14.34,B,710
79,70,2450,28,M,Y,O,O,S,2,2,2,0,17.66,D,1130
3436,70,2450,17,F,N,S,P,S,2,4,3,1,37.04,B,805
3648,70,2450,19,M,Y,G,P,S,1,7,3,0,23.5,B,1000
434,446,C269,36,F,Y,O,O,P,2,2,2,2,16.33,D,845
2139,446,C269,36,F,Y,O,O,P,1,2,2,1,20.39,P,905
3877,215,9522,25,F,Y,O,O,S,2,7,3,0,10.89,B,700
3505,70,2450,21,F,Y,G,P,S,2,6,6,0,14.96,B,1000
139,70,2450,23,M,Y,O,O,S,2,4,4,0,14.94,B,830
215,446,C269,31,F,Y,O,O,S,1,2,2,2,16.64,D,810
166,70,2450,22,F,Y,S,P,S,0,4,3,0,98.66,B,900
26,71,9028,29,M,Y,9,F,P,0,5,2,0,13.63,B,1700
2129,444,C108,40,F,Y,O,O,S,1,7,2,2,13.65,D,815
618,476,9291,19,M,Y,S,P,S,2,7,4,1,32.15,B,830
483,476,9291,32,F,N,P,P,S,0,1,2,0,36.88,B,715
2099,476,9291,19,M,Y,S,P,S,2,6,4,0,24.95,P,950
3368,526,9203,17,M,9,O,O,S,2,4,3,1,26.64,B,730
2367,526,9203,17,M,N,O,O,S,2,7,4,1,52.9,B,730
3868,491,676,45,F,Y,O,O,S,2,2,2,2,23.0,D,820
234,218,9091,22,F,Y,O,O,P,1,1,2,0,47.97,D,1100
3616,218,9091,20,F,Y,O,O,S,2,5,3,1,20.64,J,635
2122,218,9091,18,M,N,O,O,S,2,7,4,0,17.7,C,800
2121,447,A354,31,F,N,O,O,S,1,7,5,0,56.16,P,810
528,508,9518,35,F,Y,S,J,P,2,2,2,2,16.89,D,900
2380,2373,C185,35,F,Y,O,O,S,3,4,3,0,10.02,D,930
4103,2373,E0463,37,F,Y,O,O,S,2,4,2,3,16.91,D,950
327,331,9112,18,F,N,S,P,P,2,4,3,1,44.5,W,730
309,331,447,22,F,N,O,O,S,1,6,3,0,40.61,B,840
3653,3666,C030,27,F,N,O,O,P,1,2,2,0,30.75,B,805
3662,3666,5523,43,M,Y,O,O,S,3,4,4,0,35.03,P,800
3017,3325,9302,20,F,Y,P,P,S,5,6,4,0,54.27,D,1000
3434,3325,9302,19,F,Y,S,P,S,5,7,4,0,30.96,D,920
3418,3325,9302,22,M,N,O,O,P,2,7,3,0,35.19,B,855
3616,3325,9302,38,F,Y,O,O,S,2,5,2,1,20.23,D,700
3482,3325,9302,22,M,Y,O,O,S,2,5,3,0,7.52,B,1430
3810,3641,S966,51,F,Y,O,O,P,1,7,2,1,22.83,D,805
3431,3325,9302,33,F,Y,O,O,S,2,4,2,3,15.82,D,800
3680,3325,9302,23,M,Y,S,P,S,2,3,4,0,69.96,B,950
347,3325,9302,51,F,Y,O,O,S,4,5,5,2,19.01,D,1045
3493,3325,9302,27,M,Y,O,O,S,2,7,4,1,15.55,P,720
4037,3325,9302,24,F,Y,S,P,S,4,6,4,0,39.27,D,700
434,446,C269,56,M,Y,M,P,P,1,3,2,1,38.55,D,850
494,70,2450,21,M,Y,O,O,S,2,5,5,0,29.26,B,930
562,282,9201,30,F,Y,P,F,P,0,2,1,1,29.71,B,700
621,282,9201,22,M,Y,O,O,S,1,1,2,0,27.57,B,700
313,179,380,60,F,Y,O,O,P,1,2,2,0,14.62,P,1300
53,51,S241,22,F,Y,P,F,S,1,7,2,0,26.67,W,750
271,282,9201,20,F,Y,O,O,S,1,3,2,1,29.36,B,1230
266,282,9201,19,M,Y,O,O,S,1,4,5,0,35.26,D,815
3852,3858,S500,36,F,N,O,O,S,2,1,2,2,28.91,B,800
4029,4027,9303,45,F,Y,O,O,P,1,4,2,0,24.68,W,845
426,564,368,20,M,N,O,O,S,2,4,3,1,19.38,B,600
5203,5164,739,50,M,Y,O,O,P,0,1,1,0,52.75,B,800
1318,1148,9235,18,M,Y,M,P,S,4,6,5,2,38.88,D,1115
1173,564,368,35,F,Y,O,O,S,1,4,3,2,29.38,B,735
571,1148,9235,20,M,Y,M,P,S,3,6,4,0,25.0,D,820
406,394,E0233,28,M,Y,O,O,S,2,4,4,1,15.22,D,800
110,564,368,32,M,N,S,P,S,0,4,2,0,21.39,B,700
334,4027,9303,29,M,Y,O,O,S,2,6,3,0,11.59,D,655
287,394,C457,20,F,Y,O,O,S,2,6,3,2,28.18,B,700
532,564,368,21,F,Y,G,P,S,2,4,5,0,39.97,B,740
3602,4027,9303,20,M,Y,S,P,S,2,6,3,3,54.26,D,845
1062,1148,9235,33,M,Y,M,F,P,2,4,2,1,33.86,D,730
2451,218,9091,18,F,Y,O,O,S,1,4,2,1,25.77,B,1000
3646,3842,9309,18,F,N,O,O,S,3,6,4,2,77.54,P,830
5032,218,9091,22,F,Y,S,P,S,2,5,4,0,49.52,B,1100
3355,491,676,34,F,Y,O,O,S,1,2,2,2,23.6,D,720
519,526,9203,27,F,N,P,P,P,0,2,2,0,40.42,B,1000
3460,4027,9303,28,M,Y,P,F,P,2,4,4,0,29.23,D,600
37,218,9091,33,F,Y,G,P,S,0,5,2,0,12.96,B,800
3434,3842,9309,25,F,Y,O,O,S,3,6,3,0,11.59,D,700
491,526,9203,32,M,Y,O,O,S,0,1,2,0,13.26,B,730
3338,526,9203,34,M,Y,M,F,P,1,2,1,0,70.8,D,615
460,218,1378,26,M,Y,O,O,S,3,4,8,0,37.59,D,640
163,526,9203,20,M,Y,O,O,S,3,3,4,0,31.28,D,805
537,526,9203,22,M,N,O,O,S,0,2,2,2,24.87,P,1230
368,218,9091,21,F,N,S,P,S,1,3,3,1,35.28,B,715
229,218,9091,20,M,Y,S,P,S,0,2,2,0,56.12,B,825
3855,3842,9309,20,F,N,S,P,S,1,7,3,0,43.82,B,720
613,536,9208,20,M,N,O,O,S,1,4,2,1,23.92,B,900
3418,3842,9309,29,F,Y,O,O,S,1,2,3,0,15.98,D,900
78,122,S336,37,F,Y,G,J,S,1,6,2,1,18.23,B,800
291,293,1157,17,M,9,O,O,S,1,7,3,2,71.33,W,830
2251,2373,E0463,33,F,Y,O,O,S,1,4,2,2,13.83,B,810
3653,3666,E0150,28,F,Y,O,O,P,1,7,2,2,21.7,B,900
3675,3666,5523,32,F,Y,O,O,S,1,6,2,2,61.51,D,1700
254,254,9998,29,M,N,S,P,P,2,6,3,0,15.84,B,1500
3369,3325,9302,22,M,Y,M,P,S,1,5,3,1,23.84,B,810
3811,3325,9302,19,M,Y,O,O,S,2,7,3,2,29.97,B,810
3375,3325,9302,37,F,Y,O,O,P,1,4,4,1,27.03,B,830
3376,3325,9302,18,F,Y,O,O,S,3,3,4,0,68.95,D,800
3811,3325,9302,45,F,N,O,O,S,1,5,2,2,14.12,B,1800
3196,3325,9302,18,M,Y,M,P,S,3,7,3,0,9.45,D,745
4023,3325,9302,21,F,Y,O,O,S,3,6,4,1,97.25,D,1030
3348,3325,9302,43,F,Y,O,O,S,1,4,2,2,12.19,D,800
3616,3325,9302,21,M,Y,O,O,S,1,6,3,0,11.01,B,650
3337,526,9203,20,M,Y,O,O,S,2,7,3,1,22.64,D,700
4030,3842,9309,23,F,Y,S,P,S,2,3,3,0,17.57,B,900
3469,293,C236,19,M,N,O,O,S,3,6,4,0,17.02,B,900
333,331,9112,18,M,Y,O,O,S,2,6,3,1,19.49,D,820
3656,3666,5523,63,F,Y,O,O,P,1,4,4,2,22.65,W,845
3324,3325,9302,25,F,Y,O,O,P,2,7,5,0,170.24,W,1100
84,3325,9302,28,M,Y,O,O,S,2,6,4,0,48.98,B,1110
3419,3325,9302,37,F,Y,O,O,S,1,4,2,3,120.87,P,800
3669,3325,9302,24,M,Y,O,O,S,1,2,4,0,23.77,P,1100
3655,3325,9302,27,M,Y,S,P,S,4,4,4,0,24.74,D,900
3861,3325,9302,22,M,N,O,O,S,1,7,4,1,43.26,B,900
587,70,2450,18,F,Y,O,O,S,2,3,2,0,36.58,B,830
4011,4012,844,18,F,Y,S,F,P,3,6,3,0,26.34,P,1200
75,476,9291,26,M,Y,O,O,S,1,7,3,1,23.75,D,700
437,476,9291,20,F,Y,S,P,S,1,3,3,1,17.31,B,915
2428,476,9291,30,M,N,M,P,S,2,3,5,0,138.22,B,850
2420,476,9291,40,F,Y,O,O,S,1,4,2,1,9.21,B,730
438,476,9291,20,M,N,O,O,S,1,2,5,0,44.41,B,900
374,476,9291,25,M,Y,S,P,S,3,6,4,0,16.7,D,1015
2110,476,9291,19,M,Y,S,P,S,2,4,2,1,28.57,D,1100
572,476,9291,58,M,9,G,P,P,2,7,3,0,12.88,B,1700
279,476,9291,45,M,Y,O,O,S,1,2,2,2,15.91,D,800
437,96,E0062,70,M,N,O,O,P,2,4,4,0,44.9,B,900
4119,4069,E0328,34,M,Y,P,H,P,2,6,4,2,34.58,D,800
153,157,9524,18,M,N,S,P,P,1,3,3,0,31.46,B,800
483,481,1309,17,M,N,O,O,S,0,2,2,1,19.05,W,830
571,597,1627,18,M,N,O,O,S,2,3,4,0,35.55,P,800
186,96,2070,18,M,N,O,O,S,2,7,4,0,28.88,C,845
106,67,9021,22,F,Y,S,F,S,1,5,5,0,24.11,B,745
173,157,9524,24,F,N,O,O,S,0,7,4,0,61.12,B,730
3337,3508,E0389,19,F,Y,O,O,P,2,2,3,1,12.61,B,1335
3436,157,9524,28,F,Y,S,P,P,3,5,4,1,18.88,B,730
495,391,9092,19,F,Y,O,O,S,1,6,3,1,14.06,B,710
281,391,9092,22,M,N,S,P,S,0,3,2,0,27.13,B,1300
2377,391,9092,27,F,Y,P,F,P,4,4,2,0,3.39,D,715
3841,391,9092,25,F,Y,S,P,S,2,7,3,0,14.43,B,1130
472,532,1654,25,M,N,O,O,P,1,6,3,0,47.33,J,715
389,391,9092,26,M,Y,O,O,S,1,1,2,0,54.27,D,1700
3418,391,9092,20,M,Y,S,P,S,2,4,7,2,23.23,B,1200
3500,391,C405,21,M,Y,O,O,S,3,6,4,0,8.76,B,1010
412,391,9092,17,F,N,O,O,S,1,4,4,2,55.02,B,1200
145,391,9092,25,M,Y,G,F,P,3,7,3,0,25.9,D,1700
2122,70,2450,17,M,Y,O,O,S,1,4,4,1,35.76,B,810
55,70,2450,19,F,N,G,J,P,1,6,4,0,31.07,B,1400
79,70,2450,34,F,N,P,F,P,0,4,4,2,18.16,B,1700
4103,70,2450,38,F,Y,O,O,S,2,6,4,2,11.32,G,650
494,70,2450,22,M,Y,O,O,S,1,7,5,0,25.48,B,1000
462,70,2450,26,F,N,S,P,S,4,5,4,0,17.7,B,1730
21,70,2450,22,F,Y,O,O,P,1,7,4,1,114.03,B,1240
2419,476,9291,23,M,Y,P,P,S,4,5,4,0,37.67,D,705
2257,476,9291,21,F,N,O,O,S,2,4,4,0,46.78,B,810
454,476,9291,32,F,Y,O,O,P,2,7,2,0,5.52,D,830
588,71,S537,40,F,Y,O,O,S,0,2,3,3,43.42,B,730
3607,3672,996,21,F,N,S,P,P,2,4,3,1,15.95,W,830
606,476,9291,23,M,Y,O,O,S,2,3,6,0,32.81,B,900
485,476,9291,41,F,Y,O,O,P,1,2,2,1,31.03,D,1820
132,476,9291,20,F,N,O,O,S,1,4,3,0,34.01,B,700
2441,476,9291,23,M,Y,O,O,S,2,5,4,1,26.01,D,835
3351,476,9291,56,F,Y,O,O,S,1,2,1,0,14.61,D,815
515,476,9291,19,M,Y,S,P,S,1,2,5,1,30.0,B,900
2366,476,9291,20,M,Y,S,P,S,3,6,3,1,52.27,D,1000
5036,5065,7001,18,M,Y,S,P,S,3,6,3,0,48.26,D,810
4127,4124,530,27,F,Y,O,O,P,1,3,2,1,20.26,B,1730
3324,3340,727,35,F,Y,O,O,S,2,2,3,2,26.95,D,900
464,157,9524,51,F,Y,O,O,P,1,4,3,0,19.23,B,1200
444,228,A308,36,F,N,O,O,P,0,7,2,3,23.55,B,1115
3351,3325,9249,77,F,N,O,O,S,0,2,2,0,9.34,B,1045
3362,3325,9302,35,F,N,O,O,S,1,7,2,1,9.42,B,900
3367,3325,E0270,19,M,N,O,O,S,0,3,3,1,33.84,W,830
3664,3325,9302,20,F,Y,G,P,S,3,7,4,1,64.28,B,635
3367,3325,9302,23,M,N,O,O,S,0,2,3,0,58.15,B,715
3354,3325,9302,20,M,Y,S,P,S,3,2,4,0,11.98,D,800
353,350,1175,77,M,N,O,O,P,1,4,4,1,37.7,W,1030
402,327,9261,22,F,Y,S,P,S,2,3,3,2,20.3,D,700
116,70,2450,18,M,Y,O,O,S,2,5,3,1,11.35,B,2100
2621,2613,A128,19,F,Y,O,O,S,2,3,2,0,24.76,D,825
77,70,2450,28,F,Y,O,O,S,1,5,2,0,18.29,D,830
480,476,9291,32,M,Y,P,F,P,4,4,5,0,27.38,D,1815
527,273,S089,27,F,N,O,O,S,0,7,2,0,29.49,B,820
346,331,447,20,M,N,O,O,S,0,2,3,0,45.96,B,700
2434,582,A319,60,F,Y,O,O,P,2,1,2,1,13.51,D,845
373,331,447,25,M,Y,O,O,P,0,1,3,0,78.66,B,700
537,228,1386,27,M,Y,S,P,P,1,4,3,2,28.95,B,1215
368,293,C236,18,M,Y,O,O,S,1,7,3,1,34.3,B,830
3694,3325,9302,26,M,Y,O,O,S,1,2,3,0,13.7,P,730
3685,3850,770,39,M,Y,O,O,S,1,2,2,1,37.17,D,830
3712,3325,9302,19,F,N,O,O,S,1,7,3,1,15.08,B,800
3366,3325,9302,20,F,N,S,P,S,1,4,5,2,104.78,P,835
3349,3325,9302,25,F,N,O,O,S,0,2,2,0,13.22,B,710
3672,3325,9302,22,M,Y,O,O,S,0,3,2,0,48.06,B,1100
3830,3325,9302,32,F,Y,O,O,S,1,1,1,1,26.84,D,1025
3011,3325,9302,19,M,Y,O,O,S,3,6,4,1,28.19,D,730
2423,2396,9429,61,F,Y,O,O,S,1,5,3,0,25.43,P,820
3373,3325,9302,21,M,N,S,P,S,2,7,3,0,35.43,B,1100
433,446,C269,47,M,9,M,P,P,2,7,4,0,23.74,W,1800
84,70,2450,25,M,Y,S,P,P,1,2,1,0,23.39,D,820
3354,70,2450,20,M,Y,O,O,S,2,6,3,1,8.69,B,815
3447,70,2450,40,F,Y,P,P,S,2,4,2,2,23.87,B,940
353,70,2450,25,F,N,O,O,S,1,5,6,2,84.07,B,630
568,571,2524,18,F,N,O,O,S,3,7,5,0,58.22,P,730
322,215,9522,22,F,Y,O,O,S,2,6,2,0,23.5,D,740
3385,3466,E0631,30,F,N,O,O,S,3,6,6,0,48.84,B,1200
3863,3672,996,57,F,Y,O,O,P,0,1,2,0,23.98,W,835
150,218,9091,20,F,Y,O,O,S,1,7,4,0,20.57,B,1000
509,578,29,56,F,Y,O,O,S,0,1,1,0,6.39,B,800
3669,218,9091,21,M,Y,P,P,S,3,4,3,0,12.47,D,940
202,218,9091,58,F,N,G,F,P,0,3,1,0,20.05,B,1630
1060,526,9203,18,M,Y,O,O,S,2,7,6,0,34.53,B,645
2569,218,9091,20,F,N,O,O,S,1,4,2,2,9.35,J,700
524,508,A090,37,F,N,O,O,P,0,2,3,1,39.84,W,910
3877,3666,E0150,33,F,Y,S,P,P,1,7,2,2,38.67,P,845
239,238,552,41,F,Y,O,O,P,1,3,2,0,14.03,B,800
25,78,A332,26,M,Y,O,O,S,0,4,2,0,12.31,C,830
3810,3325,9302,35,M,Y,M,P,P,3,3,4,2,41.53,B,830
3355,3325,9302,20,M,9,O,O,S,2,4,3,0,23.23,P,1630
4050,3325,9302,21,F,Y,S,P,S,3,6,3,1,24.44,D,730
3719,3612,E0349,60,F,N,O,O,P,1,2,2,2,12.49,B,830
3841,3850,770,39,M,Y,P,F,S,1,4,2,1,15.07,D,1900
3691,3325,9302,19,M,Y,O,O,S,1,2,5,1,37.6,D,1000
2028,3325,9302,20,F,Y,S,P,S,5,6,4,1,45.68,D,1100
3840,3850,770,52,F,Y,S,P,S,2,2,2,1,30.42,D,845
