Family?,Home Zone,Cars,Children,Adults,Income,Gender,Age,Status,License,Distance,Employment,Mode
0,95,0,2,2,2,1,50,2,1,2.25,1,2
0,93,0,0,4,0,2,20,2,1,1.5,0,10
0,47,0,0,3,2,1,18,2,0,0.5,0,10
0,51,0,0,2,0,1,18,2,1,1.0,0,10
0,307,1,0,2,2,1,40,2,1,10.5,0,1
1,2028,3,0,4,0,2,19,2,1,22.75,2,1
0,254,1,0,1,0,1,27,2,0,9.0,1,1
1,236,2,0,3,0,2,18,2,0,9.75,0,1
1,587,2,1,4,1,2,18,2,1,15.75,0,1
0,68,0,0,2,0,2,20,2,0,0.75,0,10
0,107,0,0,3,0,1,33,2,1,3.5,0,2
0,105,0,0,3,1,1,31,2,1,3.5,1,2
1,531,2,0,2,1,1,25,2,1,12.0,0,1
1,233,0,0,3,0,1,21,2,0,11.0,0,1
1,113,1,0,2,2,1,19,2,0,4.5,0,1
0,280,0,0,2,0,1,20,2,1,4.0,0,1
0,75,0,0,4,0,1,21,2,0,1.25,0,10
0,71,0,1,5,0,2,17,2,0,0.75,0,10
0,79,0,0,1,0,1,23,2,0,2.5,1,10
0,69,0,0,1,0,1,18,2,0,0.5,0,10
1,595,1,0,3,0,1,19,2,0,8.75,0,1
0,269,1,0,2,0,1,46,2,1,5.5,0,1
1,3650,2,1,4,0,2,22,2,1,26.5,0,5
0,93,0,0,1,1,2,26,2,1,1.75,2,2
1,234,1,0,4,1,1,20,2,0,11.0,0,8
1,3366,1,2,3,2,2,18,2,0,29.0,0,5
0,97,0,0,2,1,2,27,2,0,2.0,0,10
0,210,2,0,2,0,1,22,2,0,4.75,0,1
1,2244,1,0,3,1,1,21,2,0,22.0,0,1
0,53,0,0,1,1,1,21,2,0,1.25,2,10
1,396,2,2,2,1,1,17,2,0,13.5,0,1
1,3602,2,3,4,0,1,23,2,1,5.0,0,1
1,3649,1,1,3,0,1,20,2,1,17.0,0,1
1,535,2,0,3,0,1,25,2,1,12.0,0,1
1,46,0,2,2,0,2,38,2,0,1.0,0,10
0,48,0,0,2,1,2,25,2,1,0.75,1,10
0,8376,1,0,1,0,1,59,1,1,33.0,0,3
1,4075,1,0,3,0,1,20,2,0,20.0,0,1
1,520,0,0,2,1,1,19,2,0,15.0,0,1
0,72,0,0,2,0,1,18,2,0,1.25,0,10
1,17,0,0,3,0,1,27,2,1,2.75,2,1
1,294,3,1,3,0,1,19,2,1,12.25,0,1
0,480,1,2,1,1,1,33,1,1,15.0,0,3
1,1052,2,0,3,0,1,20,2,0,30.75,0,5
1,3427,2,0,6,2,2,24,2,1,32.0,0,1
0,92,0,0,3,1,2,23,2,1,1.25,0,10
0,546,1,0,1,0,2,38,2,1,13.75,0,1
0,53,0,1,1,1,2,18,2,1,1.25,1,10
0,42,0,0,2,0,1,24,2,1,1.25,0,10
0,46,1,0,2,2,1,20,2,0,0.75,0,10
1,109,0,1,4,2,2,54,1,1,4.25,3,2
0,70,0,1,5,0,1,19,2,0,0.75,0,0
0,490,0,0,1,0,1,30,1,1,5.75,0,1
1,3690,2,0,3,0,1,18,2,0,20.75,0,1
0,47,0,0,2,0,2,18,2,0,0.5,0,10
1,2030,3,1,4,1,2,18,2,1,34.25,0,3
1,608,1,0,4,0,1,18,2,0,8.0,1,1
1,249,1,0,4,1,1,19,2,0,34.0,0,1
0,3666,0,0,4,1,1,18,2,1,4.5,0,1
0,23,0,0,4,0,2,19,2,0,2.0,2,1
1,571,1,0,3,2,1,19,2,1,4.5,0,1
0,70,0,1,0,0,2,17,2,0,0.25,0,10
0,89,1,0,2,2,2,26,2,1,3.0,0,2
1,2073,2,0,4,2,1,21,2,1,24.75,0,1
1,347,2,0,3,1,1,22,2,0,13.5,2,1
0,71,0,0,4,0,2,23,2,0,1.0,0,10
0,438,1,0,6,0,1,24,2,1,13.0,1,1
1,4042,3,0,4,1,2,23,2,1,37.5,0,5
1,3619,2,0,5,0,1,21,2,0,11.25,0,1
0,74,1,0,3,1,2,20,2,1,0.5,0,10
1,120,2,1,3,0,1,21,2,1,6.5,0,1
1,223,0,0,3,1,2,19,2,0,7.25,0,1
1,405,1,0,5,0,1,22,2,0,13.5,0,1
1,4077,2,0,4,2,1,22,2,1,20.5,2,5
0,120,0,0,1,1,2,26,2,0,6.75,0,1
1,1089,3,0,5,1,2,25,2,1,37.25,0,3
1,281,1,0,3,0,1,18,2,1,5.25,0,1
1,2441,2,1,4,2,1,23,2,1,14.25,0,8
1,622,1,1,5,0,1,21,2,0,23.25,1,1
0,2040,1,1,3,1,2,29,2,0,19.5,0,1
0,8049,2,2,2,2,2,41,1,1,69.0,3,3
1,3619,1,1,4,2,2,22,2,0,10.0,1,1
1,466,0,0,5,2,1,22,2,0,13.0,0,1
1,50,1,0,4,0,2,18,2,0,1.25,0,10
0,177,0,0,3,0,2,21,2,0,5.5,1,1
0,103,0,0,3,1,2,20,2,0,23.75,0,1
1,264,0,1,2,2,2,41,2,1,5.5,0,1
0,84,0,0,2,0,2,20,2,1,24.0,0,1
0,524,1,0,1,0,2,24,2,1,13.25,0,3
1,91,1,1,6,1,1,19,2,0,1.75,0,10
0,203,1,0,2,1,1,25,2,1,2.0,1,10
1,3664,2,1,4,2,2,25,2,1,23.5,0,1
1,573,3,0,5,2,2,25,2,1,22.75,0,3
0,591,2,0,3,0,2,19,2,1,10.75,0,3
1,46,0,1,2,1,2,42,2,1,1.0,0,10
0,47,0,0,2,2,2,18,2,0,0.5,1,10
1,235,2,0,6,0,2,28,1,1,11.5,0,1
0,537,0,0,1,1,1,22,2,0,10.0,0,10
0,68,0,0,2,0,2,21,2,0,0.75,0,10
0,252,1,0,3,0,1,25,2,1,8.75,0,1
0,185,1,1,2,2,1,29,2,1,3.25,2,2
0,238,0,0,1,1,1,18,2,0,9.25,0,1
1,3372,3,0,4,2,1,23,2,1,29.0,0,5
1,4023,2,1,4,0,1,18,2,0,28.5,0,10
1,575,1,1,4,2,2,19,2,1,2.75,0,1
0,50,0,0,3,0,1,20,2,0,0.75,0,10
1,2238,3,1,3,2,1,21,2,1,26.75,0,1
1,460,1,0,3,0,1,23,2,0,16.0,0,1
0,68,0,0,2,0,1,21,2,0,0.5,2,10
0,93,0,0,3,0,1,24,2,1,1.25,0,2
1,4084,2,2,3,0,1,20,2,0,22.0,0,5
0,478,1,0,1,1,1,51,2,1,14.5,0,1
1,3337,3,2,3,0,1,18,2,1,27.0,0,1
0,68,0,0,4,1,1,24,2,0,0.75,1,10
0,276,0,0,2,0,2,24,2,1,4.5,0,1
1,600,1,1,2,0,1,18,2,0,19.25,0,1
1,2434,2,0,4,2,1,19,2,1,27.25,0,5
0,46,0,0,2,1,2,26,2,1,1.0,0,10
0,77,1,0,2,2,1,34,2,1,2.25,0,1
1,46,1,0,2,1,1,25,2,1,1.0,0,10
1,3653,1,1,2,0,1,18,2,1,6.0,0,1
1,132,1,0,5,0,1,21,2,0,9.75,2,1
1,369,1,0,3,0,1,19,2,0,18.0,2,1
1,200,0,0,3,0,1,21,2,0,5.25,0,2
0,427,2,0,2,2,1,28,2,1,11.25,0,1
0,483,0,0,2,0,2,29,1,1,13.0,0,1
1,3604,2,1,4,0,2,18,2,1,5.5,0,1
1,3325,1,0,4,0,1,19,2,0,13.75,0,1
0,287,0,0,1,0,2,20,2,1,9.25,1,1
0,249,0,0,1,1,2,25,2,0,9.25,0,1
1,462,3,0,4,0,1,20,2,0,12.75,0,1
0,165,0,0,2,1,2,32,2,0,3.75,0,2
1,3674,2,0,4,2,2,21,2,1,8.5,2,1
1,496,1,0,5,0,1,20,2,0,3.75,0,1
0,2247,2,3,3,0,1,34,2,1,21.5,2,0
1,107,1,0,6,0,1,21,2,1,3.75,0,1
1,216,1,2,3,2,1,20,2,0,5.0,0,1
1,2060,2,0,4,0,1,22,2,1,19.75,0,8
1,469,1,2,4,0,1,20,2,1,14.25,0,1
1,587,1,0,3,2,1,18,2,0,11.5,0,1
0,70,0,0,1,0,1,28,2,0,0.75,0,10
1,196,2,1,4,0,2,22,1,0,7.0,0,1
0,209,1,0,1,1,1,48,1,1,4.0,2,1
1,562,2,1,3,1,1,22,2,1,21.25,0,1
0,566,0,0,4,0,2,19,2,0,0.25,0,10
0,107,1,0,1,1,2,24,2,1,3.5,0,2
0,566,0,0,4,0,2,23,2,1,0.25,0,10
0,72,0,0,2,0,1,26,2,1,1.25,0,10
1,320,1,2,3,0,1,19,2,0,12.0,1,1
0,67,0,0,2,0,2,21,2,1,1.25,0,10
1,3648,1,0,2,0,2,19,2,0,7.5,0,1
0,441,0,0,1,0,1,40,2,1,10.75,0,1
0,165,0,0,2,1,2,33,2,1,4.25,0,1
0,48,0,0,1,0,2,23,2,0,0.75,0,2
0,101,1,0,4,0,2,22,2,1,3.0,0,2
1,443,1,1,4,0,2,20,2,0,18.5,0,1
1,457,3,0,3,0,1,36,2,1,12.5,2,1
0,34,1,0,2,2,1,21,2,1,21.5,0,3
1,3365,1,0,3,1,1,21,2,1,16.25,0,1
1,179,1,2,4,0,1,19,2,0,7.75,0,1
1,1121,2,2,4,2,1,18,2,1,21.5,2,1
0,40,0,0,1,0,1,32,2,0,1.25,0,10
0,125,0,0,2,2,2,33,1,1,6.0,0,2
1,2417,3,0,4,0,1,21,2,1,26.5,0,1
0,84,0,0,1,0,2,21,2,0,2.75,0,1
1,269,0,1,3,2,1,19,2,0,4.75,0,1
0,3865,1,0,2,1,1,27,0,1,4.75,0,3
0,3631,1,0,2,0,1,24,2,1,0.25,0,10
0,38,0,0,3,0,2,20,2,0,1.0,0,10
1,532,2,1,5,1,1,20,2,0,8.5,0,8
0,105,0,0,2,2,1,35,2,1,4.0,0,2
1,3692,1,1,3,0,1,18,2,0,6.25,0,1
1,15,2,0,4,1,1,20,2,1,20.5,0,1
1,267,2,0,6,1,2,22,2,0,4.5,2,1
1,515,1,1,3,1,2,18,2,1,3.5,0,3
0,46,0,0,3,2,1,21,2,1,0.75,0,10
0,72,2,0,3,0,1,23,2,1,1.5,0,2
1,2451,3,0,5,0,2,22,2,1,9.5,0,3
1,22,0,0,2,1,1,23,2,0,2.0,2,1
0,48,1,0,2,2,1,24,2,1,0.75,0,10
1,156,1,1,3,0,1,18,2,0,8.25,0,1
0,53,0,0,4,1,2,24,2,0,1.5,0,1
1,304,2,0,4,1,1,20,2,0,8.25,0,1
0,69,0,0,1,1,2,19,2,0,0.5,1,10
1,3676,3,0,3,2,1,20,2,1,28.0,2,5
1,571,0,1,4,0,1,21,2,0,4.0,0,1
1,237,2,0,4,2,2,21,2,1,9.5,1,1
0,124,0,0,2,2,1,34,1,1,7.5,0,2
0,490,1,0,4,0,1,41,2,1,16.5,0,1
1,324,2,1,3,2,1,18,2,1,15.25,1,1
1,126,2,0,4,0,1,21,2,0,6.75,1,1
0,276,1,1,2,2,1,32,2,1,5.0,0,2
0,69,1,0,1,0,1,26,2,1,0.5,0,10
0,96,0,0,3,0,2,36,2,1,2.0,0,2
0,97,0,0,1,2,2,20,2,1,24.25,0,1
0,69,0,0,4,0,2,27,2,0,0.25,1,10
1,2142,0,1,2,0,1,18,2,0,16.5,0,1
0,89,0,0,1,0,1,30,2,1,3.5,0,1
1,2255,4,2,4,0,1,20,2,1,22.25,0,5
1,3518,3,1,4,2,2,18,2,1,24.75,0,10
1,480,2,0,3,2,1,33,1,1,15.25,0,3
0,164,0,0,7,0,2,28,2,0,4.75,0,1
0,115,0,0,1,0,1,33,2,1,5.0,1,1
1,437,2,0,5,1,1,21,2,1,12.0,0,1
1,2099,2,1,3,0,1,25,2,1,22.0,0,3
0,454,1,0,2,0,1,23,2,1,11.0,1,1
1,424,2,0,3,0,1,22,2,1,9.0,1,1
1,254,1,0,3,2,2,34,2,1,8.25,0,1
1,243,1,0,2,0,1,21,2,1,13.5,0,1
1,549,0,3,5,1,1,21,2,1,5.75,0,1
1,3614,2,2,3,0,2,20,2,1,4.0,0,2
0,454,1,0,1,0,2,29,2,1,10.75,0,1
1,4108,1,2,3,2,2,18,2,1,15.5,0,8
1,4020,3,0,3,0,1,23,2,1,8.25,0,3
0,50,0,0,1,1,2,20,2,1,1.25,0,10
1,304,1,0,3,0,1,23,2,0,8.25,0,1
0,115,0,0,1,1,1,25,2,0,5.25,0,1
1,531,2,1,2,2,1,17,2,0,9.25,0,1
0,69,0,0,1,0,1,20,2,0,0.25,0,10
0,50,0,0,2,0,1,23,2,0,1.0,1,10
0,68,0,0,2,0,1,21,2,0,0.75,0,10
0,79,0,0,2,2,2,30,2,1,23.75,0,1
1,22,1,0,2,0,1,19,2,0,1.5,0,1
1,2110,1,1,5,0,1,18,2,0,21.0,1,1
1,3862,1,1,2,1,1,21,2,0,5.0,2,1
1,222,2,1,4,1,2,18,2,0,6.25,1,1
0,264,0,0,3,0,1,24,2,1,5.5,0,1
1,483,1,1,4,0,1,18,2,0,13.25,0,1
1,51,0,0,2,0,1,19,2,0,0.75,0,1
1,110,0,0,3,1,1,19,2,0,4.5,0,1
0,47,0,0,2,1,1,18,2,0,0.5,0,10
1,3375,1,0,6,0,1,23,2,0,34.75,2,5
1,222,2,1,3,1,1,22,2,1,6.25,0,1
1,3676,2,0,4,0,1,19,2,0,2.25,1,8
0,46,0,0,2,1,1,40,2,0,1.0,0,10
0,167,1,0,3,1,2,24,2,1,3.0,0,2
0,51,0,0,3,0,2,20,0,0,0.75,0,10
1,269,1,0,5,0,2,18,2,0,5.0,1,1
1,3691,2,0,5,1,1,19,2,1,25.5,0,7
1,3606,2,1,3,0,2,18,2,0,5.5,0,1
1,450,1,0,2,0,1,24,2,1,12.75,0,1
1,3614,1,0,2,0,1,18,2,0,25.75,2,5
0,71,0,0,2,2,1,20,2,1,1.5,0,10
1,391,0,2,3,0,1,19,2,0,14.75,0,1
1,8596,4,0,4,0,1,23,2,1,51.25,0,3
1,597,3,0,9,0,1,21,2,1,16.25,0,1
0,8523,2,1,2,0,1,44,1,1,80.0,2,5
0,3671,3,2,5,0,2,20,2,1,4.0,0,1
0,169,0,0,2,0,1,40,2,1,3.0,0,10
0,172,1,0,2,0,1,32,2,1,3.75,0,1
1,3615,4,0,5,0,1,20,2,1,31.25,0,1
0,3631,0,1,3,0,1,18,2,1,0.5,0,10
1,3375,1,0,5,2,1,18,2,0,33.5,1,5
0,72,0,0,2,1,1,29,2,0,1.25,0,10
0,68,0,0,1,1,2,24,2,0,0.75,0,10
0,3631,0,1,3,0,2,17,2,1,0.25,1,10
0,97,1,0,2,1,2,25,2,1,2.0,0,2
1,545,2,1,4,0,1,20,2,0,7.75,0,1
0,51,0,0,1,0,1,27,2,1,1.25,0,10
1,2623,1,2,1,1,1,17,2,0,37.5,0,1
0,202,0,0,4,0,1,24,2,1,3.25,0,10
0,2207,1,0,2,2,1,45,1,1,21.75,3,1
1,450,0,1,2,0,1,27,2,1,13.0,0,1
1,3459,2,0,6,0,2,23,2,1,35.0,0,5
1,4034,1,2,2,2,1,37,2,1,32.25,0,5
1,455,1,1,2,0,1,18,2,0,11.0,0,1
1,2386,2,0,5,2,2,19,2,1,23.25,1,1
0,3001,4,0,4,1,1,21,2,1,37.5,0,3
0,77,0,0,2,0,2,31,1,1,1.75,0,1
1,544,1,2,4,0,1,22,2,1,12.0,0,1
0,118,0,0,2,0,1,25,2,0,6.0,0,1
1,3812,2,0,3,0,2,23,2,1,4.5,0,3
0,3819,2,0,2,1,2,32,1,1,32.0,0,5
0,68,0,0,1,0,2,20,2,0,0.5,0,10
0,3715,2,2,2,2,1,37,0,1,4.75,3,3
0,8402,2,0,2,0,2,36,1,1,63.0,0,5
0,47,0,1,1,2,2,17,2,1,0.5,0,10
0,178,0,0,1,1,2,22,2,1,6.0,0,1
0,176,1,0,2,0,1,23,2,1,5.25,2,1
0,46,0,0,2,0,2,29,2,1,26.0,0,3
1,3669,4,0,5,1,1,24,2,0,8.75,0,1
0,51,1,0,3,0,1,25,2,1,1.0,0,10
0,36,0,1,1,1,2,22,2,1,1.75,0,1
0,66,0,0,1,1,1,23,2,0,1.75,0,2
0,115,0,0,1,1,1,24,2,1,5.0,0,2
0,53,0,1,1,1,1,18,2,0,1.25,0,10
1,4186,2,0,4,0,1,18,2,0,14.5,0,8
1,482,1,0,4,0,1,32,2,1,13.75,0,1
0,64,0,0,2,1,2,24,2,1,2.5,1,10
0,92,1,0,1,2,1,32,1,1,1.5,0,2
0,101,0,0,2,1,1,26,2,1,2.75,0,2
0,68,0,0,2,0,1,23,2,0,0.75,0,10
1,564,2,3,6,0,1,18,2,0,0.5,0,10
1,70,0,0,2,1,2,23,2,1,0.5,0,2
1,2435,1,1,4,1,2,23,2,1,15.0,2,1
1,5105,2,0,3,2,1,24,2,1,66.75,0,1
0,73,0,0,2,1,1,24,2,1,0.75,0,1
0,47,0,0,2,0,1,19,2,0,0.75,1,1
0,573,2,0,4,0,2,18,2,1,1.75,0,3
1,26,2,2,3,0,1,18,2,0,21.0,2,1
0,69,0,0,1,0,2,19,2,0,0.25,0,10
0,68,0,0,8,0,1,24,2,1,0.75,0,2
0,40,1,0,2,2,1,28,2,1,1.0,0,10
1,2418,2,2,3,0,1,19,2,1,26.25,0,5
0,109,1,0,2,2,2,32,2,1,4.0,2,2
1,2028,2,0,3,2,1,22,2,1,23.25,0,1
1,3867,0,0,2,1,1,19,2,0,20.5,0,1
1,46,1,0,5,1,1,26,2,0,1.0,0,10
1,4095,3,0,5,0,1,18,2,1,18.75,0,8
1,2101,1,1,3,1,2,22,2,1,25.25,0,5
1,440,0,1,3,0,1,0,2,0,10.75,1,1
1,440,1,0,2,1,2,28,2,1,10.75,0,2
0,169,0,0,1,2,2,32,1,1,2.75,0,1
0,3651,1,0,5,0,2,20,2,1,1.25,0,1
1,2603,1,0,3,1,1,22,2,1,42.75,0,5
0,116,1,0,1,0,2,21,2,1,4.5,0,3
0,73,0,0,3,0,2,19,2,0,0.5,0,2
1,531,1,0,3,0,2,21,2,1,9.25,2,1
0,1063,2,0,2,0,2,38,1,1,40.25,0,3
0,270,0,0,5,0,1,24,2,0,4.75,0,1
0,5174,0,0,1,1,1,33,2,1,60.25,2,1
1,1050,2,1,3,0,1,20,2,1,30.25,0,5
0,78,0,0,1,0,1,20,2,1,2.5,0,1
1,3350,3,1,6,0,1,18,2,0,17.75,0,1
0,34,1,0,1,0,1,66,2,1,2.75,0,2
1,586,0,0,3,1,1,23,2,0,11.0,0,1
1,3854,1,0,2,1,1,22,2,0,20.75,0,1
0,73,0,0,2,0,1,21,2,1,0.75,0,10
0,76,0,0,1,0,2,19,2,0,1.75,1,10
1,3617,2,2,3,2,1,21,2,1,33.0,0,1
1,3620,2,0,6,0,1,20,2,0,11.5,2,1
0,68,0,0,2,0,2,23,2,1,0.75,0,10
1,79,2,0,2,0,1,22,2,1,2.5,0,1
0,449,2,0,3,0,2,22,2,1,13.75,0,3
1,85,1,0,2,0,1,18,2,0,3.25,0,1
1,3436,3,0,4,0,1,21,2,1,21.5,1,1
1,521,1,2,3,0,1,17,2,0,15.75,0,1
0,255,0,0,2,1,1,23,2,1,7.0,0,2
0,3715,3,0,3,0,1,56,1,1,6.5,0,3
0,50,0,0,3,1,2,25,2,0,1.0,0,10
0,75,0,0,3,0,1,19,2,1,0.75,1,10
0,50,0,0,1,1,1,22,2,1,1.25,0,10
0,173,0,0,2,0,1,30,2,0,3.25,0,1
0,95,0,0,2,2,1,35,2,1,2.5,0,2
0,38,0,0,2,1,1,24,2,1,1.0,0,10
0,93,0,0,2,0,2,25,2,0,1.25,0,10
0,3623,0,0,1,0,1,25,2,0,3.5,2,1
1,284,1,0,2,0,1,19,2,1,4.25,0,1
1,237,1,1,2,0,1,18,2,1,10.0,0,1
0,67,0,0,3,0,1,22,2,1,25.0,0,1
0,93,0,0,1,1,1,23,2,1,1.5,3,2
1,46,0,2,2,1,2,37,2,1,1.0,1,10
1,3640,2,0,5,0,1,22,2,1,24.5,2,5
1,3010,2,0,2,2,1,18,2,1,36.5,0,5
0,50,0,0,2,0,1,20,1,1,1.0,0,10
0,40,0,0,1,1,1,24,2,0,1.25,0,10
1,593,2,0,4,1,1,22,2,1,10.0,0,1
1,4040,1,0,3,0,1,21,2,1,34.75,2,5
1,521,1,1,3,0,2,17,2,0,15.5,0,1
1,528,1,0,3,0,2,19,2,0,9.75,0,1
0,50,1,0,2,2,1,24,2,1,1.0,0,10
0,7060,2,0,2,2,1,27,2,1,90.5,2,3
0,549,0,1,1,0,1,18,2,0,5.5,0,1
1,2427,3,0,5,2,2,23,2,1,22.0,0,1
1,257,0,0,3,0,1,50,1,0,6.5,0,1
0,53,0,0,2,2,2,18,2,0,1.25,0,10
0,305,1,0,2,0,2,29,2,0,9.0,0,1
0,3683,1,0,3,0,1,20,2,1,3.75,0,1
0,68,1,0,3,2,1,23,2,1,0.75,0,10
1,173,0,0,3,0,2,25,1,0,3.75,2,2
1,1028,1,0,2,2,1,20,2,0,12.5,0,1
0,70,0,0,4,0,2,26,2,1,0.5,0,10
0,74,0,0,2,0,1,23,2,1,24.0,0,7
1,434,1,0,2,0,2,20,2,1,13.75,0,3
0,36,1,0,1,1,1,27,2,1,2.0,0,10
0,173,0,0,4,0,1,22,2,1,5.0,0,1
1,593,1,1,3,0,1,20,2,1,15.75,1,1
1,1181,2,2,3,0,1,20,2,0,31.5,0,1
0,116,0,0,2,2,1,29,2,0,4.75,2,1
0,67,0,0,3,0,1,25,2,1,1.5,0,1
0,265,0,0,2,0,2,21,2,0,6.25,0,1
1,612,0,0,2,0,2,18,2,0,19.25,0,1
0,47,1,0,4,0,1,18,2,0,0.75,0,10
1,3687,1,0,3,1,2,19,2,0,7.25,1,1
0,72,0,0,3,0,2,20,2,0,1.0,0,10
0,211,0,0,2,1,1,30,2,0,18.5,0,1
0,169,1,0,3,0,1,21,2,1,3.0,0,1
1,90,1,0,3,0,1,22,2,0,2.25,0,1
0,491,1,0,2,0,2,41,1,1,18.0,3,1
0,279,0,0,1,1,1,21,1,0,3.25,0,2
1,509,1,1,1,0,1,17,2,1,14.25,0,1
0,1050,1,1,2,1,1,36,2,1,30.5,0,5
0,25,1,0,2,0,1,23,2,1,2.5,0,10
1,512,1,1,4,0,1,20,2,0,4.0,1,1
0,69,0,0,1,0,1,22,2,0,0.25,0,10
1,2449,3,2,5,0,2,18,2,1,8.5,0,1
1,431,2,2,3,2,1,21,1,0,14.75,0,2
0,74,0,0,3,2,2,30,2,1,1.0,0,2
0,510,4,0,6,2,1,19,2,1,6.5,0,3
0,73,0,0,2,1,2,20,2,1,0.5,1,10
1,390,2,0,5,2,2,22,2,1,14.25,1,3
1,558,0,0,5,0,1,22,2,0,19.5,0,1
0,94,0,0,2,1,1,23,2,1,2.25,0,1
1,4181,2,1,4,0,1,22,2,1,32.75,1,7
1,3665,1,0,4,0,2,22,2,1,21.75,0,1
0,46,0,0,1,0,1,23,2,0,0.75,1,10
0,71,0,0,3,0,2,20,2,0,0.75,0,10
1,593,0,0,3,0,1,19,2,0,16.25,0,1
0,74,1,0,3,1,1,20,2,1,0.75,0,10
0,202,0,0,1,0,2,18,2,0,2.75,0,1
1,1082,2,0,4,0,1,21,1,1,14.25,0,8
0,3663,0,0,5,1,2,26,2,1,1.5,1,1
1,3653,2,0,3,0,1,26,2,1,7.0,0,3
0,46,0,0,2,2,1,20,2,1,0.75,0,10
0,3689,0,0,2,0,1,25,2,0,22.75,0,1
0,51,0,0,1,0,1,33,2,1,1.0,0,10
0,47,0,0,2,0,2,18,2,0,0.5,0,2
1,3694,3,1,3,0,1,20,2,1,8.25,2,3
0,38,0,0,2,0,3,38,2,0,1.25,0,10
0,79,0,0,2,0,1,22,2,1,2.5,0,10
1,306,2,0,5,2,1,26,1,1,10.5,0,1
1,467,2,0,3,1,1,21,2,1,13.25,1,3
0,164,0,0,2,0,2,25,2,1,4.25,1,1
1,1074,2,0,4,0,1,18,2,1,34.25,2,5
0,441,1,0,2,0,1,20,2,0,11.0,0,1
0,47,0,0,2,0,2,28,2,1,0.75,0,10
0,215,1,0,2,2,1,33,2,1,7.0,0,1
1,3718,1,1,3,0,1,20,2,0,8.25,0,1
1,3628,1,1,6,0,1,20,2,1,21.25,0,1
1,407,0,1,3,0,1,20,2,0,11.5,2,1
1,2120,1,0,3,2,1,23,2,1,16.0,0,1
0,68,1,0,5,0,1,27,2,0,0.75,0,10
0,67,0,0,4,1,1,19,2,1,1.25,0,10
0,22,0,0,2,1,2,23,2,0,1.75,0,10
0,78,0,0,1,2,1,26,2,1,2.5,0,1
0,186,0,0,2,1,1,20,2,1,3.0,0,1
0,53,0,0,2,0,1,18,2,0,1.25,1,10
0,93,0,0,6,0,2,21,2,1,1.25,0,10
1,4041,3,0,3,0,1,24,2,1,37.25,0,5
1,1069,3,0,5,2,1,18,2,1,38.0,0,5
0,42,0,0,1,0,1,21,2,0,20.5,0,1
0,25,1,0,1,1,2,22,2,1,2.5,0,1
0,70,0,0,1,0,1,22,2,1,0.5,2,10
1,119,2,1,3,0,1,20,2,1,26.75,0,1
0,74,0,0,2,1,1,19,2,1,1.0,0,10
1,4040,2,2,4,0,1,18,2,0,12.75,0,8
0,444,0,0,1,0,1,27,2,0,13.25,0,1
1,198,3,1,3,2,1,21,2,1,6.0,0,1
1,2255,2,1,3,0,1,18,2,1,22.25,1,1
0,65,0,0,2,2,1,23,2,1,2.0,0,1
1,1074,2,2,3,0,1,38,1,1,34.75,0,5
1,394,2,0,3,0,3,18,2,1,13.25,0,1
1,1110,2,0,3,0,1,20,2,1,48.25,0,5
1,3810,2,2,2,2,1,36,2,1,29.75,2,5
0,47,1,0,2,1,1,22,2,1,0.75,0,10
0,21,1,0,1,1,1,35,2,1,2.25,0,2
0,69,0,0,1,1,1,28,2,0,0.25,0,10
1,3636,2,0,3,0,1,20,2,1,29.25,0,1
0,46,0,0,3,0,2,23,2,1,0.75,0,10
1,3380,1,1,3,1,2,20,2,1,46.5,0,1
1,2041,3,0,4,0,1,18,2,1,20.0,0,1
1,18,1,2,5,0,1,20,2,1,2.5,0,1
1,152,1,1,3,0,1,19,2,0,6.75,0,1
1,183,0,0,3,0,1,24,2,0,7.0,0,1
1,120,2,0,3,0,1,25,1,1,6.25,0,1
0,46,0,0,3,2,1,19,2,0,0.75,1,10
0,72,0,0,3,0,1,22,2,0,1.25,0,2
1,1035,2,1,3,2,2,19,2,1,28.75,0,5
1,2364,2,0,4,2,2,22,2,1,17.0,2,1
0,53,0,0,1,1,1,27,2,1,1.25,0,10
0,38,0,0,1,0,2,24,2,1,1.75,0,10
0,71,0,0,2,0,1,31,2,0,1.0,0,2
1,551,1,2,3,0,1,20,2,0,17.5,0,1
1,509,1,0,5,0,1,18,2,0,8.25,1,1
0,114,0,0,2,0,2,26,2,0,4.75,0,1
1,2093,1,1,3,0,1,18,2,0,18.0,0,1
1,165,1,1,3,0,2,23,2,1,3.75,0,2
1,2435,2,0,3,0,1,19,2,1,50.25,0,1
0,566,0,0,6,0,1,21,2,1,0.25,0,10
0,67,0,0,1,0,1,23,2,0,1.5,1,10
1,497,2,0,4,1,2,21,2,1,18.25,0,1
1,4089,1,0,3,0,2,26,2,1,48.75,0,5
0,270,0,0,2,0,2,31,2,1,4.75,0,2
0,25,0,0,2,1,1,25,2,1,2.5,0,10
1,1062,2,2,2,0,2,22,2,1,39.0,0,5
1,2713,2,0,4,0,1,18,2,0,20.75,2,1
1,3646,3,3,3,0,1,18,0,1,2.75,0,1
1,48,0,0,2,1,1,21,1,0,0.75,0,10
0,63,1,0,2,1,1,26,2,1,2.5,0,3
0,161,1,0,2,0,2,23,2,0,5.75,0,1
1,21,1,1,6,1,2,21,2,0,1.75,1,1
0,46,0,0,2,1,2,30,2,0,1.0,0,10
1,91,0,0,2,1,2,21,2,0,1.5,0,2
