"","Threshold","R.2","In.Sample.Accuracy","Full.Sample.Accuracy"
"160",41.6,0.528937063524619,0.786546792670243,0.772695073398093
"161",41.8,0.528457771825373,0.786169595035081,0.772612957609689
"162",42,0.528457771825373,0.786169595035081,0.772612957609689
"163",42.2,0.528457771825373,0.786169595035081,0.772612957609689
"164",42.4,0.528402481899659,0.786095181985587,0.772655192449145
"165",42.6,0.528226242381598,0.786024082652491,0.772585308712219
"166",42.8,0.528226242381598,0.786024082652491,0.772585308712219
"167",43,0.528226242381598,0.786024082652491,0.772585308712219
"168",43.2,0.528226242381598,0.786024082652491,0.772585308712219
"169",43.4,0.52816128539535,0.785944143849034,0.772622079185905
"170",43.6,0.52816128539535,0.785944143849034,0.772622079185905
"171",43.8,0.527923753978647,0.78572585241298,0.772638108907128
"172",44,0.527869067352451,0.785696342503077,0.772609090540339
"173",44.2,0.527860565425528,0.785669194842739,0.772640046175697
"174",44.4,0.527373160856197,0.785207139378143,0.772761825164342
"175",44.6,0.527030192461703,0.78493291883024,0.772722339230004
"176",44.8,0.526919142602927,0.784850730836358,0.772699020812402
"177",45,0.526818048184708,0.784796960109431,0.772646082608471
"178",45.2,0.526818048184708,0.784796960109431,0.772646082608471
"179",45.4,0.526429697462432,0.784500680590726,0.772584651761677
"180",45.6,0.526334056139994,0.784451029458062,0.772535754795762
"181",45.8,0.526271257744536,0.784394847764672,0.772537984054698
"182",46,0.526271257744536,0.784394847764672,0.772537984054698
"183",46.2,0.525907567404126,0.784186491841336,0.772390319928548
"184",46.4,0.525907567404126,0.784186491841336,0.772390319928548
"185",46.6,0.525331364847652,0.783796365242787,0.772293630208405
"186",46.8,0.525291582260453,0.783777092779412,0.772274640581299
"187",47,0.525291582260453,0.783777092779412,0.772274640581299
"188",47.2,0.525002213398089,0.78358646709075,0.772201808998295
"189",47.4,0.524709745087216,0.78344063275575,0.772115581049492
"190",47.6,0.524709745087216,0.78344063275575,0.772115581049492
"191",47.8,0.524709745087216,0.78344063275575,0.772115581049492
"192",48,0.524241171745512,0.783218163255671,0.771953798712223
"193",48.2,0.524087853969774,0.783032475434088,0.772000611970385
"194",48.4,0.52385947715306,0.782932132996223,0.771901683221107
"195",48.6,0.523505538842087,0.782687354568987,0.771832650282699
"196",48.8,0.523505538842087,0.782687354568987,0.771832650282699
"197",49,0.523206739896442,0.782608505707674,0.771754894937293
"198",49.2,0.523176075988699,0.782595756015632,0.771742322064432
"199",49.4,0.523176075988699,0.782595756015632,0.771742322064432
"200",49.6,0.52265712716364,0.782218698857854,0.771657483669283
"201",49.8,0.52265712716364,0.782218698857854,0.771657483669283
"202",50,0.52230477790585,0.782164457775694,0.771603974929294
"203",50,0.52230477790585,0.782164457775694,0.771603974929294
"204",60,0.512810551716352,0.776975366237774,0.769734694715013
"205",70,0.508108923746799,0.77496572610514,0.768824230770583
"206",80,0.502501357310754,0.77252011930288,0.767475043677846
"207",90,0.500341234508706,0.771823961139234,0.76706660769517
"208",100,0.497780197829492,0.770842394705313,0.766430470227252
"209",110,0.493736695932843,0.769253812836802,0.765302553158303
"210",120,0.492047180455323,0.768615500110819,0.764836718300765
"211",130,0.490221868696886,0.767926294744867,0.764319948776004
"212",140,0.489500087637168,0.767667136787539,0.764118338019002
"213",150,0.487880344041857,0.767085943391462,0.76365240636865
"214",160,0.485317574546329,0.766169185587186,0.762908412710457
"215",170,0.483518160593293,0.765526247976717,0.762380557494864
"216",180,0.481616913685377,0.764850513580207,0.761819846737432
"217",180,0.481616913685377,0.764850513580207,0.761819846737432
"218",240,0.466316987995396,0.759472310138191,0.757187428665072
"219",300,0.460782685396417,0.757509592451602,0.755452955019791
