,School_Type,PD,Age,Closest_Type,Income_High,Income_Low,Family_True,Family_False,Cars2+,Cars1,Cars0,Licence_True,Licence_False
1196,College,23,22.0,0,0,0,0,0,0,0,0,1,0
8266,University,1,21.0,1,0,1,0,1,0,0,1,0,1
8134,University,36,20.0,1,0,0,0,0,0,0,0,1,0
4320,University,4,35.0,0,0,0,0,1,0,0,1,1,0
6895,University,6,20.0,0,0,0,0,0,0,0,0,0,1
7420,University,35,21.0,0,1,0,1,0,0,0,1,1,0
9873,University,20,22.0,1,0,0,1,0,1,0,0,1,0
15879,University,10,20.0,1,0,0,0,1,0,0,1,1,0
11009,University,5,18.0,0,0,0,0,0,0,0,0,1,0
5977,University,1,20.0,1,1,0,0,1,0,1,0,1,0
8561,University,21,18.0,0,0,1,1,0,1,0,0,0,1
13215,University,11,18.0,0,0,1,1,0,0,1,0,0,1
13603,University,5,18.0,0,0,1,1,0,0,1,0,1,0
411,College,13,24.0,0,0,1,0,1,0,0,1,0,1
11002,University,2,22.0,1,0,0,1,0,0,1,0,0,1
16484,University,13,21.0,0,0,0,1,0,0,1,0,1,0
7854,University,9,20.0,0,0,0,0,0,0,0,0,0,1
15304,University,36,26.0,1,0,1,1,0,1,0,0,0,1
4577,University,16,21.0,0,0,1,1,0,1,0,0,1,0
3234,University,46,18.0,1,0,0,0,0,0,0,0,1,0
8327,University,21,20.0,0,0,1,1,0,1,0,0,1,0
302,College,12,21.0,1,0,0,0,0,0,0,0,1,0
2867,University,46,19.0,0,1,0,1,0,1,0,0,1,0
9941,University,2,3.0,1,0,0,0,1,0,0,1,0,1
5891,University,36,18.0,0,0,1,1,0,0,1,0,1,0
10881,University,37,23.0,0,0,0,0,1,1,0,0,1,0
9492,College,46,20.0,0,0,0,1,0,0,1,0,0,1
4208,University,3,20.0,0,0,0,0,1,1,0,0,1,0
8432,University,6,21.0,0,0,0,1,0,0,1,0,1,0
12617,University,1,20.0,1,0,0,0,1,0,0,1,1,0
2341,University,46,27.0,0,0,0,0,0,0,0,0,0,0
5773,University,36,18.0,0,0,0,1,0,0,1,0,0,1
5209,University,1,18.0,1,0,1,0,1,0,0,1,0,1
1232,College,23,24.0,0,0,0,0,0,0,0,0,0,0
7558,University,1,21.0,1,1,0,0,1,0,0,1,1,0
14404,University,1,22.0,1,1,0,0,1,0,0,1,1,0
13139,University,24,22.0,0,0,0,1,0,1,0,0,1,0
4323,University,8,25.0,1,1,0,1,0,1,0,0,1,0
5550,University,1,20.0,1,0,0,0,0,0,0,0,1,0
9567,College,35,20.0,0,0,0,0,1,0,1,0,0,1
730,College,16,20.0,0,0,0,1,0,0,0,0,0,1
16603,University,33,18.0,1,0,0,0,0,0,0,0,1,0
11826,University,5,24.0,0,0,0,0,1,1,0,0,1,0
12597,University,36,18.0,1,0,1,1,0,1,0,0,1,0
9605,College,11,22.0,1,0,0,0,0,0,0,0,0,0
16400,University,9,20.0,1,0,0,0,0,0,0,0,0,0
15794,University,36,20.0,1,1,0,1,0,1,0,0,1,0
9206,College,35,27.0,0,0,0,1,0,0,1,0,1,0
11145,University,8,18.0,1,0,0,0,0,0,0,0,1,0
9103,College,36,21.0,1,0,0,1,0,1,0,0,1,0
13994,University,35,17.0,0,0,0,1,0,1,0,0,1,0
7517,University,33,19.0,1,0,0,1,0,1,0,0,1,0
7106,University,36,40.0,1,0,0,0,0,0,0,0,1,0
3317,University,38,21.0,0,0,0,1,0,1,0,0,1,0
3863,College,46,21.0,0,0,0,0,0,0,0,0,0,1
11287,University,7,26.0,1,0,0,0,0,0,0,0,1,0
9107,College,33,24.0,1,0,0,1,0,0,1,0,1,0
6934,University,1,29.0,1,0,0,0,1,0,0,1,0,1
2397,University,46,25.0,0,0,0,0,1,1,0,0,1,0
5816,University,1,20.0,1,0,1,0,1,0,0,1,1,0
11459,University,6,33.0,0,0,0,0,0,0,0,0,1,0
10078,University,1,24.0,1,0,0,0,1,0,0,1,1,0
8761,University,1,20.0,1,1,0,0,1,0,0,1,1,0
12016,University,16,22.0,0,0,0,0,0,0,0,0,0,1
11501,University,1,24.0,1,0,0,0,1,0,0,1,1,0
9574,College,35,22.0,0,0,1,0,1,1,0,0,0,1
16889,University,40,26.0,1,0,0,0,0,0,0,0,0,1
4010,College,46,22.0,0,0,1,1,0,1,0,0,1,0
9370,College,29,18.0,1,0,0,0,0,0,0,0,0,0
15390,University,31,23.0,0,0,0,0,0,0,0,0,1,0
11940,University,1,22.0,1,0,0,0,1,0,0,1,1,0
1027,College,22,18.0,0,0,0,0,0,0,0,0,1,0
13660,University,8,20.0,1,0,1,1,0,1,0,0,1,0
560,College,5,45.0,1,0,1,0,1,0,0,1,1,0
10888,University,1,24.0,1,0,1,0,1,0,1,0,1,0
7388,University,1,26.0,0,0,0,0,1,0,0,1,0,1
6615,University,5,21.0,0,0,0,1,0,0,1,0,0,1
12660,University,11,22.0,0,0,0,0,0,0,0,0,0,1
8640,University,12,19.0,1,0,0,0,0,0,0,0,1,0
8281,University,2,31.0,1,0,0,0,1,0,1,0,1,0
5870,University,36,19.0,1,0,0,1,0,1,0,0,1,0
6123,University,36,26.0,1,0,0,1,0,1,0,0,1,0
15451,University,2,39.0,1,0,0,0,1,0,0,1,0,1
4365,University,1,31.0,1,0,0,0,0,0,0,0,1,0
9426,College,39,39.0,0,0,1,1,0,0,1,0,1,0
7721,University,1,26.0,1,0,0,0,0,0,0,0,0,1
5904,University,2,20.0,1,1,0,0,1,0,0,1,1,0
5229,University,9,22.0,1,0,0,1,0,1,0,0,1,0
10171,University,1,19.0,1,0,0,0,0,0,0,0,1,0
2834,University,46,18.0,1,0,1,0,1,0,0,1,1,0
1209,College,23,20.0,0,0,0,0,0,0,0,0,0,1
6528,University,6,18.0,0,0,0,0,0,0,0,0,0,1
7696,University,10,18.0,1,0,0,1,0,1,0,0,0,1
10723,University,15,20.0,1,1,0,1,0,1,0,0,1,0
15674,University,10,21.0,1,1,0,0,1,0,0,1,1,0
6040,University,1,22.0,1,1,0,0,1,0,0,1,1,0
14375,University,13,18.0,0,0,1,0,1,0,0,1,0,1
7071,University,1,22.0,0,1,0,0,1,0,0,1,1,0
16532,University,11,62.0,1,0,1,0,1,0,1,0,1,0
3906,College,40,34.0,1,0,0,0,0,0,0,0,1,0
14763,University,33,19.0,1,0,0,0,0,0,0,0,0,1
8731,University,33,18.0,1,0,0,0,0,0,0,0,1,0
7414,University,1,34.0,0,0,0,0,0,0,0,0,1,0
2727,University,42,20.0,0,0,0,0,0,0,0,0,1,0
14676,University,16,26.0,0,0,0,0,0,0,0,0,1,0
5019,University,23,18.0,0,0,0,0,1,0,0,1,0,1
5655,University,4,22.0,0,1,0,1,0,1,0,0,1,0
6942,University,7,21.0,1,0,0,0,0,0,0,0,0,1
15742,University,1,18.0,1,0,0,0,0,0,0,0,0,1
8115,University,27,19.0,1,0,0,1,0,1,0,0,1,0
9748,College,34,20.0,0,0,0,1,0,1,0,0,1,0
306,College,13,19.0,0,0,0,0,0,0,0,0,0,1
4511,University,22,22.0,0,1,0,1,0,1,0,0,1,0
9538,College,39,18.0,0,0,0,0,1,0,0,1,1,0
14347,University,16,18.0,0,0,0,1,0,0,1,0,0,1
15503,University,1,25.0,1,0,0,0,1,0,0,1,1,0
10822,University,1,21.0,1,0,0,0,0,0,0,0,1,0
269,College,22,31.0,0,0,0,0,0,0,0,0,0,1
8858,College,39,19.0,0,0,0,0,0,0,0,0,1,0
12257,University,6,27.0,0,0,0,0,1,0,0,1,1,0
12579,University,1,21.0,1,0,1,0,1,0,0,1,0,1
12342,University,13,19.0,0,0,0,0,0,0,0,0,0,1
11685,University,5,57.0,1,0,0,0,0,0,0,0,1,0
2035,University,46,20.0,0,0,1,0,1,1,0,0,1,0
11814,University,27,24.0,1,0,0,1,0,1,0,0,1,0
15650,University,16,35.0,0,0,0,0,0,0,0,0,1,0
10596,University,15,20.0,0,0,1,0,1,0,0,1,0,1
13340,University,36,21.0,1,0,0,0,1,0,0,1,1,0
10130,University,2,32.0,1,0,0,0,0,0,0,0,1,0
3339,University,46,18.0,1,0,0,0,1,0,0,1,0,1
14127,University,31,18.0,0,0,1,1,0,1,0,0,0,1
10918,University,7,21.0,1,0,0,1,0,1,0,0,1,0
13647,University,33,27.0,1,0,0,1,0,0,1,0,1,0
12464,University,9,19.0,0,0,0,0,0,0,0,0,0,1
11968,University,1,57.0,1,0,0,0,0,0,0,0,1,0
15234,University,13,23.0,0,0,1,0,1,0,1,0,1,0
8054,University,33,20.0,1,0,0,0,0,0,0,0,1,0
3940,College,43,20.0,0,0,0,1,0,1,0,0,1,0
15311,University,20,65.0,1,0,0,0,0,0,0,0,1,0
7020,University,9,20.0,1,0,0,1,0,1,0,0,1,0
15692,University,6,19.0,0,0,0,1,0,0,1,0,0,1
2235,University,46,30.0,0,0,0,0,1,0,0,1,0,1
5935,University,33,20.0,1,0,0,1,0,0,1,0,0,1
13239,University,1,22.0,1,0,0,0,1,0,0,1,1,0
790,College,13,35.0,0,0,0,0,0,0,0,0,1,0
7925,University,36,22.0,1,0,0,1,0,1,0,0,0,1
8519,University,11,21.0,1,0,1,1,0,0,0,1,0,1
10421,University,15,19.0,1,0,0,0,0,0,0,0,0,1
12627,University,16,19.0,0,0,0,0,0,0,0,0,0,1
16058,University,33,19.0,1,0,0,0,0,0,0,0,1,0
8662,University,13,20.0,0,0,0,0,0,0,0,0,0,1
15207,University,11,21.0,1,0,1,0,1,1,0,0,1,0
12132,University,12,18.0,1,0,0,0,0,0,0,0,0,1
1736,College,23,25.0,0,0,0,0,0,0,0,0,0,1
15950,University,11,28.0,0,0,0,0,1,0,1,0,1,0
14797,University,35,21.0,0,0,0,0,0,0,0,0,1,0
13801,University,36,18.0,0,0,1,0,1,0,0,1,1,0
2966,University,46,18.0,1,1,0,0,1,0,0,1,1,0
6736,University,8,24.0,0,0,0,0,0,0,0,0,0,0
10921,University,1,26.0,1,0,0,0,1,0,0,1,1,0
1522,College,21,25.0,0,1,0,1,0,0,1,0,1,0
9831,University,5,21.0,1,0,0,1,0,0,0,1,0,1
12950,University,15,18.0,1,0,0,0,1,0,0,1,0,1
8087,University,8,18.0,0,0,0,1,0,0,0,1,0,1
11272,University,35,17.0,0,0,0,1,0,0,1,0,1,0
1859,College,23,22.0,0,0,1,0,1,0,0,1,0,1
7530,University,35,22.0,0,0,0,1,0,1,0,0,0,1
15124,University,11,18.0,0,0,0,0,1,0,0,1,0,1
2915,University,46,23.0,0,0,0,0,1,0,1,0,1,0
2319,University,46,19.0,0,1,0,0,1,1,0,0,1,0
416,College,16,19.0,0,0,1,0,1,0,1,0,0,1
8293,University,2,24.0,1,0,0,0,1,0,0,1,1,0
12026,University,1,19.0,1,0,0,0,1,0,0,1,1,0
741,College,3,27.0,1,0,0,0,0,0,0,0,0,1
9250,College,34,21.0,1,0,1,1,0,1,0,0,0,1
4410,University,1,18.0,1,0,0,0,0,0,0,0,1,0
14224,University,1,18.0,1,0,1,0,1,0,0,1,0,1
9569,College,39,19.0,0,1,0,0,1,0,0,1,1,0
262,College,2,27.0,1,0,0,0,0,0,0,0,0,1
4912,University,16,23.0,0,0,1,1,0,1,0,0,1,0
14916,University,3,30.0,0,0,0,0,1,0,0,1,1,0
10516,University,1,18.0,1,0,0,0,1,0,0,1,0,1
12500,University,14,19.0,0,0,0,0,0,0,0,0,0,1
1544,College,23,19.0,0,0,1,1,0,0,0,1,1,0
12065,University,36,21.0,0,0,1,1,0,1,0,0,1,0
24,College,13,19.0,0,0,1,1,0,0,0,1,0,1
689,College,16,20.0,0,0,1,1,0,0,1,0,0,1
3435,University,31,21.0,0,0,0,1,0,1,0,0,1,0
14988,University,10,22.0,1,0,1,1,0,0,0,1,0,1
2494,University,46,20.0,0,0,0,0,1,0,1,0,1,0
2269,University,46,18.0,1,0,0,0,0,0,0,0,1,0
13138,University,1,46.0,1,0,0,0,0,0,0,0,0,1
8457,University,1,21.0,1,0,0,1,0,0,0,0,0,1
16247,University,31,19.0,0,0,0,1,0,0,0,1,0,1
7729,University,2,19.0,1,0,0,0,0,0,0,0,0,1
11551,University,36,20.0,1,0,1,1,0,0,1,0,1,0
2389,University,46,19.0,0,0,0,1,0,1,0,0,1,0
6696,University,36,28.0,0,0,0,1,0,1,0,0,0,1
6780,University,20,17.0,1,0,0,0,0,0,0,0,0,1
9535,College,39,17.0,0,0,1,0,1,0,1,0,1,0
5399,University,13,18.0,0,0,0,0,1,0,0,1,1,0
15152,University,29,63.0,1,0,0,0,0,0,0,0,0,0
12366,University,1,21.0,1,0,0,0,0,0,0,0,0,1
15851,University,10,20.0,1,0,1,0,1,0,1,0,1,0
10297,University,33,22.0,1,0,0,0,0,0,0,0,0,1
14242,University,16,22.0,0,1,0,1,0,0,1,0,1,0
12757,University,13,22.0,0,0,1,1,0,0,1,0,1,0
7945,University,1,22.0,0,0,0,0,1,0,0,1,1,0
8193,University,38,19.0,1,0,0,1,0,1,0,0,1,0
1487,College,21,25.0,0,0,1,1,0,1,0,0,1,0
1708,College,23,18.0,1,0,0,1,0,0,1,0,1,0
15263,University,4,19.0,1,1,0,0,1,0,0,1,1,0
14708,University,3,31.0,0,0,0,0,1,0,0,1,1,0
758,College,20,22.0,0,0,0,0,0,0,0,0,1,0
3358,University,46,19.0,0,0,0,0,0,0,0,0,1,0
9368,College,36,21.0,0,0,0,0,1,0,1,0,0,1
10056,University,35,23.0,0,0,0,0,0,0,0,0,1,0
11296,University,11,18.0,1,0,0,0,0,0,0,0,1,0
13173,University,10,22.0,1,0,0,1,0,1,0,0,1,0
6491,University,36,20.0,1,0,0,0,0,0,0,0,0,1
13255,University,13,19.0,0,0,0,0,0,0,0,0,1,0
601,College,15,21.0,1,0,1,0,1,0,0,1,1,0
9798,University,15,53.0,1,0,0,0,0,0,0,0,1,0
14870,University,35,19.0,0,0,1,1,0,1,0,0,1,0
14034,University,36,26.0,1,1,0,1,0,1,0,0,1,0
16056,University,28,22.0,1,0,0,1,0,1,0,0,0,1
13501,University,1,18.0,1,0,1,0,1,0,1,0,1,0
9124,College,4,31.0,0,0,0,0,0,0,0,0,1,0
14688,University,36,19.0,1,0,1,1,0,0,1,0,0,1
16790,University,20,19.0,1,0,0,0,0,0,0,0,0,1
7208,University,16,2.0,0,0,1,1,0,0,1,0,1,0
1692,College,22,18.0,0,0,0,0,0,0,0,0,1,0
9969,University,21,25.0,0,0,0,0,0,0,0,0,1,0
10132,University,36,17.0,0,1,0,1,0,1,0,0,1,0
12271,University,15,19.0,1,0,0,0,1,0,0,1,0,1
6286,University,1,21.0,1,0,0,0,0,0,0,0,1,0
7045,University,29,21.0,1,0,0,0,0,0,0,0,1,0
7861,University,15,18.0,1,0,0,1,0,1,0,0,0,1
11628,University,16,26.0,0,0,0,0,0,0,0,0,1,0
13881,University,9,24.0,1,0,1,0,1,1,0,0,1,0
10561,University,35,20.0,1,0,1,1,0,1,0,0,1,0
14212,University,1,28.0,1,0,1,0,1,0,0,1,0,1
16089,University,35,25.0,0,0,0,0,0,0,0,0,1,0
7594,University,36,22.0,0,0,1,1,0,1,0,0,1,0
9389,College,12,19.0,1,0,0,0,0,0,0,0,0,1
535,College,10,28.0,1,0,0,0,0,0,0,0,0,1
10983,University,36,21.0,0,0,0,1,0,1,0,0,1,0
15506,University,31,18.0,0,0,0,0,0,0,0,0,0,0
15467,University,33,19.0,1,0,0,1,0,1,0,0,1,0
6298,University,1,18.0,1,0,0,0,1,0,0,1,0,1
9674,College,35,24.0,0,0,1,1,0,1,0,0,1,0
8626,University,13,26.0,0,0,0,0,0,0,0,0,1,0
15464,University,7,28.0,1,0,0,0,0,0,0,0,1,0
6064,University,8,23.0,0,0,0,1,0,1,0,0,0,1
6447,University,12,19.0,1,1,0,1,0,1,0,0,1,0
2622,University,46,20.0,0,0,1,1,0,1,0,0,1,0
5915,University,11,20.0,0,0,0,1,0,0,1,0,0,1
4265,University,1,19.0,1,0,0,0,0,0,0,0,0,1
5995,University,1,21.0,1,0,0,0,0,0,0,0,0,0
14194,University,1,22.0,1,0,0,0,0,0,0,0,1,0
6055,University,1,19.0,1,1,0,0,1,0,0,1,1,0
4421,University,2,25.0,1,0,0,0,1,0,1,0,1,0
11308,University,8,19.0,1,1,0,1,0,1,0,0,1,0
4918,University,23,47.0,0,0,0,1,0,0,0,1,0,1
4889,University,23,20.0,0,0,0,0,1,1,0,0,1,0
10795,University,1,28.0,1,0,0,0,1,0,1,0,1,0
14537,University,13,18.0,0,0,1,1,0,0,1,0,0,1
10237,University,2,23.0,1,0,1,0,1,0,0,1,0,1
12599,University,14,23.0,0,0,0,1,0,0,1,0,0,1
15067,University,10,27.0,1,0,0,0,0,0,0,0,0,1
4229,University,40,19.0,1,0,0,0,0,0,0,0,1,0
6224,University,33,21.0,1,0,1,1,0,1,0,0,0,1
7487,University,3,23.0,0,0,0,0,0,0,0,0,1,0
13896,University,36,20.0,1,0,0,1,0,1,0,0,1,0
9616,College,35,18.0,1,0,1,1,0,0,1,0,0,1
218,College,4,47.0,0,0,0,0,0,0,0,0,1,0
12414,University,33,19.0,1,1,0,1,0,1,0,0,0,1
11584,University,1,19.0,1,0,0,0,0,0,0,0,1,0
10805,University,36,20.0,1,0,1,0,1,0,0,1,0,1
6019,University,2,23.0,1,0,1,0,1,0,0,1,0,1
231,College,11,19.0,1,0,0,1,0,0,1,0,0,1
10446,University,36,29.0,1,0,0,0,1,0,1,0,0,1
2166,University,46,19.0,0,0,0,0,0,0,0,0,1,0
13643,University,10,22.0,1,0,1,1,0,0,0,1,0,1
9408,College,36,33.0,0,0,0,0,0,0,0,0,1,0
3352,University,46,18.0,1,0,1,0,1,0,0,1,1,0
8306,University,1,29.0,1,0,0,0,1,0,1,0,1,0
14275,University,3,18.0,1,0,0,0,0,0,0,0,0,1
5636,University,1,20.0,1,0,0,0,1,0,0,1,1,0
13043,University,1,20.0,1,0,0,0,0,0,0,0,0,1
5596,University,2,19.0,1,0,0,1,0,0,0,1,0,1
7186,University,31,20.0,0,0,1,1,0,0,1,0,1,0
6211,University,21,18.0,0,0,0,0,0,0,0,0,0,1
3648,College,46,40.0,0,0,0,0,1,1,0,0,1,0
745,College,16,20.0,0,0,0,0,1,0,0,0,0,1
13234,University,1,21.0,1,0,0,0,1,0,0,1,0,1
12242,University,36,21.0,1,1,0,1,0,1,0,0,0,1
14617,University,20,20.0,0,1,0,0,1,0,1,0,1,0
15406,University,11,18.0,1,0,0,0,0,0,0,0,0,1
3415,University,46,23.0,0,0,0,0,0,0,0,0,1,0
13232,University,13,21.0,0,0,1,1,0,0,1,0,1,0
10073,University,4,25.0,1,0,0,0,0,0,0,0,1,0
4527,University,21,18.0,0,0,0,0,0,0,0,0,1,0
8602,University,4,19.0,0,0,1,1,0,0,0,1,0,1
2991,University,46,22.0,0,0,0,0,1,0,0,1,1,0
4459,University,22,21.0,0,0,0,0,0,0,0,0,0,1
4469,University,14,19.0,0,0,0,1,0,0,1,0,1,0
10582,University,8,21.0,1,0,0,1,0,0,1,0,1,0
14711,University,1,18.0,1,0,0,0,1,0,0,1,0,1
4447,University,31,18.0,0,0,0,1,0,0,1,0,0,1
7374,University,16,18.0,0,0,0,0,0,0,0,0,0,0
7788,University,6,20.0,0,0,0,0,0,0,0,0,0,0
13256,University,1,21.0,1,0,1,0,1,0,1,0,1,0
15373,University,35,23.0,0,0,0,0,0,0,0,0,1,0
2072,University,46,20.0,0,1,0,0,1,0,0,1,1,0
7029,University,36,21.0,1,0,0,0,0,0,0,0,1,0
436,College,13,24.0,0,0,1,0,1,0,0,1,0,1
14909,University,35,20.0,0,0,0,1,0,1,0,0,1,0
14203,University,1,23.0,1,0,0,0,1,0,0,1,1,0
9366,College,2,20.0,1,0,0,1,0,1,0,0,0,1
1,College,4,25.0,0,0,0,1,0,0,1,0,0,1
15175,University,33,22.0,1,0,0,0,0,0,0,0,0,1
5114,University,23,19.0,0,0,0,0,0,0,0,0,0,1
4721,University,21,22.0,0,0,0,0,0,0,0,0,1,0
5547,University,9,26.0,1,1,0,1,0,1,0,0,1,0
15559,University,31,20.0,1,0,0,0,0,0,0,0,1,0
10713,University,14,18.0,0,0,0,0,0,0,0,0,0,1
3485,University,36,53.0,0,0,0,0,0,0,0,0,0,0
15205,University,3,18.0,0,0,1,1,0,0,0,1,0,1
3402,University,46,21.0,0,0,0,1,0,1,0,0,1,0
5413,University,8,20.0,1,0,1,1,0,0,1,0,1,0
3609,College,46,19.0,0,0,0,1,0,0,1,0,1,0
10003,University,36,20.0,0,0,0,0,0,0,0,0,1,0
7193,University,33,18.0,1,0,0,0,0,0,0,0,1,0
6701,University,33,20.0,1,0,0,1,0,1,0,0,1,0
1632,College,21,43.0,0,0,0,1,0,1,0,0,1,0
2266,University,46,18.0,0,0,0,0,0,0,0,0,1,0
14084,University,1,23.0,0,0,0,0,0,0,0,0,1,0
2245,University,46,20.0,0,0,0,0,0,0,0,0,0,1
904,College,3,28.0,0,0,1,1,0,0,1,0,0,1
2014,University,1,39.0,1,0,1,1,0,0,0,1,1,0
14326,University,31,20.0,1,0,0,1,0,0,0,0,1,0
2429,University,46,22.0,0,0,0,0,1,0,0,1,1,0
2519,University,46,20.0,0,0,0,0,0,0,0,0,0,0
13878,University,6,20.0,0,1,0,1,0,0,1,0,1,0
4999,University,22,21.0,0,0,1,1,0,0,1,0,0,1
12103,University,2,23.0,1,0,1,0,1,0,0,1,1,0
6796,University,1,27.0,1,0,0,0,1,0,0,1,0,1
1473,College,21,26.0,0,0,0,0,0,0,0,0,1,0
8308,University,32,19.0,1,1,0,1,0,1,0,0,1,0
8077,University,33,29.0,1,0,0,0,1,1,0,0,1,0
401,College,6,32.0,0,0,0,0,1,0,1,0,1,0
1262,College,23,18.0,0,0,1,0,1,1,0,0,0,1
9620,College,36,32.0,0,0,0,0,0,0,0,0,1,0
4829,University,21,19.0,0,0,0,1,0,1,0,0,1,0
8452,University,6,21.0,0,0,0,1,0,0,0,1,0,1
1545,College,13,18.0,0,0,0,1,0,0,1,0,0,1
1688,College,22,18.0,0,0,0,0,0,0,0,0,0,1
3624,College,46,38.0,0,0,1,0,1,0,1,0,0,1
8896,College,35,37.0,0,0,0,0,0,0,0,0,1,0
13669,University,1,19.0,1,0,1,0,1,0,0,1,1,0
2569,University,36,21.0,1,0,1,1,0,1,0,0,1,0
14226,University,36,18.0,0,0,1,1,0,1,0,0,1,0
13359,University,1,23.0,1,0,0,0,1,0,0,1,1,0
4188,University,5,20.0,0,0,0,0,0,0,0,0,0,1
9960,University,11,24.0,0,0,0,1,0,0,1,0,1,0
7253,University,14,35.0,1,0,0,0,1,0,1,0,1,0
16371,University,33,20.0,1,0,1,1,0,0,1,0,1,0
14962,University,16,28.0,0,0,0,0,0,0,0,0,0,1
12839,University,1,22.0,1,0,0,0,1,1,0,0,1,0
669,College,1,25.0,1,0,0,0,0,0,0,0,0,1
8292,University,16,22.0,0,0,0,0,0,0,0,0,0,0
12031,University,1,20.0,1,0,1,0,1,0,0,1,0,1
4197,University,12,25.0,1,0,0,1,0,0,1,0,1,0
4202,University,35,19.0,1,0,0,0,0,0,0,0,1,0
2825,University,46,18.0,1,1,0,0,1,0,0,1,0,1
8416,University,6,44.0,0,1,0,1,0,0,1,0,1,0
13133,University,31,19.0,0,0,0,1,0,1,0,0,0,1
195,College,35,20.0,1,0,0,1,0,1,0,0,1,0
8913,College,36,18.0,1,0,0,1,0,0,1,0,0,1
5741,University,1,19.0,1,0,0,0,1,0,0,1,1,0
6338,University,13,20.0,0,0,0,1,0,0,1,0,0,1
14737,University,36,19.0,1,0,0,1,0,0,1,0,1,0
15827,University,4,24.0,0,0,0,0,0,0,0,0,1,0
10410,University,1,20.0,1,0,0,0,0,0,0,0,1,0
10277,University,13,25.0,0,0,0,0,0,0,0,0,1,0
16176,University,16,20.0,0,0,0,1,0,0,1,0,1,0
7098,University,33,25.0,1,0,0,1,0,1,0,0,1,0
1030,College,17,36.0,1,0,0,0,1,0,1,0,1,0
1834,College,20,20.0,1,0,0,0,0,0,0,0,0,1
3543,College,35,22.0,1,0,0,0,0,0,0,0,1,0
2926,University,46,22.0,1,0,1,0,1,1,0,0,1,0
2972,University,46,22.0,0,0,1,0,1,0,0,1,1,0
5086,University,9,23.0,1,0,0,1,0,1,0,0,0,1
545,College,1,23.0,1,0,0,0,0,0,0,0,1,0
2114,University,46,20.0,0,1,0,0,1,0,0,1,1,0
3560,College,42,18.0,0,0,0,0,0,0,0,0,0,1
16139,University,31,25.0,0,0,0,0,0,0,0,0,1,0
15682,University,6,20.0,0,1,0,0,1,0,0,1,1,0
11119,University,31,30.0,0,0,0,0,1,0,1,0,1,0
11347,University,45,18.0,0,0,0,1,0,1,0,0,0,1
10413,University,16,18.0,0,0,1,1,0,0,0,1,0,1
8805,College,36,24.0,1,0,0,0,0,0,0,0,1,0
4274,University,3,21.0,0,0,0,0,0,0,0,0,0,0
6877,University,12,23.0,1,0,0,1,0,1,0,0,0,1
9029,College,45,19.0,0,0,0,0,0,0,0,0,1,0
5762,University,5,23.0,1,0,0,0,1,0,0,1,0,1
12992,University,1,17.0,1,0,0,0,0,0,0,0,0,1
3364,University,39,32.0,0,0,0,0,1,1,0,0,1,0
6992,University,46,19.0,0,0,0,1,0,0,1,0,0,1
14044,University,1,27.0,1,1,0,0,1,0,1,0,1,0
405,College,13,40.0,0,0,0,0,1,0,1,0,1,0
7288,University,32,20.0,1,0,0,0,0,0,0,0,1,0
12948,University,1,19.0,0,0,0,1,0,0,1,0,0,1
15790,University,3,23.0,0,0,0,0,0,0,0,0,0,1
6104,University,33,19.0,1,0,1,1,0,1,0,0,0,1
10793,University,4,35.0,0,0,0,1,0,1,0,0,1,0
1695,College,35,21.0,1,0,0,0,0,0,0,0,0,1
871,College,11,30.0,1,0,0,0,0,0,0,0,1,0
9070,College,34,20.0,0,0,0,1,0,0,1,0,0,1
5924,University,13,21.0,0,0,0,0,0,0,0,0,0,1
7864,University,6,23.0,0,0,0,0,0,0,0,0,0,1
10493,University,1,22.0,1,0,0,0,1,0,0,1,1,0
16796,University,39,25.0,0,0,0,1,0,0,1,0,1,0
16626,University,33,19.0,1,1,0,1,0,1,0,0,1,0
8263,University,36,21.0,0,0,1,1,0,1,0,0,1,0
13918,University,8,24.0,1,0,1,0,1,0,1,0,0,1
12851,University,36,28.0,1,0,1,0,1,0,0,1,1,0
1006,College,35,25.0,0,0,0,1,0,1,0,0,1,0
2234,University,36,22.0,1,0,1,1,0,1,0,0,0,1
3826,College,46,19.0,0,0,1,1,0,1,0,0,1,0
3739,College,46,19.0,0,0,0,0,0,0,0,0,1,0
9527,College,36,26.0,0,0,0,0,1,0,0,1,1,0
16707,University,4,24.0,0,0,0,0,1,0,1,0,1,0
5710,University,1,38.0,1,0,0,0,1,0,0,1,0,1
10702,University,30,18.0,1,1,0,1,0,1,0,0,1,0
12765,University,1,20.0,1,0,1,0,1,0,1,0,0,1
1574,College,20,56.0,1,0,0,1,0,0,1,0,1,0
5452,University,9,26.0,1,0,1,1,0,0,1,0,0,1
241,College,16,32.0,0,0,0,0,1,0,0,1,0,1
4369,University,1,28.0,1,0,0,0,1,0,0,1,0,1
11391,University,13,21.0,0,0,0,0,0,0,0,0,0,1
15537,University,10,19.0,1,0,1,0,1,0,0,1,0,1
6750,University,31,27.0,1,0,1,1,0,1,0,0,1,0
1012,College,14,21.0,0,0,1,1,0,0,1,0,1,0
8806,College,36,19.0,1,0,0,1,0,1,0,0,0,1
5158,University,6,46.0,0,0,0,0,0,0,0,0,0,0
6238,University,9,20.0,1,0,0,0,0,0,0,0,0,1
6683,University,36,18.0,1,0,1,1,0,0,1,0,1,0
11581,University,36,20.0,1,0,0,0,0,0,0,0,0,1
