Home Zone,Age,Gender,License,Employment,Status,Cars,Income,Adults,Children,Mode,Distance
407,18,2,1,1,2,2,0,3,1,1,10.42934
47,21,2,1,1,2,0,0,1,0,10,1.063099
3358,37,1,1,1,2,1,2,2,2,0,10.711409999999999
2027,30,1,1,1,2,2,2,2,0,0,25.793380000000003
118,27,1,0,2,2,1,1,2,0,1,15.84822
2131,25,2,1,2,2,3,2,4,0,0,21.49136
452,23,1,1,1,1,1,2,3,0,1,12.26375
318,22,1,1,2,2,1,2,2,0,1,11.61308
280,25,1,1,2,2,0,2,3,0,1,4.771492
21,24,1,1,2,2,0,1,2,0,2,2.04452
570,64,1,1,1,1,2,1,1,0,0,25.68143
3336,26,1,1,1,2,3,1,4,0,0,0.0
126,20,1,0,1,2,3,2,4,0,0,7.585483
2352,28,1,0,3,1,1,2,4,0,0,17.69989
1181,46,1,0,1,2,1,1,2,1,0,5.211246
595,20,2,1,1,2,1,2,3,1,1,20.217779999999998
46,26,1,1,3,1,0,0,2,0,0,1.297744
49,20,2,1,1,2,1,1,2,0,0,0.881096
3622,48,1,1,1,1,2,2,3,2,0,33.06114
211,23,2,0,1,2,0,2,2,0,1,5.960171999999999
2248,20,1,1,1,2,3,2,4,0,3,23.42554
72,24,1,1,1,2,0,1,1,0,2,1.5951760000000001
47,25,2,1,1,2,0,2,1,0,10,1.063099
3653,47,2,1,1,1,1,0,2,1,0,5.68742
2120,19,1,1,2,2,2,0,3,0,1,15.78316
119,35,2,1,1,2,0,2,1,0,1,6.027405
101,26,1,9,1,2,1,1,5,0,1,19.02152
42,27,1,1,1,2,0,2,2,0,0,1.572915
68,20,1,1,1,2,0,2,2,0,10,0.97324
390,21,2,1,1,2,0,0,2,1,1,9.406616
90,21,1,0,3,1,0,2,3,0,0,3.0967340000000005
188,36,2,1,3,1,0,2,2,1,0,3.070265
590,20,2,1,1,2,0,0,2,1,1,22.04901
618,18,1,1,1,2,2,2,4,1,1,27.937009999999997
348,25,2,0,2,2,2,2,4,0,1,14.64408
461,20,2,1,1,2,3,0,3,1,1,16.25293
46,20,2,1,2,2,0,1,2,0,10,1.297744
3337,23,2,1,2,2,2,2,4,0,1,29.70872
3636,22,1,1,1,2,3,1,4,1,1,33.09657
265,34,1,1,3,1,1,2,2,1,3,6.776885999999999
3193,24,2,1,3,1,5,2,4,1,3,22.22068
68,19,2,1,1,2,0,0,2,0,10,0.97324
301,34,1,1,3,1,1,2,1,0,0,16.44697
291,25,1,1,1,2,2,2,5,0,0,0.0
5206,42,2,1,3,1,2,2,2,1,0,66.99983999999999
2128,18,1,1,1,2,1,2,2,0,1,20.759700000000002
3468,17,2,1,1,2,6,2,2,2,8,12.87834
3637,18,2,1,1,2,2,2,4,0,1,25.21846
1096,21,1,1,2,2,3,2,3,0,5,37.95246
304,53,2,1,3,1,1,2,1,0,0,10.413799999999998
50,28,2,1,3,1,1,2,2,0,0,1.5870020000000002
405,22,2,1,1,2,1,2,3,1,1,15.80785
2366,24,1,1,2,2,2,2,3,0,8,20.6494
450,34,1,0,1,1,2,2,3,0,1,7.662369000000001
46,33,1,1,2,2,0,2,2,1,1,1.297744
3833,21,1,1,1,2,1,2,3,0,1,17.5551
2377,23,2,1,1,2,2,2,2,0,0,17.10057
3506,42,1,1,1,2,1,0,2,2,3,9.196673
3630,20,1,0,2,1,3,2,3,0,8,3.161919
65,26,2,1,1,2,1,2,3,0,1,2.628072
153,29,1,0,2,2,2,2,4,1,1,10.4864
460,20,1,1,2,2,4,2,4,1,0,17.732590000000002
77,26,1,1,1,2,1,2,2,0,10,2.222833
385,21,1,1,1,2,2,2,4,0,1,20.40364
411,29,1,0,1,2,2,0,7,1,1,11.24213
3648,19,2,1,3,2,3,2,3,1,0,20.91687
385,25,2,1,1,2,1,1,3,0,1,5.017492999999999
1179,37,1,1,3,1,1,2,2,2,0,5.772611999999999
450,27,1,1,2,2,1,1,2,0,1,13.40907
2224,19,1,1,2,2,5,0,5,0,8,33.29822
48,21,2,0,2,2,0,1,2,0,10,1.199355
2433,24,1,1,1,2,2,1,3,0,4,32.70241
1046,22,2,1,1,2,3,2,4,0,0,28.73041
202,33,1,1,3,1,0,2,2,0,2,3.6927709999999996
450,25,2,1,2,2,0,2,2,0,1,13.40907
267,23,2,1,1,2,3,2,4,0,3,27.4434
124,22,2,1,1,2,1,2,3,0,2,7.72636
3629,22,2,1,1,1,0,1,3,0,1,3.256571
46,21,1,1,1,2,0,1,2,0,10,1.297744
248,37,1,1,3,1,2,2,2,2,3,10.66915
382,20,2,1,1,2,0,0,4,0,10,3.7580790000000004
3655,26,1,1,2,2,1,2,3,0,0,23.500169999999997
426,27,1,1,3,1,0,1,1,0,0,13.26682
48,24,2,1,2,2,1,2,2,0,10,1.199355
222,41,1,1,1,2,2,2,2,2,3,24.724529999999998
40,26,1,1,2,2,0,2,1,0,10,1.461703
3380,19,1,1,1,2,2,2,5,0,0,16.68237
532,20,2,0,2,2,2,1,3,0,10,15.38943
66,26,2,1,3,1,0,2,2,0,0,2.298354
441,19,2,1,1,2,4,2,5,0,0,12.08477
540,18,2,1,1,2,2,2,3,1,1,11.05121
119,25,2,1,2,2,2,1,3,0,3,16.69224
3449,46,1,1,2,1,3,0,2,1,3,9.918931
3378,19,1,1,1,2,2,0,3,0,1,18.7802
72,74,2,1,1,1,0,2,1,0,0,1.5951760000000001
67,25,1,1,3,2,0,2,2,0,10,1.897934
301,21,2,0,1,2,2,2,3,0,0,16.44697
571,52,1,1,3,1,2,2,3,1,0,26.50003
3856,35,2,1,3,1,1,1,1,0,0,14.93533
41,22,2,1,1,2,0,1,2,0,10,1.84044
2442,42,2,1,1,1,1,2,2,1,0,35.381800000000005
59,19,1,1,1,2,1,2,3,0,1,3.157046
3810,22,1,1,1,2,2,2,4,0,0,27.748759999999997
203,24,2,1,2,2,0,2,2,0,0,2.972123
522,18,1,1,1,2,1,1,4,2,1,17.08575
480,20,1,1,2,2,3,2,5,0,0,19.30453
454,26,2,1,1,2,1,2,2,0,1,11.74369
99,25,1,1,1,2,2,2,3,0,1,4.045104
50,20,1,1,1,2,0,0,3,0,1,1.5870020000000002
68,20,1,1,2,2,0,0,2,0,1,22.56759
454,41,1,1,3,2,0,2,2,0,0,11.74369
506,18,2,0,2,2,0,1,3,1,1,9.688394
443,21,2,0,1,2,0,2,2,0,1,13.29974
3362,22,1,1,2,2,2,1,4,0,0,14.12602
21,31,1,0,2,2,0,2,2,1,1,2.030561
46,33,2,0,2,2,0,2,2,0,0,1.297744
2255,21,1,1,2,2,2,2,4,0,8,25.09527
46,22,2,1,1,2,1,2,3,0,10,1.297744
3337,52,1,1,2,1,2,2,2,0,3,9.106768
93,20,1,1,1,2,0,1,2,0,10,1.52827
457,23,1,1,1,2,2,2,4,0,1,14.81024
154,56,2,1,3,1,1,2,5,1,0,4.516793
2418,21,1,1,2,2,3,2,4,0,1,32.54529
279,18,2,0,1,2,1,2,4,0,1,4.204054
50,18,1,1,1,2,0,2,1,0,10,1.5870020000000002
385,21,2,1,1,2,1,1,5,1,1,20.40364
3512,19,1,1,1,2,3,2,5,1,5,32.39799
3715,24,2,1,1,2,3,0,3,0,0,31.51502
1033,26,2,1,1,2,4,2,4,0,3,48.55403
3604,22,1,1,2,2,5,0,5,0,0,30.037599999999998
241,20,2,1,3,1,1,2,3,0,1,11.74916
3653,56,2,1,1,2,1,1,2,0,3,4.931834
66,21,1,1,1,2,0,1,1,0,10,2.298354
48,27,1,1,3,1,0,2,3,0,0,1.199355
46,22,2,1,1,2,0,1,2,0,10,1.297744
46,22,2,1,1,2,0,1,2,0,10,1.297744
4174,23,1,1,2,2,3,2,3,0,4,52.26331
3379,31,1,1,2,1,2,2,5,2,0,17.49025
3380,19,2,0,1,2,2,0,4,0,0,23.244529999999997
2222,34,2,1,2,2,2,0,5,0,0,32.69621
46,28,2,0,2,2,0,2,2,0,0,1.297744
46,22,2,0,1,2,0,2,2,0,7,1.297744
458,18,2,1,1,2,2,2,4,0,1,15.63962
5186,37,1,1,3,1,1,2,2,0,0,66.10141
532,24,1,1,1,1,0,1,2,0,0,32.33139
317,27,1,1,3,1,3,2,3,0,0,14.81421
1061,19,1,1,2,2,3,2,3,1,5,37.80949
1125,36,1,1,2,1,1,1,1,0,0,6.531729
2023,19,2,1,2,2,2,2,4,1,3,8.583172
291,28,1,0,3,1,1,1,2,0,1,13.75924
42,26,2,1,1,2,0,2,1,0,10,1.572915
287,45,2,1,3,1,1,0,2,2,0,11.63691
3680,19,2,0,2,2,3,2,5,0,1,17.92
97,55,2,1,2,2,2,2,2,0,2,2.707659
94,30,1,1,2,2,0,1,2,0,2,2.215019
3683,25,1,9,1,2,3,2,4,0,1,8.571286
1121,20,1,1,2,2,2,2,5,1,5,43.52472
38,25,1,1,1,2,0,2,2,0,10,1.9160979999999999
2443,19,1,1,1,2,2,0,2,0,0,34.01372
70,23,1,0,2,2,0,2,2,0,2,0.7401139999999999
70,23,2,0,2,1,0,2,2,0,0,0.7401139999999999
542,19,2,0,1,2,1,2,3,0,1,11.8249
619,23,2,1,1,2,2,0,3,1,1,33.408370000000005
3680,21,1,1,2,2,3,2,5,0,1,17.92
424,23,1,1,2,1,2,2,5,0,0,10.361030000000001
171,22,2,1,2,2,1,2,4,1,1,5.465496999999999
123,73,1,1,2,1,1,2,1,0,0,8.452846
266,29,1,1,2,2,0,1,3,0,1,6.896745
3482,25,1,1,3,1,4,2,4,0,0,18.175259999999998
325,20,2,1,2,2,1,2,2,0,1,12.652209999999998
3685,21,1,1,2,2,1,2,4,0,0,21.14893
531,23,1,0,1,1,0,2,3,0,1,10.97726
74,22,1,1,3,1,0,2,5,0,0,0.699414
74,21,1,1,2,2,0,2,5,0,10,0.699414
235,26,2,1,3,1,3,2,1,0,3,14.15274
202,41,1,1,2,2,0,2,1,0,1,3.6927709999999996
99,31,2,1,2,2,1,2,2,0,3,19.8178
4120,20,2,1,1,2,4,1,4,0,3,32.66191
76,33,2,1,1,2,1,1,4,0,10,1.7883010000000001
3482,18,2,0,2,2,1,2,4,0,1,20.60357
3518,33,2,1,3,1,3,2,4,0,3,8.120502
597,21,1,1,2,2,3,0,4,1,1,21.900959999999998
3484,23,2,1,2,2,2,0,4,0,3,18.215880000000002
3366,22,1,1,1,2,1,1,4,0,10,34.94674
17,38,2,1,3,2,1,2,2,1,0,3.7713759999999996
374,22,1,0,1,2,0,2,4,0,1,3.57044
4038,27,2,1,2,2,3,2,4,0,8,36.38254
400,21,1,0,1,2,1,1,3,0,1,9.433746999999999
3494,18,2,1,1,2,1,2,3,0,1,16.27386
306,23,2,0,2,2,1,2,4,0,1,11.34862
226,25,1,1,2,2,7,2,8,0,1,10.50586
588,25,1,1,2,2,2,2,4,0,1,20.68312
3682,22,1,1,2,2,3,2,3,0,3,13.77478
3417,24,1,0,1,2,2,0,6,0,1,16.94216
519,19,2,1,2,1,2,2,4,1,0,16.595860000000002
46,31,2,1,1,2,0,2,2,0,0,1.297744
137,32,1,1,1,2,2,2,2,3,0,11.13926
50,25,1,1,1,2,0,2,2,0,0,1.5870020000000002
61,22,1,1,2,2,2,2,3,0,1,3.434776
4120,17,2,1,1,2,3,0,4,1,0,37.916290000000004
5179,24,1,1,2,2,0,2,2,0,1,4.076137
4076,19,2,1,1,2,2,1,2,0,1,22.07584
2224,21,1,1,2,2,5,0,5,0,3,5.279172
5208,19,1,0,2,2,2,0,3,2,1,6.018245
41,29,2,1,3,1,0,2,1,0,0,13.0246
3842,20,1,1,2,2,1,2,2,0,1,25.78664
538,47,2,1,1,1,2,1,3,1,0,10.02121
381,18,2,1,1,2,3,2,6,0,1,22.7982
5203,24,1,1,2,2,0,0,1,0,1,1.911466
3354,22,1,1,1,2,3,2,5,0,0,56.2695
621,24,2,1,2,1,1,2,3,0,1,25.46113
545,20,2,0,1,2,1,2,3,1,1,14.68233
4195,37,2,1,3,1,3,2,2,1,0,52.51675
487,18,1,9,2,2,1,2,5,1,1,18.66001
555,26,2,1,1,2,3,2,3,0,4,19.29472
5076,19,2,1,1,2,2,2,3,1,1,17.70354
3358,28,1,1,2,2,1,2,3,0,3,31.88279
5129,21,1,1,1,2,3,2,4,0,3,6.428893
3607,35,2,1,2,1,1,0,3,0,4,29.657310000000003
3863,20,2,1,2,2,1,2,3,0,0,23.80348
5204,26,1,1,2,1,2,2,3,0,0,3.842938
441,19,1,1,1,2,4,2,5,0,1,12.02725
2613,28,2,1,3,1,3,2,3,0,1,47.10393
3678,21,1,1,1,2,2,2,4,0,1,45.94393
288,29,1,1,3,1,1,2,2,0,0,12.45658
1100,19,1,0,1,2,4,2,6,0,0,56.43647
618,20,1,1,1,2,3,2,6,0,1,27.26159
21,38,1,1,1,2,1,2,2,2,0,1.38954
3669,21,2,1,1,2,1,0,3,0,1,50.550470000000004
4039,21,2,1,2,2,2,2,4,1,3,41.08923
3348,49,1,1,3,1,2,2,3,0,0,35.217620000000004
2353,22,1,1,1,2,2,1,2,0,0,21.8365
2027,17,2,1,1,1,4,2,2,3,3,72.93786
5166,19,2,1,1,2,2,2,7,0,1,2.120519
2125,27,1,1,1,1,1,2,1,0,0,14.989700000000001
401,20,1,0,2,1,1,0,3,2,0,20.41893
4080,22,2,1,2,2,1,0,2,0,5,49.802510000000005
1106,18,2,1,1,2,2,2,3,3,4,51.013239999999996
42,33,1,9,2,2,1,1,1,0,10,2.702876
64,48,1,1,3,1,2,2,2,1,0,2.6984770000000005
270,23,1,0,1,1,1,2,4,0,0,2.833916
3419,40,2,1,3,1,3,2,4,2,0,36.78675
389,20,2,0,1,2,1,2,4,0,0,20.190459999999998
389,18,2,0,1,2,2,2,4,0,8,9.007778
3656,18,1,1,2,2,1,2,3,0,0,46.029230000000005
143,18,2,1,1,2,4,2,8,1,0,62.8858
3638,18,2,1,1,2,1,2,3,1,0,45.15129
89,28,2,1,3,1,1,2,2,0,0,63.16364
128,47,1,1,3,1,1,2,2,0,0,11.2912
365,38,1,1,3,1,1,2,2,0,0,17.89224
502,35,2,1,3,1,1,2,2,0,0,7.322855
408,20,1,0,2,2,1,2,3,2,0,16.59641
5148,19,1,1,2,2,1,2,3,0,8,11.92186
79,23,1,0,1,2,0,0,2,0,1,3.686243
1076,23,1,1,1,2,2,2,4,0,1,34.92218
3674,18,1,0,2,2,1,2,3,0,1,21.35188
591,19,1,1,2,2,1,0,3,0,0,22.9419
222,35,1,0,2,2,0,2,1,0,0,7.814153
3324,20,2,1,1,2,2,2,4,0,1,54.8509
256,23,1,0,2,2,0,0,2,0,0,5.003333
343,18,2,1,1,2,3,2,4,0,1,9.426452
250,28,2,1,3,2,1,2,2,0,0,9.3684
51,31,1,1,3,2,1,2,2,2,10,1.268754
3690,28,2,1,3,1,2,2,3,0,3,3.9780490000000004
25,26,2,1,3,2,0,2,2,0,0,3.41576
1254,21,2,1,2,2,3,2,5,0,3,13.32024
1254,23,2,0,1,2,3,2,5,0,8,13.32024
210,19,1,0,2,2,1,1,2,0,1,5.6716359999999995
67,40,1,1,3,1,0,2,1,0,0,1.897934
2053,22,1,1,2,2,4,2,4,0,0,16.76316
257,23,2,0,1,2,0,2,3,0,1,7.789524999999999
46,27,2,0,1,2,0,0,2,0,10,1.297744
48,19,2,1,1,2,1,2,3,0,10,1.199355
50,23,1,1,1,2,0,2,4,0,10,1.5870020000000002
478,19,1,1,2,2,1,2,3,1,1,17.808049999999998
26,38,2,1,1,2,1,2,2,0,1,3.8004709999999995
3629,20,1,0,2,2,0,1,3,0,1,3.256571
209,32,2,1,3,2,0,2,2,0,2,4.886680999999999
307,41,1,1,2,2,1,2,2,0,0,12.236229999999999
131,33,1,0,1,2,0,2,2,1,1,11.19139
232,47,1,1,1,2,1,1,2,2,0,15.28609
166,29,1,0,2,2,2,2,3,0,0,4.771916
42,28,2,1,1,2,0,2,2,0,10,1.572915
202,26,2,1,3,1,1,0,2,0,0,3.6927709999999996
99,27,1,1,3,1,2,2,2,0,0,19.8178
115,19,1,1,2,2,0,2,3,1,2,5.801590999999999
211,35,2,1,1,2,0,1,2,0,0,5.960171999999999
46,22,2,1,1,2,0,1,2,0,10,1.297744
3193,53,1,1,1,1,1,2,2,0,0,44.09617
2230,24,2,1,1,1,2,1,3,0,3,34.734199999999994
621,20,1,0,2,2,1,2,2,1,0,26.395799999999998
66,22,1,1,2,2,0,2,3,0,10,2.298354
2252,20,1,1,1,2,2,2,3,0,0,23.86901
348,23,2,0,2,2,2,2,4,0,1,14.64408
595,21,2,0,1,2,1,2,3,1,1,20.217779999999998
42,27,2,1,1,2,0,1,2,0,10,1.572915
4123,24,1,1,3,1,1,2,1,2,0,0.0
46,20,1,1,2,2,0,0,2,0,0,1.297744
50,25,1,1,3,2,0,1,2,0,0,1.5870020000000002
524,19,2,1,2,2,1,2,3,0,0,14.90384
71,21,1,1,1,2,0,0,1,0,10,1.132351
3810,37,1,1,3,1,2,2,2,2,0,34.868410000000004
3668,25,2,0,2,1,0,0,2,0,0,18.63411
50,20,1,1,2,2,0,0,3,0,10,1.5870020000000002
412,19,1,0,1,2,2,2,4,1,1,15.09692
37,23,1,0,1,2,0,1,2,0,10,2.4224270000000003
494,33,2,1,3,1,2,2,2,0,0,33.4103
490,38,2,1,3,1,2,2,2,0,0,20.554779999999997
21,22,2,1,3,2,0,2,1,0,0,2.04452
49,19,1,9,1,1,0,0,3,0,10,0.881096
448,25,2,1,2,2,2,1,2,0,3,17.5678
59,23,2,1,1,2,1,0,2,0,1,23.77493
298,30,2,1,3,1,1,1,3,0,0,15.60168
3360,24,2,1,1,2,2,2,3,0,3,16.58835
384,21,1,1,2,2,4,0,4,0,3,5.303446
407,17,1,0,1,2,2,1,3,2,0,10.42934
150,21,1,1,1,2,1,1,3,0,1,8.115579
2760,33,1,1,1,2,4,2,3,0,3,50.327709999999996
1188,21,1,1,2,2,3,2,4,0,3,67.35396
123,20,1,1,1,2,1,2,3,1,1,8.452846
93,27,2,1,1,2,0,2,2,0,10,1.52827
34,44,1,1,3,1,1,2,2,0,0,3.300822
2451,20,1,1,1,2,2,2,3,1,8,32.633919999999996
3718,41,2,1,2,1,2,2,2,2,3,9.236450999999999
71,22,2,1,1,2,0,0,1,0,10,1.132351
230,65,2,1,1,1,2,2,2,0,3,13.03885
3602,21,2,1,2,2,4,2,4,0,0,9.092576
3648,19,1,1,1,2,3,0,4,0,8,20.91687
38,21,1,1,1,2,1,0,1,0,10,1.9160979999999999
230,35,1,0,3,1,5,0,5,1,0,7.598624
3867,35,2,1,3,1,2,0,2,2,0,22.09142
3682,36,1,1,1,1,2,2,2,2,3,17.69596
4075,21,2,1,2,2,3,2,4,0,5,47.50508
4066,45,1,1,1,1,2,2,2,3,0,50.64625
1049,21,2,1,2,1,3,2,4,0,3,30.71746
562,27,1,1,1,2,0,2,3,0,1,23.837970000000002
1135,24,1,0,1,2,2,1,4,0,5,44.65457
2108,35,1,1,1,1,2,2,3,2,3,14.747620000000001
105,20,2,0,1,2,1,2,3,0,1,7.938824
278,39,2,1,1,2,1,2,2,0,2,4.257021
456,22,1,0,2,2,2,2,3,0,8,13.58079
3809,36,1,0,1,1,1,2,2,2,8,12.00874
1060,18,2,0,1,2,1,0,1,0,10,37.810230000000004
192,19,1,0,1,2,2,0,3,1,1,7.534937
324,22,1,1,3,2,1,1,2,0,0,12.99586
22,22,1,1,2,2,0,1,2,0,10,2.09696
2110,18,2,1,2,2,2,0,3,0,0,22.16323
116,23,1,1,2,2,2,2,2,0,1,5.454129
72,27,2,0,1,2,0,1,3,0,10,1.5951760000000001
24,34,1,1,3,2,2,2,2,0,0,3.231132
280,32,2,1,3,1,0,1,1,0,0,4.771492
251,20,1,1,2,2,0,0,1,1,5,8.815197
201,27,1,1,1,2,0,0,2,0,1,13.690760000000001
223,18,2,0,1,2,1,2,4,0,1,9.718259
2129,36,2,1,3,1,2,2,2,2,0,22.403869999999998
186,31,2,1,2,2,0,0,2,0,1,2.957752
337,29,1,1,3,1,2,2,2,0,0,16.12024
64,29,2,1,1,2,2,2,2,0,1,2.764601
97,21,2,1,1,2,0,1,3,1,0,20.34489
4039,21,2,1,3,1,2,0,4,0,0,40.611419999999995
73,20,1,0,1,2,0,1,1,0,10,1.013806
245,25,1,1,2,2,0,2,2,0,1,12.75723
209,30,2,1,2,2,0,2,1,0,1,4.886680999999999
2425,21,1,1,2,2,2,1,4,0,0,29.855220000000003
448,30,2,1,1,1,1,1,2,0,0,14.62815
452,29,2,1,1,2,1,1,3,0,1,12.26375
119,24,1,1,2,2,0,1,1,0,0,6.027405
403,18,1,1,1,2,1,2,4,2,1,19.2065
50,25,1,1,3,2,0,1,2,0,0,1.5870020000000002
3669,19,2,1,2,2,2,0,4,0,3,17.06118
172,25,2,0,1,2,1,2,3,0,1,4.945424
46,19,2,0,1,2,0,0,1,0,10,1.297744
452,19,1,1,1,2,0,1,1,0,1,12.26375
119,38,1,9,1,2,0,1,1,0,2,6.027405
49,21,1,1,1,2,0,0,1,0,0,0.881096
84,37,2,1,2,1,0,0,2,0,0,3.7347529999999995
41,19,1,0,1,2,0,1,1,0,0,1.84044
591,21,1,1,2,2,2,0,5,0,0,23.617330000000003
50,20,2,1,1,2,0,0,1,1,10,1.5870020000000002
110,36,1,1,3,1,0,2,2,0,0,5.461931
413,34,1,1,1,2,0,2,1,1,1,12.10829
595,25,1,1,2,2,1,2,3,0,0,20.217779999999998
3654,26,2,1,2,2,3,0,3,0,0,17.50955
1028,21,2,1,1,1,3,2,5,0,0,48.820699999999995
3379,19,1,0,1,2,2,2,4,2,1,17.49025
4103,18,2,1,2,2,2,2,4,0,1,36.79875
264,21,1,0,1,2,0,0,3,0,1,6.774109
435,19,1,1,1,2,2,2,3,0,1,14.65319
3686,59,2,1,3,1,2,2,3,1,0,25.313650000000003
3380,18,2,1,1,1,3,2,7,0,0,12.16056
3364,20,1,0,2,2,2,2,5,0,1,11.635629999999999
188,27,1,1,3,1,1,2,2,0,0,3.070265
287,24,2,1,1,1,1,0,2,0,0,18.62722
2364,55,1,1,1,1,1,2,2,0,0,18.487509999999997
431,19,2,0,1,2,1,2,4,0,0,15.12878
562,26,2,1,1,2,1,1,3,2,3,13.63783
2605,22,1,1,3,2,2,2,3,0,0,44.66408
560,21,2,0,2,2,0,2,2,0,1,17.94153
177,22,1,9,2,2,0,2,5,0,1,6.746917
3375,20,2,1,2,2,2,2,3,1,8,21.70505
4189,18,1,1,1,2,2,0,3,0,5,47.03946
3675,22,2,1,1,2,3,1,4,0,8,14.93358
46,25,2,1,2,1,1,2,2,0,0,1.297744
3366,19,1,0,2,2,2,2,4,0,0,17.37058
462,19,2,1,2,2,3,0,3,0,0,15.20583
449,19,1,1,1,2,1,2,4,0,0,14.92
3373,40,1,9,3,2,2,0,2,2,0,14.43493
133,45,1,1,1,2,1,2,2,1,3,9.268492
239,17,2,1,2,2,4,2,3,2,8,14.4257
140,19,2,0,2,2,1,1,3,1,8,11.661700000000002
5232,20,2,1,1,2,2,1,2,1,0,0.0
588,22,2,1,2,2,2,1,5,0,0,20.68312
3337,33,1,1,3,1,1,0,2,0,0,9.106768
93,21,2,1,1,2,0,1,3,0,0,1.52827
590,18,1,1,1,2,2,2,5,1,1,22.04901
3862,18,1,0,2,2,0,2,2,1,0,2.87475
46,31,2,1,2,2,1,2,2,0,0,1.297744
520,25,1,1,1,2,1,1,6,0,1,16.65826
2763,24,1,1,2,2,4,2,4,0,5,50.53421
2237,27,1,1,1,2,2,1,5,0,1,27.06196
59,25,1,1,1,2,1,2,2,0,1,3.157046
522,19,2,1,1,2,1,1,4,2,1,17.08575
3367,18,1,0,2,1,1,2,4,0,1,1.0775
224,38,2,1,2,1,1,2,2,0,10,10.77793
317,30,2,1,3,2,1,2,2,0,2,9.524379999999999
3864,31,1,1,1,1,1,1,2,2,0,0.0
77,27,1,1,3,2,1,0,2,0,0,2.222833
3367,19,1,1,2,2,2,2,3,1,1,32.92614
343,21,1,0,2,2,2,2,4,0,1,13.65655
400,24,2,1,2,2,5,2,6,1,0,9.433746999999999
253,37,2,1,3,2,0,1,1,0,0,10.07846
450,37,2,1,3,1,2,2,2,0,0,13.40907
414,21,1,1,1,2,2,1,4,0,1,11.91928
454,26,1,0,1,2,0,1,1,0,0,11.74369
3674,21,2,1,2,2,2,2,3,1,0,18.81433
244,22,2,1,1,2,2,2,4,0,1,13.398549999999998
3864,21,2,1,1,2,2,1,3,2,3,0.906279
462,17,2,9,1,2,1,0,4,1,1,15.20583
37,22,2,9,1,2,0,1,2,0,10,2.4224270000000003
1038,18,1,0,2,2,1,2,2,1,5,31.20207
597,21,1,1,1,2,1,2,3,0,0,21.900959999999998
411,23,1,0,2,2,1,2,3,1,1,11.24213
320,24,2,1,2,2,2,2,3,1,3,11.47414
3841,29,1,0,1,2,1,2,2,1,9,1.8857149999999998
3344,32,1,1,3,1,2,2,3,0,0,16.402279999999998
452,31,1,1,3,1,1,2,5,0,0,12.26375
1133,19,1,1,2,2,2,1,2,1,0,6.694525
42,22,2,1,2,2,0,1,2,0,10,1.572915
1030,22,1,1,2,2,2,2,3,0,0,32.72008
454,39,2,1,2,2,1,1,2,1,1,13.05988
38,72,2,1,1,1,0,2,2,0,0,0.0
3619,23,2,1,1,2,2,2,4,1,1,32.43673
143,21,2,1,1,2,1,2,4,0,0,11.24198
189,45,1,1,1,1,1,2,3,1,0,4.926836
3431,32,1,1,1,1,1,2,2,2,0,41.408970000000004
2133,20,1,1,2,2,2,1,3,0,1,24.07498
593,19,1,1,1,2,2,2,4,0,0,20.59195
4162,18,2,0,2,2,2,2,4,0,10,48.725910000000006
14,30,1,1,3,1,2,2,2,0,0,2.8207370000000003
3485,19,1,1,2,2,3,1,3,0,8,36.82744
253,27,2,1,1,2,3,2,2,0,1,7.124015999999999
467,22,2,1,1,2,2,0,6,0,1,16.5987
562,18,2,0,1,2,1,1,3,1,1,23.16254
531,19,2,1,2,2,1,1,2,0,0,14.32955
2424,18,1,1,1,2,4,1,4,1,4,27.56543
2664,20,1,1,2,2,3,2,4,0,5,50.56231
211,29,1,1,1,2,0,1,2,0,1,7.283757
38,20,1,1,1,2,0,1,1,0,10,0.0
2055,21,2,1,1,2,2,1,4,0,1,29.45558
5236,18,2,1,2,2,2,2,3,1,8,23.6445
5032,20,2,1,1,2,2,2,4,0,1,19.00848
2435,22,2,1,1,2,2,2,3,0,3,24.00619
2418,18,1,1,1,2,2,1,3,1,0,32.35608
2783,22,2,1,2,1,3,2,3,1,0,33.99388
3652,19,2,1,1,2,2,2,2,0,3,46.454550000000005
100,33,1,0,2,1,1,2,2,0,0,4.613854999999999
191,32,2,1,2,2,1,2,1,0,1,6.970653
107,34,1,1,2,2,0,1,2,0,0,5.40264
5161,27,1,1,3,1,3,2,3,0,0,10.27191
312,36,1,1,3,1,1,0,1,0,0,15.141969999999999
5187,19,2,1,1,2,0,1,1,0,1,3.528448
43,31,2,1,2,2,0,2,4,0,0,1.7738450000000001
4110,32,2,1,2,2,0,2,3,0,0,46.71672
5175,19,2,0,2,2,1,1,4,0,10,0.7319249999999999
468,36,2,1,3,1,1,2,1,0,0,17.68369
2569,39,1,1,3,1,2,1,2,2,3,32.58858
57,36,2,1,3,1,1,2,2,1,0,0.0
452,35,1,1,1,2,0,2,2,0,1,13.57995
154,26,1,1,3,1,1,2,5,1,1,12.871030000000001
3434,22,2,1,1,2,2,1,3,1,4,43.12022
3855,22,2,1,1,2,2,2,3,0,0,26.1638
4092,17,1,1,1,2,2,2,2,2,3,62.03706
2022,21,2,1,2,2,3,2,4,0,1,32.312599999999996
3354,44,2,1,1,2,2,1,2,3,3,39.02216000000001
507,19,2,0,1,2,1,2,4,0,0,14.026530000000001
98,27,1,1,2,2,0,2,2,0,7,4.296939
