Unnamed: 0,HomeZone,Age,Gender,License,Employment,Status,Cars,Income,Adults,Children,Mode,Dist,Distance
3787,3357,18,2,1,1,2,1,2,4,0,1,21.99098,21.99098
3788,95,31,2,1,2,2,0,2,1,1,0,15.536,15.536
3789,398,25,1,1,2,2,2,2,4,0,2,1.7730339999999998,1.7730339999999998
3790,398,22,1,1,1,2,2,2,4,0,10,1.7730339999999998,1.7730339999999998
3791,3668,29,2,1,3,1,1,1,2,2,0,26.928620000000002,26.928620000000002
3792,3469,23,1,1,1,2,2,2,5,1,8,21.9531,21.9531
3793,551,19,1,1,2,2,3,2,4,1,0,28.703830000000004,28.703830000000004
3795,3668,25,1,1,3,1,2,0,2,0,0,26.928620000000002,26.928620000000002
3796,2877,21,1,0,2,2,3,2,4,0,0,86.55743000000001,86.55743000000001
3797,407,36,1,1,3,2,0,1,2,1,0,6.780858,6.780858
3799,183,17,2,1,1,2,0,1,1,2,1,9.967075,9.967075
3800,2100,20,2,1,2,2,3,2,3,2,0,11.406410000000001,11.406410000000001
3801,2417,24,2,1,2,1,3,2,3,0,0,24.6146,24.6146
3802,2552,20,1,1,2,2,2,2,3,2,8,24.82526,24.82526
3803,441,26,2,1,3,1,1,2,2,0,0,8.679727,8.679727
3804,184,29,1,1,2,1,5,2,6,2,3,11.64141,11.64141
3805,443,26,1,1,2,2,1,0,2,0,0,7.787525,7.787525
3806,384,20,1,1,2,2,3,2,4,0,0,7.910512,7.910512
3807,586,28,2,1,1,2,2,0,4,0,3,16.747139999999998,16.747139999999998
3808,2122,20,1,0,2,2,2,2,4,1,8,4.798428,4.798428
3809,374,18,2,1,1,2,1,2,3,2,1,8.604383,8.604383
3810,2129,20,1,0,1,2,2,2,5,0,1,8.610354,8.610354
3811,3690,20,2,1,1,2,2,2,3,1,1,26.16151,26.16151
3812,410,23,2,1,2,1,3,0,4,0,3,6.362133000000001,6.362133000000001
3813,2232,39,1,1,3,2,1,2,2,1,0,22.8051,22.8051
3814,46,31,2,1,1,2,0,0,2,0,1,17.012150000000002,17.012150000000002
3816,138,25,2,1,1,2,3,0,7,0,1,8.966378,8.966378
3817,3811,29,1,1,1,2,2,2,3,0,0,36.27329,36.27329
3818,2257,18,1,0,1,2,3,0,5,0,1,16.81264,16.81264
3819,2433,20,2,1,1,2,1,2,3,1,1,24.8679,24.8679
3820,76,30,2,1,2,2,0,2,2,0,0,17.82965,17.82965
3821,390,24,2,1,2,2,2,2,3,0,0,3.4857940000000003,3.4857940000000003
3822,2120,20,2,1,2,2,1,1,4,0,0,4.116510999999999,4.116510999999999
3823,3820,27,2,1,3,1,1,1,1,0,0,34.806509999999996,34.806509999999996
3824,596,21,2,1,1,2,1,2,1,0,3,17.506700000000002,17.506700000000002
3825,2056,21,1,1,1,2,4,2,3,2,0,10.97079,10.97079
3826,3356,21,2,1,3,1,2,2,3,1,0,20.62177,20.62177
3828,2078,18,2,1,1,2,2,2,3,2,1,12.09116,12.09116
3829,2078,22,2,0,1,2,2,0,4,0,0,12.09116,12.09116
3830,403,22,2,1,1,2,1,2,5,1,1,5.696711,5.696711
3831,110,27,2,1,1,2,0,1,2,0,1,20.19427,20.19427
3832,364,18,1,9,2,2,3,0,4,1,0,5.633225,5.633225
3833,3718,20,2,1,2,2,3,2,4,1,3,20.92182,20.92182
3834,25,70,1,1,1,1,0,2,1,0,0,3.4157599999999997,3.4157599999999997
3835,3417,28,2,1,3,1,2,0,6,0,0,16.94216,16.94216
3836,3449,20,2,1,2,1,1,2,3,1,1,31.05947,31.05947
3837,2378,23,2,1,1,2,1,1,3,0,1,31.1895,31.1895
3838,149,67,1,1,1,1,1,2,1,0,0,8.597311,8.597311
3839,445,28,2,1,3,1,0,2,2,0,0,15.236329999999999,15.236329999999999
3840,67,20,2,1,1,2,0,1,2,0,10,1.897934,1.897934
3841,2207,21,1,1,3,1,0,2,1,0,0,22.80469,22.80469
3842,2024,19,2,0,3,1,4,2,5,0,0,10.58619,10.58619
3843,46,27,1,1,2,1,0,1,2,1,10,1.297744,1.297744
3844,165,35,2,1,2,2,1,0,2,0,3,4.967644,4.967644
3845,3468,20,2,1,2,2,3,0,4,1,1,12.87834,12.87834
3846,462,21,2,1,1,2,3,2,4,0,0,15.205829999999999,15.205829999999999
3847,4105,23,1,1,1,2,2,2,4,0,5,48.53755,48.53755
3848,590,22,2,1,2,2,2,2,5,0,0,22.04901,22.04901
3849,411,39,1,1,2,2,1,2,2,5,0,11.24213,11.24213
3850,42,22,1,1,1,2,0,1,2,0,10,1.572915,1.572915
3851,3667,20,2,1,1,2,2,1,4,1,0,19.26065,19.26065
3852,1123,20,1,1,2,2,2,2,2,1,0,8.998897,8.998897
3853,2028,23,2,1,2,2,2,2,4,0,8,7.204078000000001,7.204078000000001
3854,3448,19,1,1,1,2,2,2,3,1,1,10.98427,10.98427
3855,110,19,2,0,1,2,1,1,4,0,1,5.461931,5.461931
3856,146,54,1,1,1,1,1,0,4,0,2,15.215810000000001,15.215810000000001
3857,315,18,2,0,1,2,1,0,2,0,0,10.056519999999999,10.056519999999999
3858,3357,20,2,1,1,2,2,0,3,1,1,12.38923,12.38923
3860,1075,19,2,1,2,2,3,2,5,0,1,16.272959999999998,16.272959999999998
3861,371,20,1,1,2,2,1,1,3,0,10,0.0,0.0
3862,3496,24,1,1,1,2,3,2,4,0,3,15.06398,15.06398
3863,76,29,2,1,2,2,0,1,2,0,2,1.788301,1.788301
3864,173,25,2,1,1,2,1,1,1,0,2,4.036773999999999,4.036773999999999
3865,428,29,1,1,1,1,1,2,2,1,1,13.73261,13.73261
3866,77,23,1,0,1,2,0,2,3,0,0,2.222833,2.222833
3867,4105,18,1,1,2,2,2,2,3,3,8,35.046929999999996,35.046929999999996
3868,1261,23,1,1,1,2,2,1,3,0,0,15.749789999999999,15.749789999999999
3869,214,23,1,1,2,2,2,2,3,0,3,19.716150000000006,19.716150000000006
3870,146,56,1,0,1,2,1,2,2,0,1,7.430288000000001,7.430288000000001
3871,89,33,1,1,1,2,1,2,2,1,0,4.696599,4.696599
3873,38,27,1,1,3,2,0,2,2,0,0,1.916098,1.916098
3874,300,29,2,1,3,1,2,2,2,0,0,12.65222,12.65222
3875,71,22,2,1,1,2,1,1,2,0,10,1.132351,1.132351
3876,353,18,2,1,2,2,1,2,3,1,1,15.804789999999999,15.804789999999999
3877,35,29,2,1,3,2,1,2,2,0,0,3.025141,3.025141
3878,209,34,2,1,2,1,1,1,1,0,1,4.8866809999999985,4.8866809999999985
3879,469,22,1,1,1,2,2,1,3,0,1,18.48038,18.48038
3880,442,21,2,1,1,2,1,2,2,0,1,12.28819,12.28819
3881,328,20,1,0,2,2,0,1,2,0,1,14.59425,14.59425
3882,382,18,2,1,2,2,2,2,6,1,0,21.5446,21.5446
3883,53,37,2,1,2,1,1,2,2,0,10,1.802905,1.802905
3884,65,59,2,1,3,1,1,2,5,0,0,2.628072,2.628072
3885,406,18,1,0,2,2,3,0,5,0,1,16.40778,16.40778
3886,4034,41,2,1,3,1,2,0,2,1,0,14.88835,14.88835
3887,3648,18,1,1,2,2,3,0,4,2,3,20.91687,20.91687
3888,2028,19,2,1,1,2,3,0,5,0,0,7.204078000000001,7.204078000000001
3889,3687,24,1,1,3,1,3,2,4,0,0,16.69398,16.69398
3890,2426,18,2,1,1,2,2,2,5,0,1,27.325290000000006,27.325290000000006
3891,339,23,2,1,3,1,4,0,4,0,0,10.4831,10.4831
3892,587,31,2,1,3,1,3,2,3,0,1,19.78553,19.78553
3893,190,20,2,1,1,2,2,2,4,2,1,5.412743000000001,5.412743000000001
3894,554,37,1,1,3,1,1,2,2,1,0,18.089760000000002,18.089760000000002
3895,5196,19,1,9,1,2,0,0,7,0,10,1.025747,1.025747
3896,2053,18,2,1,1,2,2,2,3,0,8,13.12715,13.12715
3897,2057,21,2,1,2,2,3,2,3,0,0,9.520301,9.520301
3899,2625,20,2,0,1,2,2,1,4,0,0,35.84901,35.84901
3900,2060,17,1,1,1,2,2,2,2,2,1,7.9619209999999985,7.9619209999999985
3901,435,25,2,1,1,2,0,1,3,0,1,6.1779730000000015,6.1779730000000015
3902,3603,24,2,1,1,2,3,1,3,0,3,33.36149,33.36149
3903,454,26,2,1,1,2,1,1,2,0,2,9.430558999999999,9.430558999999999
3904,2252,24,1,1,1,2,3,2,4,0,3,14.123170000000002,14.123170000000002
3906,131,36,2,1,3,1,2,1,2,2,0,11.28674,11.28674
3907,3386,23,2,1,1,2,2,2,4,0,1,23.14761,23.14761
3908,398,21,2,1,2,2,0,2,1,0,10,1.7730339999999998,1.7730339999999998
3909,1063,18,1,0,1,2,2,2,2,1,0,42.43162,42.43162
3910,3619,22,2,1,2,2,2,0,4,0,8,27.60845,27.60845
3911,523,28,2,1,2,2,2,2,4,0,0,25.21453,25.21453
3912,3689,20,1,0,2,2,2,2,4,2,1,27.93177,27.93177
3913,600,25,1,0,3,1,1,2,2,0,1,18.81172,18.81172
3914,3468,19,1,1,1,2,2,2,4,1,1,21.74471,21.74471
3915,2104,18,1,0,2,2,2,2,3,1,8,13.64209,13.64209
3916,383,20,2,1,1,2,2,2,4,0,1,8.888864,8.888864
3917,398,32,2,0,1,2,0,2,2,0,0,1.7730339999999998,1.7730339999999998
3919,2217,20,1,1,1,2,1,0,4,1,0,17.74182,17.74182
3920,549,26,1,1,2,2,1,0,2,0,0,28.07727,28.07727
3921,3863,25,2,1,3,1,1,2,2,0,0,28.003,28.003
3923,3380,18,2,1,2,2,4,0,7,1,0,25.93112,25.93112
3924,3385,19,2,1,2,2,2,2,4,0,1,24.11573,24.11573
3925,174,25,1,1,1,2,2,1,2,0,3,11.76323,11.76323
